reporter,flow,exporter,importer,year,hs6,powertrain_class,units,quantity_flag,value,currency,source_id,source_file
JP,exports,JP,US,2025,870331,ICE,1,reported,3061.212,USD,un_comtrade_public,comtrade_jp_x_us_2025.json
JP,exports,JP,US,2025,870332,ICE,130,reported,1293191.914,USD,un_comtrade_public,comtrade_jp_x_us_2025.json
JP,exports,JP,US,2025,870333,ICE,743,reported,7151340.628,USD,un_comtrade_public,comtrade_jp_x_us_2025.json
JP,exports,JP,US,2025,870340,HEV,362197,reported,10086447893.56,USD,un_comtrade_public,comtrade_jp_x_us_2025.json
JP,exports,JP,US,2025,870360,PHEV,69056,reported,2310138224.702,USD,un_comtrade_public,comtrade_jp_x_us_2025.json
JP,exports,JP,US,2025,870380,BEV,43193,reported,1355087157.179,USD,un_comtrade_public,comtrade_jp_x_us_2025.json
JP,exports,JP,US,2025,870390,OTHER,93,reported,2304377.161,USD,un_comtrade_public,comtrade_jp_x_us_2025.json
US,imports,JP,US,2022,870321,ICE,1741,reported,9706011.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870322,ICE,54054,reported,1301733628.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870323,ICE,819666,reported,18411842289.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870324,ICE,224609,reported,8240807154.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870331,ICE,93,reported,1095096.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870332,ICE,503,reported,5062998.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870333,ICE,1070,reported,10264518.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870340,HEV,160387,reported,4035802375.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870350,HEV,8,reported,121473.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870360,PHEV,37674,reported,1143448061.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870370,PHEV,103,reported,417128.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870380,BEV,9418,reported,361690086.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2022,870390,OTHER,233,reported,2325806.0,USD,un_comtrade_public,comtrade_us_m_jp_2022.json
US,imports,JP,US,2023,870321,ICE,2067,reported,9528162.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870322,ICE,119815,reported,2924353744.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870323,ICE,743016,reported,17323071936.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870324,ICE,229393,reported,9015648421.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870331,ICE,103,reported,1353080.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870332,ICE,468,reported,4746708.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870333,ICE,1034,reported,9654352.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870340,HEV,254974,reported,7050749185.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870350,HEV,5,reported,37894.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870360,PHEV,65724,reported,2402386921.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870370,PHEV,24,reported,420702.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870380,BEV,48936,reported,2131655124.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2023,870390,OTHER,265,reported,2842504.0,USD,un_comtrade_public,comtrade_us_m_jp_2023.json
US,imports,JP,US,2024,870321,ICE,1268,reported,6709334.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870322,ICE,108571,reported,2752234130.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870323,ICE,634434,reported,14933684121.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870324,ICE,167071,reported,7295947211.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870331,ICE,127,reported,1446803.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870332,ICE,406,reported,3729184.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870333,ICE,961,reported,9987503.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870340,HEV,326899,reported,10010800517.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870350,HEV,7,reported,130416.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870360,PHEV,84907,reported,3155623946.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870370,PHEV,6,reported,93992.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870380,BEV,63321,reported,2591196552.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2024,870390,OTHER,344,reported,3911262.0,USD,un_comtrade_public,comtrade_us_m_jp_2024.json
US,imports,JP,US,2025,870321,ICE,1073,reported,4971128.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870322,ICE,85629,reported,1899721071.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870323,ICE,639002,reported,14346143635.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870324,ICE,101033,reported,4671651126.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870331,ICE,100,reported,795509.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870332,ICE,235,reported,2186564.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870333,ICE,808,reported,9092452.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870340,HEV,379274,reported,10761659114.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870350,HEV,10,reported,469346.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870360,PHEV,128612,reported,3905551726.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870370,PHEV,12,reported,113958.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870380,BEV,44233,reported,1471554995.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
US,imports,JP,US,2025,870390,OTHER,312,reported,3161628.0,USD,un_comtrade_public,comtrade_us_m_jp_2025.json
AT,imports,KR,AT,2022,870321,ICE,,reported,1700.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2022,870322,ICE,,reported,15922.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2022,870323,ICE,,reported,20781.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2022,870332,ICE,,reported,27061.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2022,870333,ICE,,reported,1802.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2023,870321,ICE,,reported,13691.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2023,870322,ICE,,reported,16052.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2023,870323,ICE,,reported,89419.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2023,870331,ICE,,reported,3008.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2023,870332,ICE,,reported,96430.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2023,870380,BEV,,reported,56928.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2024,870321,ICE,,reported,9700.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2024,870322,ICE,,reported,19908.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2024,870323,ICE,,reported,43275.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2024,870332,ICE,,reported,38726.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2024,870380,BEV,,reported,44965.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2025,870321,ICE,,reported,20575.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2025,870322,ICE,,reported,43529.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2025,870323,ICE,,reported,36059.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2025,870332,ICE,,reported,72206.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AT,imports,KR,AT,2025,870380,BEV,,reported,111648.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
AU,imports,KR,AU,2022,870321,ICE,1474,reported,20140118.68,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870321,ICE,1474,reported,20140118.68,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870322,ICE,18828,reported,215180372.925,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870322,ICE,18828,reported,215180372.925,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870323,ICE,80655,reported,1332404907.467,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870323,ICE,80655,reported,1332404907.467,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870324,ICE,6161,reported,185008883.058,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870324,ICE,6161,reported,185008883.058,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870332,ICE,45661,reported,1234142180.572,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870332,ICE,45661,reported,1234142180.572,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870333,ICE,19,reported,859215.174,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870333,ICE,19,reported,859215.174,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870340,HEV,1559,reported,42131015.751,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870340,HEV,1559,reported,42131015.751,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870360,PHEV,154,reported,4480929.528,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870360,PHEV,154,reported,4480929.528,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870380,BEV,3711,reported,141292263.956,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870380,BEV,3711,reported,141292263.956,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870390,OTHER,5,reported,14330.658,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2022,870390,OTHER,5,reported,14330.658,USD,un_comtrade_public,comtrade_au_m_kr_2022.json
AU,imports,KR,AU,2023,870321,ICE,1327,reported,18658721.981,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870321,ICE,1327,reported,18658721.981,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870322,ICE,18284,reported,199877139.223,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870322,ICE,18284,reported,199877139.223,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870323,ICE,82444,reported,1419837554.715,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870323,ICE,82444,reported,1419837554.715,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870324,ICE,6544,reported,194428461.56,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870324,ICE,6544,reported,194428461.56,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870332,ICE,37996,reported,1030267111.402,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870332,ICE,37996,reported,1030267111.402,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870333,ICE,184,reported,8310443.492,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870333,ICE,184,reported,8310443.492,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870340,HEV,2867,reported,78561031.437,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870340,HEV,2867,reported,78561031.437,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870360,PHEV,494,reported,19494876.957,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870360,PHEV,494,reported,19494876.957,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870380,BEV,8452,reported,346457568.122,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870380,BEV,1,reported,61009.783,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2023,870380,BEV,8451,reported,346396558.339,USD,un_comtrade_public,comtrade_au_m_kr_2023.json
AU,imports,KR,AU,2024,870321,ICE,5424,reported,69002173.278,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870321,ICE,5424,reported,69002173.278,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870322,ICE,10282,reported,117585657.05,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870322,ICE,10282,reported,117585657.05,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870323,ICE,78640,reported,1377621691.88,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870323,ICE,6,reported,150943.625,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870323,ICE,78634,reported,1377470748.255,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870324,ICE,4936,reported,156520661.735,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870324,ICE,4936,reported,156520661.735,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870332,ICE,26610,reported,773312174.403,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870332,ICE,1,reported,28807.383,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870332,ICE,26609,reported,773283367.02,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870340,HEV,25310,reported,659857015.867,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870340,HEV,25310,reported,659857015.867,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870360,PHEV,159,reported,6733607.042,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870360,PHEV,159,reported,6733607.042,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870380,BEV,5404,reported,203269040.142,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870380,BEV,5404,reported,203269040.142,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870390,OTHER,1,reported,60381.149,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2024,870390,OTHER,1,reported,60381.149,USD,un_comtrade_public,comtrade_au_m_kr_2024.json
AU,imports,KR,AU,2025,870321,ICE,5164,reported,64786501.777,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870321,ICE,5164,reported,64786501.777,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870322,ICE,7767,reported,82092968.488,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870322,ICE,7767,reported,82092968.488,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870323,ICE,53081,reported,966939947.232,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870323,ICE,5,reported,227961.347,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870323,ICE,53076,reported,966711985.885,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870324,ICE,2819,reported,90584601.521,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870324,ICE,2819,reported,90584601.521,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870332,ICE,21564,reported,621518125.46,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870332,ICE,21564,reported,621518125.46,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870333,ICE,1,reported,7731.969,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870333,ICE,1,reported,7731.969,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870340,HEV,41761,reported,1072866023.169,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870340,HEV,41761,reported,1072866023.169,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870360,PHEV,609,reported,25028507.639,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870360,PHEV,609,reported,25028507.639,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870380,BEV,6076,reported,189691702.31,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
AU,imports,KR,AU,2025,870380,BEV,6076,reported,189691702.31,USD,un_comtrade_public,comtrade_au_m_kr_2025.json
KR,exports,KR,AU,2022,870321,ICE,2243,estimated,27975867.0,USD,un_comtrade_public,comtrade_kr_x_au_2022.json
KR,exports,KR,AU,2022,870322,ICE,14149,estimated,219182480.0,USD,un_comtrade_public,comtrade_kr_x_au_2022.json
KR,exports,KR,AU,2022,870323,ICE,50864,estimated,1289617073.0,USD,un_comtrade_public,comtrade_kr_x_au_2022.json
KR,exports,KR,AU,2022,870324,ICE,2011,estimated,191645284.0,USD,un_comtrade_public,comtrade_kr_x_au_2022.json
KR,exports,KR,AU,2022,870332,ICE,50657,estimated,1221318499.0,USD,un_comtrade_public,comtrade_kr_x_au_2022.json
KR,exports,KR,AU,2022,870333,ICE,21,estimated,878649.0,USD,un_comtrade_public,comtrade_kr_x_au_2022.json
KR,exports,KR,AU,2022,870340,HEV,1779,estimated,53860080.0,USD,un_comtrade_public,comtrade_kr_x_au_2022.json
KR,exports,KR,AU,2022,870360,PHEV,57,estimated,2450501.0,USD,un_comtrade_public,comtrade_kr_x_au_2022.json
KR,exports,KR,AU,2022,870380,BEV,3167,estimated,128252425.0,USD,un_comtrade_public,comtrade_kr_x_au_2022.json
KR,exports,KR,AU,2023,870321,ICE,2115,estimated,29383481.0,USD,un_comtrade_public,comtrade_kr_x_au_2023.json
KR,exports,KR,AU,2023,870322,ICE,10500,estimated,173459244.0,USD,un_comtrade_public,comtrade_kr_x_au_2023.json
KR,exports,KR,AU,2023,870323,ICE,53750,estimated,1413920322.0,USD,un_comtrade_public,comtrade_kr_x_au_2023.json
KR,exports,KR,AU,2023,870324,ICE,2338,estimated,188048965.0,USD,un_comtrade_public,comtrade_kr_x_au_2023.json
KR,exports,KR,AU,2023,870332,ICE,37042,estimated,1027729841.0,USD,un_comtrade_public,comtrade_kr_x_au_2023.json
KR,exports,KR,AU,2023,870333,ICE,195,estimated,8236261.0,USD,un_comtrade_public,comtrade_kr_x_au_2023.json
KR,exports,KR,AU,2023,870340,HEV,4044,estimated,106702526.0,USD,un_comtrade_public,comtrade_kr_x_au_2023.json
KR,exports,KR,AU,2023,870360,PHEV,512,estimated,19024619.0,USD,un_comtrade_public,comtrade_kr_x_au_2023.json
KR,exports,KR,AU,2023,870380,BEV,10464,estimated,347579871.0,USD,un_comtrade_public,comtrade_kr_x_au_2023.json
KR,exports,KR,AU,2024,870321,ICE,4639,estimated,69372861.0,USD,un_comtrade_public,comtrade_kr_x_au_2024.json
KR,exports,KR,AU,2024,870322,ICE,5350,estimated,102513524.0,USD,un_comtrade_public,comtrade_kr_x_au_2024.json
KR,exports,KR,AU,2024,870323,ICE,46723,estimated,1294347187.0,USD,un_comtrade_public,comtrade_kr_x_au_2024.json
KR,exports,KR,AU,2024,870324,ICE,1654,estimated,142778090.0,USD,un_comtrade_public,comtrade_kr_x_au_2024.json
KR,exports,KR,AU,2024,870332,ICE,19443,estimated,732399579.0,USD,un_comtrade_public,comtrade_kr_x_au_2024.json
KR,exports,KR,AU,2024,870340,HEV,25828,estimated,704766072.0,USD,un_comtrade_public,comtrade_kr_x_au_2024.json
KR,exports,KR,AU,2024,870360,PHEV,,not_reported,15676707.0,USD,un_comtrade_public,comtrade_kr_x_au_2024.json
KR,exports,KR,AU,2024,870380,BEV,5199,estimated,142539764.0,USD,un_comtrade_public,comtrade_kr_x_au_2024.json
KR,exports,KR,AU,2025,870321,ICE,4520,estimated,72612370.0,USD,un_comtrade_public,comtrade_kr_x_au_2025.json
KR,exports,KR,AU,2025,870322,ICE,3939,estimated,78071915.0,USD,un_comtrade_public,comtrade_kr_x_au_2025.json
KR,exports,KR,AU,2025,870323,ICE,30059,estimated,896918648.0,USD,un_comtrade_public,comtrade_kr_x_au_2025.json
KR,exports,KR,AU,2025,870324,ICE,910,estimated,82478711.0,USD,un_comtrade_public,comtrade_kr_x_au_2025.json
KR,exports,KR,AU,2025,870332,ICE,12846,estimated,555726811.0,USD,un_comtrade_public,comtrade_kr_x_au_2025.json
KR,exports,KR,AU,2025,870333,ICE,1,estimated,35320.0,USD,un_comtrade_public,comtrade_kr_x_au_2025.json
KR,exports,KR,AU,2025,870340,HEV,37063,estimated,1036394678.0,USD,un_comtrade_public,comtrade_kr_x_au_2025.json
KR,exports,KR,AU,2025,870360,PHEV,1250,estimated,43531623.0,USD,un_comtrade_public,comtrade_kr_x_au_2025.json
KR,exports,KR,AU,2025,870380,BEV,5666,estimated,180783104.0,USD,un_comtrade_public,comtrade_kr_x_au_2025.json
BE,imports,KR,BE,2022,870321,ICE,,reported,51343847.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2022,870322,ICE,,reported,229594442.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2022,870323,ICE,,reported,6179500.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2022,870324,ICE,,reported,494250.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2022,870332,ICE,,reported,59649258.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2022,870333,ICE,,reported,25821.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2022,870340,HEV,,reported,199264839.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2022,870360,PHEV,,reported,17595049.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2022,870380,BEV,,reported,69126142.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2022,870390,OTHER,,reported,117159.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870321,ICE,,reported,62806377.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870322,ICE,,reported,171111425.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870323,ICE,,reported,7508657.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870324,ICE,,reported,1115284.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870331,ICE,,reported,83260.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870332,ICE,,reported,45701083.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870333,ICE,,reported,1963246.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870340,HEV,,reported,100427561.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870350,HEV,,reported,349149.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870360,PHEV,,reported,38966217.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870380,BEV,,reported,216219916.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2023,870390,OTHER,,reported,112494.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870321,ICE,,reported,62196307.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870322,ICE,,reported,112934659.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870323,ICE,,reported,8918676.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870324,ICE,,reported,407055.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870332,ICE,,reported,12191539.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870333,ICE,,reported,28886.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870340,HEV,,reported,145775104.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870360,PHEV,,reported,26954098.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870380,BEV,,reported,223844656.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
BE,imports,KR,BE,2024,870390,OTHER,,reported,56246.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
