company,destination,destination_level,origin,cohort_year,period,model,powertrain,units,basis,source_file
kia,europe,region,SK,2024,2024-01..2024-10,Cee'd,,67885,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,SK,2024,2024-01..2024-10,Cee'd,,24,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,SK,2024,2024-01..2024-10,Cee'd,,453,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,SK,2024,2024-01..2024-10,Cee'd CUV,,1332,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,SK,2024,2024-01..2024-10,Cee'd CUV,,2108,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,europe,region,SK,2024,2024-01..2024-10,Cee'd CUV,,28807,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,SK,2024,2024-01..2024-10,Cee'd CUV,,114,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,SK,2024,2024-01..2024-10,Sportage,,7245,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,SK,2024,2024-01..2024-10,Sportage,,7236,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,europe,region,SK,2024,2024-01..2024-10,Sportage,,145132,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,SK,2024,2024-01..2024-10,Sportage,,4862,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,SK,2024,2024-01..2024-10,Sportage,,18817,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,US,2024,2024-01..2024-10,EV9,,1258,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,MX,country,US,2024,2024-01..2024-10,EV9,,282,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,US,2024,2024-01..2024-10,EV9,,24174,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,US,2024,2024-01..2024-10,EV9,,4,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,US,2024,2024-01..2024-10,EV9,,93,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,US,2024,2024-01..2024-10,EV9,,51,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,US,2024,2024-01..2024-10,Optima / K5,,32,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,US,2024,2024-01..2024-10,Optima / K5,,7249,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,US,2024,2024-01..2024-10,Optima / K5,,56,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,US,2024,2024-01..2024-10,Sorento,,7779,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,MX,country,US,2024,2024-01..2024-10,Sorento,,1882,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,US,2024,2024-01..2024-10,Sorento,,62648,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,US,2024,2024-01..2024-10,Sorento,,382,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,US,2024,2024-01..2024-10,Sportage,,78638,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,US,2024,2024-01..2024-10,Sportage,,243,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,US,2024,2024-01..2024-10,Telluride,,2792,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,MX,country,US,2024,2024-01..2024-10,Telluride,,348,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,US,2024,2024-01..2024-10,Telluride,,91448,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,US,2024,2024-01..2024-10,Telluride,,23,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,US,2024,2024-01..2024-10,Telluride,,136,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,US,2024,2024-01..2024-10,Telluride,,1030,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,Bongo / Frontier,,5854,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,ckd,2024,2024-01..2024-10,Bongo / Frontier,,2330,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,Carens MPV,,3360,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,Carnival / Sedona,,6736,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,K3,,2886,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,ckd,2024,2024-01..2024-10,K3,,2025,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,K5 / Optima,,197,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,Morning / Picanto,,625,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,ckd,2024,2024-01..2024-10,Morning / Picanto,,947,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,New Carens,,2,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,Pegas,,376,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,Seltos,,4990,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,ckd,2024,2024-01..2024-10,Seltos,,2343,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,Sonet,,5873,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,ckd,2024,2024-01..2024-10,Sonet,,5434,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,ckd,2024,2024-01..2024-10,Sonet,,2882,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,Sorento,,972,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,ckd,2024,2024-01..2024-10,Sorento,,688,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,ckd,2024,2024-01..2024-10,Soul,,1707,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,ckd,2024,2024-01..2024-10,Sportage,,2095,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,ckd,2024,2024-01..2024-10,Sportage,,6055,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,ckd,2024,2024-01..2024-10,Sportage,,3290,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,ckd,2024,2024-01..2024-10,Stonic,,687,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,special_vehicle,2024,2024-01..2024-10,Bongo,,54,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,special_vehicle,2024,2024-01..2024-10,Bongo,,50,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,special_vehicle,2024,2024-01..2024-10,Bongo,,817,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,special_vehicle,2024,2024-01..2024-10,Bongo,,4,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,special_vehicle,2024,2024-01..2024-10,Bongo (CKD),,1214,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,special_vehicle,2024,2024-01..2024-10,Bongo (CKD),,117,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,special_vehicle,2024,2024-01..2024-10,Bongo (CKD),,36,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,special_vehicle,2024,2024-01..2024-10,Bus (CKD),,525,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,special_vehicle,2024,2024-01..2024-10,Millitary,,1697,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,special_vehicle,2024,2024-01..2024-10,Millitary,,152,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,special_vehicle,2024,2024-01..2024-10,Millitary,,35,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,europe,region,special_vehicle,2024,2024-01..2024-10,Millitary,,18,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,special_vehicle,2024,2024-01..2024-10,Millitary (CKD),,1,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,special_vehicle,2024,2024-01..2024-10,Millitary (CKD),,4,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,special_vehicle,2024,2024-01..2024-10,Millitary (CKD),,409,retail_sales,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,Carnival,,313,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,EV5,,1124,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,CN,2024,2024-11..2024-12,EV5,,8,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,CN,2024,2024-11..2024-12,EV5,,148,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,CN,2024,2024-11..2024-12,EV5,,88,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,CN,2024,2024-11..2024-12,EV5,,1,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,Forte,,3355,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,K3,,2128,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,K5 / Optima,,267,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,CN,2024,2024-11..2024-12,K5 / Optima,,279,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,KX1,,1107,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,CN,2024,2024-11..2024-12,KX1,,144,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,KX3 / Seltos,,2835,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,MX,country,CN,2024,2024-11..2024-12,KX3 / Seltos,,3188,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,CN,2024,2024-11..2024-12,KX3 / Seltos,,180,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,CN,2024,2024-11..2024-12,KX3 / Seltos,,122,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,CN,2024,2024-11..2024-12,KX3 / Seltos,,1954,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,CN,2024,2024-11..2024-12,KX3 / Seltos,,2655,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,KX5 / Sportage,,2193,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,CN,2024,2024-11..2024-12,KX5 / Sportage,,336,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,Pegas,,135,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,CN,2024,2024-11..2024-12,Pegas,,442,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,CN,2024,2024-11..2024-12,Pegas,,284,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,CN,2024,2024-11..2024-12,Pegas,,4369,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,CN,2024,2024-11..2024-12,Pegas,,3764,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,Sonet,,38,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,MX,country,CN,2024,2024-11..2024-12,Sonet,,1738,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,CN,2024,2024-11..2024-12,Sonet,,44,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,CN,2024,2024-11..2024-12,Sonet,,539,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,CN,2024,2024-11..2024-12,Sonet,,1330,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,CN,2024,2024-11..2024-12,Sonet,,657,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,CN,2024,2024-11..2024-12,Zhipao,,592,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,IN,country,IN,2024,2024-11..2024-12,Carens MPV,,12365,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,IN,2024,2024-11..2024-12,Carens MPV,,82,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,IN,2024,2024-11..2024-12,Carens MPV,,83,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,IN,2024,2024-11..2024-12,Carens MPV,,54,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,IN,2024,2024-11..2024-12,Carens MPV,,438,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,IN,2024,2024-11..2024-12,Carens MPV,,831,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,IN,country,IN,2024,2024-11..2024-12,Carnival (CKD),,17,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,IN,country,IN,2024,2024-11..2024-12,Seltos,,16123,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,MX,country,IN,2024,2024-11..2024-12,Seltos,,14,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,IN,2024,2024-11..2024-12,Seltos,,453,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,IN,2024,2024-11..2024-12,Seltos,,159,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,IN,2024,2024-11..2024-12,Seltos,,382,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,IN,2024,2024-11..2024-12,Seltos,,2,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,IN,country,IN,2024,2024-11..2024-12,Sonet,,20097,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,IN,2024,2024-11..2024-12,Sonet,,1299,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,IN,2024,2024-11..2024-12,Sonet,,309,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,IN,2024,2024-11..2024-12,Sonet,,5,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,IN,2024,2024-11..2024-12,Sonet,,901,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,IN,2024,2024-11..2024-12,Sonet,,795,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,Bongo / Frontier,,6135,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,Bongo / Frontier,,336,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,KR,2024,2024-11..2024-12,Bongo / Frontier,,574,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,Bongo / Frontier,,873,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,KR,2024,2024-11..2024-12,Bongo / Frontier,,2351,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,KR,2024,2024-11..2024-12,Bongo / Frontier,,2467,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,Bongo EV,,985,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,Bus,,235,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,KR,2024,2024-11..2024-12,Carnival / Sedona,,571,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,Carnival / Sedona,,13848,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,KR,2024,2024-11..2024-12,Carnival / Sedona,,8263,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,Carnival / Sedona,,34,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,KR,2024,2024-11..2024-12,Carnival / Sedona,,2283,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,Carnival / Sedona,,78,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,KR,2024,2024-11..2024-12,Carnival / Sedona,,264,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,KR,2024,2024-11..2024-12,Carnival / Sedona,,442,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,EV3,,2058,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,europe,region,KR,2024,2024-11..2024-12,EV3,,91,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,KR,2024,2024-11..2024-12,EV6,,841,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CN,country,KR,2024,2024-11..2024-12,EV6,,18,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,IN,country,KR,2024,2024-11..2024-12,EV6,,68,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,EV6,,1656,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,MX,country,KR,2024,2024-11..2024-12,EV6,,23,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,KR,2024,2024-11..2024-12,EV6,,3694,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,EV6,,37,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,KR,2024,2024-11..2024-12,EV6,,448,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,EV6,,56,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,europe,region,KR,2024,2024-11..2024-12,EV6,,3510,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,KR,2024,2024-11..2024-12,EV6,,45,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,KR,2024,2024-11..2024-12,EV6,,105,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,KR,2024,2024-11..2024-12,EV9,,533,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,EV9,,358,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,KR,2024,2024-11..2024-12,EV9,,3734,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,EV9,,7,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,KR,2024,2024-11..2024-12,EV9,,270,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,EV9,,40,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,europe,region,KR,2024,2024-11..2024-12,EV9,,1520,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,KR,2024,2024-11..2024-12,EV9,,18,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,KR,2024,2024-11..2024-12,EV9,,14,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,KR,2024,2024-11..2024-12,K3,,53,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,K3,,2002,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,MX,country,KR,2024,2024-11..2024-12,K3,,56,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,K3,,249,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,KR,2024,2024-11..2024-12,K3,,2865,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,K3,,176,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,KR,2024,2024-11..2024-12,K3,,39,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,KR,2024,2024-11..2024-12,K3,,1449,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,K5 / Optima,,5924,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,KR,2024,2024-11..2024-12,K5 / Optima,,5638,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,K5 / Optima,,7,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,KR,2024,2024-11..2024-12,K5 / Optima,,1,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,K5 / Optima,,650,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,KR,2024,2024-11..2024-12,K5 / Optima,,25,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,KR,2024,2024-11..2024-12,K5 / Optima,,1514,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,"K7,8 / Cadenza",,5304,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,"K7,8 / Cadenza",,1,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,"K7,8 / Cadenza",,70,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,KR,2024,2024-11..2024-12,"K7,8 / Cadenza",,215,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,K9,,381,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,K9,,23,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,Mohave / Borrego,,451,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,Mohave / Borrego,,63,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,Morning / Picanto,,2395,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,Morning / Picanto,,1317,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,KR,2024,2024-11..2024-12,Morning / Picanto,,1229,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,Morning / Picanto,,404,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,europe,region,KR,2024,2024-11..2024-12,Morning / Picanto,,8937,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,KR,2024,2024-11..2024-12,Morning / Picanto,,3232,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,KR,2024,2024-11..2024-12,Morning / Picanto,,1294,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,KR,2024,2024-11..2024-12,Niro,,282,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,Niro,,2318,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,MX,country,KR,2024,2024-11..2024-12,Niro,,229,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,KR,2024,2024-11..2024-12,Niro,,3189,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,Niro,,82,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,KR,2024,2024-11..2024-12,Niro,,444,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,Niro,,12,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,europe,region,KR,2024,2024-11..2024-12,Niro,,6372,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,latin_america,region,KR,2024,2024-11..2024-12,Niro,,351,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,middle_east,region,KR,2024,2024-11..2024-12,Niro,,445,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,CA,country,KR,2024,2024-11..2024-12,Niro EV,,544,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,KR,country,KR,2024,2024-11..2024-12,Niro EV,,171,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,US,country,KR,2024,2024-11..2024-12,Niro EV,,2372,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,africa,region,KR,2024,2024-11..2024-12,Niro EV,,14,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,asia_pacific,region,KR,2024,2024-11..2024-12,Niro EV,,160,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,eastern_europe,region,KR,2024,2024-11..2024-12,Niro EV,,163,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
kia,europe,region,KR,2024,2024-11..2024-12,Niro EV,,3746,retail_sales_estimated,kia_2024_retail_sales_by_model_market.xlsx
