iso3,submission,indicator,indicator_name,value,source_url,fetched
JAM,indc,time_target_year,Target year (mitigation),Timeframe and/or period for implementation: 2005 - 2030 (with an interim target in 2025),https://www.climatewatchdata.org/ndcs/country/JAM,2026-09-07
JAM,revised_first_ndc,time_target_year,Target year (mitigation),The reference year for the target is 2030 and the target is expressed relative to business-as-usual emissions in this year. Business-as-usual emissions have been calculated based on policies in place in 2005.,https://www.climatewatchdata.org/ndcs/country/JAM,2026-09-07
JAM,third_ndc,time_target_year,Target year (mitigation),2030 and 2035,https://www.climatewatchdata.org/ndcs/country/JAM,2026-09-07
JOR,first_ndc,coverage_sectors,Sectors covered,"Energy (including transport), waste, industrial processes, agriculture and land-use, land-use change and forestry (LULUCF) and solvents ""Furthermore, GHG emissions from bunker fuels have also been estimated and reported as a memo item (these emissions are not included in the national GHGs inventory total). In addition to the sectoral approach, the reference approach has also been used for the estimation of CO 2 emissions from the overall fuel consumption figures for the time frame between 2000-2010.""",https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,indc,coverage_sectors,Sectors covered,"Energy (including transport), waste, industrial processes, agriculture and land-use, land-use change and forestry (LULUCF) and solvents ""Furthermore, GHG emissions from bunker fuels have also been estimated and reported as a memo item (these emissions are not included in the national GHGs inventory total). In addition to the sectoral approach, the reference approach has also been used for the estimation of CO 2 emissions from the overall fuel consumption figures for the time frame between 2000-2010.""",https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,revised_first_ndc,coverage_sectors,Sectors covered,"""Sectors: Jordan’s NDC is an economy wide covers all the sectors including; energy, Industrial processes and product use, agriculture, forestry and land-use, and waste.""",https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,third_ndc,coverage_sectors,Sectors covered,"""Jordan's NDC 3.0 will take a holistic, economy-wide approach linking actions across all major sectors""",https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,first_ndc,ghg_target,GHG target,Maximally 1.5% (unconditional) to 14% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,indc,ghg_target,GHG target,Maximally 1.5% (unconditional) to 14% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,revised_first_ndc,ghg_target,GHG target,Jordan commits to reducing its emissions by 5% (unconditional) and 26% (conditional) by 2030 compared to BAU.,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,third_ndc,ghg_target,GHG target,Jordan commits to reduce its GHG emissions by 5% unconditionally and 31% cnoditionally from BAU by 2035,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,indc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,revised_first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,third_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,indc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,revised_first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,third_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,third_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,third_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,third_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,indc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,revised_first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,third_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,first_ndc,time_target_year,Target year (mitigation),Time frame of the commitmentis until end of 2030. The quantified commitment by 2030 is relevant to the GHGs reduction targets while the other packages of mitigation actions (and tied KPI-based targets) are anticipated to be achieved by 2025 based on timeframe adopted by Jordan 2025-a National Vision and Strategy (launched in 2015).,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,indc,time_target_year,Target year (mitigation),Time frame of the commitmentis until end of 2030. The quantified commitment by 2030 is relevant to the GHGs reduction targets while the other packages of mitigation actions (and tied KPI-based targets) are anticipated to be achieved by 2025 based on timeframe adopted by Jordan 2025-a National Vision and Strategy (launched in 2015).,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,revised_first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JOR,third_ndc,time_target_year,Target year (mitigation),2035,https://www.climatewatchdata.org/ndcs/country/JOR,2026-09-07
JPN,first_ndc,coverage_sectors,Sectors covered,"All sectors and categories encompassing the following: (a) Energy -Fuel Combustion (Energy industries, Manufacturing industries and Construction, Transport, Commercial/Institutional, Residential, Agriculture/Forestry/Fishing, and Other) -Fugitive emissions from fuels -CO 2 transport and storage (b) Industrial processes and product use (c) Agriculture (d) Land Use, Land-Use Change and Forestry (LULUCF) (e) Waste",https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,indc,coverage_sectors,Sectors covered,"All sectors and categories encompassing the following: (a) Energy -Fuel Combustion (Energy industries, Manufacturing industries and Construction, Transport, Commercial/Institutional, Residential, Agriculture/Forestry/Fishing, and Other) -Fugitive emissions from fuels -CO 2 transport and storage (b) Industrial processes and product use (c) Agriculture (d) Land Use, Land-Use Change and Forestry (LULUCF) (e) Waste",https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,revised_first_ndc,coverage_sectors,Sectors covered,"(a) Energy - Fuel Combustion (Energy industries, Manufacturing industries and Construction, Transport, Commercial/Institutional, Residential, Agriculture/Forestry/Fishing, and Other) - Fugitive emissions from fuels - CO2 transport and storage (b) Industrial processes and product use (c) Agriculture (d) Land Use, Land-Use Change and Forestry (LULUCF) (e) Waste",https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,second_ndc,coverage_sectors,Sectors covered,"""All sectors and categories encompassing the following: (a) Energy - Fuel Combustion (Energy industries, Manufacturing industries and Construction,Transport, Commercial/Institutional, Residential, Agriculture/Forestry/Fishing, and Other) - Fugitive emissions from fuels - CO2 transport and storage (b) Industrial processes and product use (c) Agriculture (d) Land Use, Land-Use Change and Forestry (LULUCF) (e) Waste""",https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,first_ndc,ghg_target,GHG target,"26% reduction in GHG emissions by fiscal year (FY) 2030 compared to FY 2013, or 25.4% reduction compared to FY 2005, equivalent to approximately 1.042 billion t-CO2eq in 2030",https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,indc,ghg_target,GHG target,"26% reduction in GHG emissions by fiscal year (FY) 2030 compared to FY 2013, or 25.4% reduction compared to FY 2005, equivalent to approximately 1.042 billion t-CO2eq in 2030",https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,revised_first_ndc,ghg_target,GHG target,Japan commits to reduce GHG emissions by 46% by 2030 compared to 2013 levels.,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,second_ndc,ghg_target,GHG target,"Japan commits to reduce its emissions by 60% in FY 2035 and by 73% by FY 2040 respectively, compared to FY 2013 levels.",https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,first_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,indc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,revised_first_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,second_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,first_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,indc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,revised_first_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,second_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,second_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,second_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,second_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,first_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,indc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,revised_first_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,second_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,first_ndc,time_target_year,Target year (mitigation),"Target year: Japan&rsquo;s FY 2030 Period for implementation: from April 1, 2021 to March 31, 2031 (FY 2021 to FY 2030)",https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,indc,time_target_year,Target year (mitigation),"Target year: Japan&rsquo;s FY 2030 Period for implementation: from April 1, 2021 to March 31, 2031 (FY 2021 to FY 2030)",https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,revised_first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
JPN,second_ndc,time_target_year,Target year (mitigation),2035 and 2040,https://www.climatewatchdata.org/ndcs/country/JPN,2026-09-07
KAZ,first_ndc,coverage_sectors,Sectors covered,"Energy, Agriculture, Waste, Land Use, Land-Use Change and Forestry",https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,indc,coverage_sectors,Sectors covered,"Energy, Agriculture, Waste, Land Use, Land-Use Change and Forestry",https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,revised_first_ndc,coverage_sectors,Sectors covered,"""Sector coverage in accordance with the Intergovernmental Group of Experts on Climate Change (hereinafter – IPCC) Guidelines for National Greenhouse Gas Inventories, 2006: energy, industrial processes and product use, agriculture, forestry and other land use, waste.""",https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,third_ndc,coverage_sectors,Sectors covered,"""Sectors as defined by the IPCC guidelines in accordance with decision 18/CMA.1, namely Energy, Industrial processes and product use (IPPU), Agriculture, Land Use, Land Use Change and Forestry (LULUCF) and Waste;""",https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,first_ndc,ghg_target,GHG target,15% (unconditional) to 25% (conditional) reduction in GHG emissions by 2030 compared to 1990,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,indc,ghg_target,GHG target,15% (unconditional) to 25% (conditional) reduction in GHG emissions by 2030 compared to 1990,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,revised_first_ndc,ghg_target,GHG target,Kazakhstan commits to reduce GHG emissions by 15% (unconditional) and 25% (conditional) compared to 1990.,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,third_ndc,ghg_target,GHG target,"Kazakhstan commits to reducing its emissions by 17% below 1990 levels by 2035 (unconditional), and up to 25% conditional on international support.",https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,first_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,indc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,revised_first_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,third_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,first_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,indc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,revised_first_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,third_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,third_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,third_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,third_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,first_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,indc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,revised_first_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,third_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,first_ndc,time_target_year,Target year (mitigation),Period:&nbsp;1 January 2021 &ndash; 31 December 2030,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,indc,time_target_year,Target year (mitigation),Period:&nbsp;1 January 2021 &ndash; 31 December 2030,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,revised_first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KAZ,third_ndc,time_target_year,Target year (mitigation),2035,https://www.climatewatchdata.org/ndcs/country/KAZ,2026-09-07
KEN,first_ndc,coverage_sectors,Sectors covered,"The IPCC Guidelines for all sectors: Energy, Transportation, Industrial Processes, Agriculture, Forestry and Other Land Use (AFOLU) and waste sector.",https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,indc,coverage_sectors,Sectors covered,"The IPCC Guidelines for all sectors: Energy, Transportation, Industrial Processes, Agriculture, Forestry and Other Land Use (AFOLU) and waste sector.",https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,revised_first_ndc,coverage_sectors,Sectors covered,"Energy, Transportation, Industrial Processes, Agriculture, Land Use, Land Use Change and Forestry (LULUCF), and waste",https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,second_ndc,coverage_sectors,Sectors covered,"""Energy, industrial processes and products use. agriculture, land use, land use change and forestry and waste.""",https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,first_ndc,ghg_target,GHG target,30% reduction in GHG emissions by 2030 compared to BAU scenario (143 MtCO2eq),https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,indc,ghg_target,GHG target,30% reduction in GHG emissions by 2030 compared to BAU scenario (143 MtCO2eq),https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,revised_first_ndc,ghg_target,GHG target,32% reduction in GHG emissions by 2030 compared to BAU scenario (143 MtCO2eq),https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,second_ndc,ghg_target,GHG target,"Kenya commits to reduce its emissions by 75 MtCO2e (15 unconditional, 60 conditional), compared to BAU by 2035.",https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,indc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,revised_first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,second_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,indc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,revised_first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,second_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,second_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,second_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,second_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,indc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,revised_first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,second_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,first_ndc,time_target_year,Target year (mitigation),The timeframe for implementation of the INDC is up to 2030.,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,indc,time_target_year,Target year (mitigation),The timeframe for implementation of the INDC is up to 2030.,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,revised_first_ndc,time_target_year,Target year (mitigation),The timeframe for implementation of the NDC is up to 2030,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KEN,second_ndc,time_target_year,Target year (mitigation),2035,https://www.climatewatchdata.org/ndcs/country/KEN,2026-09-07
KGZ,first_ndc,coverage_sectors,Sectors covered,"Energy; Industrial processes, solvents and other product use; Agriculture; Land use, land use change and forestry; Waste",https://www.climatewatchdata.org/ndcs/country/KGZ,2026-09-07
KGZ,indc,coverage_sectors,Sectors covered,"Energy; Industrial processes, solvents and other product use; Agriculture; Land use, land use change and forestry; Waste",https://www.climatewatchdata.org/ndcs/country/KGZ,2026-09-07
KGZ,revised_first_ndc,coverage_sectors,Sectors covered,"""Accordingly, the effect of the presented mitigation measures is also calculated in CO2 equivalent and covers all sectors: Energy, Industrial processes and product use (IPPU), Agriculture, Forestry and Other Land Use (AFOLU) and Waste.""",https://www.climatewatchdata.org/ndcs/country/KGZ,2026-09-07
KGZ,third_ndc,coverage_sectors,Sectors covered,"""Sectors as defined by the IPCC in accordance with decision 18/CMA.1, namely Energy, Industrial processes and product use, Agriculture, Land Use, Land Use Change and Forestry (LULUCF) and Waste""",https://www.climatewatchdata.org/ndcs/country/KGZ,2026-09-07
KGZ,first_ndc,ghg_target,GHG target,11.49 - 13.75% (unconditional) and 29.00 - 30.89% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario; 12.67 - 15.69% (unconditional) and 35.06 - 36.75% (conditional) reduction in GHG emissions by 2050 compared to the BAU scenario.,https://www.climatewatchdata.org/ndcs/country/KGZ,2026-09-07
KGZ,indc,ghg_target,GHG target,11.49 - 13.75% (unconditional) and 29.00 - 30.89% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario; 12.67 - 15.69% (unconditional) and 35.06 - 36.75% (conditional) reduction in GHG emissions by 2050 compared to the BAU scenario.,https://www.climatewatchdata.org/ndcs/country/KGZ,2026-09-07
KGZ,revised_first_ndc,ghg_target,GHG target,"Kyrgyzstan commits to reducing its emissions by 16.63% by 2025 and by 15.97% by 2030 compared to BAU (unconditional), and by 36.61% by 2025 and by 43.62% by 2030 compared to BAU (conditional).",https://www.climatewatchdata.org/ndcs/country/KGZ,2026-09-07
KGZ,third_ndc,ghg_target,GHG target,"Kyrgyzstan commits to reducing its emissions by 18% by 2030 compared to BAU and by 16% compared to BAU unconditionally. Kyrgyzstan also commits to reduce its emissions by 30% by 2030 compared to BAU and by 39% by 2035 compared to BAU, conditional on international support.",https://www.climatewatchdata.org/ndcs/country/KGZ,2026-09-07
