company_id,gem_unit_id,gem_location_id,plant_name,country,level,entity,share,source_url,source_id
jpower,G100001063662,L100001055748,Triton Knoll (Innogy) wind farm,GB,owner,J-Power,0.25,https://www.gem.wiki/Triton_Knoll_(Innogy)_wind_farm,gem_global_integrated_power_tracker
kansai,G100001063662,L100001055748,Triton Knoll (Innogy) wind farm,GB,owner,Kansai Electric Power,0.16,https://www.gem.wiki/Triton_Knoll_(Innogy)_wind_farm,gem_global_integrated_power_tracker
marubeni,G100000915857,L100000912713,Upper Kinknockie wind farm,GB,owner,Marubeni Corp,,https://www.gem.wiki/Upper_Ogmore_wind_farm,gem_global_integrated_power_tracker
itochu,G100000200357,L100000200321,Wilton EFW power station,GB,owner,ITOCHU Corp,0.2,https://www.gem.wiki/Wilton_11_Energy_from_Waste_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000407094,L100000406753,Kpone IPP (KIPP) power station,GH,parent,Sumitomo Corp,0.28,https://www.gem.wiki/Kpone_IPP_(KIPP)_power_station,gem_global_integrated_power_tracker
toyota_tsusho,G100000914769,L100000911751,Madara (Eurus Greece) wind farm,GR,owner,Eurus Greece AEVE,1.0,https://www.gem.wiki/Madara_(Eurus_Greece)_wind_farm,gem_global_integrated_power_tracker
hanwha_energy,G100000806432,L100000805590,Malojloj solar farm,GU,owner,Hanwha Energy Corp,1.0,https://www.gem.wiki/Malojloj_solar_farm,gem_global_integrated_power_tracker
kepco,G100000806445,L100000805602,Mangilao solar farm,GU,owner,Korea Electric Power Corp,,https://www.gem.wiki/Mangilao_solar_farm,gem_global_integrated_power_tracker
kepco,G100000407918,L100000406935,Ukudu power station,GU,parent,Korea Electric Power Corp,1.0,https://www.gem.wiki/Ukudu_power_station,gem_global_integrated_power_tracker
samsung_ct,G100001062047,L100001054214,Yona solar farm,GU,owner,Samsun E&C America Inc,,https://www.gem.wiki/Yona_solar_farm,gem_global_integrated_power_tracker
ewp,G100001062047,L100001054214,Yona solar farm,GU,owner,Korea East-West Power Co Ltd,,https://www.gem.wiki/Yona_solar_farm,gem_global_integrated_power_tracker
kepco,G100001062047,L100001054214,Yona solar farm,GU,owner,Korea Electric Power Corp,,https://www.gem.wiki/Yona_solar_farm,gem_global_integrated_power_tracker
mitsubishi_corp,G100000100367,L100000102695,Asahimas Chemical power station,ID,parent,Mitsubishi Corp,0.115,https://www.gem.wiki/Asahimas_Chemical_power_station,gem_global_integrated_power_tracker
mitsubishi_corp,G100000112731,L100000102695,Asahimas Chemical power station,ID,parent,Mitsubishi Corp,0.115,https://www.gem.wiki/Asahimas_Chemical_power_station,gem_global_integrated_power_tracker
jpower,G100000101261,L100000102709,Central Java Power Project,ID,parent,Electric Power Development Co Ltd,0.34,https://www.gem.wiki/Central_Java_Power_Project,gem_global_integrated_power_tracker
itochu,G100000101261,L100000102709,Central Java Power Project,ID,parent,ITOCHU Corp,0.32,https://www.gem.wiki/Central_Java_Power_Project,gem_global_integrated_power_tracker
jpower,G100000101262,L100000102709,Central Java Power Project,ID,parent,Electric Power Development Co Ltd,0.34,https://www.gem.wiki/Central_Java_Power_Project,gem_global_integrated_power_tracker
itochu,G100000101262,L100000102709,Central Java Power Project,ID,parent,ITOCHU Corp,0.32,https://www.gem.wiki/Central_Java_Power_Project,gem_global_integrated_power_tracker
marubeni,G100000101590,L100000102814,Cirebon power station,ID,parent,Marubeni Corp,0.325,https://www.gem.wiki/Cirebon_power_station,gem_global_integrated_power_tracker
kepco,G100000101590,L100000102814,Cirebon power station,ID,parent,Korea Electric Power Corp,0.275,https://www.gem.wiki/Cirebon_power_station,gem_global_integrated_power_tracker
marubeni,G100000101591,L100000102814,Cirebon power station,ID,parent,Marubeni Corp,0.325,https://www.gem.wiki/Cirebon_power_station,gem_global_integrated_power_tracker
kepco,G100000101591,L100000102814,Cirebon power station,ID,parent,Korea Electric Power Corp,0.275,https://www.gem.wiki/Cirebon_power_station,gem_global_integrated_power_tracker
marubeni,G100000112733,L100000102814,Cirebon power station,ID,parent,Marubeni Corp,0.325,https://www.gem.wiki/Cirebon_power_station,gem_global_integrated_power_tracker
kepco,G100000112733,L100000102814,Cirebon power station,ID,parent,Korea Electric Power Corp,0.275,https://www.gem.wiki/Cirebon_power_station,gem_global_integrated_power_tracker
koen,G100000104953,L100000102743,Jambi Tebo power station,ID,owner,Korea South-East Power Co Ltd,1.0,https://www.gem.wiki/Jambi_Tebo_power_station,gem_global_integrated_power_tracker
kepco,G100000104953,L100000102743,Jambi Tebo power station,ID,parent,Korea Electric Power Corp,1.0,https://www.gem.wiki/Jambi_Tebo_power_station,gem_global_integrated_power_tracker
koen,G100000104954,L100000102743,Jambi Tebo power station,ID,owner,Korea South-East Power Co Ltd,1.0,https://www.gem.wiki/Jambi_Tebo_power_station,gem_global_integrated_power_tracker
kepco,G100000104954,L100000102743,Jambi Tebo power station,ID,parent,Korea Electric Power Corp,1.0,https://www.gem.wiki/Jambi_Tebo_power_station,gem_global_integrated_power_tracker
komipo,G100000602159,L100000602133,Muara Juloi hydroelectric plant,ID,owner,Korea Midland Power CO LTD (KOMIPO),1.0,https://www.gem.wiki/Muara_Juloi_hydroelectric_plant,gem_global_integrated_power_tracker
sumitomo_corp,G100000700188,L100000700113,Muarah Laboh geothermal plant,ID,owner,Sumitomo Corp,0.18,https://www.gem.wiki/Muarah_Laboh_geothermal_plant,gem_global_integrated_power_tracker
sumitomo_corp,G100000700189,L100000700113,Muarah Laboh geothermal plant,ID,owner,Sumitomo Corp,0.18,https://www.gem.wiki/Muarah_Laboh_geothermal_plant,gem_global_integrated_power_tracker
marubeni,G100000400914,L100000405276,PLTGU Jawa-1 power station,ID,parent,Marubeni Corp,0.4,https://www.gem.wiki/PLTGU_Jawa-1_power_station,gem_global_integrated_power_tracker
sojitz,G100000400914,L100000405276,PLTGU Jawa-1 power station,ID,parent,Sojitz Corp,0.2,https://www.gem.wiki/PLTGU_Jawa-1_power_station,gem_global_integrated_power_tracker
marubeni,G100000410593,L100000405276,PLTGU Jawa-1 power station,ID,parent,Marubeni Corp,0.4,https://www.gem.wiki/PLTGU_Jawa-1_power_station,gem_global_integrated_power_tracker
sojitz,G100000410593,L100000405276,PLTGU Jawa-1 power station,ID,parent,Sojitz Corp,0.2,https://www.gem.wiki/PLTGU_Jawa-1_power_station,gem_global_integrated_power_tracker
posco_international,G100001093557,L100001082958,PT Krakatau Posco Energy power station,ID,owner,Krakatau Posco Energy PT,1.0,https://www.gem.wiki/PT_Krakatau_Posco_Energy_power_station,gem_global_integrated_power_tracker
posco_international,G100001093558,L100001082958,PT Krakatau Posco Energy power station,ID,owner,Krakatau Posco Energy PT,1.0,https://www.gem.wiki/PT_Krakatau_Posco_Energy_power_station,gem_global_integrated_power_tracker
marubeni,G100000107732,L100000102729,Paiton-2 power station,ID,parent,Marubeni Corp,0.175,https://www.gem.wiki/Paiton-2_power_station,gem_global_integrated_power_tracker
marubeni,G100000107733,L100000102729,Paiton-2 power station,ID,parent,Marubeni Corp,0.175,https://www.gem.wiki/Paiton-2_power_station,gem_global_integrated_power_tracker
koen,G100000604725,L100000602139,Peusangan 4 hydroelectric plant,ID,owner,Korea South-East Power Co Ltd,0.25,https://www.gem.wiki/Peusangan_4_hydroelectric_plant,gem_global_integrated_power_tracker
hyundai_ec,G100000604725,L100000602139,Peusangan 4 hydroelectric plant,ID,owner,Hyundai Engineering & Construction Co Ltd,0.3,https://www.gem.wiki/Peusangan_4_hydroelectric_plant,gem_global_integrated_power_tracker
sumitomo_corp,G100000700237,L100000700144,Rajabasa geothermal power plant,ID,owner,Sumitomo Corp,0.33,https://www.gem.wiki/Rajabasa_geothermal_power_plant,gem_global_integrated_power_tracker
sumitomo_corp,G100000700238,L100000700144,Rajabasa geothermal power plant,ID,owner,Sumitomo Corp,0.33,https://www.gem.wiki/Rajabasa_geothermal_power_plant,gem_global_integrated_power_tracker
kansai,G100001051495,L100001045713,Rajamandala hydroelectric plant,ID,owner,Kansai Electric Power Co,,https://www.gem.wiki/Rajamandala_hydroelectric_plant,gem_global_integrated_power_tracker
marubeni,G100000700240,L100000700146,Rantau Dedep geothermal power plant,ID,owner,Marubeni Corp,0.27,https://www.gem.wiki/Rantau_Dedep_geothermal_power_plant,gem_global_integrated_power_tracker
tohoku,G100000700240,L100000700146,Rantau Dedep geothermal power plant,ID,owner,Tohoku Electric Power Co Inc,0.1,https://www.gem.wiki/Rantau_Dedep_geothermal_power_plant,gem_global_integrated_power_tracker
komipo,G100001051492,L100001045710,Semangka hydroelectric plant,ID,owner,Korea Midland Power Co Ltd,,https://www.gem.wiki/Semangka_hydroelectric_plant,gem_global_integrated_power_tracker
kepco,G100000109790,L100000102785,Tabalong power station,ID,parent,Korea Electric Power Corp,0.35,https://www.gem.wiki/Tabalong_power_station,gem_global_integrated_power_tracker
kepco,G100000109791,L100000102785,Tabalong power station,ID,parent,Korea Electric Power Corp,0.35,https://www.gem.wiki/Tabalong_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000109956,L100000102714,Tanjung Jati B power station,ID,parent,Sumitomo Corp,1.0,https://www.gem.wiki/Tanjung_Jati_B_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000109957,L100000102714,Tanjung Jati B power station,ID,parent,Sumitomo Corp,1.0,https://www.gem.wiki/Tanjung_Jati_B_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000109958,L100000102714,Tanjung Jati B power station,ID,parent,Sumitomo Corp,0.5,https://www.gem.wiki/Tanjung_Jati_B_power_station,gem_global_integrated_power_tracker
kansai,G100000109958,L100000102714,Tanjung Jati B power station,ID,parent,Kansai Electric Power Co,0.25,https://www.gem.wiki/Tanjung_Jati_B_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000109959,L100000102714,Tanjung Jati B power station,ID,parent,Sumitomo Corp,0.5,https://www.gem.wiki/Tanjung_Jati_B_power_station,gem_global_integrated_power_tracker
kansai,G100000109959,L100000102714,Tanjung Jati B power station,ID,parent,Kansai Electric Power Co,0.25,https://www.gem.wiki/Tanjung_Jati_B_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000109960,L100000102714,Tanjung Jati B power station,ID,parent,Sumitomo Corp,1.0,https://www.gem.wiki/Tanjung_Jati_B_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000109961,L100000102714,Tanjung Jati B power station,ID,parent,Sumitomo Corp,1.0,https://www.gem.wiki/Tanjung_Jati_B_power_station,gem_global_integrated_power_tracker
kepco,G100000401458,L100000401488,Mangaon Combined Cycle power plant,IN,parent,Korea Electric Power Corp,0.385,https://www.gem.wiki/Mangaon_Combined_Cycle_power_plant,gem_global_integrated_power_tracker
marubeni,G100000401484,L100000401514,P.Nallur Combined Cycle power plant,IN,parent,Marubeni Corp,0.26,https://www.gem.wiki/P.Nallur_Combined_Cycle_power_plant,gem_global_integrated_power_tracker
marubeni,G100000412584,L100000401514,P.Nallur Combined Cycle power plant,IN,parent,Marubeni Corp,0.26,https://www.gem.wiki/P.Nallur_Combined_Cycle_power_plant,gem_global_integrated_power_tracker
marubeni,G100000412585,L100000401514,P.Nallur Combined Cycle power plant,IN,parent,Marubeni Corp,0.26,https://www.gem.wiki/P.Nallur_Combined_Cycle_power_plant,gem_global_integrated_power_tracker
marubeni,G100000412586,L100000401514,P.Nallur Combined Cycle power plant,IN,parent,Marubeni Corp,0.26,https://www.gem.wiki/P.Nallur_Combined_Cycle_power_plant,gem_global_integrated_power_tracker
sumitomo_corp,G100000109576,L100000102072,Srikakulam Thermal Power Station (Sumitomo),IN,owner,Sumitomo Corp,0.5,https://www.gem.wiki/Srikakulam_Thermal_Power_Station_(Sumitomo),gem_global_integrated_power_tracker
marubeni,G100000110074,L100000102579,Tharangambadi power station (PPN Power),IN,parent,Marubeni Corp,0.26,https://www.gem.wiki/Tharangambadi_power_station_(PPN_Power),gem_global_integrated_power_tracker
marubeni,G100000110075,L100000102579,Tharangambadi power station (PPN Power),IN,parent,Marubeni Corp,0.26,https://www.gem.wiki/Tharangambadi_power_station_(PPN_Power),gem_global_integrated_power_tracker
marubeni,G100000400429,L100000400428,Rosignano power station,IT,parent,Marubeni Corp,0.33,https://www.gem.wiki/Rosignano_power_station,gem_global_integrated_power_tracker
marubeni,G100001020490,L100000400428,Rosignano power station,IT,parent,Marubeni Corp,0.33,https://www.gem.wiki/Rosignano_power_station,gem_global_integrated_power_tracker
kepco,G100000406671,L100000406600,Bogue power station,JM,parent,Korea Electric Power Corp,0.4,https://www.gem.wiki/Bogue_power_station,gem_global_integrated_power_tracker
marubeni,G100000406671,L100000406600,Bogue power station,JM,parent,Marubeni Corp,0.4,https://www.gem.wiki/Bogue_power_station,gem_global_integrated_power_tracker
kepco,G100000411248,L100000407910,Hunts Bay power station,JM,parent,Korea Electric Power Corp,0.4,https://www.gem.wiki/Hunts_Bay_power_station,gem_global_integrated_power_tracker
marubeni,G100000411248,L100000407910,Hunts Bay power station,JM,parent,Marubeni Corp,0.4,https://www.gem.wiki/Hunts_Bay_power_station,gem_global_integrated_power_tracker
kepco,G100000406670,L100000406599,South Jamaica Power Centre,JM,parent,Korea Electric Power Corp,0.4,https://www.gem.wiki/South_Jamaica_Power_Centre,gem_global_integrated_power_tracker
marubeni,G100000406670,L100000406599,South Jamaica Power Centre,JM,parent,Marubeni Corp,0.4,https://www.gem.wiki/South_Jamaica_Power_Centre,gem_global_integrated_power_tracker
kepco,G100000404602,L100000405486,Al Qatrana power plant,JO,parent,Korea Electric Power Corp,0.8,https://www.gem.wiki/Al_Qatrana_power_plant,gem_global_integrated_power_tracker
mitsui,G100000804668,L100000804086,Am Solar Power Plant,JO,owner,Mitsui & Co Ltd,,https://www.gem.wiki/Am_Solar_Power_Plant,gem_global_integrated_power_tracker
mitsui,G100000404603,L100000405487,Amman East power plant,JO,parent,Mitsui & Co Ltd,0.4,https://www.gem.wiki/Amman_East_power_plant,gem_global_integrated_power_tracker
kospo,G100000908108,L100000905929,Daehan wind farm,JO,owner,Korea Southern Power Co Ltd,0.5,https://www.gem.wiki/Daehan_wind_farm,gem_global_integrated_power_tracker
dl_enc,G100000908108,L100000905929,Daehan wind farm,JO,owner,DL Energy Co Ltd,0.5,https://www.gem.wiki/Daehan_wind_farm,gem_global_integrated_power_tracker
kepco,G100000908107,L100000905928,Fujeij wind farm,JO,owner,KEPCO,1.0,https://www.gem.wiki/Fujeij_wind_farm,gem_global_integrated_power_tracker
kepco,G100000411581,L100000408212,IPP3 ICE power plant,JO,parent,Korea Electric Power Corp,0.6,https://www.gem.wiki/IPP3_ICE_power_plant,gem_global_integrated_power_tracker
mitsubishi_corp,G100000411581,L100000408212,IPP3 ICE power plant,JO,parent,Mitsubishi Corp,0.35,https://www.gem.wiki/IPP3_ICE_power_plant,gem_global_integrated_power_tracker
mitsui,G100000411580,L100000408211,IPP4 Al-Manakher power plant,JO,parent,Mitsui & Co Ltd,0.5,https://www.gem.wiki/IPP4_Al-Manakher_power_plant,gem_global_integrated_power_tracker
mitsubishi_corp,G100000804642,L100000804063,Shams Ma'An solar farm,JO,owner,Diamond Generating Europe,,https://www.gem.wiki/Shams_Ma'An_solar_farm,gem_global_integrated_power_tracker
kepco,G100000801577,L100000801373,Shin Chitose Kashiwadai Solar Power Plant,JP,owner,Korea Electric Power Corp,,https://www.gem.wiki/Shin_Chitose_Kashiwadai_Solar_Power_Plant,gem_global_integrated_power_tracker
marubeni,G100000901211,L100000901040,Gangwon wind farm,KR,owner,Marubeni Corp,,https://www.gem.wiki/Gangwon_wind_farm,gem_global_integrated_power_tracker
toyota_tsusho,G100000901211,L100000901040,Gangwon wind farm,KR,owner,Eurus Energy,,https://www.gem.wiki/Gangwon_wind_farm,gem_global_integrated_power_tracker
marubeni,G100000901212,L100000901040,Gangwon wind farm,KR,owner,Marubeni Corp,,https://www.gem.wiki/Gangwon_wind_farm,gem_global_integrated_power_tracker
toyota_tsusho,G100000901212,L100000901040,Gangwon wind farm,KR,owner,Eurus Energy,,https://www.gem.wiki/Gangwon_wind_farm,gem_global_integrated_power_tracker
marubeni,G100000901213,L100000901040,Gangwon wind farm,KR,owner,Marubeni Corp,,https://www.gem.wiki/Gangwon_wind_farm,gem_global_integrated_power_tracker
toyota_tsusho,G100000901213,L100000901040,Gangwon wind farm,KR,owner,Eurus Energy,,https://www.gem.wiki/Gangwon_wind_farm,gem_global_integrated_power_tracker
toyota_tsusho,G100000900878,L100000900767,Gowon wind farm,KR,owner,Eurus Energy,1.0,https://www.gem.wiki/Gowon_wind_farm,gem_global_integrated_power_tracker
toyota_tsusho,G100001055350,L100001048241,Hajang 5 wind farm,KR,owner,Eurus Energy Holdings Corp,,https://www.gem.wiki/Hajang_5_wind_farm,gem_global_integrated_power_tracker
mhi,G100000401385,L100000401384,Pocheon power station,KR,parent,Mitsubishi Heavy Industries Ltd,0.067,https://www.gem.wiki/Pocheon_power_station,gem_global_integrated_power_tracker
mhi,G100000401386,L100000401384,Pocheon power station,KR,parent,Mitsubishi Heavy Industries Ltd,0.067,https://www.gem.wiki/Pocheon_power_station,gem_global_integrated_power_tracker
toyota_tsusho,G100000901041,L100000900911,Samsu wind farm,KR,owner,Eurus Energy Holdings Corp,1.0,https://www.gem.wiki/Samsu_wind_farm,gem_global_integrated_power_tracker
jpower,G100000920925,L100000916858,Sancheong Duncheolsan wind farm,KR,owner,Electric Power Development Co Ltd,1.0,https://www.gem.wiki/Sancheong_Duncheolsan_Wind_Power_Plant,gem_global_integrated_power_tracker
kansai,G100000811029,L100000808751,Sinan (KEPCO) Solar Power Plant,KR,owner,Kansai Electric Power Co,,https://www.gem.wiki/Sinan_(KEPCO)_Solar_Power_Plant,gem_global_integrated_power_tracker
toyota_tsusho,G100000900879,L100000900768,Taegisan wind farm,KR,owner,Eurus Energy,1.0,https://www.gem.wiki/Taegisan_wind_farm,gem_global_integrated_power_tracker
kansai,G100000602405,L100000602375,Nam Ngiep 1 hydroelectric plant,LA,owner,Kansai Electric Power Co,0.45,https://www.gem.wiki/Nam_Ngiep_1_hydroelectric_plant,gem_global_integrated_power_tracker
kowepo,G100000602433,L100000602403,Xe Pian Xe Namnoy hydroelectric plant,LA,owner,Korea Western Power Co Ltd,0.25,https://www.gem.wiki/Xe_Pian_Xe_Namnoy_hydroelectric_plant,gem_global_integrated_power_tracker
sk_ecoplant,G100000602433,L100000602403,Xe Pian Xe Namnoy hydroelectric plant,LA,owner,SK Engineering & Construction CO LTD (SK E&C),0.24,https://www.gem.wiki/Xe_Pian_Xe_Namnoy_hydroelectric_plant,gem_global_integrated_power_tracker
mitsui,G100000108700,L100000103053,Safi power station,MA,parent,Mitsui & Co Ltd,0.3,https://www.gem.wiki/Safi_power_station,gem_global_integrated_power_tracker
mitsui,G100000108701,L100000103053,Safi power station,MA,parent,Mitsui & Co Ltd,0.3,https://www.gem.wiki/Safi_power_station,gem_global_integrated_power_tracker
mitsui,G100000200987,L100000103053,Safi power station,MA,parent,Mitsui & Co Ltd,0.3,https://www.gem.wiki/Safi_power_station,gem_global_integrated_power_tracker
jera,G100000410167,L100000407724,Bar gas power station,ME,owner,JERA Co Inc,1.0,https://www.gem.wiki/Bar_gas_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000100149,L100000103010,Ambatovy Nickel power station,MG,parent,Sumitomo Corp,0.542,https://www.gem.wiki/Ambatovy_Nickel_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000100150,L100000103010,Ambatovy Nickel power station,MG,parent,Sumitomo Corp,0.542,https://www.gem.wiki/Ambatovy_Nickel_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000100151,L100000103010,Ambatovy Nickel power station,MG,parent,Sumitomo Corp,0.542,https://www.gem.wiki/Ambatovy_Nickel_power_station,gem_global_integrated_power_tracker
koen,G100000919417,L100000915710,Stip wind farm,MK,owner,Korea South-East Power Co Ltd,,https://www.gem.wiki/Stip_wind_farm,gem_global_integrated_power_tracker
shikoku,G100000404370,L100000405327,Ahlone (Toyo Thai) power station,MM,owner,Shikoku Electric Power Co Inc,0.5,https://www.gem.wiki/Ahlone_(Toyo_Thai)_power_station,gem_global_integrated_power_tracker
chugoku,G100000404370,L100000405327,Ahlone (Toyo Thai) power station,MM,parent,The Chugoku Electric Power Co Inc,0.142,https://www.gem.wiki/Ahlone_(Toyo_Thai)_power_station,gem_global_integrated_power_tracker
shikoku,G100000405940,L100000405327,Ahlone (Toyo Thai) power station,MM,parent,Shikoku Electric Power Co Inc,0.285,https://www.gem.wiki/Ahlone_(Toyo_Thai)_power_station,gem_global_integrated_power_tracker
chugoku,G100000405940,L100000405327,Ahlone (Toyo Thai) power station,MM,parent,The Chugoku Electric Power Co Inc,0.285,https://www.gem.wiki/Ahlone_(Toyo_Thai)_power_station,gem_global_integrated_power_tracker
mitsui,G100000411300,L100000408086,Max Power (Thakayta) power station,MM,parent,Mitsui & Co Ltd,0.44,https://www.gem.wiki/Max_Power_(Thakayta)_power_station,gem_global_integrated_power_tracker
mitsubishi_corp,G100000107408,L100000103065,Nga Yoke Kaung power station,MM,owner,Mitsubishi Corporation Energy Solutions Ltd,0.5,https://www.gem.wiki/Nga_Yoke_Kaung_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000405943,L100000405956,Thilawa (Sumitomo) power station,MM,owner,Sumitomo Corp,0.5,https://www.gem.wiki/Thilawa_(Sumitomo)_power_station,gem_global_integrated_power_tracker
mitsui,G100000405943,L100000405956,Thilawa (Sumitomo) power station,MM,owner,Mitsui & Co Ltd,0.25,https://www.gem.wiki/Thilawa_(Sumitomo)_power_station,gem_global_integrated_power_tracker
marubeni,G100000405943,L100000405956,Thilawa (Sumitomo) power station,MM,owner,Marubeni Corp,0.25,https://www.gem.wiki/Thilawa_(Sumitomo)_power_station,gem_global_integrated_power_tracker
marubeni,G100000109989,L100000103039,Tavan Tolgoi power station (Marubeni),MN,owner,Marubeni Corp,1.0,https://www.gem.wiki/Tavan_Tolgoi_power_station_(Marubeni),gem_global_integrated_power_tracker
marubeni,G100000109990,L100000103039,Tavan Tolgoi power station (Marubeni),MN,owner,Marubeni Corp,1.0,https://www.gem.wiki/Tavan_Tolgoi_power_station_(Marubeni),gem_global_integrated_power_tracker
marubeni,G100000113091,L100000103039,Tavan Tolgoi power station (Marubeni),MN,owner,Marubeni Corp,1.0,https://www.gem.wiki/Tavan_Tolgoi_power_station_(Marubeni),gem_global_integrated_power_tracker
marubeni,G100000113092,L100000103039,Tavan Tolgoi power station (Marubeni),MN,owner,Marubeni Corp,1.0,https://www.gem.wiki/Tavan_Tolgoi_power_station_(Marubeni),gem_global_integrated_power_tracker
tokyo_gas,G100000808629,L100000807275,Abril Photovoltaic Solar Project,MX,owner,Tokyo Gas Co Ltd,,https://www.gem.wiki/Abril_Photovoltaic_Solar_Project,gem_global_integrated_power_tracker
toyota_tsusho,G100000906982,L100000905281,Coromuel wind farm,MX,owner,Eurus Energy,1.0,https://www.gem.wiki/Coromuel_wind_farm,gem_global_integrated_power_tracker
kepco,G100000808681,L100000807303,El Mayo Photovoltaic solar farm,MX,owner,Korea Electric Power Corp,,https://www.gem.wiki/El_Mayo_Photovoltaic_solar_farm,gem_global_integrated_power_tracker
kepco,G100000808682,L100000807304,Horus Photovoltaic solar farm,MX,owner,Korea Electric Power Corp,0.15,https://www.gem.wiki/Horus_Photovoltaic_solar_farm,gem_global_integrated_power_tracker
kepco,G100000406382,L100000406237,Norte II power station,MX,parent,Korea Electric Power Corp,0.56,https://www.gem.wiki/Norte_II_power_station,gem_global_integrated_power_tracker
samsung_ct,G100000406382,L100000406237,Norte II power station,MX,parent,Samsung C&T Corp,0.34,https://www.gem.wiki/Norte_II_power_station,gem_global_integrated_power_tracker
mitsui,G100000906678,L100000905149,Pacifico wind farm (Mexico),MX,owner,Mitsui & Co Ltd,,https://www.gem.wiki/Pacifico_wind_farm_(Mexico),gem_global_integrated_power_tracker
kepco,G100000808683,L100000807305,Tastiota Photovoltaic solar farm,MX,owner,Korea Electric Power Corp,,https://www.gem.wiki/Tastiota_Photovoltaic_solar_farm,gem_global_integrated_power_tracker
tokyo_gas,G100000808628,L100000807274,Trompezón solar farm,MX,owner,Tokyo Gas Co Ltd,,https://www.gem.wiki/Trompezón_solar_farm,gem_global_integrated_power_tracker
kyushu,G100000406438,L100000406258,Tuxpan II power station,MX,parent,Kyushu Electric Power Co Inc,0.5,https://www.gem.wiki/Tuxpan_II_power_station,gem_global_integrated_power_tracker
mitsubishi_corp,G100000406438,L100000406258,Tuxpan II power station,MX,parent,Mitsubishi Corp,0.5,https://www.gem.wiki/Tuxpan_II_power_station,gem_global_integrated_power_tracker
kyushu,G100000406435,L100000406260,Tuxpan V power station,MX,parent,Kyushu Electric Power Co Inc,0.5,https://www.gem.wiki/Tuxpan_V_power_station,gem_global_integrated_power_tracker
mitsubishi_corp,G100000406435,L100000406260,Tuxpan V power station,MX,parent,Mitsubishi Corp,0.5,https://www.gem.wiki/Tuxpan_V_power_station,gem_global_integrated_power_tracker
mitsui,G100000406433,L100000406261,Valladolid III power station,MX,parent,Mitsui & Co Ltd,0.5,https://www.gem.wiki/Valladolid_III_power_station,gem_global_integrated_power_tracker
hanwha_energy,G100000801025,L100000800891,Chuping (Hanwha) solar farm,MY,owner,Hanwha Energy Corp,,https://www.gem.wiki/Chuping_(Hanwha)_solar_farm,gem_global_integrated_power_tracker
mitsui,G100000105181,L100000103015,Jimah East power station,MY,parent,Mitsui & Co Ltd,0.15,https://www.gem.wiki/Jimah_East_power_station,gem_global_integrated_power_tracker
chugoku,G100000105181,L100000103015,Jimah East power station,MY,parent,The Chugoku Electric Power Co Inc,0.15,https://www.gem.wiki/Jimah_East_power_station,gem_global_integrated_power_tracker
mitsui,G100000105182,L100000103015,Jimah East power station,MY,parent,Mitsui & Co Ltd,0.15,https://www.gem.wiki/Jimah_East_power_station,gem_global_integrated_power_tracker
chugoku,G100000105182,L100000103015,Jimah East power station,MY,parent,The Chugoku Electric Power Co Inc,0.15,https://www.gem.wiki/Jimah_East_power_station,gem_global_integrated_power_tracker
kepco,G100000404367,L100000405308,Palua Indah power station,MY,owner,Korea Electric Power Corp,0.25,https://www.gem.wiki/Palua_Indah_power_station,gem_global_integrated_power_tracker
kepco,G100000404368,L100000405308,Palua Indah power station,MY,owner,Korea Electric Power Corp,0.25,https://www.gem.wiki/Palua_Indah_power_station,gem_global_integrated_power_tracker
hanwha_energy,G100000801448,L100000801263,Pekan (Hanwha Energy) solar farm,MY,owner,Hanwha Energy Corp,1.0,https://www.gem.wiki/Pekan_(Hanwha_Energy)_solar_farm,gem_global_integrated_power_tracker
mitsui,G100000100020,L100000103058,ACWA Moatize power station,MZ,parent,Mitsui & Co Ltd,0.29,https://www.gem.wiki/ACWA_Moatize_power_station,gem_global_integrated_power_tracker
mitsui,G100000100021,L100000103058,ACWA Moatize power station,MZ,parent,Mitsui & Co Ltd,0.29,https://www.gem.wiki/ACWA_Moatize_power_station,gem_global_integrated_power_tracker
sumitomo_corp,G100000602544,L100000602513,Mphanda Nkuwa hydroelectric plant,MZ,owner,Sumitomo Corp,0.3,https://www.gem.wiki/Mphanda_Nkuwa_hydroelectric_plant,gem_global_integrated_power_tracker
kepco,G100000407164,L100000406784,Egbin power station,NG,parent,KEPCO Energy Resources Ltd,0.7,https://www.gem.wiki/Egbin_power_station,gem_global_integrated_power_tracker
kepco,G100000407165,L100000406784,Egbin power station,NG,parent,KEPCO Energy Resources Ltd,0.7,https://www.gem.wiki/Egbin_power_station,gem_global_integrated_power_tracker
kepco,G100000407166,L100000406784,Egbin power station,NG,parent,KEPCO Energy Resources Ltd,0.7,https://www.gem.wiki/Egbin_power_station,gem_global_integrated_power_tracker
