country,scenario,calendar_year,grid_gco2_per_kwh,basis,r_power
TW,S1,2052,551.0181,pathway,0.00513619
TW,S1,2053,548.188,pathway,0.00513619
TW,S1,2054,545.3724,pathway,0.00513619
TW,S1,2055,542.5712,pathway,0.00513619
TW,S1,2056,539.7845,pathway,0.00513619
TW,S1,2057,537.012,pathway,0.00513619
TW,S1,2058,534.2538,pathway,0.00513619
TW,S1,2059,531.5098,pathway,0.00513619
TW,S1,2060,528.7799,pathway,0.00513619
TW,S1,2061,526.064,pathway,0.00513619
TW,S1,2062,523.362,pathway,0.00513619
TW,S1,2063,520.6739,pathway,0.00513619
TW,S1,2064,517.9996,pathway,0.00513619
TW,S1,2065,515.3391,pathway,0.00513619
TW,S1,2066,512.6922,pathway,0.00513619
TW,S1,2067,510.0589,pathway,0.00513619
TW,S1,2068,507.4392,pathway,0.00513619
TW,S1,2069,504.8329,pathway,0.00513619
TW,S1,2070,502.2399,pathway,0.00513619
TW,S1,2071,499.6603,pathway,0.00513619
TW,S1,2072,497.094,pathway,0.00513619
TW,S1,2073,494.5408,pathway,0.00513619
TW,S1,2074,492.0008,pathway,0.00513619
TW,S1,2075,489.4738,pathway,0.00513619
TW,S1,2076,486.9597,pathway,0.00513619
TW,S1,2077,484.4586,pathway,0.00513619
TW,S1,2078,481.9703,pathway,0.00513619
TW,S1,2079,479.4948,pathway,0.00513619
TW,S1,2080,477.0321,pathway,0.00513619
TW,S1,2081,474.5819,pathway,0.00513619
TW,S1,2082,472.1444,pathway,0.00513619
TW,S1,2083,469.7194,pathway,0.00513619
TW,S1,2084,467.3068,pathway,0.00513619
TW,S1,2085,464.9066,pathway,0.00513619
TW,S1,2086,462.5188,pathway,0.00513619
TW,S1,2087,460.1432,pathway,0.00513619
TW,S1,2088,457.7798,pathway,0.00513619
TW,S1,2089,455.4286,pathway,0.00513619
TW,S1,2090,453.0894,pathway,0.00513619
TW,S1,2091,450.7622,pathway,0.00513619
TW,S1,2092,448.447,pathway,0.00513619
TW,S1,2093,446.1437,pathway,0.00513619
TW,S1,2094,443.8523,pathway,0.00513619
TW,S1,2095,441.5725,pathway,0.00513619
TW,S1,2096,439.3045,pathway,0.00513619
TW,S1,2097,437.0482,pathway,0.00513619
TW,S1,2098,434.8034,pathway,0.00513619
TW,S1,2099,432.5702,pathway,0.00513619
TW,S1,2100,430.3484,pathway,0.00513619
TW,S2,2000,635.2,observed,0.041977522
TW,S2,2001,654.17,observed,0.041977522
TW,S2,2002,654.19,observed,0.041977522
TW,S2,2003,665.79,observed,0.041977522
TW,S2,2004,663.8,observed,0.041977522
TW,S2,2005,665.14,observed,0.041977522
TW,S2,2006,669.44,observed,0.041977522
TW,S2,2007,669.66,observed,0.041977522
TW,S2,2008,660.11,observed,0.041977522
TW,S2,2009,657.73,observed,0.041977522
TW,S2,2010,653.19,observed,0.041977522
TW,S2,2011,652.31,observed,0.041977522
TW,S2,2012,649.32,observed,0.041977522
TW,S2,2013,644.08,observed,0.041977522
TW,S2,2014,645.5,observed,0.041977522
TW,S2,2015,650.27,observed,0.041977522
TW,S2,2016,659.17,observed,0.041977522
TW,S2,2017,684.71,observed,0.041977522
TW,S2,2018,672.2,observed,0.041977522
TW,S2,2019,649.06,observed,0.041977522
TW,S2,2020,648.06,observed,0.041977522
TW,S2,2021,652.1,observed,0.041977522
TW,S2,2022,639.23,observed,0.041977522
TW,S2,2023,644.18,observed,0.041977522
TW,S2,2024,635.19,observed,0.041977522
TW,S2,2025,633.21,observed,0.041977522
TW,S2,2026,606.6294,pathway,0.041977522
TW,S2,2027,581.1646,pathway,0.041977522
TW,S2,2028,556.7688,pathway,0.041977522
TW,S2,2029,533.397,pathway,0.041977522
TW,S2,2030,511.0063,pathway,0.041977522
TW,S2,2031,489.5555,pathway,0.041977522
TW,S2,2032,469.0052,pathway,0.041977522
TW,S2,2033,449.3175,pathway,0.041977522
TW,S2,2034,430.4563,pathway,0.041977522
TW,S2,2035,412.3868,pathway,0.041977522
TW,S2,2036,395.0758,pathway,0.041977522
TW,S2,2037,378.4915,pathway,0.041977522
TW,S2,2038,362.6034,pathway,0.041977522
TW,S2,2039,347.3822,pathway,0.041977522
TW,S2,2040,332.7999,pathway,0.041977522
TW,S2,2041,318.8298,pathway,0.041977522
TW,S2,2042,305.4461,pathway,0.041977522
TW,S2,2043,292.6243,pathway,0.041977522
TW,S2,2044,280.3406,pathway,0.041977522
TW,S2,2045,268.5726,pathway,0.041977522
TW,S2,2046,257.2986,pathway,0.041977522
TW,S2,2047,246.4979,pathway,0.041977522
TW,S2,2048,236.1505,pathway,0.041977522
TW,S2,2049,226.2375,pathway,0.041977522
TW,S2,2050,216.7406,pathway,0.041977522
TW,S2,2051,207.6424,pathway,0.041977522
TW,S2,2052,198.926,pathway,0.041977522
TW,S2,2053,190.5756,pathway,0.041977522
TW,S2,2054,182.5757,pathway,0.041977522
TW,S2,2055,174.9116,pathway,0.041977522
TW,S2,2056,167.5693,pathway,0.041977522
TW,S2,2057,160.5351,pathway,0.041977522
TW,S2,2058,153.7963,pathway,0.041977522
TW,S2,2059,147.3403,pathway,0.041977522
TW,S2,2060,141.1553,pathway,0.041977522
TW,S2,2061,135.23,pathway,0.041977522
TW,S2,2062,129.5533,pathway,0.041977522
TW,S2,2063,124.115,pathway,0.041977522
TW,S2,2064,118.905,pathway,0.041977522
TW,S2,2065,113.9136,pathway,0.041977522
TW,S2,2066,109.1318,pathway,0.041977522
TW,S2,2067,104.5507,pathway,0.041977522
TW,S2,2068,100.162,pathway,0.041977522
TW,S2,2069,95.9574,pathway,0.041977522
TW,S2,2070,91.9294,pathway,0.041977522
TW,S2,2071,88.0704,pathway,0.041977522
TW,S2,2072,84.3734,pathway,0.041977522
TW,S2,2073,80.8316,pathway,0.041977522
TW,S2,2074,77.4385,pathway,0.041977522
TW,S2,2075,74.1878,pathway,0.041977522
TW,S2,2076,71.0736,pathway,0.041977522
TW,S2,2077,68.0901,pathway,0.041977522
TW,S2,2078,65.2319,pathway,0.041977522
TW,S2,2079,62.4936,pathway,0.041977522
TW,S2,2080,59.8703,pathway,0.041977522
TW,S2,2081,57.3571,pathway,0.041977522
TW,S2,2082,54.9494,pathway,0.041977522
TW,S2,2083,52.6427,pathway,0.041977522
TW,S2,2084,50.4329,pathway,0.041977522
TW,S2,2085,48.3159,pathway,0.041977522
TW,S2,2086,46.2877,pathway,0.041977522
TW,S2,2087,44.3446,pathway,0.041977522
TW,S2,2088,42.4832,pathway,0.041977522
TW,S2,2089,40.6998,pathway,0.041977522
TW,S2,2090,38.9913,pathway,0.041977522
TW,S2,2091,37.3546,pathway,0.041977522
TW,S2,2092,35.7865,pathway,0.041977522
TW,S2,2093,34.2843,pathway,0.041977522
TW,S2,2094,32.8451,pathway,0.041977522
TW,S2,2095,31.4664,pathway,0.041977522
TW,S2,2096,30.1455,pathway,0.041977522
TW,S2,2097,28.8801,pathway,0.041977522
TW,S2,2098,27.6677,pathway,0.041977522
TW,S2,2099,26.5063,pathway,0.041977522
TW,S2,2100,25.3937,pathway,0.041977522
TZ,S1,2000,120.0,observed,-0.003045359
TZ,S1,2001,67.14,observed,-0.003045359
TZ,S1,2002,62.28,observed,-0.003045359
TZ,S1,2003,59.04,observed,-0.003045359
TZ,S1,2004,141.76,observed,-0.003045359
TZ,S1,2005,292.35,observed,-0.003045359
TZ,S1,2006,324.79,observed,-0.003045359
TZ,S1,2007,233.49,observed,-0.003045359
TZ,S1,2008,222.47,observed,-0.003045359
TZ,S1,2009,231.25,observed,-0.003045359
TZ,S1,2010,255.16,observed,-0.003045359
TZ,S1,2011,321.08,observed,-0.003045359
TZ,S1,2012,363.32,observed,-0.003045359
TZ,S1,2013,387.31,observed,-0.003045359
TZ,S1,2014,316.29,observed,-0.003045359
TZ,S1,2015,370.6,observed,-0.003045359
TZ,S1,2016,328.45,observed,-0.003045359
TZ,S1,2017,336.63,observed,-0.003045359
TZ,S1,2018,344.73,observed,-0.003045359
TZ,S1,2019,337.19,observed,-0.003045359
TZ,S1,2020,298.85,observed,-0.003045359
TZ,S1,2021,320.23,observed,-0.003045359
TZ,S1,2022,349.27,observed,-0.003045359
TZ,S1,2023,372.75,observed,-0.003045359
TZ,S1,2024,345.02,observed,-0.003045359
TZ,S1,2025,346.0707,pathway,-0.003045359
TZ,S1,2026,347.1246,pathway,-0.003045359
TZ,S1,2027,348.1817,pathway,-0.003045359
TZ,S1,2028,349.2421,pathway,-0.003045359
TZ,S1,2029,350.3056,pathway,-0.003045359
TZ,S1,2030,351.3725,pathway,-0.003045359
TZ,S1,2031,352.4425,pathway,-0.003045359
TZ,S1,2032,353.5158,pathway,-0.003045359
TZ,S1,2033,354.5924,pathway,-0.003045359
TZ,S1,2034,355.6723,pathway,-0.003045359
TZ,S1,2035,356.7554,pathway,-0.003045359
TZ,S1,2036,357.8419,pathway,-0.003045359
TZ,S1,2037,358.9316,pathway,-0.003045359
TZ,S1,2038,360.0247,pathway,-0.003045359
TZ,S1,2039,361.1211,pathway,-0.003045359
TZ,S1,2040,362.2208,pathway,-0.003045359
TZ,S1,2041,363.3239,pathway,-0.003045359
TZ,S1,2042,364.4304,pathway,-0.003045359
TZ,S1,2043,365.5402,pathway,-0.003045359
TZ,S1,2044,366.6534,pathway,-0.003045359
TZ,S1,2045,367.77,pathway,-0.003045359
TZ,S1,2046,368.89,pathway,-0.003045359
TZ,S1,2047,370.0134,pathway,-0.003045359
TZ,S1,2048,371.1402,pathway,-0.003045359
TZ,S1,2049,372.2705,pathway,-0.003045359
TZ,S1,2050,373.4042,pathway,-0.003045359
TZ,S1,2051,374.5413,pathway,-0.003045359
TZ,S1,2052,375.6819,pathway,-0.003045359
TZ,S1,2053,376.826,pathway,-0.003045359
TZ,S1,2054,377.9736,pathway,-0.003045359
TZ,S1,2055,379.1247,pathway,-0.003045359
TZ,S1,2056,380.2792,pathway,-0.003045359
TZ,S1,2057,381.4373,pathway,-0.003045359
TZ,S1,2058,382.5989,pathway,-0.003045359
TZ,S1,2059,383.7641,pathway,-0.003045359
TZ,S1,2060,384.9328,pathway,-0.003045359
TZ,S1,2061,386.105,pathway,-0.003045359
TZ,S1,2062,387.2809,pathway,-0.003045359
TZ,S1,2063,388.4603,pathway,-0.003045359
TZ,S1,2064,389.6433,pathway,-0.003045359
TZ,S1,2065,390.8299,pathway,-0.003045359
TZ,S1,2066,392.0201,pathway,-0.003045359
TZ,S1,2067,393.2139,pathway,-0.003045359
TZ,S1,2068,394.4114,pathway,-0.003045359
TZ,S1,2069,395.6125,pathway,-0.003045359
TZ,S1,2070,396.8173,pathway,-0.003045359
TZ,S1,2071,398.0258,pathway,-0.003045359
TZ,S1,2072,399.2379,pathway,-0.003045359
TZ,S1,2073,400.4537,pathway,-0.003045359
TZ,S1,2074,401.6733,pathway,-0.003045359
TZ,S1,2075,402.8965,pathway,-0.003045359
TZ,S1,2076,404.1235,pathway,-0.003045359
TZ,S1,2077,405.3542,pathway,-0.003045359
TZ,S1,2078,406.5886,pathway,-0.003045359
TZ,S1,2079,407.8268,pathway,-0.003045359
TZ,S1,2080,409.0688,pathway,-0.003045359
TZ,S1,2081,410.3146,pathway,-0.003045359
TZ,S1,2082,411.5641,pathway,-0.003045359
TZ,S1,2083,412.8175,pathway,-0.003045359
TZ,S1,2084,414.0746,pathway,-0.003045359
TZ,S1,2085,415.3357,pathway,-0.003045359
TZ,S1,2086,416.6005,pathway,-0.003045359
TZ,S1,2087,417.8692,pathway,-0.003045359
TZ,S1,2088,419.1418,pathway,-0.003045359
TZ,S1,2089,420.4182,pathway,-0.003045359
TZ,S1,2090,421.6985,pathway,-0.003045359
TZ,S1,2091,422.9827,pathway,-0.003045359
TZ,S1,2092,424.2709,pathway,-0.003045359
TZ,S1,2093,425.5629,pathway,-0.003045359
TZ,S1,2094,426.8589,pathway,-0.003045359
TZ,S1,2095,428.1589,pathway,-0.003045359
TZ,S1,2096,429.4628,pathway,-0.003045359
TZ,S1,2097,430.7706,pathway,-0.003045359
TZ,S1,2098,432.0825,pathway,-0.003045359
TZ,S1,2099,433.3983,pathway,-0.003045359
TZ,S1,2100,434.7182,pathway,-0.003045359
UA,S1,1990,575.59,observed,0.060790455
UA,S1,1991,561.46,observed,0.060790455
UA,S1,1992,564.74,observed,0.060790455
UA,S1,1993,520.32,observed,0.060790455
UA,S1,1994,504.75,observed,0.060790455
UA,S1,1995,489.77,observed,0.060790455
UA,S1,1996,429.11,observed,0.060790455
UA,S1,1997,417.38,observed,0.060790455
UA,S1,1998,394.51,observed,0.060790455
UA,S1,1999,416.39,observed,0.060790455
UA,S1,2000,402.47,observed,0.060790455
UA,S1,2001,408.83,observed,0.060790455
UA,S1,2002,414.18,observed,0.060790455
UA,S1,2003,410.73,observed,0.060790455
UA,S1,2004,368.12,observed,0.060790455
UA,S1,2005,374.86,observed,0.060790455
UA,S1,2006,404.27,observed,0.060790455
UA,S1,2007,416.05,observed,0.060790455
UA,S1,2008,417.96,observed,0.060790455
UA,S1,2009,409.65,observed,0.060790455
UA,S1,2010,409.86,observed,0.060790455
UA,S1,2011,427.6,observed,0.060790455
UA,S1,2012,441.87,observed,0.060790455
UA,S1,2013,448.99,observed,0.060790455
UA,S1,2014,417.68,observed,0.060790455
UA,S1,2015,380.13,observed,0.060790455
UA,S1,2016,408.49,observed,0.060790455
UA,S1,2017,347.22,observed,0.060790455
UA,S1,2018,349.31,observed,0.060790455
UA,S1,2019,341.51,observed,0.060790455
UA,S1,2020,325.39,observed,0.060790455
UA,S1,2021,279.47,observed,0.060790455
UA,S1,2022,250.47,observed,0.060790455
UA,S1,2023,235.2438,pathway,0.060790455
UA,S1,2024,220.9432,pathway,0.060790455
UA,S1,2025,207.512,pathway,0.060790455
UA,S1,2026,194.8972,pathway,0.060790455
UA,S1,2027,183.0494,pathway,0.060790455
UA,S1,2028,171.9217,pathway,0.060790455
UA,S1,2029,161.4705,pathway,0.060790455
UA,S1,2030,151.6546,pathway,0.060790455
UA,S1,2031,142.4355,pathway,0.060790455
UA,S1,2032,133.7768,pathway,0.060790455
UA,S1,2033,125.6444,pathway,0.060790455
UA,S1,2034,118.0064,pathway,0.060790455
UA,S1,2035,110.8328,pathway,0.060790455
UA,S1,2036,104.0952,pathway,0.060790455
UA,S1,2037,97.7672,pathway,0.060790455
UA,S1,2038,91.8239,pathway,0.060790455
UA,S1,2039,86.2419,pathway,0.060790455
UA,S1,2040,80.9992,pathway,0.060790455
UA,S1,2041,76.0752,pathway,0.060790455
UA,S1,2042,71.4506,pathway,0.060790455
UA,S1,2043,67.1071,pathway,0.060790455
UA,S1,2044,63.0276,pathway,0.060790455
UA,S1,2045,59.1961,pathway,0.060790455
UA,S1,2046,55.5976,pathway,0.060790455
UA,S1,2047,52.2178,pathway,0.060790455
UA,S1,2048,49.0434,pathway,0.060790455
UA,S1,2049,46.062,pathway,0.060790455
UA,S1,2050,43.2619,pathway,0.060790455
UA,S1,2051,40.632,pathway,0.060790455
UA,S1,2052,38.162,pathway,0.060790455
UA,S1,2053,35.8421,pathway,0.060790455
UA,S1,2054,33.6632,pathway,0.060790455
UA,S1,2055,31.6168,pathway,0.060790455
UA,S1,2056,29.6948,pathway,0.060790455
UA,S1,2057,27.8897,pathway,0.060790455
UA,S1,2058,26.1942,pathway,0.060790455
UA,S1,2059,24.6019,pathway,0.060790455
UA,S1,2060,23.1063,pathway,0.060790455
UA,S1,2061,21.7017,pathway,0.060790455
UA,S1,2062,20.3824,pathway,0.060790455
UA,S1,2063,19.1434,pathway,0.060790455
UA,S1,2064,17.9796,pathway,0.060790455
UA,S1,2065,16.8866,pathway,0.060790455
UA,S1,2066,15.8601,pathway,0.060790455
UA,S1,2067,14.8959,pathway,0.060790455
UA,S1,2068,13.9904,pathway,0.060790455
UA,S1,2069,13.1399,pathway,0.060790455
UA,S1,2070,12.3411,pathway,0.060790455
UA,S1,2071,11.5909,pathway,0.060790455
UA,S1,2072,10.8863,pathway,0.060790455
UA,S1,2073,10.2245,pathway,0.060790455
UA,S1,2074,9.603,pathway,0.060790455
UA,S1,2075,9.0192,pathway,0.060790455
UA,S1,2076,8.4709,pathway,0.060790455
UA,S1,2077,7.956,pathway,0.060790455
UA,S1,2078,7.4723,pathway,0.060790455
UA,S1,2079,7.0181,pathway,0.060790455
UA,S1,2080,6.5914,pathway,0.060790455
UA,S1,2081,6.1907,pathway,0.060790455
UA,S1,2082,5.8144,pathway,0.060790455
UA,S1,2083,5.4609,pathway,0.060790455
UA,S1,2084,5.129,pathway,0.060790455
UA,S1,2085,4.8172,pathway,0.060790455
UA,S1,2086,4.5243,pathway,0.060790455
UA,S1,2087,4.2493,pathway,0.060790455
UA,S1,2088,3.991,pathway,0.060790455
UA,S1,2089,3.7484,pathway,0.060790455
UA,S1,2090,3.5205,pathway,0.060790455
UA,S1,2091,3.3065,pathway,0.060790455
UA,S1,2092,3.1055,pathway,0.060790455
UA,S1,2093,2.9167,pathway,0.060790455
UA,S1,2094,2.7394,pathway,0.060790455
UA,S1,2095,2.5729,pathway,0.060790455
UA,S1,2096,2.4165,pathway,0.060790455
UA,S1,2097,2.2696,pathway,0.060790455
UA,S1,2098,2.1316,pathway,0.060790455
UA,S1,2099,2.002,pathway,0.060790455
UA,S1,2100,1.8803,pathway,0.060790455
UA,S2,1990,575.59,observed,0.060790455
UA,S2,1991,561.46,observed,0.060790455
UA,S2,1992,564.74,observed,0.060790455
UA,S2,1993,520.32,observed,0.060790455
UA,S2,1994,504.75,observed,0.060790455
UA,S2,1995,489.77,observed,0.060790455
UA,S2,1996,429.11,observed,0.060790455
UA,S2,1997,417.38,observed,0.060790455
UA,S2,1998,394.51,observed,0.060790455
UA,S2,1999,416.39,observed,0.060790455
UA,S2,2000,402.47,observed,0.060790455
UA,S2,2001,408.83,observed,0.060790455
UA,S2,2002,414.18,observed,0.060790455
UA,S2,2003,410.73,observed,0.060790455
UA,S2,2004,368.12,observed,0.060790455
UA,S2,2005,374.86,observed,0.060790455
UA,S2,2006,404.27,observed,0.060790455
UA,S2,2007,416.05,observed,0.060790455
UA,S2,2008,417.96,observed,0.060790455
UA,S2,2009,409.65,observed,0.060790455
UA,S2,2010,409.86,observed,0.060790455
UA,S2,2011,427.6,observed,0.060790455
UA,S2,2012,441.87,observed,0.060790455
UA,S2,2013,448.99,observed,0.060790455
UA,S2,2014,417.68,observed,0.060790455
UA,S2,2015,380.13,observed,0.060790455
UA,S2,2016,408.49,observed,0.060790455
UA,S2,2017,347.22,observed,0.060790455
UA,S2,2018,349.31,observed,0.060790455
UA,S2,2019,341.51,observed,0.060790455
UA,S2,2020,325.39,observed,0.060790455
UA,S2,2021,279.47,observed,0.060790455
UA,S2,2022,250.47,observed,0.060790455
UA,S2,2023,235.2438,pathway,0.060790455
UA,S2,2024,220.9432,pathway,0.060790455
UA,S2,2025,207.512,pathway,0.060790455
UA,S2,2026,194.8972,pathway,0.060790455
UA,S2,2027,183.0494,pathway,0.060790455
UA,S2,2028,171.9217,pathway,0.060790455
UA,S2,2029,161.4705,pathway,0.060790455
UA,S2,2030,151.6546,pathway,0.060790455
UA,S2,2031,142.4355,pathway,0.060790455
UA,S2,2032,133.7768,pathway,0.060790455
UA,S2,2033,125.6444,pathway,0.060790455
UA,S2,2034,118.0064,pathway,0.060790455
UA,S2,2035,110.8328,pathway,0.060790455
UA,S2,2036,104.0952,pathway,0.060790455
UA,S2,2037,97.7672,pathway,0.060790455
UA,S2,2038,91.8239,pathway,0.060790455
UA,S2,2039,86.2419,pathway,0.060790455
UA,S2,2040,80.9992,pathway,0.060790455
UA,S2,2041,76.0752,pathway,0.060790455
UA,S2,2042,71.4506,pathway,0.060790455
UA,S2,2043,67.1071,pathway,0.060790455
UA,S2,2044,63.0276,pathway,0.060790455
UA,S2,2045,59.1961,pathway,0.060790455
UA,S2,2046,55.5976,pathway,0.060790455
UA,S2,2047,52.2178,pathway,0.060790455
UA,S2,2048,49.0434,pathway,0.060790455
UA,S2,2049,46.062,pathway,0.060790455
UA,S2,2050,43.2619,pathway,0.060790455
UA,S2,2051,40.632,pathway,0.060790455
UA,S2,2052,38.162,pathway,0.060790455
UA,S2,2053,35.8421,pathway,0.060790455
UA,S2,2054,33.6632,pathway,0.060790455
UA,S2,2055,31.6168,pathway,0.060790455
UA,S2,2056,29.6948,pathway,0.060790455
UA,S2,2057,27.8897,pathway,0.060790455
UA,S2,2058,26.1942,pathway,0.060790455
UA,S2,2059,24.6019,pathway,0.060790455
UA,S2,2060,23.1063,pathway,0.060790455
UA,S2,2061,21.7017,pathway,0.060790455
UA,S2,2062,20.3824,pathway,0.060790455
UA,S2,2063,19.1434,pathway,0.060790455
UA,S2,2064,17.9796,pathway,0.060790455
UA,S2,2065,16.8866,pathway,0.060790455
UA,S2,2066,15.8601,pathway,0.060790455
UA,S2,2067,14.8959,pathway,0.060790455
UA,S2,2068,13.9904,pathway,0.060790455
UA,S2,2069,13.1399,pathway,0.060790455
UA,S2,2070,12.3411,pathway,0.060790455
UA,S2,2071,11.5909,pathway,0.060790455
UA,S2,2072,10.8863,pathway,0.060790455
UA,S2,2073,10.2245,pathway,0.060790455
UA,S2,2074,9.603,pathway,0.060790455
UA,S2,2075,9.0192,pathway,0.060790455
UA,S2,2076,8.4709,pathway,0.060790455
UA,S2,2077,7.956,pathway,0.060790455
UA,S2,2078,7.4723,pathway,0.060790455
UA,S2,2079,7.0181,pathway,0.060790455
UA,S2,2080,6.5914,pathway,0.060790455
UA,S2,2081,6.1907,pathway,0.060790455
UA,S2,2082,5.8144,pathway,0.060790455
UA,S2,2083,5.4609,pathway,0.060790455
UA,S2,2084,5.129,pathway,0.060790455
UA,S2,2085,4.8172,pathway,0.060790455
UA,S2,2086,4.5243,pathway,0.060790455
UA,S2,2087,4.2493,pathway,0.060790455
UA,S2,2088,3.991,pathway,0.060790455
UA,S2,2089,3.7484,pathway,0.060790455
UA,S2,2090,3.5205,pathway,0.060790455
UA,S2,2091,3.3065,pathway,0.060790455
UA,S2,2092,3.1055,pathway,0.060790455
UA,S2,2093,2.9167,pathway,0.060790455
UA,S2,2094,2.7394,pathway,0.060790455
UA,S2,2095,2.5729,pathway,0.060790455
UA,S2,2096,2.4165,pathway,0.060790455
UA,S2,2097,2.2696,pathway,0.060790455
UA,S2,2098,2.1316,pathway,0.060790455
UA,S2,2099,2.002,pathway,0.060790455
UA,S2,2100,1.8803,pathway,0.060790455
US,S1,2000,607.52,observed,0.027782182
US,S1,2001,609.89,observed,0.027782182
US,S1,2002,600.66,observed,0.027782182
US,S1,2003,606.34,observed,0.027782182
US,S1,2004,602.44,observed,0.027782182
US,S1,2005,604.39,observed,0.027782182
US,S1,2006,595.46,observed,0.027782182
US,S1,2007,598.47,observed,0.027782182
US,S1,2008,591.33,observed,0.027782182
US,S1,2009,565.02,observed,0.027782182
US,S1,2010,570.81,observed,0.027782182
US,S1,2011,550.48,observed,0.027782182
US,S1,2012,532.77,observed,0.027782182
US,S1,2013,533.43,observed,0.027782182
US,S1,2014,529.41,observed,0.027782182
US,S1,2015,504.9,observed,0.027782182
US,S1,2016,483.35,observed,0.027782182
US,S1,2017,469.02,observed,0.027782182
US,S1,2018,462.61,observed,0.027782182
US,S1,2019,439.45,observed,0.027782182
US,S1,2020,411.73,observed,0.027782182
US,S1,2021,423.78,observed,0.027782182
US,S1,2022,410.39,observed,0.027782182
US,S1,2023,392.89,observed,0.027782182
US,S1,2024,383.78,observed,0.027782182
US,S1,2025,384.4,observed,0.027782182
US,S1,2026,373.7205,pathway,0.027782182
US,S1,2027,363.3378,pathway,0.027782182
US,S1,2028,353.2434,pathway,0.027782182
US,S1,2029,343.4296,pathway,0.027782182
US,S1,2030,333.8883,pathway,0.027782182
US,S1,2031,324.6122,pathway,0.027782182
US,S1,2032,315.5938,pathway,0.027782182
US,S1,2033,306.8259,pathway,0.027782182
US,S1,2034,298.3016,pathway,0.027782182
US,S1,2035,290.0141,pathway,0.027782182
US,S1,2036,281.9569,pathway,0.027782182
US,S1,2037,274.1235,pathway,0.027782182
US,S1,2038,266.5078,pathway,0.027782182
US,S1,2039,259.1036,pathway,0.027782182
US,S1,2040,251.9051,pathway,0.027782182
US,S1,2041,244.9067,pathway,0.027782182
US,S1,2042,238.1026,pathway,0.027782182
US,S1,2043,231.4876,pathway,0.027782182
US,S1,2044,225.0564,pathway,0.027782182
US,S1,2045,218.8038,pathway,0.027782182
US,S1,2046,212.725,pathway,0.027782182
US,S1,2047,206.815,pathway,0.027782182
US,S1,2048,201.0692,pathway,0.027782182
US,S1,2049,195.4831,pathway,0.027782182
US,S1,2050,190.0521,pathway,0.027782182
US,S1,2051,184.7721,pathway,0.027782182
US,S1,2052,179.6387,pathway,0.027782182
US,S1,2053,174.648,pathway,0.027782182
US,S1,2054,169.7959,pathway,0.027782182
US,S1,2055,165.0786,pathway,0.027782182
US,S1,2056,160.4923,pathway,0.027782182
US,S1,2057,156.0335,pathway,0.027782182
US,S1,2058,151.6985,pathway,0.027782182
US,S1,2059,147.484,pathway,0.027782182
US,S1,2060,143.3866,pathway,0.027782182
US,S1,2061,139.403,pathway,0.027782182
US,S1,2062,135.5301,pathway,0.027782182
US,S1,2063,131.7648,pathway,0.027782182
US,S1,2064,128.104,pathway,0.027782182
US,S1,2065,124.545,pathway,0.027782182
US,S1,2066,121.0849,pathway,0.027782182
US,S1,2067,117.7209,pathway,0.027782182
US,S1,2068,114.4504,pathway,0.027782182
US,S1,2069,111.2707,pathway,0.027782182
US,S1,2070,108.1793,pathway,0.027782182
US,S1,2071,105.1739,pathway,0.027782182
US,S1,2072,102.2519,pathway,0.027782182
US,S1,2073,99.4111,pathway,0.027782182
US,S1,2074,96.6493,pathway,0.027782182
US,S1,2075,93.9641,pathway,0.027782182
US,S1,2076,91.3536,pathway,0.027782182
US,S1,2077,88.8156,pathway,0.027782182
US,S1,2078,86.3481,pathway,0.027782182
US,S1,2079,83.9492,pathway,0.027782182
US,S1,2080,81.6169,pathway,0.027782182
US,S1,2081,79.3494,pathway,0.027782182
US,S1,2082,77.1449,pathway,0.027782182
US,S1,2083,75.0016,pathway,0.027782182
US,S1,2084,72.9179,pathway,0.027782182
US,S1,2085,70.8921,pathway,0.027782182
US,S1,2086,68.9226,pathway,0.027782182
US,S1,2087,67.0078,pathway,0.027782182
US,S1,2088,65.1461,pathway,0.027782182
US,S1,2089,63.3362,pathway,0.027782182
US,S1,2090,61.5766,pathway,0.027782182
US,S1,2091,59.8659,pathway,0.027782182
US,S1,2092,58.2027,pathway,0.027782182
US,S1,2093,56.5857,pathway,0.027782182
US,S1,2094,55.0136,pathway,0.027782182
US,S1,2095,53.4852,pathway,0.027782182
US,S1,2096,51.9993,pathway,0.027782182
US,S1,2097,50.5546,pathway,0.027782182
US,S1,2098,49.1501,pathway,0.027782182
US,S1,2099,47.7846,pathway,0.027782182
US,S1,2100,46.457,pathway,0.027782182
US,S2,2000,607.52,observed,0.047730554
US,S2,2001,609.89,observed,0.047730554
US,S2,2002,600.66,observed,0.047730554
US,S2,2003,606.34,observed,0.047730554
US,S2,2004,602.44,observed,0.047730554
US,S2,2005,604.39,observed,0.047730554
US,S2,2006,595.46,observed,0.047730554
US,S2,2007,598.47,observed,0.047730554
US,S2,2008,591.33,observed,0.047730554
US,S2,2009,565.02,observed,0.047730554
US,S2,2010,570.81,observed,0.047730554
US,S2,2011,550.48,observed,0.047730554
US,S2,2012,532.77,observed,0.047730554
US,S2,2013,533.43,observed,0.047730554
US,S2,2014,529.41,observed,0.047730554
US,S2,2015,504.9,observed,0.047730554
US,S2,2016,483.35,observed,0.047730554
US,S2,2017,469.02,observed,0.047730554
US,S2,2018,462.61,observed,0.047730554
