gem_unit_id,scenario,dimension,variant,parameter,ti_lifetime_tco2,ti_remaining_tco2
G100000402350,S2,efficiency,high,0.385,731744.117,577072.118
G100000402350,S2,emission_factor,central,56100.0,1389246.233,686655.803
G100000402350,S2,emission_factor,low,54300.0,1064362.841,632508.571
G100000402350,S2,emission_factor,high,58300.0,1786325.949,752835.755
G100000402351,S1,lifetime,central,30,1326715.745,624125.315
G100000402351,S1,lifetime,low,25,702590.43,0
G100000402351,S1,lifetime,high,40,2975833.204,2273242.774
G100000402351,S1,capacity_factor,central,0.3753,1326715.745,624125.315
G100000402351,S1,capacity_factor,low,0.3406,1204048.452,566419.085
G100000402351,S1,capacity_factor,high,0.3909,1381863.005,650068.175
G100000402351,S1,efficiency,central,0.36,1326715.745,624125.315
G100000402351,S1,efficiency,low,0.335,2082352.508,750064.776
G100000402351,S1,efficiency,high,0.385,669213.628,514541.629
G100000402351,S1,emission_factor,central,56100.0,1326715.745,624125.315
G100000402351,S1,emission_factor,low,54300.0,1001832.352,569978.082
G100000402351,S1,emission_factor,high,58300.0,1723795.461,690305.267
G100000402351,S2,lifetime,central,30,1389246.233,686655.803
G100000402351,S2,lifetime,low,25,702590.43,0
G100000402351,S2,lifetime,high,40,3366858.71,2664268.28
G100000402351,S2,capacity_factor,central,0.3753,1389246.233,686655.803
G100000402351,S2,capacity_factor,low,0.3406,1260797.41,623168.043
G100000402351,S2,capacity_factor,high,0.3909,1446992.681,715197.851
G100000402351,S2,efficiency,central,0.36,1389246.233,686655.803
G100000402351,S2,efficiency,low,0.335,2144882.996,812595.264
G100000402351,S2,efficiency,high,0.385,731744.117,577072.118
G100000402351,S2,emission_factor,central,56100.0,1389246.233,686655.803
G100000402351,S2,emission_factor,low,54300.0,1064362.841,632508.571
G100000402351,S2,emission_factor,high,58300.0,1786325.949,752835.755
G100000402352,S1,lifetime,central,30,1498349.117,766344.707
G100000402352,S1,lifetime,low,25,844678.485,112674.075
G100000402352,S1,lifetime,high,40,3195420.269,2463415.859
G100000402352,S1,capacity_factor,central,0.3753,1498349.117,766344.707
G100000402352,S1,capacity_factor,low,0.3406,1359812.712,695488.963
G100000402352,S1,capacity_factor,high,0.3909,1560630.619,798199.165
G100000402352,S1,efficiency,central,0.36,1498349.117,766344.707
G100000402352,S1,efficiency,low,0.335,2253985.881,917472.061
G100000402352,S1,efficiency,high,0.385,840847.001,634844.284
G100000402352,S1,emission_factor,central,56100.0,1498349.117,766344.707
G100000402352,S1,emission_factor,low,54300.0,1173465.725,701368.028
G100000402352,S1,emission_factor,high,58300.0,1895428.834,845760.65
G100000402352,S2,lifetime,central,30,1583722.759,851718.349
G100000402352,S2,lifetime,low,25,849291.889,117287.479
G100000402352,S2,lifetime,high,40,3628041.799,2896037.389
G100000402352,S2,capacity_factor,central,0.3753,1583722.759,851718.349
G100000402352,S2,capacity_factor,low,0.3406,1437292.76,772969.011
G100000402352,S2,capacity_factor,high,0.3909,1649552.964,887121.51
G100000402352,S2,efficiency,central,0.36,1583722.759,851718.349
G100000402352,S2,efficiency,low,0.335,2339359.522,1002845.702
G100000402352,S2,efficiency,high,0.385,926220.644,720217.927
G100000402352,S2,emission_factor,central,56100.0,1583722.759,851718.349
G100000402352,S2,emission_factor,low,54300.0,1258839.367,786741.67
G100000402352,S2,emission_factor,high,58300.0,1980802.475,931134.291
G100000402353,S1,lifetime,central,30,1498349.117,766344.707
G100000402353,S1,lifetime,low,25,844678.485,112674.075
G100000402353,S1,lifetime,high,40,3195420.269,2463415.859
G100000402353,S1,capacity_factor,central,0.3753,1498349.117,766344.707
G100000402353,S1,capacity_factor,low,0.3406,1359812.712,695488.963
G100000402353,S1,capacity_factor,high,0.3909,1560630.619,798199.165
G100000402353,S1,efficiency,central,0.36,1498349.117,766344.707
G100000402353,S1,efficiency,low,0.335,2253985.881,917472.061
G100000402353,S1,efficiency,high,0.385,840847.001,634844.284
G100000402353,S1,emission_factor,central,56100.0,1498349.117,766344.707
G100000402353,S1,emission_factor,low,54300.0,1173465.725,701368.028
G100000402353,S1,emission_factor,high,58300.0,1895428.834,845760.65
G100000402353,S2,lifetime,central,30,1583722.759,851718.349
G100000402353,S2,lifetime,low,25,849291.889,117287.479
G100000402353,S2,lifetime,high,40,3628041.799,2896037.389
G100000402353,S2,capacity_factor,central,0.3753,1583722.759,851718.349
G100000402353,S2,capacity_factor,low,0.3406,1437292.76,772969.011
G100000402353,S2,capacity_factor,high,0.3909,1649552.964,887121.51
G100000402353,S2,efficiency,central,0.36,1583722.759,851718.349
G100000402353,S2,efficiency,low,0.335,2339359.522,1002845.702
G100000402353,S2,efficiency,high,0.385,926220.644,720217.927
G100000402353,S2,emission_factor,central,56100.0,1583722.759,851718.349
G100000402353,S2,emission_factor,low,54300.0,1258839.367,786741.67
G100000402353,S2,emission_factor,high,58300.0,1980802.475,931134.291
G100000402354,S1,lifetime,central,30,1498349.117,766344.707
G100000402354,S1,lifetime,low,25,844678.485,112674.075
G100000402354,S1,lifetime,high,40,3195420.269,2463415.859
G100000402354,S1,capacity_factor,central,0.3753,1498349.117,766344.707
G100000402354,S1,capacity_factor,low,0.3406,1359812.712,695488.963
G100000402354,S1,capacity_factor,high,0.3909,1560630.619,798199.165
G100000402354,S1,efficiency,central,0.36,1498349.117,766344.707
G100000402354,S1,efficiency,low,0.335,2253985.881,917472.061
G100000402354,S1,efficiency,high,0.385,840847.001,634844.284
G100000402354,S1,emission_factor,central,56100.0,1498349.117,766344.707
G100000402354,S1,emission_factor,low,54300.0,1173465.725,701368.028
G100000402354,S1,emission_factor,high,58300.0,1895428.834,845760.65
G100000402354,S2,lifetime,central,30,1583722.759,851718.349
G100000402354,S2,lifetime,low,25,849291.889,117287.479
G100000402354,S2,lifetime,high,40,3628041.799,2896037.389
G100000402354,S2,capacity_factor,central,0.3753,1583722.759,851718.349
G100000402354,S2,capacity_factor,low,0.3406,1437292.76,772969.011
G100000402354,S2,capacity_factor,high,0.3909,1649552.964,887121.51
G100000402354,S2,efficiency,central,0.36,1583722.759,851718.349
G100000402354,S2,efficiency,low,0.335,2339359.522,1002845.702
G100000402354,S2,efficiency,high,0.385,926220.644,720217.927
G100000402354,S2,emission_factor,central,56100.0,1583722.759,851718.349
G100000402354,S2,emission_factor,low,54300.0,1258839.367,786741.67
G100000402354,S2,emission_factor,high,58300.0,1980802.475,931134.291
G100000401866,S1,lifetime,central,30,-10260048.366,342568.009
G100000401866,S1,lifetime,low,25,-10622745.698,-20129.323
G100000401866,S1,lifetime,high,40,-7534892.161,3067724.214
G100000401866,S1,capacity_factor,central,0.3753,-10260048.366,342568.009
G100000401866,S1,capacity_factor,low,0.3406,-9311410.801,310894.389
G100000401866,S1,capacity_factor,high,0.3909,-10686525.197,356807.447
G100000401866,S1,efficiency,central,0.55,-10260048.366,342568.009
G100000401866,S1,efficiency,low,0.511,-7664579.061,861661.871
G100000401866,S1,efficiency,high,0.589,-12511805.269,-107783.371
G100000401866,S1,emission_factor,central,56100.0,-10260048.366,342568.009
G100000401866,S1,emission_factor,low,54300.0,-11350963.191,124385.045
G100000401866,S1,emission_factor,high,58300.0,-8926183.22,609341.039
G100000401866,S2,lifetime,central,30,-9821983.614,780632.761
G100000401866,S2,lifetime,low,25,-10599073.639,3542.736
G100000401866,S2,lifetime,high,40,-5315047.248,5287569.127
G100000401866,S2,capacity_factor,central,0.3753,-9821983.614,780632.761
G100000401866,S2,capacity_factor,low,0.3406,-8913849.239,708455.951
G100000401866,S2,capacity_factor,high,0.3909,-10230251.519,813081.125
G100000401866,S2,efficiency,central,0.55,-9821983.614,780632.761
G100000401866,S2,efficiency,low,0.511,-7226514.309,1299726.623
G100000401866,S2,efficiency,high,0.589,-12073740.516,330281.382
G100000401866,S2,emission_factor,central,56100.0,-9821983.614,780632.761
G100000401866,S2,emission_factor,low,54300.0,-10912898.439,562449.797
G100000401866,S2,emission_factor,high,58300.0,-8488118.468,1047405.791
G100000401922,S1,lifetime,central,30,-9103738.07,741034.42
G100000401922,S1,lifetime,low,25,-9807219.292,37553.198
G100000401922,S1,lifetime,high,40,-5661650.745,4183121.745
G100000401922,S1,capacity_factor,central,0.3753,-9103738.07,741034.42
G100000401922,S1,capacity_factor,low,0.3406,-8262012.22,672518.848
G100000401922,S1,capacity_factor,high,0.3909,-9482150.843,771836.81
G100000401922,S1,efficiency,central,0.55,-9103738.07,741034.42
G100000401922,S1,efficiency,low,0.511,-6309255.145,1486229.868
G100000401922,S1,efficiency,high,0.589,-11528153.646,94523.599
G100000401922,S1,emission_factor,central,56100.0,-9103738.07,741034.42
G100000401922,S1,emission_factor,low,54300.0,-10278301.315,427817.556
G100000401922,S1,emission_factor,high,58300.0,-7667595.724,1124005.713
G100000401922,S2,lifetime,central,30,-8334524.209,1510248.281
G100000401922,S2,lifetime,low,25,-9661882.502,182889.988
G100000401922,S2,lifetime,high,40,-2796885.467,7047887.023
G100000401922,S2,capacity_factor,central,0.3753,-8334524.209,1510248.281
G100000401922,S2,capacity_factor,low,0.3406,-7563919.386,1370611.682
G100000401922,S2,capacity_factor,high,0.3909,-8680963.264,1573024.389
G100000401922,S2,efficiency,central,0.55,-8334524.209,1510248.281
G100000401922,S2,efficiency,low,0.511,-5540041.285,2255443.728
G100000401922,S2,efficiency,high,0.589,-10758939.786,863737.459
G100000401922,S2,emission_factor,central,56100.0,-8334524.209,1510248.281
G100000401922,S2,emission_factor,low,54300.0,-9509087.457,1197031.414
G100000401922,S2,emission_factor,high,58300.0,-6898381.865,1893219.572
G100000402097,S1,lifetime,central,30,5564326.763,6949081.002
G100000402097,S1,lifetime,low,25,2801334.379,4186088.618
G100000402097,S1,lifetime,high,40,12628972.462,14013726.701
G100000402097,S1,capacity_factor,central,0.3753,5564326.763,6949081.002
G100000402097,S1,capacity_factor,low,0.3406,5049852.634,6306573.376
G100000402097,S1,capacity_factor,high,0.3909,5795617.72,7237931.69
G100000402097,S1,efficiency,central,0.55,5564326.763,6949081.002
G100000402097,S1,efficiency,low,0.511,8698791.286,9247688.318
G100000402097,S1,efficiency,high,0.589,2844952.614,4954873.293
G100000402097,S1,emission_factor,central,56100.0,5564326.763,6949081.002
G100000402097,S1,emission_factor,low,54300.0,4246864.126,5982941.734
G100000402097,S1,emission_factor,high,58300.0,7175192.655,8130382.655
G100000402097,S2,lifetime,central,30,9890009.996,11274764.235
G100000402097,S2,lifetime,low,25,5745839.434,7130593.673
G100000402097,S2,lifetime,high,40,19808895.416,21193649.655
G100000402097,S2,capacity_factor,central,0.3753,9890009.996,11274764.235
G100000402097,S2,capacity_factor,low,0.3406,8975585.942,10232306.684
G100000402097,S2,capacity_factor,high,0.3909,10301105.534,11743419.504
G100000402097,S2,efficiency,central,0.55,9890009.996,11274764.235
G100000402097,S2,efficiency,low,0.511,13024474.522,13573371.554
G100000402097,S2,efficiency,high,0.589,7170635.847,9280556.526
G100000402097,S2,emission_factor,central,56100.0,9890009.996,11274764.235
G100000402097,S2,emission_factor,low,54300.0,8572547.362,10308624.97
G100000402097,S2,emission_factor,high,58300.0,11500875.891,12456065.891
G100000413022,S1,lifetime,central,30,9647146.292,9700300.662
G100000413022,S1,lifetime,low,25,6751181.279,6804335.649
G100000413022,S1,lifetime,high,40,16486211.834,16539366.204
G100000413022,S1,capacity_factor,central,0.3753,9647146.292,9700300.662
G100000413022,S1,capacity_factor,low,0.3406,8755177.265,8803417.015
G100000413022,S1,capacity_factor,high,0.3909,10048146.778,10103510.602
G100000413022,S1,efficiency,central,0.55,9647146.292,9700300.662
G100000413022,S1,efficiency,low,0.511,12245379.676,12211926.266
G100000413022,S1,efficiency,high,0.589,7392991.355,7521284.222
G100000413022,S1,emission_factor,central,56100.0,9647146.292,9700300.662
G100000413022,S1,emission_factor,low,54300.0,8555069.685,8644626.608
G100000413022,S1,emission_factor,high,58300.0,10982431.955,10991076.802
G100000413022,S2,lifetime,central,30,14893521.193,14946675.563
G100000413022,S2,lifetime,low,25,10809311.883,10862466.253
G100000413022,S2,lifetime,high,40,24021707.471,24074861.841
G100000413022,S2,capacity_factor,central,0.3753,14893521.193,14946675.563
G100000413022,S2,capacity_factor,low,0.3406,13516475.67,13564715.42
G100000413022,S2,capacity_factor,high,0.3909,15512596.412,15567960.236
G100000413022,S2,efficiency,central,0.55,14893521.193,14946675.563
G100000413022,S2,efficiency,low,0.511,17491754.575,17458301.165
G100000413022,S2,efficiency,high,0.589,12639366.254,12767659.121
G100000413022,S2,emission_factor,central,56100.0,14893521.193,14946675.563
G100000413022,S2,emission_factor,low,54300.0,13801444.585,13891001.508
G100000413022,S2,emission_factor,high,58300.0,16228806.857,16237451.704
G100000805270,S1,lifetime,central,25,-3960770.337,-3537230.914
G100000805270,S1,lifetime,low,20,-3373870.45,-2950331.027
G100000805270,S1,lifetime,high,30,-4470549.307,-4047009.884
G100000805270,S1,capacity_factor,central,0.2098,-3960770.337,-3537230.914
G100000805270,S1,capacity_factor,low,0.1949,-3679476.353,-3286016.708
G100000805270,S1,capacity_factor,high,0.2098,-3960770.337,-3537230.914
G100000805270,S2,lifetime,central,25,-3279006.286,-2855466.863
G100000805270,S2,lifetime,low,20,-2898659.911,-2475120.488
G100000805270,S2,lifetime,high,30,-3576843.192,-3153303.769
G100000805270,S2,capacity_factor,central,0.2098,-3279006.286,-2855466.863
G100000805270,S2,capacity_factor,low,0.1949,-3046131.199,-2652671.554
G100000805270,S2,capacity_factor,high,0.2098,-3279006.286,-2855466.863
G100000805131,S1,lifetime,central,25,-450391.186,-253890.657
G100000805131,S1,lifetime,low,20,-382956.369,-186455.84
G100000805131,S1,lifetime,high,30,-508964.806,-312464.277
G100000805131,S1,capacity_factor,central,0.2098,-450391.186,-253890.657
G100000805131,S1,capacity_factor,low,0.1949,-418404.397,-235859.338
G100000805131,S1,capacity_factor,high,0.2098,-450391.186,-253890.657
G100000805131,S2,lifetime,central,25,-412991.292,-216490.763
G100000805131,S2,lifetime,low,20,-362464.049,-165963.52
G100000805131,S2,lifetime,high,30,-452557.534,-256057.005
G100000805131,S2,capacity_factor,central,0.2098,-412991.292,-216490.763
G100000805131,S2,capacity_factor,low,0.1949,-383660.643,-201115.584
G100000805131,S2,capacity_factor,high,0.2098,-412991.292,-216490.763
G100000402036,S1,lifetime,central,30,916485.135,3123894.081
G100000402036,S1,lifetime,low,25,-598859.119,1608549.827
G100000402036,S1,lifetime,high,40,5093801.599,7301210.545
G100000402036,S1,capacity_factor,central,0.3753,916485.135,3123894.081
G100000402036,S1,capacity_factor,low,0.3406,831747.502,2835060.816
G100000402036,S1,capacity_factor,high,0.3909,954580.441,3253744.195
G100000402036,S1,efficiency,central,0.55,916485.135,3123894.081
G100000402036,S1,efficiency,low,0.511,3003364.077,4376021.446
G100000402036,S1,efficiency,high,0.589,-894032.926,2037583.244
G100000402036,S1,emission_factor,central,56100.0,916485.135,3123894.081
G100000402036,S1,emission_factor,low,54300.0,39338.5,2597606.1
G100000402036,S1,emission_factor,high,58300.0,1988975.218,3767388.131
G100000402036,S2,lifetime,central,30,3055849.908,5263258.854
G100000402036,S2,lifetime,low,25,685253.645,2892662.591
G100000402036,S2,lifetime,high,40,9117204.338,11324613.284
G100000402036,S2,capacity_factor,central,0.3753,3055849.908,5263258.854
G100000402036,S2,capacity_factor,low,0.3406,2773307.964,4776621.278
G100000402036,S2,capacity_factor,high,0.3909,3182871.649,5482035.403
G100000402036,S2,efficiency,central,0.55,3055849.908,5263258.854
G100000402036,S2,efficiency,low,0.511,5142728.847,6515386.216
G100000402036,S2,efficiency,high,0.589,1245331.848,4176948.018
G100000402036,S2,emission_factor,central,56100.0,3055849.908,5263258.854
G100000402036,S2,emission_factor,low,54300.0,2178703.272,4736970.872
G100000402036,S2,emission_factor,high,58300.0,4128339.987,5906752.9
G100000402051,S1,lifetime,central,30,1711800.011,3559605.739
G100000402051,S1,lifetime,low,25,73802.954,1921608.682
G100000402051,S1,lifetime,high,40,6129143.649,7976949.377
G100000402051,S1,capacity_factor,central,0.3753,1711800.011,3559605.739
G100000402051,S1,capacity_factor,low,0.3406,1553528.065,3230486.847
G100000402051,S1,capacity_factor,high,0.3909,1782953.969,3707566.968
G100000402051,S1,efficiency,central,0.55,1711800.011,3559605.739
G100000402051,S1,efficiency,low,0.511,3848432.353,4912806.223
G100000402051,S1,efficiency,high,0.589,-141882.722,2385606.673
G100000402051,S1,emission_factor,central,56100.0,1711800.011,3559605.739
G100000402051,S1,emission_factor,low,54300.0,813741.266,2990835.2
G100000402051,S1,emission_factor,high,58300.0,2809859.388,4255043.346
G100000402051,S2,lifetime,central,30,4088384.155,5936189.883
G100000402051,S2,lifetime,low,25,1554412.25,3402217.978
G100000402051,S2,lifetime,high,40,10443449.816,12291255.544
G100000402051,S2,capacity_factor,central,0.3753,4088384.155,5936189.883
G100000402051,S2,capacity_factor,low,0.3406,3710374.749,5387333.531
G100000402051,S2,capacity_factor,high,0.3909,4258324.985,6182937.984
G100000402051,S2,efficiency,central,0.55,4088384.155,5936189.883
G100000402051,S2,efficiency,low,0.511,6225016.497,7289390.367
G100000402051,S2,efficiency,high,0.589,2234701.423,4762190.818
G100000402051,S2,emission_factor,central,56100.0,4088384.155,5936189.883
G100000402051,S2,emission_factor,low,54300.0,3190325.409,5367419.343
G100000402051,S2,emission_factor,high,58300.0,5186443.53,6631627.488
G100000927614,S1,lifetime,central,25,-27327437.49,-27327437.49
G100000927614,S1,lifetime,low,20,-22262732.002,-22262732.002
G100000927614,S1,lifetime,high,30,-32206317.965,-32206317.965
G100000927614,S1,capacity_factor,central,0.2767,-27327437.49,-27327437.49
G100000927614,S1,capacity_factor,low,0.2767,-27327437.49,-27327437.49
G100000927614,S1,capacity_factor,high,0.4338,-42842943.2,-42842943.2
G100000927615,S1,lifetime,central,25,-27327437.49,-27327437.49
G100000927615,S1,lifetime,low,20,-22262732.002,-22262732.002
G100000927615,S1,lifetime,high,30,-32206317.965,-32206317.965
G100000927615,S1,capacity_factor,central,0.2767,-27327437.49,-27327437.49
G100000927615,S1,capacity_factor,low,0.2767,-27327437.49,-27327437.49
G100000927615,S1,capacity_factor,high,0.4338,-42842943.2,-42842943.2
G100000927616,S1,lifetime,central,25,-27327437.49,-27327437.49
G100000927616,S1,lifetime,low,20,-22262732.002,-22262732.002
G100000927616,S1,lifetime,high,30,-32206317.965,-32206317.965
G100000927616,S1,capacity_factor,central,0.2767,-27327437.49,-27327437.49
G100000927616,S1,capacity_factor,low,0.2767,-27327437.49,-27327437.49
G100000927616,S1,capacity_factor,high,0.4338,-42842943.2,-42842943.2
G100000407423,S1,lifetime,central,30,-107262071.798,-107262071.798
G100000407423,S1,lifetime,low,25,-92151296.331,-92151296.331
G100000407423,S1,lifetime,high,40,-134481896.452,-134481896.452
G100000407423,S1,capacity_factor,central,0.494,-107262071.798,-107262071.798
G100000407423,S1,capacity_factor,low,0.4863,-105590173.108,-105590173.108
G100000407423,S1,capacity_factor,high,0.5805,-126043790.854,-126043790.854
G100000407423,S1,efficiency,central,0.55,-107262071.798,-107262071.798
G100000407423,S1,efficiency,low,0.511,-101539023.489,-101539023.489
G100000407423,S1,efficiency,high,0.589,-112227229.159,-112227229.159
G100000407423,S1,emission_factor,central,56100.0,-107262071.798,-107262071.798
G100000407423,S1,emission_factor,low,54300.0,-109667555.167,-109667555.167
G100000407423,S1,emission_factor,high,58300.0,-104320879.369,-104320879.369
G100000800994,S1,lifetime,central,25,-680519.128,-477380.773
G100000800994,S1,lifetime,low,20,-551552.388,-348414.033
G100000800994,S1,lifetime,high,30,-806776.528,-603638.173
G100000800994,S1,capacity_factor,central,0.1368,-680519.128,-477380.773
G100000800994,S1,capacity_factor,low,0.1368,-680519.128,-477380.773
G100000800994,S1,capacity_factor,high,0.1792,-891440.263,-625340.897
G100000800994,S2,lifetime,central,25,-680519.128,-477380.773
G100000800994,S2,lifetime,low,20,-551552.388,-348414.033
G100000800994,S2,lifetime,high,30,-806776.528,-603638.173
G100000800994,S2,capacity_factor,central,0.1368,-680519.128,-477380.773
G100000800994,S2,capacity_factor,low,0.1368,-680519.128,-477380.773
G100000800994,S2,capacity_factor,high,0.1792,-891440.263,-625340.897
G100000800995,S1,lifetime,central,25,-612467.218,-429642.698
G100000800995,S1,lifetime,low,20,-496397.151,-313572.631
G100000800995,S1,lifetime,high,30,-726098.877,-543274.357
G100000800995,S1,capacity_factor,central,0.1368,-612467.218,-429642.698
G100000800995,S1,capacity_factor,low,0.1368,-612467.218,-429642.698
G100000800995,S1,capacity_factor,high,0.1792,-802296.237,-562806.808
G100000800995,S2,lifetime,central,25,-612467.218,-429642.698
G100000800995,S2,lifetime,low,20,-496397.151,-313572.631
G100000800995,S2,lifetime,high,30,-726098.877,-543274.357
G100000800995,S2,capacity_factor,central,0.1368,-612467.218,-429642.698
G100000800995,S2,capacity_factor,low,0.1368,-612467.218,-429642.698
G100000800995,S2,capacity_factor,high,0.1792,-802296.237,-562806.808
G100000927505,S1,lifetime,central,25,-72208776.164,-72208776.164
G100000927505,S1,lifetime,low,20,-58373671.013,-58373671.013
G100000927505,S1,lifetime,high,30,-85753232.307,-85753232.307
G100000927505,S1,capacity_factor,central,0.2629,-72208776.164,-72208776.164
G100000927505,S1,capacity_factor,low,0.0925,-25406282.978,-25406282.978
G100000927505,S1,capacity_factor,high,0.2629,-72208776.164,-72208776.164
G100000927505,S2,lifetime,central,25,-72208776.164,-72208776.164
G100000927505,S2,lifetime,low,20,-58373671.013,-58373671.013
G100000927505,S2,lifetime,high,30,-85753232.307,-85753232.307
G100000927505,S2,capacity_factor,central,0.2629,-72208776.164,-72208776.164
G100000927505,S2,capacity_factor,low,0.0925,-25406282.978,-25406282.978
G100000927505,S2,capacity_factor,high,0.2629,-72208776.164,-72208776.164
G100000927506,S1,lifetime,central,25,-72208776.164,-72208776.164
G100000927506,S1,lifetime,low,20,-58373671.013,-58373671.013
G100000927506,S1,lifetime,high,30,-85753232.307,-85753232.307
G100000927506,S1,capacity_factor,central,0.2629,-72208776.164,-72208776.164
G100000927506,S1,capacity_factor,low,0.0925,-25406282.978,-25406282.978
G100000927506,S1,capacity_factor,high,0.2629,-72208776.164,-72208776.164
G100000927506,S2,lifetime,central,25,-72208776.164,-72208776.164
G100000927506,S2,lifetime,low,20,-58373671.013,-58373671.013
G100000927506,S2,lifetime,high,30,-85753232.307,-85753232.307
G100000927506,S2,capacity_factor,central,0.2629,-72208776.164,-72208776.164
G100000927506,S2,capacity_factor,low,0.0925,-25406282.978,-25406282.978
G100000927506,S2,capacity_factor,high,0.2629,-72208776.164,-72208776.164
G100001090017,S1,lifetime,central,60,-3078725.56,-2850700.327
G100001090017,S1,lifetime,low,40,-2137473.141,-1909447.908
G100001090017,S1,lifetime,high,80,-3901831.123,-3673805.89
G100001090017,S1,capacity_factor,central,0.4734,-3078725.56,-2850700.327
G100001090017,S1,capacity_factor,low,0.4015,-2611128.673,-2417735.917
G100001090017,S1,capacity_factor,high,0.486,-3160668.836,-2926574.49
G100001090017,S2,lifetime,central,60,-3078725.56,-2850700.327
G100001090017,S2,lifetime,low,40,-2137473.141,-1909447.908
G100001090017,S2,lifetime,high,80,-3901831.123,-3673805.89
G100001090017,S2,capacity_factor,central,0.4734,-3078725.56,-2850700.327
G100001090017,S2,capacity_factor,low,0.4015,-2611128.673,-2417735.917
G100001090017,S2,capacity_factor,high,0.486,-3160668.836,-2926574.49
G100000405995,S1,lifetime,central,30,-5636216.932,-5636216.932
G100000405995,S1,lifetime,low,25,-5051822.582,-5051822.582
G100000405995,S1,lifetime,high,40,-6402604.914,-6402604.914
G100000405995,S1,capacity_factor,central,0.2423,-5636216.932,-5636216.932
G100000405995,S1,capacity_factor,low,0.2423,-5636216.932,-5636216.932
G100000405995,S1,capacity_factor,high,0.4453,-10358264.132,-10358264.132
G100000405995,S1,efficiency,central,0.55,-5636216.932,-5636216.932
G100000405995,S1,efficiency,low,0.511,-2959413.91,-2959413.91
G100000405995,S1,efficiency,high,0.589,-7958536.698,-7958536.698
G100000405995,S1,emission_factor,central,56100.0,-5636216.932,-5636216.932
G100000405995,S1,emission_factor,low,54300.0,-6761317.54,-6761317.54
G100000405995,S1,emission_factor,high,58300.0,-4260552.715,-4260552.715
G100000405995,S2,lifetime,central,30,-5636216.932,-5636216.932
G100000405995,S2,lifetime,low,25,-5051822.582,-5051822.582
G100000405995,S2,lifetime,high,40,-6402604.914,-6402604.914
G100000405995,S2,capacity_factor,central,0.2423,-5636216.932,-5636216.932
G100000405995,S2,capacity_factor,low,0.2423,-5636216.932,-5636216.932
G100000405995,S2,capacity_factor,high,0.4453,-10358264.132,-10358264.132
G100000405995,S2,efficiency,central,0.55,-5636216.932,-5636216.932
G100000405995,S2,efficiency,low,0.511,-2959413.91,-2959413.91
G100000405995,S2,efficiency,high,0.589,-7958536.698,-7958536.698
G100000405995,S2,emission_factor,central,56100.0,-5636216.932,-5636216.932
G100000405995,S2,emission_factor,low,54300.0,-6761317.54,-6761317.54
G100000405995,S2,emission_factor,high,58300.0,-4260552.715,-4260552.715
G100000411109,S1,lifetime,central,30,-2645973.856,-2645973.856
G100000411109,S1,lifetime,low,25,-2380964.77,-2380964.77
G100000411109,S1,lifetime,high,40,-2976493.263,-2976493.263
G100000411109,S1,capacity_factor,central,0.2423,-2645973.856,-2645973.856
G100000411109,S1,capacity_factor,low,0.2423,-2645973.856,-2645973.856
G100000411109,S1,capacity_factor,high,0.4453,-4862782.327,-4862782.327
G100000411109,S1,efficiency,central,0.55,-2645973.856,-2645973.856
G100000411109,S1,efficiency,low,0.511,-1307572.346,-1307572.346
G100000411109,S1,efficiency,high,0.589,-3807133.737,-3807133.737
G100000411109,S1,emission_factor,central,56100.0,-2645973.856,-2645973.856
G100000411109,S1,emission_factor,low,54300.0,-3208524.162,-3208524.162
G100000411109,S1,emission_factor,high,58300.0,-1958141.747,-1958141.747
G100000411109,S2,lifetime,central,30,-2645973.856,-2645973.856
G100000411109,S2,lifetime,low,25,-2380964.77,-2380964.77
G100000411109,S2,lifetime,high,40,-2976493.263,-2976493.263
G100000411109,S2,capacity_factor,central,0.2423,-2645973.856,-2645973.856
G100000411109,S2,capacity_factor,low,0.2423,-2645973.856,-2645973.856
G100000411109,S2,capacity_factor,high,0.4453,-4862782.327,-4862782.327
G100000411109,S2,efficiency,central,0.55,-2645973.856,-2645973.856
G100000411109,S2,efficiency,low,0.511,-1307572.346,-1307572.346
G100000411109,S2,efficiency,high,0.589,-3807133.737,-3807133.737
G100000411109,S2,emission_factor,central,56100.0,-2645973.856,-2645973.856
G100000411109,S2,emission_factor,low,54300.0,-3208524.162,-3208524.162
G100000411109,S2,emission_factor,high,58300.0,-1958141.747,-1958141.747
G100000106995,S1,lifetime,central,40,75501657.317,55992509.129
G100000106995,S1,lifetime,low,30,55615375.079,36106226.891
G100000106995,S1,lifetime,high,50,95964100.763,76454952.575
G100000106995,S1,capacity_factor,central,0.6145,75501657.317,55992509.129
G100000106995,S1,capacity_factor,low,0.4862,59737845.055,44301965.722
G100000106995,S1,capacity_factor,high,0.6445,79187661.74,58726073.445
G100000106995,S1,efficiency,central,0.35,75501657.317,55992509.129
G100000106995,S1,efficiency,low,0.325,85884605.837,63520146.806
G100000106995,S1,efficiency,high,0.374,66839876.286,49712717.878
G100000106995,S1,emission_factor,central,98300.0,75501657.317,55992509.129
G100000106995,S1,emission_factor,low,94600.0,70420852.201,52308925.418
G100000106995,S1,emission_factor,high,101000.0,79208881.606,58680246.735
G100000106995,S2,lifetime,central,40,75501657.317,55992509.129
G100000106995,S2,lifetime,low,30,55615375.079,36106226.891
G100000106995,S2,lifetime,high,50,95964100.763,76454952.575
G100000106995,S2,capacity_factor,central,0.6145,75501657.317,55992509.129
