company_id,company_name,company_country,phase,role_tier1,role_tier2,role_tier2_all,share,share_basis,origin,also_stated_by,gem_unit_id,gem_location_id,plant_name,country,fuel_type,status,capacity_mw,start_year,scenario,ti_lifetime_full_tco2,ti_lifetime_weighted_tco2,ti_remaining_full_tco2,ti_remaining_weighted_tco2,direction,tier,latitude,longitude,source_url
dl_enc,DL E&C,KR,investment,equity_owner,equity_parent,equity_parent,0.28,equity_share,gem,,G100000101634,L100000100183,Cochrane power station,CL,coal,operating,275.0,2016,S2,24482666.154,6855146.523,16548387.397,4633548.471,liability,C,-23.0630274,-70.3661289,https://www.gem.wiki/Cochrane_power_station
dl_enc,DL E&C,KR,investment,equity_owner,equity_parent,equity_parent,0.28,equity_share,gem,,G100000101635,L100000100183,Cochrane power station,CL,coal,operating,275.0,2016,S1,24482666.154,6855146.523,16548387.397,4633548.471,liability,C,-23.0630274,-70.3661289,https://www.gem.wiki/Cochrane_power_station
dl_enc,DL E&C,KR,investment,equity_owner,equity_parent,equity_parent,0.28,equity_share,gem,,G100000101635,L100000100183,Cochrane power station,CL,coal,operating,275.0,2016,S2,24482666.154,6855146.523,16548387.397,4633548.471,liability,C,-23.0630274,-70.3661289,https://www.gem.wiki/Cochrane_power_station
sojitz,Sojitz Corporation,JP,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,gem,,G100000808947,L100000807437,S4 Solar Power Plant,CL,solar,operating,98.0,2019,S1,-981842.878,-981842.878,-525130.725,-525130.725,contribution,B,-21.135,-69.466,https://www.gem.wiki/S4_Solar_Power_Plant
sojitz,Sojitz Corporation,JP,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,gem,,G100000808947,L100000807437,S4 Solar Power Plant,CL,solar,operating,98.0,2019,S2,-981842.878,-981842.878,-525130.725,-525130.725,contribution,B,-21.135,-69.466,https://www.gem.wiki/S4_Solar_Power_Plant
sojitz,Sojitz Corporation,JP,operation,om_contractor,operator_of_record,operator_of_record,,none,gem,,G100000808947,L100000807437,S4 Solar Power Plant,CL,solar,operating,98.0,2019,S1,-981842.878,,-525130.725,,contribution,B,-21.135,-69.466,https://www.gem.wiki/S4_Solar_Power_Plant
sojitz,Sojitz Corporation,JP,operation,om_contractor,operator_of_record,operator_of_record,,none,gem,,G100000808947,L100000807437,S4 Solar Power Plant,CL,solar,operating,98.0,2019,S2,-981842.878,,-525130.725,,contribution,B,-21.135,-69.466,https://www.gem.wiki/S4_Solar_Power_Plant
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17,equity_share,gem,,G100000103885,L100000101468,High River power station,CN,coal,operating,660.0,2021,S1,52470250.374,8919942.564,48644354.317,8269540.234,liability,C,36.165148,112.96158,https://www.gem.wiki/High_River_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17,equity_share,gem,,G100000103885,L100000101468,High River power station,CN,coal,operating,660.0,2021,S2,52470250.374,8919942.564,48644354.317,8269540.234,liability,C,36.165148,112.96158,https://www.gem.wiki/High_River_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.035,equity_share,gem,,G100000103885,L100000101468,High River power station,CN,coal,operating,660.0,2021,S1,52470250.374,1836458.763,48644354.317,1702552.401,liability,C,36.165148,112.96158,https://www.gem.wiki/High_River_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.035,equity_share,gem,,G100000103885,L100000101468,High River power station,CN,coal,operating,660.0,2021,S2,52470250.374,1836458.763,48644354.317,1702552.401,liability,C,36.165148,112.96158,https://www.gem.wiki/High_River_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17,equity_share,gem,,G100000103886,L100000101468,High River power station,CN,coal,operating,660.0,2021,S1,52470250.374,8919942.564,48644354.317,8269540.234,liability,C,36.165148,112.96158,https://www.gem.wiki/High_River_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17,equity_share,gem,,G100000103886,L100000101468,High River power station,CN,coal,operating,660.0,2021,S2,52470250.374,8919942.564,48644354.317,8269540.234,liability,C,36.165148,112.96158,https://www.gem.wiki/High_River_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.035,equity_share,gem,,G100000103886,L100000101468,High River power station,CN,coal,operating,660.0,2021,S1,52470250.374,1836458.763,48644354.317,1702552.401,liability,C,36.165148,112.96158,https://www.gem.wiki/High_River_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.035,equity_share,gem,,G100000103886,L100000101468,High River power station,CN,coal,operating,660.0,2021,S2,52470250.374,1836458.763,48644354.317,1702552.401,liability,C,36.165148,112.96158,https://www.gem.wiki/High_River_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000104399,L100000101346,Huaneng Jiaxiang power station,CN,coal,operating,330.0,2007,S1,28952336.015,1708187.825,18922949.439,1116454.017,liability,C,35.385028,116.44318,https://www.gem.wiki/Huaneng_Jiaxiang_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000104399,L100000101346,Huaneng Jiaxiang power station,CN,coal,operating,330.0,2007,S2,28952336.015,1708187.825,18922949.439,1116454.017,liability,C,35.385028,116.44318,https://www.gem.wiki/Huaneng_Jiaxiang_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000104400,L100000101346,Huaneng Jiaxiang power station,CN,coal,operating,330.0,2007,S1,28952336.015,1708187.825,18922949.439,1116454.017,liability,C,35.385028,116.44318,https://www.gem.wiki/Huaneng_Jiaxiang_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000104400,L100000101346,Huaneng Jiaxiang power station,CN,coal,operating,330.0,2007,S2,28952336.015,1708187.825,18922949.439,1116454.017,liability,C,35.385028,116.44318,https://www.gem.wiki/Huaneng_Jiaxiang_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000112868,L100000101361,Huaneng Jining Gaoxin cogen power station,CN,coal,retired,30.0,2004,S1,723989.988,42715.409,0.0,0.0,liability,C,35.46868,116.705652,https://www.gem.wiki/Huaneng_Jining_Gaoxin_cogen_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000112868,L100000101361,Huaneng Jining Gaoxin cogen power station,CN,coal,retired,30.0,2004,S2,723989.988,42715.409,0.0,0.0,liability,C,35.46868,116.705652,https://www.gem.wiki/Huaneng_Jining_Gaoxin_cogen_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000112869,L100000101361,Huaneng Jining Gaoxin cogen power station,CN,coal,retired,30.0,2004,S1,723989.988,42715.409,0.0,0.0,liability,C,35.46868,116.705652,https://www.gem.wiki/Huaneng_Jining_Gaoxin_cogen_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000112869,L100000101361,Huaneng Jining Gaoxin cogen power station,CN,coal,retired,30.0,2004,S2,723989.988,42715.409,0.0,0.0,liability,C,35.46868,116.705652,https://www.gem.wiki/Huaneng_Jining_Gaoxin_cogen_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000104499,L100000101350,Huaneng Qufu power station,CN,coal,retired,225.0,2006,S1,7583104.764,447403.181,514721.823,30368.588,liability,C,35.607801,116.933863,https://www.gem.wiki/Huaneng_Qufu_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000104499,L100000101350,Huaneng Qufu power station,CN,coal,retired,225.0,2006,S2,7583104.764,447403.181,514721.823,30368.588,liability,C,35.607801,116.933863,https://www.gem.wiki/Huaneng_Qufu_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000104500,L100000101350,Huaneng Qufu power station,CN,coal,retired,225.0,2006,S1,7583104.764,447403.181,514721.823,30368.588,liability,C,35.607801,116.933863,https://www.gem.wiki/Huaneng_Qufu_power_station
itochu,ITOCHU Corporation,JP,investment,equity_owner,equity_parent,equity_parent,0.059000000000000004,equity_share,gem,,G100000104500,L100000101350,Huaneng Qufu power station,CN,coal,retired,225.0,2006,S2,7583104.764,447403.181,514721.823,30368.588,liability,C,35.607801,116.933863,https://www.gem.wiki/Huaneng_Qufu_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_direct,equity_direct,,equity_share,gem,,G100001072474,L100001063101,Hubei Anlu Tangdi wind farm,CN,wind,announced,50.0,2027,S1,-873263.639,,-873263.639,,contribution,B,31.2383,113.5917,https://www.gem.wiki/Hubei_Anlu_Tangdi_wind_farm
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_direct,equity_direct,,equity_share,gem,,G100001072474,L100001063101,Hubei Anlu Tangdi wind farm,CN,wind,announced,50.0,2027,S2,-873263.639,,-873263.639,,contribution,B,31.2383,113.5917,https://www.gem.wiki/Hubei_Anlu_Tangdi_wind_farm
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,gem,,G100000112047,L100000100681,Jiaozuo Wuzhi-1 Cogen power station,CN,coal,operating,50.0,2006,S1,4281987.126,4281987.126,2711235.364,2711235.364,liability,C,35.12455,113.38887,https://www.gem.wiki/Jiaozuo_Wuzhi-1_Cogen_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,gem,,G100000112047,L100000100681,Jiaozuo Wuzhi-1 Cogen power station,CN,coal,operating,50.0,2006,S2,4281987.126,4281987.126,2711235.364,2711235.364,liability,C,35.12455,113.38887,https://www.gem.wiki/Jiaozuo_Wuzhi-1_Cogen_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,gem,,G100000112048,L100000100681,Jiaozuo Wuzhi-1 Cogen power station,CN,coal,operating,50.0,2006,S1,4281987.126,4281987.126,2711235.364,2711235.364,liability,C,35.12455,113.38887,https://www.gem.wiki/Jiaozuo_Wuzhi-1_Cogen_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,gem,,G100000112048,L100000100681,Jiaozuo Wuzhi-1 Cogen power station,CN,coal,operating,50.0,2006,S2,4281987.126,4281987.126,2711235.364,2711235.364,liability,C,35.12455,113.38887,https://www.gem.wiki/Jiaozuo_Wuzhi-1_Cogen_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17300000000000001,equity_share,gem,,G100000105165,L100000101486,Jiexiu Chongguang power station,CN,coal,operating,350.0,2020,S1,32708322.679,5658539.823,29513150.755,5105775.081,liability,C,37.106543,111.995598,https://www.gem.wiki/Jiexiu_Chongguang_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17300000000000001,equity_share,gem,,G100000105165,L100000101486,Jiexiu Chongguang power station,CN,coal,operating,350.0,2020,S2,32708322.679,5658539.823,29513150.755,5105775.081,liability,C,37.106543,111.995598,https://www.gem.wiki/Jiexiu_Chongguang_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.036000000000000004,equity_share,gem,,G100000105165,L100000101486,Jiexiu Chongguang power station,CN,coal,operating,350.0,2020,S1,32708322.679,1177499.616,29513150.755,1062473.427,liability,C,37.106543,111.995598,https://www.gem.wiki/Jiexiu_Chongguang_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.036000000000000004,equity_share,gem,,G100000105165,L100000101486,Jiexiu Chongguang power station,CN,coal,operating,350.0,2020,S2,32708322.679,1177499.616,29513150.755,1062473.427,liability,C,37.106543,111.995598,https://www.gem.wiki/Jiexiu_Chongguang_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17300000000000001,equity_share,gem,,G100000105166,L100000101486,Jiexiu Chongguang power station,CN,coal,operating,350.0,2021,S1,33289251.566,5759040.521,30577352.444,5289881.973,liability,C,37.106543,111.995598,https://www.gem.wiki/Jiexiu_Chongguang_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17300000000000001,equity_share,gem,,G100000105166,L100000101486,Jiexiu Chongguang power station,CN,coal,operating,350.0,2021,S2,33289251.566,5759040.521,30577352.444,5289881.973,liability,C,37.106543,111.995598,https://www.gem.wiki/Jiexiu_Chongguang_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.036000000000000004,equity_share,gem,,G100000105166,L100000101486,Jiexiu Chongguang power station,CN,coal,operating,350.0,2021,S1,33289251.566,1198413.056,30577352.444,1100784.688,liability,C,37.106543,111.995598,https://www.gem.wiki/Jiexiu_Chongguang_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.036000000000000004,equity_share,gem,,G100000105166,L100000101486,Jiexiu Chongguang power station,CN,coal,operating,350.0,2021,S2,33289251.566,1198413.056,30577352.444,1100784.688,liability,C,37.106543,111.995598,https://www.gem.wiki/Jiexiu_Chongguang_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17300000000000001,equity_share,gem,,G100000106307,L100000101492,Lingshi Qiguang power station,CN,coal,operating,350.0,2019,S1,32114442.864,5555798.615,28457675.371,4923177.839,liability,C,36.820628,111.626103,https://www.gem.wiki/Lingshi_Qiguang_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17300000000000001,equity_share,gem,,G100000106307,L100000101492,Lingshi Qiguang power station,CN,coal,operating,350.0,2019,S2,32114442.864,5555798.615,28457675.371,4923177.839,liability,C,36.820628,111.626103,https://www.gem.wiki/Lingshi_Qiguang_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.036000000000000004,equity_share,gem,,G100000106307,L100000101492,Lingshi Qiguang power station,CN,coal,operating,350.0,2019,S1,32114442.864,1156119.943,28457675.371,1024476.313,liability,C,36.820628,111.626103,https://www.gem.wiki/Lingshi_Qiguang_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.036000000000000004,equity_share,gem,,G100000106307,L100000101492,Lingshi Qiguang power station,CN,coal,operating,350.0,2019,S2,32114442.864,1156119.943,28457675.371,1024476.313,liability,C,36.820628,111.626103,https://www.gem.wiki/Lingshi_Qiguang_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17300000000000001,equity_share,gem,,G100000106308,L100000101492,Lingshi Qiguang power station,CN,coal,operating,350.0,2019,S1,32114442.864,5555798.615,28457675.371,4923177.839,liability,C,36.820628,111.626103,https://www.gem.wiki/Lingshi_Qiguang_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.17300000000000001,equity_share,gem,,G100000106308,L100000101492,Lingshi Qiguang power station,CN,coal,operating,350.0,2019,S2,32114442.864,5555798.615,28457675.371,4923177.839,liability,C,36.820628,111.626103,https://www.gem.wiki/Lingshi_Qiguang_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.036000000000000004,equity_share,gem,,G100000106308,L100000101492,Lingshi Qiguang power station,CN,coal,operating,350.0,2019,S1,32114442.864,1156119.943,28457675.371,1024476.313,liability,C,36.820628,111.626103,https://www.gem.wiki/Lingshi_Qiguang_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.036000000000000004,equity_share,gem,,G100000106308,L100000101492,Lingshi Qiguang power station,CN,coal,operating,350.0,2019,S2,32114442.864,1156119.943,28457675.371,1024476.313,liability,C,36.820628,111.626103,https://www.gem.wiki/Lingshi_Qiguang_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,gem,,G100000803804,L100000803298,Ningxia Xingqing Hongdunzi Xuning solar farm,CN,solar,operating,30.0,2014,S1,-389189.145,-389189.145,-173036.487,-173036.487,contribution,B,38.476,106.4798,https://www.gem.wiki/Ningxia_Xingqing_Hongdunzi_Xuning_solar_farm
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_direct,equity_direct,1.0,equity_share,gem,,G100000803804,L100000803298,Ningxia Xingqing Hongdunzi Xuning solar farm,CN,solar,operating,30.0,2014,S2,-389189.145,-389189.145,-173036.487,-173036.487,contribution,B,38.476,106.4798,https://www.gem.wiki/Ningxia_Xingqing_Hongdunzi_Xuning_solar_farm
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107657,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,330.0,2005,S1,27587975.303,5572771.011,16876452.102,3409043.325,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107657,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,330.0,2005,S2,27587975.303,5572771.011,16876452.102,3409043.325,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107658,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,135.0,2013,S1,12127680.722,2449791.506,9435382.757,1905947.317,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107658,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,135.0,2013,S2,12127680.722,2449791.506,9435382.757,1905947.317,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107659,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,330.0,2005,S1,27587975.303,5572771.011,16876452.102,3409043.325,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107659,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,330.0,2005,S2,27587975.303,5572771.011,16876452.102,3409043.325,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107660,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,330.0,2010,S1,30976120.599,6257176.361,22073587.149,4458864.604,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107660,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,330.0,2010,S2,30976120.599,6257176.361,22073587.149,4458864.604,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107661,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,330.0,2010,S1,30976120.599,6257176.361,22073587.149,4458864.604,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107661,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,330.0,2010,S2,30976120.599,6257176.361,22073587.149,4458864.604,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107662,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,50.0,2013,S1,4491733.595,907330.186,3494586.202,705906.413,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107662,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,50.0,2013,S2,4491733.595,907330.186,3494586.202,705906.413,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107663,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,50.0,2013,S1,4491733.595,907330.186,3494586.202,705906.413,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107663,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,50.0,2013,S2,4491733.595,907330.186,3494586.202,705906.413,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107664,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,135.0,2013,S1,12127680.722,2449791.506,9435382.757,1905947.317,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107664,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,135.0,2013,S2,12127680.722,2449791.506,9435382.757,1905947.317,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107665,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,135.0,2013,S1,12127680.722,2449791.506,9435382.757,1905947.317,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107665,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,135.0,2013,S2,12127680.722,2449791.506,9435382.757,1905947.317,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107666,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,135.0,2013,S1,12127680.722,2449791.506,9435382.757,1905947.317,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000107666,L100000100937,Ordos Power Qipanjing power station,CN,coal,operating,135.0,2013,S2,12127680.722,2449791.506,9435382.757,1905947.317,liability,C,39.385235,106.965664,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000113713,L100000100938,Ordos Resources Qipanjing power station,CN,coal,operating,330.0,2015,S1,30931895.04,6248242.798,25107164.155,5071647.159,liability,C,39.350291,107.01002,https://www.gem.wiki/Ordos_Resources_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000113713,L100000100938,Ordos Resources Qipanjing power station,CN,coal,operating,330.0,2015,S2,30931895.04,6248242.798,25107164.155,5071647.159,liability,C,39.350291,107.01002,https://www.gem.wiki/Ordos_Resources_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000113714,L100000100938,Ordos Resources Qipanjing power station,CN,coal,operating,330.0,2015,S1,30931895.04,6248242.798,25107164.155,5071647.159,liability,C,39.350291,107.01002,https://www.gem.wiki/Ordos_Resources_Qipanjing_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.20199999999999999,equity_share,gem,,G100000113714,L100000100938,Ordos Resources Qipanjing power station,CN,coal,operating,330.0,2015,S2,30931895.04,6248242.798,25107164.155,5071647.159,liability,C,39.350291,107.01002,https://www.gem.wiki/Ordos_Resources_Qipanjing_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.228,equity_share,gem,,G100000108003,L100000101501,Pingshuo Gangue power station,CN,coal,retired,50.0,2004,S1,1168705.18,266464.781,0.0,0.0,liability,C,39.473261,112.320541,https://www.gem.wiki/Pingshuo_Gangue_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.228,equity_share,gem,,G100000108003,L100000101501,Pingshuo Gangue power station,CN,coal,retired,50.0,2004,S2,1168705.18,266464.781,0.0,0.0,liability,C,39.473261,112.320541,https://www.gem.wiki/Pingshuo_Gangue_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.047,equity_share,gem,,G100000108003,L100000101501,Pingshuo Gangue power station,CN,coal,retired,50.0,2004,S1,1168705.18,54929.143,0.0,0.0,liability,C,39.473261,112.320541,https://www.gem.wiki/Pingshuo_Gangue_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.047,equity_share,gem,,G100000108003,L100000101501,Pingshuo Gangue power station,CN,coal,retired,50.0,2004,S2,1168705.18,54929.143,0.0,0.0,liability,C,39.473261,112.320541,https://www.gem.wiki/Pingshuo_Gangue_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.228,equity_share,gem,,G100000108004,L100000101501,Pingshuo Gangue power station,CN,coal,retired,50.0,2005,S1,1115667.823,254372.264,0.0,0.0,liability,C,39.473261,112.320541,https://www.gem.wiki/Pingshuo_Gangue_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_parent,equity_parent,0.228,equity_share,gem,,G100000108004,L100000101501,Pingshuo Gangue power station,CN,coal,retired,50.0,2005,S2,1115667.823,254372.264,0.0,0.0,liability,C,39.473261,112.320541,https://www.gem.wiki/Pingshuo_Gangue_power_station
jpower,Electric Power Development Co. (J-POWER),JP,investment,equity_owner,equity_parent,equity_parent,0.047,equity_share,gem,,G100000108004,L100000101501,Pingshuo Gangue power station,CN,coal,retired,50.0,2005,S1,1115667.823,52436.388,0.0,0.0,liability,C,39.473261,112.320541,https://www.gem.wiki/Pingshuo_Gangue_power_station
