gem_unit_id,gem_location_id,country,plant_name,unit_name,fuel_type,fuel_id,technology,status,capacity_mw,start_year,end_year,lifetime_years,lifetime_source,capacity_factor,cf_source,cf_low,cf_high,heat_rate_mj_per_kwh,heat_rate_source,ef_kgco2_per_tj,ef_basis,intensity_gco2_per_kwh,biogenic,biogenic_intensity_gco2_per_kwh,biogenic_lifetime_tco2,scenario,years_counted,years_dropped,e_prod_lifetime_tco2,e_ref_lifetime_tco2,ti_lifetime_tco2,ti_remaining_tco2,analysis_year,crossover_year,direction,layer1_tier,layer2_tier,tier,latitude,longitude,matched_companies,wiki_url
G100000901246,L100000901070,TW,Zhong Neng wind farm,1,wind,,Offshore hard mount,operating,300.0,2024,2048,25,default,0.3031,country_implied,0.2377,0.3031,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,8228488.229,-8228488.229,-7218148.268,2026,,contribution,A,B,B,23.9671,120.217,mitsubishi_corp,https://www.gem.wiki/Zhong_Neng_wind_farm
G100000805443,L100000804724,US,Astoria solar farm,2,solar,,PV,operating,75.0,2016,2040,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1226482.915,-1226482.915,-639097.504,2026,,contribution,A,B,B,34.8366,-118.4802,kepco,https://www.gem.wiki/Astoria_solar_farm
G100000805443,L100000804724,US,Astoria solar farm,2,solar,,PV,operating,75.0,2016,2040,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1136896.496,-1136896.496,-549511.085,2026,,contribution,A,B,B,34.8366,-118.4802,kepco,https://www.gem.wiki/Astoria_solar_farm
G100000805444,L100000804724,US,Astoria solar farm,1,solar,,PV,operating,100.0,2016,2040,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1635310.551,-1635310.551,-852130.004,2026,,contribution,A,B,B,34.8442,-118.4585,kepco,https://www.gem.wiki/Astoria_solar_farm
G100000805444,L100000804724,US,Astoria solar farm,1,solar,,PV,operating,100.0,2016,2040,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1515861.992,-1515861.992,-732681.445,2026,,contribution,A,B,B,34.8442,-118.4585,kepco,https://www.gem.wiki/Astoria_solar_farm
G100000805445,L100000804725,US,Barren Ridge solar farm,--,solar,,PV,operating,60.0,2016,2040,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,981186.331,-981186.331,-511278.004,2026,,contribution,A,B,B,35.2047,-118.0688,kepco,https://www.gem.wiki/Barren_Ridge_solar_farm
G100000805445,L100000804725,US,Barren Ridge solar farm,--,solar,,PV,operating,60.0,2016,2040,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,909517.195,-909517.195,-439608.868,2026,,contribution,A,B,B,35.2047,-118.0688,kepco,https://www.gem.wiki/Barren_Ridge_solar_farm
G100000100917,L100000104230,US,Birchwood Power Facility,Unit 1,coal,bituminous,subcritical,retired,258.0,1996,2021,26,retired_year,0.4456,country_implied,0.3858,0.4553,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,22,4,21558436.856,11977602.813,9580834.031,0,2026,2000,liability,A,C,C,38.266442,-77.314014,jpower,https://www.gem.wiki/Birchwood_Power_Facility
G100000100917,L100000104230,US,Birchwood Power Facility,Unit 1,coal,bituminous,subcritical,retired,258.0,1996,2021,26,retired_year,0.4456,country_implied,0.3858,0.4553,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,22,4,21558436.856,11977602.813,9580834.031,0,2026,2000,liability,A,C,C,38.266442,-77.314014,jpower,https://www.gem.wiki/Birchwood_Power_Facility
G100000402524,L100000401747,US,Birdsboro power station,GEN1,gas,natural_gas,combined cycle,operating,525.0,2019,2048,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,19013667.78,15986169.922,3027497.851,3503909.669,2026,2027,liability,A,C,C,40.268522,-75.79967,sojitz;kyushu;tokyo_gas,https://www.gem.wiki/Birdsboro_power_station
G100000402524,L100000401747,US,Birdsboro power station,GEN1,gas,natural_gas,combined cycle,operating,525.0,2019,2048,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,19013667.78,13851920.237,5161747.538,5638159.356,2026,2026,liability,A,C,C,40.268522,-75.79967,sojitz;kyushu;tokyo_gas,https://www.gem.wiki/Birdsboro_power_station
G100000409585,L100000407484,US,Bucksport Generation power station,CC1,gas,natural_gas,gas turbine,operating,187.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,10346855.73,8991140.719,1355714.998,637767.399,2026,2011,liability,A,C,C,44.5738,-68.8046,jera,https://www.gem.wiki/Bucksport_Generation_power_station
G100000409585,L100000407484,US,Bucksport Generation power station,CC1,gas,natural_gas,gas turbine,operating,187.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,10346855.73,8927243.444,1419612.273,701664.674,2026,2011,liability,A,C,C,44.5738,-68.8046,jera,https://www.gem.wiki/Bucksport_Generation_power_station
G100000909836,L100000907300,US,Bull Creek wind farm (United States),1,wind,,Onshore,operating,180.0,2008,2032,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,5814629.715,-5814629.715,-1267324.91,2026,,contribution,A,B,B,32.9341,-101.5901,toyota_tsusho,https://www.gem.wiki/Bull_Creek_wind_farm_(United_States)
G100000909836,L100000907300,US,Bull Creek wind farm (United States),1,wind,,Onshore,operating,180.0,2008,2032,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,5717502.75,-5717502.75,-1170197.945,2026,,contribution,A,B,B,32.9341,-101.5901,toyota_tsusho,https://www.gem.wiki/Bull_Creek_wind_farm_(United_States)
G100000402098,L100000402399,US,CPV Fairview energy center,CC1,gas,natural_gas,combined cycle,operating,1197.0,2019,2048,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,43351162.53,36448467.42,6902695.106,7988914.049,2026,2027,liability,A,C,C,40.412,-78.855,osaka_gas,https://www.gem.wiki/CPV_Fairview_energy_center
G100000402098,L100000402399,US,CPV Fairview energy center,CC1,gas,natural_gas,combined cycle,operating,1197.0,2019,2048,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,43351162.53,31582378.131,11768784.394,12855003.337,2026,2026,liability,A,C,C,40.412,-78.855,osaka_gas,https://www.gem.wiki/CPV_Fairview_energy_center
G100000402033,L100000401837,US,CPV St. Charles energy center,G601,gas,natural_gas,combined cycle,operating,775.0,2017,2046,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,28067795.28,24933089.84,3134705.448,4340504.659,2026,2027,liability,A,C,C,38.5686,-76.8919,marubeni;toyota_tsusho;osaka_gas,https://www.gem.wiki/CPV_St._Charles_energy_center
G100000402033,L100000401837,US,CPV St. Charles energy center,G601,gas,natural_gas,combined cycle,operating,775.0,2017,2046,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,28067795.28,22169818.962,5897976.327,7103775.538,2026,2026,liability,A,C,C,38.5686,-76.8919,marubeni;toyota_tsusho;osaka_gas,https://www.gem.wiki/CPV_St._Charles_energy_center
G100000409401,L100000407358,US,CPV Three Rivers energy center,GEN2,gas,natural_gas,combined cycle,operating,650.0,2023,2052,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,23540731.53,17793481.61,5747249.924,5874334.828,2026,2027,liability,A,C,C,41.372222,-88.28444,osaka_gas,https://www.gem.wiki/CPV_Three_Rivers_energy_center
G100000409401,L100000407358,US,CPV Three Rivers energy center,GEN2,gas,natural_gas,combined cycle,operating,650.0,2023,2052,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,23540731.53,14493980.535,9046750.995,9173835.899,2026,2026,liability,A,C,C,41.372222,-88.28444,osaka_gas,https://www.gem.wiki/CPV_Three_Rivers_energy_center
G100000409402,L100000407358,US,CPV Three Rivers energy center,GEN1,gas,natural_gas,combined cycle,operating,650.0,2023,2052,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,23540731.53,17793481.61,5747249.924,5874334.828,2026,2027,liability,A,C,C,41.372222,-88.28444,osaka_gas,https://www.gem.wiki/CPV_Three_Rivers_energy_center
G100000409402,L100000407358,US,CPV Three Rivers energy center,GEN1,gas,natural_gas,combined cycle,operating,650.0,2023,2052,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,23540731.53,14493980.535,9046750.995,9173835.899,2026,2026,liability,A,C,C,41.372222,-88.28444,osaka_gas,https://www.gem.wiki/CPV_Three_Rivers_energy_center
G100000401997,L100000401838,US,CPV Towantic energy center,CC1,gas,natural_gas,combined cycle,operating,842.0,2018,2047,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,30494301.45,26362764.306,4131537.153,5159723.282,2026,2027,liability,A,C,C,41.481243,-73.12311,osaka_gas,https://www.gem.wiki/CPV_Towantic_energy_center
G100000401997,L100000401838,US,CPV Towantic energy center,CC1,gas,natural_gas,combined cycle,operating,842.0,2018,2047,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,30494301.45,23150925.431,7343376.028,8371562.157,2026,2026,liability,A,C,C,41.481243,-73.12311,osaka_gas,https://www.gem.wiki/CPV_Towantic_energy_center
G100001058233,L100001050489,US,Cairos Solar and Storage solar farm,CIRSA,solar,,PV,announced,153.3,2026,2050,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1916146.492,-1916146.492,-1916146.492,2026,,contribution,A,B,B,29.27,-100.1975,samsung_ct,https://www.gem.wiki/Cairos_Solar_and_Storage_solar_farm
G100001058233,L100001050489,US,Cairos Solar and Storage solar farm,CIRSA,solar,,PV,announced,153.3,2026,2050,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1524518.498,-1524518.498,-1524518.498,2026,,contribution,A,B,B,29.27,-100.1975,samsung_ct,https://www.gem.wiki/Cairos_Solar_and_Storage_solar_farm
G100000403260,L100000402142,US,Canal power station,3,gas,natural_gas,gas turbine,operating,330.0,2019,2048,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,18259157.16,10048449.666,8210707.487,7038367.615,2026,2019,liability,A,C,C,41.7694,-70.5097,jera,https://www.gem.wiki/Canal_power_station
G100000403260,L100000402142,US,Canal power station,3,gas,natural_gas,gas turbine,operating,330.0,2019,2048,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,18259157.16,8706921.287,9552235.86,8379895.988,2026,2019,liability,A,C,C,41.7694,-70.5097,jera,https://www.gem.wiki/Canal_power_station
G100000409593,L100000402142,US,Canal power station,2,gas,natural_gas,steam turbine,operating,580.0,1976,2005,30,default,0.3753,country_implied,0.3406,0.3909,9.4737,default,56100.0,ipcc_default,531.474,no,0.0,0.0,S1,6,24,6080561.424,6924136.453,-843575.029,0,2026,,contribution,A,C,C,41.7694,-70.5097,jera,https://www.gem.wiki/Canal_power_station
G100000409593,L100000402142,US,Canal power station,2,gas,natural_gas,steam turbine,operating,580.0,1976,2005,30,default,0.3753,country_implied,0.3406,0.3909,9.4737,default,56100.0,ipcc_default,531.474,no,0.0,0.0,S2,6,24,6080561.424,6924136.453,-843575.029,0,2026,,contribution,A,C,C,41.7694,-70.5097,jera,https://www.gem.wiki/Canal_power_station
G100000414292,L100000409215,US,Chowchilla II power station,IC1,gas,natural_gas,internal combustion,operating,49.6,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,8.5714,default,56100.0,ipcc_default,480.857,no,0.0,0.0,S1,30,0,2352348.57,2384815.934,-32467.374,103818.819,2026,2017,contribution,A,C,C,37.1073,-120.2485,kepco,https://www.gem.wiki/Chowchilla_II_power_station
G100000414292,L100000409215,US,Chowchilla II power station,IC1,gas,natural_gas,internal combustion,operating,49.6,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,8.5714,default,56100.0,ipcc_default,480.857,no,0.0,0.0,S2,30,0,2352348.57,2367867.78,-15519.221,120766.972,2026,2017,contribution,A,C,C,37.1073,-120.2485,kepco,https://www.gem.wiki/Chowchilla_II_power_station
G100000909610,L100000907136,US,Cimarron II wind farm,1,wind,,Onshore,operating,131.0,2012,2036,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,3810189.789,-3810189.789,-1373224.994,2026,,contribution,A,B,B,37.8727,-100.403,sumitomo_corp,https://www.gem.wiki/Cimarron_II_wind_farm
G100000909610,L100000907136,US,Cimarron II wind farm,1,wind,,Onshore,operating,131.0,2012,2036,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,3659266.293,-3659266.293,-1222301.498,2026,,contribution,A,B,B,37.8727,-100.403,sumitomo_corp,https://www.gem.wiki/Cimarron_II_wind_farm
G100000805256,L100000804571,US,Cogentrix Of Alamosa solar farm,--,solar,,PV,operating,30.0,2012,2036,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,548423.073,-548423.073,-197656.366,2026,,contribution,A,B,B,37.5986,-105.9558,kepco,https://www.gem.wiki/Cogentrix_Of_Alamosa_solar_farm
G100000805256,L100000804571,US,Cogentrix Of Alamosa solar farm,--,solar,,PV,operating,30.0,2012,2036,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,526699.765,-526699.765,-175933.058,2026,,contribution,A,B,B,37.5986,-105.9558,kepco,https://www.gem.wiki/Cogentrix_Of_Alamosa_solar_farm
G100000908927,L100000906621,US,Combine Hills wind farm,1,wind,,Onshore,operating,41.0,2003,2027,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1484653.166,-1484653.166,-88364.157,2026,,contribution,A,B,B,45.9282,-118.581,toyota_tsusho,https://www.gem.wiki/Combine_Hills_wind_farm
G100000908927,L100000906621,US,Combine Hills wind farm,1,wind,,Onshore,operating,41.0,2003,2027,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1481964.638,-1481964.638,-85675.629,2026,,contribution,A,B,B,45.9282,-118.581,toyota_tsusho,https://www.gem.wiki/Combine_Hills_wind_farm
G100000909108,L100000906621,US,Combine Hills wind farm,2,wind,,Onshore,operating,63.0,2009,2033,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1982709.755,-1982709.755,-500086.433,2026,,contribution,A,B,B,45.9319,-118.541,toyota_tsusho,https://www.gem.wiki/Combine_Hills_wind_farm
G100000909108,L100000906621,US,Combine Hills wind farm,2,wind,,Onshore,operating,63.0,2009,2033,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1940076.916,-1940076.916,-457453.594,2026,,contribution,A,B,B,45.9319,-118.541,toyota_tsusho,https://www.gem.wiki/Combine_Hills_wind_farm
G100000414131,L100000409245,US,Commonwealth Chesapeake power station,UNT7,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2001,2030,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S1,30,0,1302924.81,820630.509,482294.31,117969.147,2026,2001,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414131,L100000409245,US,Commonwealth Chesapeake power station,UNT7,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2001,2030,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S2,30,0,1302924.81,814798.541,488126.28,123801.117,2026,2001,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414132,L100000409245,US,Commonwealth Chesapeake power station,UNT6,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2001,2030,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S1,30,0,1302924.81,820630.509,482294.31,117969.147,2026,2001,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414132,L100000409245,US,Commonwealth Chesapeake power station,UNT6,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2001,2030,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S2,30,0,1302924.81,814798.541,488126.28,123801.117,2026,2001,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414133,L100000409245,US,Commonwealth Chesapeake power station,UNT5,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2001,2030,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S1,30,0,1302924.81,820630.509,482294.31,117969.147,2026,2001,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414133,L100000409245,US,Commonwealth Chesapeake power station,UNT5,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2001,2030,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S2,30,0,1302924.81,814798.541,488126.28,123801.117,2026,2001,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414134,L100000409245,US,Commonwealth Chesapeake power station,UNT4,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2001,2030,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S1,30,0,1302924.81,820630.509,482294.31,117969.147,2026,2001,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414134,L100000409245,US,Commonwealth Chesapeake power station,UNT4,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2001,2030,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S2,30,0,1302924.81,814798.541,488126.28,123801.117,2026,2001,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414135,L100000409245,US,Commonwealth Chesapeake power station,UNT3,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2000,2029,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S1,30,0,1302924.81,835984.581,466940.239,93273.52,2026,2000,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414135,L100000409245,US,Commonwealth Chesapeake power station,UNT3,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2000,2029,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S2,30,0,1302924.81,831997.418,470927.403,97260.684,2026,2000,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414136,L100000409245,US,Commonwealth Chesapeake power station,UNT2,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2000,2029,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S1,30,0,1302924.81,835984.581,466940.239,93273.52,2026,2000,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414136,L100000409245,US,Commonwealth Chesapeake power station,UNT2,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2000,2029,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S2,30,0,1302924.81,831997.418,470927.403,97260.684,2026,2000,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414137,L100000409245,US,Commonwealth Chesapeake power station,UNT1,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2000,2029,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S1,30,0,1302924.81,835984.581,466940.239,93273.52,2026,2000,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000414137,L100000409245,US,Commonwealth Chesapeake power station,UNT1,oil,residual_fuel_oil,gas turbine,mothballed,57.5,2000,2029,30,default,0.1114,country_implied,0.1052,0.1282,10.0,default,77400.0,ipcc_default,774.0,no,0.0,0.0,S2,30,0,1302924.81,831997.418,470927.403,97260.684,2026,2000,liability,A,C,C,37.9892,-75.54,itochu,https://www.gem.wiki/Commonwealth_Chesapeake_power_station
G100000805933,L100000805153,US,Concho Valley Solar,--,solar,,PV,operating,172.8,2022,2046,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,2406973.566,-2406973.566,-1907909.088,2026,,contribution,A,B,B,31.4207,-100.489,komipo,https://www.gem.wiki/Concho_Valley_Solar
G100000805933,L100000805153,US,Concho Valley Solar,--,solar,,PV,operating,172.8,2022,2046,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,2062550.352,-2062550.352,-1563485.874,2026,,contribution,A,B,B,31.4207,-100.489,komipo,https://www.gem.wiki/Concho_Valley_Solar
G100001019588,L100001017601,US,Conez Solar,CONEZ,solar,,PV,announced,150.0,2026,2050,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1874898.721,-1874898.721,-1874898.721,2026,,contribution,A,B,B,32.4584,-82.3946,samsung_ct,https://www.gem.wiki/Conez_Solar
G100001019588,L100001017601,US,Conez Solar,CONEZ,solar,,PV,announced,150.0,2026,2050,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1491701.072,-1491701.072,-1491701.072,2026,,contribution,A,B,B,32.4584,-82.3946,samsung_ct,https://www.gem.wiki/Conez_Solar
G100000838471,L100000832860,US,Eagle Springs Hybrid solar farm,--,solar,,PV,announced,110.1,2026,2050,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1376175.661,-1376175.661,-1376175.661,2026,,contribution,A,B,B,33.4333,-95.5744,samsung_ct,https://www.gem.wiki/Eagle_Springs_Hybrid_solar_farm
G100000838471,L100000832860,US,Eagle Springs Hybrid solar farm,--,solar,,PV,announced,110.1,2026,2050,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1094908.588,-1094908.588,-1094908.588,2026,,contribution,A,B,B,33.4333,-95.5744,samsung_ct,https://www.gem.wiki/Eagle_Springs_Hybrid_solar_farm
G100000910211,L100000907574,US,El Sauz wind farm,1,wind,,Onshore,operating,301.0,2025,2049,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,6157016.607,-6157016.607,-5818686.759,2026,,contribution,A,B,B,26.5009,-97.5991,jera,https://www.gem.wiki/El_Sauz_wind_farm
G100000910211,L100000907574,US,El Sauz wind farm,1,wind,,Onshore,operating,301.0,2025,2049,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,5001243.911,-5001243.911,-4662914.063,2026,,contribution,A,B,B,26.5009,-97.5991,jera,https://www.gem.wiki/El_Sauz_wind_farm
G100000805562,L100000804825,US,Elara Solar,--,solar,,PV,operating,132.4,2021,2045,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1895588.304,-1895588.304,-1410084.41,2026,,contribution,A,B,B,28.8832,-99.1786,komipo,https://www.gem.wiki/Elara_Solar
G100000805562,L100000804825,US,Elara Solar,--,solar,,PV,operating,132.4,2021,2045,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1649960.814,-1649960.814,-1164456.92,2026,,contribution,A,B,B,28.8832,-99.1786,komipo,https://www.gem.wiki/Elara_Solar
G100000402256,L100000401554,US,Elwood Energy power station,GT1,gas,natural_gas,gas turbine,operating,192.0,1999,2025,27,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,26,1,9207041.662,8499262.175,707779.492,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402256,L100000401554,US,Elwood Energy power station,GT1,gas,natural_gas,gas turbine,operating,192.0,1999,2025,27,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,26,1,9207041.662,8499262.175,707779.492,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402257,L100000401554,US,Elwood Energy power station,GT2,gas,natural_gas,gas turbine,operating,192.0,1999,2025,27,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,26,1,9207041.662,8499262.175,707779.492,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402257,L100000401554,US,Elwood Energy power station,GT2,gas,natural_gas,gas turbine,operating,192.0,1999,2025,27,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,26,1,9207041.662,8499262.175,707779.492,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
