gem_unit_id,scenario,t,calendar_year,generation_gwh,grid_gco2_per_kwh,grid_basis,e_prod_tco2,e_ref_tco2,ti_tco2,cumulative_ti_tco2
G100000108579,S2,22,2011,149.112,550.48,observed,145090.255,82083.184,63007.071,681968.719
G100000108579,S2,23,2012,149.112,532.77,observed,145090.255,79442.41,65647.845,747616.564
G100000108579,S2,24,2013,149.112,533.43,observed,145090.255,79540.824,65549.431,813165.994
G100000108579,S2,25,2014,149.112,529.41,observed,145090.255,78941.394,66148.861,879314.855
G100000108579,S2,26,2015,149.112,504.9,observed,145090.255,75286.658,69803.597,949118.452
G100000108579,S2,27,2016,149.112,483.35,observed,145090.255,72073.294,73016.961,1022135.412
G100000108580,S1,11,2000,149.112,607.52,observed,145090.255,90588.534,54501.721,54501.721
G100000108580,S1,12,2001,149.112,609.89,observed,145090.255,90941.929,54148.326,108650.047
G100000108580,S1,13,2002,149.112,600.66,observed,145090.255,89565.625,55524.63,164174.676
G100000108580,S1,14,2003,149.112,606.34,observed,145090.255,90412.582,54677.673,218852.35
G100000108580,S1,15,2004,149.112,602.44,observed,145090.255,89831.045,55259.21,274111.56
G100000108580,S1,16,2005,149.112,604.39,observed,145090.255,90121.813,54968.442,329080.002
G100000108580,S1,17,2006,149.112,595.46,observed,145090.255,88790.243,56300.012,385380.014
G100000108580,S1,18,2007,149.112,598.47,observed,145090.255,89239.07,55851.185,441231.199
G100000108580,S1,19,2008,149.112,591.33,observed,145090.255,88174.41,56915.845,498147.043
G100000108580,S1,20,2009,149.112,565.02,observed,145090.255,84251.273,60838.982,558986.025
G100000108580,S1,21,2010,149.112,570.81,observed,145090.255,85114.632,59975.623,618961.649
G100000108580,S1,22,2011,149.112,550.48,observed,145090.255,82083.184,63007.071,681968.719
G100000108580,S1,23,2012,149.112,532.77,observed,145090.255,79442.41,65647.845,747616.564
G100000108580,S1,24,2013,149.112,533.43,observed,145090.255,79540.824,65549.431,813165.994
G100000108580,S1,25,2014,149.112,529.41,observed,145090.255,78941.394,66148.861,879314.855
G100000108580,S2,11,2000,149.112,607.52,observed,145090.255,90588.534,54501.721,54501.721
G100000108580,S2,12,2001,149.112,609.89,observed,145090.255,90941.929,54148.326,108650.047
G100000108580,S2,13,2002,149.112,600.66,observed,145090.255,89565.625,55524.63,164174.676
G100000108580,S2,14,2003,149.112,606.34,observed,145090.255,90412.582,54677.673,218852.35
G100000108580,S2,15,2004,149.112,602.44,observed,145090.255,89831.045,55259.21,274111.56
G100000108580,S2,16,2005,149.112,604.39,observed,145090.255,90121.813,54968.442,329080.002
G100000108580,S2,17,2006,149.112,595.46,observed,145090.255,88790.243,56300.012,385380.014
G100000108580,S2,18,2007,149.112,598.47,observed,145090.255,89239.07,55851.185,441231.199
G100000108580,S2,19,2008,149.112,591.33,observed,145090.255,88174.41,56915.845,498147.043
G100000108580,S2,20,2009,149.112,565.02,observed,145090.255,84251.273,60838.982,558986.025
G100000108580,S2,21,2010,149.112,570.81,observed,145090.255,85114.632,59975.623,618961.649
G100000108580,S2,22,2011,149.112,550.48,observed,145090.255,82083.184,63007.071,681968.719
G100000108580,S2,23,2012,149.112,532.77,observed,145090.255,79442.41,65647.845,747616.564
G100000108580,S2,24,2013,149.112,533.43,observed,145090.255,79540.824,65549.431,813165.994
G100000108580,S2,25,2014,149.112,529.41,observed,145090.255,78941.394,66148.861,879314.855
G100001054227,S1,12,2000,133.064,607.52,observed,0.0,80839.284,-80839.284,-80839.284
G100001054227,S1,13,2001,133.064,609.89,observed,0.0,81154.647,-81154.647,-161993.931
G100001054227,S1,14,2002,133.064,600.66,observed,0.0,79926.463,-79926.463,-241920.394
G100001054227,S1,15,2003,133.064,606.34,observed,0.0,80682.268,-80682.268,-322602.662
G100001054227,S1,16,2004,133.064,602.44,observed,0.0,80163.317,-80163.317,-402765.979
G100001054227,S1,17,2005,133.064,604.39,observed,0.0,80422.793,-80422.793,-483188.772
G100001054227,S1,18,2006,133.064,595.46,observed,0.0,79234.528,-79234.528,-562423.299
G100001054227,S1,19,2007,133.064,598.47,observed,0.0,79635.051,-79635.051,-642058.351
G100001054227,S1,20,2008,133.064,591.33,observed,0.0,78684.972,-78684.972,-720743.323
G100001054227,S1,21,2009,133.064,565.02,observed,0.0,75184.047,-75184.047,-795927.37
G100001054227,S1,22,2010,133.064,570.81,observed,0.0,75954.49,-75954.49,-871881.86
G100001054227,S1,23,2011,133.064,550.48,observed,0.0,73249.291,-73249.291,-945131.151
G100001054227,S1,24,2012,133.064,532.77,observed,0.0,70892.72,-70892.72,-1016023.871
G100001054227,S1,25,2013,133.064,533.43,observed,0.0,70980.543,-70980.543,-1087004.414
G100001054227,S1,26,2014,133.064,529.41,observed,0.0,70445.624,-70445.624,-1157450.038
G100001054227,S1,27,2015,133.064,504.9,observed,0.0,67184.216,-67184.216,-1224634.254
G100001054227,S1,28,2016,133.064,483.35,observed,0.0,64316.678,-64316.678,-1288950.932
G100001054227,S1,29,2017,133.064,469.02,observed,0.0,62409.865,-62409.865,-1351360.796
G100001054227,S2,12,2000,133.064,607.52,observed,0.0,80839.284,-80839.284,-80839.284
G100001054227,S2,13,2001,133.064,609.89,observed,0.0,81154.647,-81154.647,-161993.931
G100001054227,S2,14,2002,133.064,600.66,observed,0.0,79926.463,-79926.463,-241920.394
G100001054227,S2,15,2003,133.064,606.34,observed,0.0,80682.268,-80682.268,-322602.662
G100001054227,S2,16,2004,133.064,602.44,observed,0.0,80163.317,-80163.317,-402765.979
G100001054227,S2,17,2005,133.064,604.39,observed,0.0,80422.793,-80422.793,-483188.772
G100001054227,S2,18,2006,133.064,595.46,observed,0.0,79234.528,-79234.528,-562423.299
G100001054227,S2,19,2007,133.064,598.47,observed,0.0,79635.051,-79635.051,-642058.351
G100001054227,S2,20,2008,133.064,591.33,observed,0.0,78684.972,-78684.972,-720743.323
G100001054227,S2,21,2009,133.064,565.02,observed,0.0,75184.047,-75184.047,-795927.37
G100001054227,S2,22,2010,133.064,570.81,observed,0.0,75954.49,-75954.49,-871881.86
G100001054227,S2,23,2011,133.064,550.48,observed,0.0,73249.291,-73249.291,-945131.151
G100001054227,S2,24,2012,133.064,532.77,observed,0.0,70892.72,-70892.72,-1016023.871
G100001054227,S2,25,2013,133.064,533.43,observed,0.0,70980.543,-70980.543,-1087004.414
G100001054227,S2,26,2014,133.064,529.41,observed,0.0,70445.624,-70445.624,-1157450.038
G100001054227,S2,27,2015,133.064,504.9,observed,0.0,67184.216,-67184.216,-1224634.254
G100001054227,S2,28,2016,133.064,483.35,observed,0.0,64316.678,-64316.678,-1288950.932
G100001054227,S2,29,2017,133.064,469.02,observed,0.0,62409.865,-62409.865,-1351360.796
G100000401756,S1,6,2000,940.262,607.52,observed,345264.062,571227.732,-225963.67,-225963.67
G100000401756,S1,7,2001,940.262,609.89,observed,345264.062,573456.152,-228192.09,-454155.759
G100000401756,S1,8,2002,940.262,600.66,observed,345264.062,564777.537,-219513.475,-673669.234
G100000401756,S1,9,2003,940.262,606.34,observed,345264.062,570118.223,-224854.161,-898523.395
G100000401756,S1,10,2004,940.262,602.44,observed,345264.062,566451.203,-221187.141,-1119710.536
G100000401756,S1,11,2005,940.262,604.39,observed,345264.062,568284.713,-223020.651,-1342731.187
G100000401756,S1,12,2006,940.262,595.46,observed,345264.062,559888.177,-214624.115,-1557355.301
G100000401756,S1,13,2007,940.262,598.47,observed,345264.062,562718.365,-217454.302,-1774809.603
G100000401756,S1,14,2008,940.262,591.33,observed,345264.062,556004.897,-210740.834,-1985550.438
G100000401756,S1,15,2009,940.262,565.02,observed,345264.062,531266.614,-186002.551,-2171552.989
G100000401756,S1,16,2010,940.262,570.81,observed,345264.062,536710.728,-191446.666,-2362999.655
G100000401756,S1,17,2011,940.262,550.48,observed,345264.062,517595.21,-172331.148,-2535330.802
G100000401756,S1,18,2012,940.262,532.77,observed,345264.062,500943.177,-155679.114,-2691009.917
G100000401756,S1,19,2013,940.262,533.43,observed,345264.062,501563.75,-156299.687,-2847309.604
G100000401756,S1,20,2014,940.262,529.41,observed,345264.062,497783.898,-152519.835,-2999829.439
G100000401756,S1,21,2015,940.262,504.9,observed,345264.062,474738.086,-129474.023,-3129303.463
G100000401756,S1,22,2016,940.262,483.35,observed,345264.062,454475.448,-109211.386,-3238514.849
G100000401756,S1,23,2017,940.262,469.02,observed,345264.062,441001.499,-95737.437,-3334252.286
G100000401756,S1,24,2018,940.262,462.61,observed,345264.062,434974.422,-89710.36,-3423962.646
G100000401756,S1,25,2019,940.262,439.45,observed,345264.062,413197.964,-67933.901,-3491896.547
G100000401756,S1,26,2020,940.262,411.73,observed,345264.062,387133.912,-41869.849,-3533766.396
G100000401756,S1,27,2021,940.262,423.78,observed,345264.062,398464.064,-53200.002,-3586966.398
G100000401756,S1,28,2022,940.262,410.39,observed,345264.062,385873.961,-40609.899,-3627576.297
G100000401756,S1,29,2023,940.262,392.89,observed,345264.062,369419.383,-24155.321,-3651731.617
G100000401756,S2,6,2000,940.262,607.52,observed,345264.062,571227.732,-225963.67,-225963.67
G100000401756,S2,7,2001,940.262,609.89,observed,345264.062,573456.152,-228192.09,-454155.759
G100000401756,S2,8,2002,940.262,600.66,observed,345264.062,564777.537,-219513.475,-673669.234
G100000401756,S2,9,2003,940.262,606.34,observed,345264.062,570118.223,-224854.161,-898523.395
G100000401756,S2,10,2004,940.262,602.44,observed,345264.062,566451.203,-221187.141,-1119710.536
G100000401756,S2,11,2005,940.262,604.39,observed,345264.062,568284.713,-223020.651,-1342731.187
G100000401756,S2,12,2006,940.262,595.46,observed,345264.062,559888.177,-214624.115,-1557355.301
G100000401756,S2,13,2007,940.262,598.47,observed,345264.062,562718.365,-217454.302,-1774809.603
G100000401756,S2,14,2008,940.262,591.33,observed,345264.062,556004.897,-210740.834,-1985550.438
G100000401756,S2,15,2009,940.262,565.02,observed,345264.062,531266.614,-186002.551,-2171552.989
G100000401756,S2,16,2010,940.262,570.81,observed,345264.062,536710.728,-191446.666,-2362999.655
G100000401756,S2,17,2011,940.262,550.48,observed,345264.062,517595.21,-172331.148,-2535330.802
G100000401756,S2,18,2012,940.262,532.77,observed,345264.062,500943.177,-155679.114,-2691009.917
G100000401756,S2,19,2013,940.262,533.43,observed,345264.062,501563.75,-156299.687,-2847309.604
G100000401756,S2,20,2014,940.262,529.41,observed,345264.062,497783.898,-152519.835,-2999829.439
G100000401756,S2,21,2015,940.262,504.9,observed,345264.062,474738.086,-129474.023,-3129303.463
G100000401756,S2,22,2016,940.262,483.35,observed,345264.062,454475.448,-109211.386,-3238514.849
G100000401756,S2,23,2017,940.262,469.02,observed,345264.062,441001.499,-95737.437,-3334252.286
G100000401756,S2,24,2018,940.262,462.61,observed,345264.062,434974.422,-89710.36,-3423962.646
G100000401756,S2,25,2019,940.262,439.45,observed,345264.062,413197.964,-67933.901,-3491896.547
G100000401756,S2,26,2020,940.262,411.73,observed,345264.062,387133.912,-41869.849,-3533766.396
G100000401756,S2,27,2021,940.262,423.78,observed,345264.062,398464.064,-53200.002,-3586966.398
G100000401756,S2,28,2022,940.262,410.39,observed,345264.062,385873.961,-40609.899,-3627576.297
G100000401756,S2,29,2023,940.262,392.89,observed,345264.062,369419.383,-24155.321,-3651731.617
G100000402233,S1,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402233,S1,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402233,S1,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402233,S1,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402233,S1,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402233,S1,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402233,S1,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402233,S1,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402233,S1,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402233,S1,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402233,S1,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402233,S1,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402233,S1,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402233,S1,13,2026,328.763,373.721,pathway,184435.931,122865.398,61570.533,542833.245
G100000402233,S1,14,2027,328.763,363.338,pathway,184435.931,119451.952,64983.978,607817.224
G100000402233,S1,15,2028,328.763,353.243,pathway,184435.931,116133.289,68302.642,676119.865
G100000402233,S1,16,2029,328.763,343.43,pathway,184435.931,112906.877,71529.054,747648.919
G100000402233,S1,17,2030,328.763,333.888,pathway,184435.931,109770.052,74665.878,822314.797
G100000402233,S1,18,2031,328.763,324.612,pathway,184435.931,106720.416,77715.515,900030.312
G100000402233,S1,19,2032,328.763,315.594,pathway,184435.931,103755.501,80680.429,980710.742
G100000402233,S1,20,2033,328.763,306.826,pathway,184435.931,100872.942,83562.989,1064273.731
G100000402233,S1,21,2034,328.763,298.302,pathway,184435.931,98070.469,86365.462,1150639.192
G100000402233,S1,22,2035,328.763,290.014,pathway,184435.931,95345.848,89090.083,1239729.275
G100000402233,S1,23,2036,328.763,281.957,pathway,184435.931,92696.94,91738.991,1331468.266
G100000402233,S1,24,2037,328.763,274.123,pathway,184435.931,90121.609,94314.321,1425782.588
G100000402233,S1,25,2038,328.763,266.508,pathway,184435.931,87617.851,96818.08,1522600.668
G100000402233,S1,26,2039,328.763,259.104,pathway,184435.931,85183.625,99252.306,1621852.974
G100000402233,S1,27,2040,328.763,251.905,pathway,184435.931,82817.026,101618.905,1723471.879
G100000402233,S1,28,2041,328.763,244.907,pathway,184435.931,80516.212,103919.718,1827391.597
G100000402233,S1,29,2042,328.763,238.103,pathway,184435.931,78279.277,106156.653,1933548.25
G100000402233,S2,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402233,S2,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402233,S2,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402233,S2,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402233,S2,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402233,S2,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402233,S2,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402233,S2,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402233,S2,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402233,S2,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402233,S2,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402233,S2,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402233,S2,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402233,S2,13,2026,328.763,366.052,pathway,184435.931,120344.412,64091.519,545354.231
G100000402233,S2,14,2027,328.763,348.58,pathway,184435.931,114600.301,69835.63,615189.861
G100000402233,S2,15,2028,328.763,331.943,pathway,184435.931,109130.379,75305.552,690495.413
G100000402233,S2,16,2029,328.763,316.099,pathway,184435.931,103921.527,80514.404,771009.817
G100000402233,S2,17,2030,328.763,301.011,pathway,184435.931,98961.285,85474.646,856484.463
G100000402233,S2,18,2031,328.763,286.644,pathway,184435.931,94237.818,90198.113,946682.576
G100000402233,S2,19,2032,328.763,272.962,pathway,184435.931,89739.784,94696.147,1041378.722
G100000402233,S2,20,2033,328.763,259.933,pathway,184435.931,85456.465,98979.466,1140358.188
G100000402233,S2,21,2034,328.763,247.527,pathway,184435.931,81377.571,103058.36,1243416.547
G100000402233,S2,22,2035,328.763,235.712,pathway,184435.931,77493.37,106942.561,1350359.108
G100000402233,S2,23,2036,328.763,224.461,pathway,184435.931,73794.558,110641.372,1461000.481
G100000402233,S2,24,2037,328.763,213.748,pathway,184435.931,70272.325,114163.606,1575164.086
G100000402233,S2,25,2038,328.763,203.546,pathway,184435.931,66918.189,117517.742,1692681.829
G100000402233,S2,26,2039,328.763,193.83,pathway,184435.931,63724.126,120711.804,1813393.633
G100000402233,S2,27,2040,328.763,184.578,pathway,184435.931,60682.544,123753.386,1937147.019
G100000402233,S2,28,2041,328.763,175.768,pathway,184435.931,57786.144,126649.787,2063796.806
G100000402233,S2,29,2042,328.763,167.379,pathway,184435.931,55027.956,129407.975,2193204.781
G100000402234,S1,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402234,S1,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402234,S1,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402234,S1,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402234,S1,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402234,S1,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402234,S1,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402234,S1,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402234,S1,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402234,S1,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402234,S1,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402234,S1,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402234,S1,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402234,S1,13,2026,328.763,373.721,pathway,184435.931,122865.398,61570.533,542833.245
G100000402234,S1,14,2027,328.763,363.338,pathway,184435.931,119451.952,64983.978,607817.224
G100000402234,S1,15,2028,328.763,353.243,pathway,184435.931,116133.289,68302.642,676119.865
G100000402234,S1,16,2029,328.763,343.43,pathway,184435.931,112906.877,71529.054,747648.919
G100000402234,S1,17,2030,328.763,333.888,pathway,184435.931,109770.052,74665.878,822314.797
G100000402234,S1,18,2031,328.763,324.612,pathway,184435.931,106720.416,77715.515,900030.312
G100000402234,S1,19,2032,328.763,315.594,pathway,184435.931,103755.501,80680.429,980710.742
G100000402234,S1,20,2033,328.763,306.826,pathway,184435.931,100872.942,83562.989,1064273.731
G100000402234,S1,21,2034,328.763,298.302,pathway,184435.931,98070.469,86365.462,1150639.192
G100000402234,S1,22,2035,328.763,290.014,pathway,184435.931,95345.848,89090.083,1239729.275
G100000402234,S1,23,2036,328.763,281.957,pathway,184435.931,92696.94,91738.991,1331468.266
G100000402234,S1,24,2037,328.763,274.123,pathway,184435.931,90121.609,94314.321,1425782.588
G100000402234,S1,25,2038,328.763,266.508,pathway,184435.931,87617.851,96818.08,1522600.668
G100000402234,S1,26,2039,328.763,259.104,pathway,184435.931,85183.625,99252.306,1621852.974
G100000402234,S1,27,2040,328.763,251.905,pathway,184435.931,82817.026,101618.905,1723471.879
G100000402234,S1,28,2041,328.763,244.907,pathway,184435.931,80516.212,103919.718,1827391.597
G100000402234,S1,29,2042,328.763,238.103,pathway,184435.931,78279.277,106156.653,1933548.25
G100000402234,S2,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402234,S2,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402234,S2,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402234,S2,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402234,S2,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402234,S2,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402234,S2,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402234,S2,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402234,S2,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402234,S2,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402234,S2,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402234,S2,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402234,S2,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402234,S2,13,2026,328.763,366.052,pathway,184435.931,120344.412,64091.519,545354.231
G100000402234,S2,14,2027,328.763,348.58,pathway,184435.931,114600.301,69835.63,615189.861
G100000402234,S2,15,2028,328.763,331.943,pathway,184435.931,109130.379,75305.552,690495.413
G100000402234,S2,16,2029,328.763,316.099,pathway,184435.931,103921.527,80514.404,771009.817
G100000402234,S2,17,2030,328.763,301.011,pathway,184435.931,98961.285,85474.646,856484.463
G100000402234,S2,18,2031,328.763,286.644,pathway,184435.931,94237.818,90198.113,946682.576
G100000402234,S2,19,2032,328.763,272.962,pathway,184435.931,89739.784,94696.147,1041378.722
G100000402234,S2,20,2033,328.763,259.933,pathway,184435.931,85456.465,98979.466,1140358.188
G100000402234,S2,21,2034,328.763,247.527,pathway,184435.931,81377.571,103058.36,1243416.547
G100000402234,S2,22,2035,328.763,235.712,pathway,184435.931,77493.37,106942.561,1350359.108
G100000402234,S2,23,2036,328.763,224.461,pathway,184435.931,73794.558,110641.372,1461000.481
G100000402234,S2,24,2037,328.763,213.748,pathway,184435.931,70272.325,114163.606,1575164.086
G100000402234,S2,25,2038,328.763,203.546,pathway,184435.931,66918.189,117517.742,1692681.829
G100000402234,S2,26,2039,328.763,193.83,pathway,184435.931,63724.126,120711.804,1813393.633
G100000402234,S2,27,2040,328.763,184.578,pathway,184435.931,60682.544,123753.386,1937147.019
G100000402234,S2,28,2041,328.763,175.768,pathway,184435.931,57786.144,126649.787,2063796.806
G100000402234,S2,29,2042,328.763,167.379,pathway,184435.931,55027.956,129407.975,2193204.781
G100000402235,S1,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402235,S1,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402235,S1,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402235,S1,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402235,S1,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402235,S1,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402235,S1,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402235,S1,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402235,S1,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402235,S1,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402235,S1,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402235,S1,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402235,S1,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402235,S1,13,2026,328.763,373.721,pathway,184435.931,122865.398,61570.533,542833.245
G100000402235,S1,14,2027,328.763,363.338,pathway,184435.931,119451.952,64983.978,607817.224
G100000402235,S1,15,2028,328.763,353.243,pathway,184435.931,116133.289,68302.642,676119.865
G100000402235,S1,16,2029,328.763,343.43,pathway,184435.931,112906.877,71529.054,747648.919
G100000402235,S1,17,2030,328.763,333.888,pathway,184435.931,109770.052,74665.878,822314.797
G100000402235,S1,18,2031,328.763,324.612,pathway,184435.931,106720.416,77715.515,900030.312
G100000402235,S1,19,2032,328.763,315.594,pathway,184435.931,103755.501,80680.429,980710.742
G100000402235,S1,20,2033,328.763,306.826,pathway,184435.931,100872.942,83562.989,1064273.731
G100000402235,S1,21,2034,328.763,298.302,pathway,184435.931,98070.469,86365.462,1150639.192
G100000402235,S1,22,2035,328.763,290.014,pathway,184435.931,95345.848,89090.083,1239729.275
G100000402235,S1,23,2036,328.763,281.957,pathway,184435.931,92696.94,91738.991,1331468.266
G100000402235,S1,24,2037,328.763,274.123,pathway,184435.931,90121.609,94314.321,1425782.588
G100000402235,S1,25,2038,328.763,266.508,pathway,184435.931,87617.851,96818.08,1522600.668
G100000402235,S1,26,2039,328.763,259.104,pathway,184435.931,85183.625,99252.306,1621852.974
G100000402235,S1,27,2040,328.763,251.905,pathway,184435.931,82817.026,101618.905,1723471.879
G100000402235,S1,28,2041,328.763,244.907,pathway,184435.931,80516.212,103919.718,1827391.597
G100000402235,S1,29,2042,328.763,238.103,pathway,184435.931,78279.277,106156.653,1933548.25
G100000402235,S2,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402235,S2,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402235,S2,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402235,S2,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402235,S2,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402235,S2,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402235,S2,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402235,S2,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402235,S2,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402235,S2,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402235,S2,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402235,S2,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402235,S2,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402235,S2,13,2026,328.763,366.052,pathway,184435.931,120344.412,64091.519,545354.231
G100000402235,S2,14,2027,328.763,348.58,pathway,184435.931,114600.301,69835.63,615189.861
G100000402235,S2,15,2028,328.763,331.943,pathway,184435.931,109130.379,75305.552,690495.413
G100000402235,S2,16,2029,328.763,316.099,pathway,184435.931,103921.527,80514.404,771009.817
G100000402235,S2,17,2030,328.763,301.011,pathway,184435.931,98961.285,85474.646,856484.463
G100000402235,S2,18,2031,328.763,286.644,pathway,184435.931,94237.818,90198.113,946682.576
G100000402235,S2,19,2032,328.763,272.962,pathway,184435.931,89739.784,94696.147,1041378.722
G100000402235,S2,20,2033,328.763,259.933,pathway,184435.931,85456.465,98979.466,1140358.188
G100000402235,S2,21,2034,328.763,247.527,pathway,184435.931,81377.571,103058.36,1243416.547
G100000402235,S2,22,2035,328.763,235.712,pathway,184435.931,77493.37,106942.561,1350359.108
G100000402235,S2,23,2036,328.763,224.461,pathway,184435.931,73794.558,110641.372,1461000.481
G100000402235,S2,24,2037,328.763,213.748,pathway,184435.931,70272.325,114163.606,1575164.086
G100000402235,S2,25,2038,328.763,203.546,pathway,184435.931,66918.189,117517.742,1692681.829
G100000402235,S2,26,2039,328.763,193.83,pathway,184435.931,63724.126,120711.804,1813393.633
G100000402235,S2,27,2040,328.763,184.578,pathway,184435.931,60682.544,123753.386,1937147.019
G100000402235,S2,28,2041,328.763,175.768,pathway,184435.931,57786.144,126649.787,2063796.806
G100000402235,S2,29,2042,328.763,167.379,pathway,184435.931,55027.956,129407.975,2193204.781
G100000402236,S1,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
