country,series,year,value,unit,source_id,source_file
KR,road_co2,1995,58724.21,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,1996,64345.63,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,1997,68934.21,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,1998,52747.09,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,1999,58137.68,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2000,64632.06,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2001,67662.28,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2002,72609.92,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2003,75220.12,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2004,75937.62,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2005,76998.69,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2006,77908.61,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2007,80299.11,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2008,77807.44,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2009,78561.4,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2010,80130.59,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2011,79801.77,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2012,81259.31,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2013,83835.71,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2014,84421.45,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2015,88987.66,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2016,93311.26,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2017,92869.61,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2018,92979.55,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2019,95756.47,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2020,91525.69,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2021,93653.56,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2022,92735.88,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
KR,road_co2,2023,92058.2,ktCO2,gir_inventory_co2,gir_inventory_co2_1990_2023.csv
