market,company,destination,model,powertrain,scenario,cohort_year,units,lifetime_years,vkt_km,vkt_tier,test_cycle,real_world_factor,e_prod_year0_kgco2e,e_ref_year0_kgco2e,ti_per_vehicle_kgco2e,ti_tco2e
EU27,hyundai,HU,KONA N KAUAI N,ICE,S3,2024,4,22,12059.225,C,WLTP,1.191,2786.3323,1797.9661,-48537.2671,-194.1491
EU27,hyundai,HU,SANTA FE,HEV,S3,2024,20,22,12059.225,C,WLTP,1.211,2441.0121,1797.9661,-40940.2239,-818.8045
EU27,hyundai,HU,STARIA,HEV,S3,2024,5,22,12059.225,C,WLTP,1.211,2511.8402,1797.9661,-42498.4411,-212.4922
EU27,hyundai,HU,STARIA PREMIUM,HEV,S3,2024,6,22,12059.225,C,WLTP,1.211,2511.8402,1797.9661,-42498.4411,-254.9906
EU27,hyundai,HU,STARIA PREMIUM,ICE,S3,2024,1,22,12059.225,C,WLTP,1.191,3332.1087,1797.9661,-60544.3484,-60.5443
EU27,hyundai,HU,TUCSON IX35,HEV,S3,2024,989,22,12059.225,C,WLTP,1.211,2056.9094,1797.9661,-32489.9642,-32132.5746
EU27,hyundai,HU,TUCSON IX35,ICE,S3,2024,251,22,12059.225,C,WLTP,1.191,2232.3161,1797.9661,-36348.9103,-9123.5765
EU27,hyundai,IE,BAYON,ICE,S3,2024,416,19,14899.299,A,WLTP,1.191,2244.197,2215.5371,-27281.0,-11348.896
EU27,hyundai,IE,I 30,ICE,S3,2024,214,19,14899.299,A,WLTP,1.191,2316.643,2215.5371,-28657.474,-6132.6994
EU27,hyundai,IE,I 30 N,ICE,S3,2024,3,19,14899.299,A,WLTP,1.191,3229.6018,2215.5371,-46003.69,-138.0111
EU27,hyundai,IE,I10,ICE,S3,2024,502,19,14899.299,A,WLTP,1.191,2092.4679,2215.5371,-24398.1456,-12247.8691
EU27,hyundai,IE,I20,ICE,S3,2024,1457,19,14899.299,A,WLTP,1.191,2147.2629,2215.5371,-25439.2503,-37064.9877
EU27,hyundai,IE,I20 N,ICE,S3,2024,1,19,14899.299,A,WLTP,1.191,2803.7202,2215.5371,-37911.9405,-37.9119
EU27,hyundai,IE,IONIQ5,BEV,S3,2024,462,19,14899.299,A,WLTP,1.0,711.2659,2215.5371,8567.1182,3958.0086
EU27,hyundai,IE,IONIQ5 N,BEV,S3,2024,7,19,14899.299,A,WLTP,1.0,855.7102,2215.5371,7187.871,50.3151
EU27,hyundai,IE,IONIQ6,BEV,S3,2024,226,19,14899.299,A,WLTP,1.0,575.3792,2215.5371,9864.6528,2229.4115
EU27,hyundai,IE,KONA KAUAI,BEV,S3,2024,739,19,14899.299,A,WLTP,1.0,595.542,2215.5371,9672.1247,7147.7001
EU27,hyundai,IE,KONA KAUAI,HEV,S3,2024,870,19,14899.299,A,WLTP,1.211,1905.0358,2215.5371,-20836.9366,-18128.1348
EU27,hyundai,IE,KONA KAUAI,ICE,S3,2024,889,19,14899.299,A,WLTP,1.191,2340.5527,2215.5371,-29111.7583,-25880.3531
EU27,hyundai,IE,TUCSON IX35,HEV,S3,2024,1420,19,14899.299,A,WLTP,1.211,2324.0983,2215.5371,-28799.1238,-40894.7558
EU27,hyundai,IE,TUCSON IX35,ICE,S3,2024,2710,19,14899.299,A,WLTP,1.191,2466.9242,2215.5371,-31512.8164,-85399.7324
EU27,hyundai,IT,BAYON,HEV,S3,2024,718,19,12059.225,C,WLTP,1.211,1759.6872,1579.0962,-22487.3048,-16145.8849
EU27,hyundai,IT,BAYON,ICE,S3,2024,1508,19,12059.225,C,WLTP,1.191,1826.843,1579.0962,-23763.2648,-35835.0034
EU27,hyundai,IT,BAYON BI-FUEL,ICE,S3,2024,1475,19,12059.225,C,WLTP,1.191,1655.3916,1579.0962,-20505.6891,-30245.8914
EU27,hyundai,IT,GV70 GENESIS GV70,ICE,S3,2024,1,19,12059.225,C,WLTP,1.191,3245.9335,1579.0962,-50725.9847,-50.726
EU27,hyundai,IT,GV80 GENESIS GV80,ICE,S3,2024,2,19,12059.225,C,WLTP,1.191,3518.8217,1579.0962,-55910.8608,-111.8217
EU27,hyundai,IT,I 30,HEV,S3,2024,122,19,12059.225,C,WLTP,1.211,1892.14,1579.0962,-25003.9087,-3050.4769
EU27,hyundai,IT,I 30,ICE,S3,2024,12,19,12059.225,C,WLTP,1.191,1824.0423,1579.0962,-23710.0516,-284.5206
EU27,hyundai,IT,I 30 N,ICE,S3,2024,26,19,12059.225,C,WLTP,1.191,2673.6409,1579.0962,-39852.4264,-1036.1631
EU27,hyundai,IT,I10,ICE,S3,2024,13611,19,12059.225,C,WLTP,1.191,1689.7339,1579.0962,-21158.1921,-287984.1525
EU27,hyundai,IT,I10 BI-FUEL,ICE,S3,2024,2139,19,12059.225,C,WLTP,1.191,1541.0486,1579.0962,-18333.1714,-39214.6537
EU27,hyundai,IT,I20,HEV,S3,2024,2268,19,12059.225,C,WLTP,1.211,1701.817,1579.0962,-21387.7716,-48507.466
EU27,hyundai,IT,I20,ICE,S3,2024,5314,19,12059.225,C,WLTP,1.191,1737.067,1579.0962,-22057.5225,-117213.6745
EU27,hyundai,IT,I20 BI-FUEL,ICE,S3,2024,2087,19,12059.225,C,WLTP,1.191,1614.8663,1579.0962,-19735.7077,-41188.422
EU27,hyundai,IT,I20 I20 ACTIVE,ICE,S3,2024,1,19,12059.225,C,WLTP,1.191,1393.1661,1579.0962,-15523.4052,-15.5234
EU27,hyundai,IT,I20 N,ICE,S3,2024,886,19,12059.225,C,WLTP,1.191,2269.2809,1579.0962,-32169.5862,-28502.2534
EU27,hyundai,IT,IONIQ5,BEV,S3,2024,46,19,12059.225,C,WLTP,1.0,595.0368,1579.0962,5264.9564,242.188
EU27,hyundai,IT,IONIQ5 N,BEV,S3,2024,27,19,12059.225,C,WLTP,1.0,719.4148,1579.0962,4077.3151,110.0875
EU27,hyundai,IT,IONIQ6,BEV,S3,2024,90,19,12059.225,C,WLTP,1.0,555.6991,1579.0962,5640.5785,507.6521
EU27,hyundai,IT,KONA KAUAI,BEV,S3,2024,341,19,12059.225,C,WLTP,1.0,519.9567,1579.0962,5981.8696,2039.8175
EU27,hyundai,IT,KONA KAUAI,HEV,S3,2024,5143,19,12059.225,C,WLTP,1.211,1614.8285,1579.0962,-19734.9895,-101497.051
EU27,hyundai,IT,KONA KAUAI,ICE,S3,2024,1076,19,12059.225,C,WLTP,1.191,1938.2618,1579.0962,-25880.2224,-27847.1193
EU27,hyundai,IT,SANTA FE,HEV,S3,2024,276,19,12059.225,C,WLTP,1.211,2417.0752,1579.0962,-34977.677,-9653.8388
EU27,hyundai,IT,STARIA,HEV,S3,2024,4,19,12059.225,C,WLTP,1.211,2511.8402,1579.0962,-36778.2122,-147.1128
EU27,hyundai,IT,STARIA,ICE,S3,2024,296,19,12059.225,C,WLTP,1.191,3190.9092,1579.0962,-49680.5227,-14705.4347
EU27,hyundai,IT,STARIA PREMIUM,HEV,S3,2024,4,19,12059.225,C,WLTP,1.211,2511.8402,1579.0962,-36778.2122,-147.1128
EU27,hyundai,IT,STARIA PREMIUM,ICE,S3,2024,43,19,12059.225,C,WLTP,1.191,3298.7072,1579.0962,-51728.6852,-2224.3335
EU27,hyundai,IT,TUCSON IX35,HEV,S3,2024,10997,19,12059.225,C,WLTP,1.211,1962.2671,1579.0962,-26336.3231,-289620.5454
EU27,hyundai,IT,TUCSON IX35,ICE,S3,2024,272,19,12059.225,C,WLTP,1.191,1981.9239,1579.0962,-26709.8026,-7265.0663
EU27,hyundai,IT,VERACRUZIX55,ICE,S3,2024,1,19,12059.225,C,WLTP,1.191,2858.145,1579.0962,-43358.003,-43.358
EU27,hyundai,LT,BAYON,HEV,S3,2024,11,23,12224.226,B,WLTP,1.211,1779.1158,1627.3625,-29301.7826,-322.3196
EU27,hyundai,LT,BAYON,ICE,S3,2024,8,23,12224.226,B,WLTP,1.191,1798.0431,1627.3625,-29737.1096,-237.8969
EU27,hyundai,LT,G90 GENESIS G90,HEV,S3,2024,1,23,12224.226,B,WLTP,1.211,3641.6703,1627.3625,-72140.5358,-72.1405
EU27,hyundai,LT,I 30,HEV,S3,2024,11,23,12224.226,B,WLTP,1.211,1858.5176,1627.3625,-31128.0225,-342.4082
EU27,hyundai,LT,I 30,ICE,S3,2024,28,23,12224.226,B,WLTP,1.191,1857.3188,1627.3625,-31100.4514,-870.8126
EU27,hyundai,LT,I 30 N,ICE,S3,2024,3,23,12224.226,B,WLTP,1.191,2780.7792,1627.3625,-52340.0399,-157.0201
EU27,hyundai,LT,I10,ICE,S3,2024,1,23,12224.226,B,WLTP,1.191,1586.9368,1627.3625,-24881.6653,-24.8817
EU27,hyundai,LT,I20,HEV,S3,2024,3,23,12224.226,B,WLTP,1.211,1751.7515,1627.3625,-28672.4028,-86.0172
EU27,hyundai,LT,I20,ICE,S3,2024,163,23,12224.226,B,WLTP,1.191,1759.1442,1627.3625,-28842.4354,-4701.317
EU27,hyundai,LT,I20 N,ICE,S3,2024,2,23,12224.226,B,WLTP,1.191,2300.3304,1627.3625,-41289.7184,-82.5794
EU27,hyundai,LT,IONIQ5,BEV,S3,2024,46,23,12224.226,B,WLTP,1.0,248.8195,1627.3625,9082.2536,417.7837
EU27,hyundai,LT,IONIQ5 N,BEV,S3,2024,1,23,12224.226,B,WLTP,1.0,301.577,1627.3625,8544.6216,8.5446
EU27,hyundai,LT,IONIQ6,BEV,S3,2024,13,23,12224.226,B,WLTP,1.0,224.1037,1627.3625,9334.1232,121.3436
EU27,hyundai,LT,KONA KAUAI,BEV,S3,2024,19,23,12224.226,B,WLTP,1.0,215.2517,1627.3625,9424.3306,179.0623
EU27,hyundai,LT,KONA KAUAI,HEV,S3,2024,30,23,12224.226,B,WLTP,1.211,1562.7606,1627.3625,-24325.6133,-729.7684
EU27,hyundai,LT,SANTA FE,HEV,S3,2024,11,23,12224.226,B,WLTP,1.211,2447.9663,1627.3625,-44685.3438,-491.5388
EU27,hyundai,LT,TUCSON IX35,HEV,S3,2024,338,23,12224.226,B,WLTP,1.211,2117.6949,1627.3625,-37089.1023,-12536.1166
EU27,hyundai,LT,TUCSON IX35,ICE,S3,2024,6,23,12224.226,B,WLTP,1.191,2217.8286,1627.3625,-39392.1773,-236.3531
EU27,hyundai,LV,BAYON,HEV,S3,2024,55,23,12307.331,A,WLTP,1.211,1788.7726,1934.6636,-27330.0395,-1503.1522
EU27,hyundai,LV,BAYON,ICE,S3,2024,11,23,12307.331,A,WLTP,1.191,1818.9283,1934.6636,-28023.6204,-308.2598
EU27,hyundai,LV,I 30,HEV,S3,2024,27,23,12307.331,A,WLTP,1.211,1852.5342,1934.6636,-28796.5555,-777.507
EU27,hyundai,LV,I 30,ICE,S3,2024,118,23,12307.331,A,WLTP,1.191,1943.8045,1934.6636,-30895.7722,-3645.7011
EU27,hyundai,LV,I10,ICE,S3,2024,4,23,12307.331,A,WLTP,1.191,1597.7254,1934.6636,-22935.954,-91.7438
EU27,hyundai,LV,I20,HEV,S3,2024,7,23,12307.331,A,WLTP,1.211,1760.8228,1934.6636,-26687.194,-186.8104
EU27,hyundai,LV,I20,ICE,S3,2024,75,23,12307.331,A,WLTP,1.191,1769.5176,1934.6636,-26887.1729,-2016.538
EU27,hyundai,LV,I20 N,ICE,S3,2024,2,23,12307.331,A,WLTP,1.191,2315.969,1934.6636,-39455.5554,-78.9111
EU27,hyundai,LV,IONIQ5,BEV,S3,2024,53,23,12307.331,A,WLTP,1.0,295.6334,1934.6636,10799.0402,572.3491
EU27,hyundai,LV,IONIQ5 N,BEV,S3,2024,2,23,12307.331,A,WLTP,1.0,350.3572,1934.6636,10241.37,20.4827
EU27,hyundai,LV,IONIQ6,BEV,S3,2024,7,23,12307.331,A,WLTP,1.0,268.9063,1934.6636,11071.4065,77.4998
EU27,hyundai,LV,KONA KAUAI,BEV,S3,2024,12,23,12307.331,A,WLTP,1.0,248.0319,1934.6636,11284.1293,135.4096
EU27,hyundai,LV,KONA KAUAI,HEV,S3,2024,25,23,12307.331,A,WLTP,1.211,1566.131,1934.6636,-22209.2829,-555.2321
EU27,hyundai,LV,KONA N KAUAI N,ICE,S3,2024,1,23,12307.331,A,WLTP,1.191,2843.6581,1934.6636,-51592.4054,-51.5924
EU27,hyundai,LV,SANTA FE,HEV,S3,2024,12,23,12307.331,A,WLTP,1.211,2476.5781,1934.6636,-43149.5651,-517.7948
EU27,hyundai,LV,TUCSON IX35,HEV,S3,2024,225,23,12307.331,A,WLTP,1.211,2111.0278,1934.6636,-34741.9081,-7816.9293
EU27,hyundai,LV,TUCSON IX35,ICE,S3,2024,11,23,12307.331,A,WLTP,1.191,2226.6884,1934.6636,-37402.1015,-411.4231
EU27,hyundai,MT,BAYON,HEV,S3,2024,15,22,7108.834,A,WLTP,1.211,1027.3163,1314.6779,-13269.3172,-199.0398
EU27,hyundai,MT,BAYON,ICE,S3,2024,18,22,7108.834,A,WLTP,1.191,1062.0903,1314.6779,-14034.3443,-252.6182
EU27,hyundai,MT,I10,ICE,S3,2024,377,22,7108.834,A,WLTP,1.191,998.2757,1314.6779,-12630.4226,-4761.6693
EU27,hyundai,MT,I20,HEV,S3,2024,9,22,7108.834,A,WLTP,1.211,998.6206,1314.6779,-12638.0116,-113.7421
EU27,hyundai,MT,I20,ICE,S3,2024,198,22,7108.834,A,WLTP,1.191,1015.3528,1314.6779,-13006.1205,-2575.2119
EU27,hyundai,MT,IONIQ5,BEV,S3,2024,4,22,7108.834,A,WLTP,1.0,625.1822,1314.6779,3047.9399,12.1918
EU27,hyundai,MT,IONIQ5 N,BEV,S3,2024,1,22,7108.834,A,WLTP,1.0,736.3257,1314.6779,1930.8374,1.9308
EU27,hyundai,MT,IONIQ6,BEV,S3,2024,5,22,7108.834,A,WLTP,1.0,561.9693,1314.6779,3683.292,18.4165
EU27,hyundai,MT,KONA KAUAI,BEV,S3,2024,68,22,7108.834,A,WLTP,1.0,530.4855,1314.6779,3999.7357,271.982
EU27,hyundai,MT,KONA KAUAI,HEV,S3,2024,14,22,7108.834,A,WLTP,1.211,912.5326,1314.6779,-10744.076,-150.4171
EU27,hyundai,MT,KONA KAUAI,ICE,S3,2024,21,22,7108.834,A,WLTP,1.191,1132.9144,1314.6779,-15592.4753,-327.442
EU27,hyundai,MT,TUCSON IX35,HEV,S3,2024,8,22,7108.834,A,WLTP,1.211,1123.4482,1314.6779,-15384.2183,-123.0737
EU27,hyundai,NL,BAYON,HEV,S3,2024,968,16,13187.663,A,WLTP,1.211,1904.717,1524.4863,-20297.8577,-19648.3263
EU27,hyundai,NL,GV60 GENESIS GV60,BEV,S3,2024,1,16,13187.663,A,WLTP,1.0,621.6052,1524.4863,4650.5502,4.6506
EU27,hyundai,NL,I 30,HEV,S3,2024,354,16,13187.663,A,WLTP,1.211,1957.4396,1524.4863,-21141.4196,-7484.0626
EU27,hyundai,NL,I10,ICE,S3,2024,5977,16,13187.663,A,WLTP,1.191,1736.6496,1524.4863,-17608.7792,-105247.6733
EU27,hyundai,NL,I20,HEV,S3,2024,1407,16,13187.663,A,WLTP,1.211,1846.194,1524.4863,-19361.4895,-27241.6157
EU27,hyundai,NL,I20,ICE,S3,2024,159,16,13187.663,A,WLTP,1.191,1871.8402,1524.4863,-19771.829,-3143.7208
EU27,hyundai,NL,INSTER,BEV,S3,2024,33,16,13187.663,A,WLTP,1.0,488.8479,1524.4863,5830.9752,192.4222
EU27,hyundai,NL,IONIQ5,BEV,S3,2024,667,16,13187.663,A,WLTP,1.0,565.8671,1524.4863,5146.1514,3432.483
EU27,hyundai,NL,IONIQ5 N,BEV,S3,2024,59,16,13187.663,A,WLTP,1.0,700.9591,1524.4863,3944.9676,232.7531
EU27,hyundai,NL,IONIQ6,BEV,S3,2024,587,16,13187.663,A,WLTP,1.0,490.3625,1524.4863,5817.5074,3414.8768
EU27,hyundai,NL,KONA KAUAI,BEV,S3,2024,3060,16,13187.663,A,WLTP,1.0,498.5062,1524.4863,5745.0969,17579.9967
EU27,hyundai,NL,KONA KAUAI,HEV,S3,2024,3898,16,13187.663,A,WLTP,1.211,1695.818,1524.4863,-16955.474,-66092.4378
EU27,hyundai,NL,SANTA FE,HEV,S3,2024,67,16,13187.663,A,WLTP,1.211,2460.6114,1524.4863,-29192.1681,-1955.8753
EU27,hyundai,NL,TUCSON IX35,HEV,S3,2024,1231,16,13187.663,A,WLTP,1.211,2089.5743,1524.4863,-23255.5754,-28627.6133
EU27,hyundai,PL,BAYON,ICE,S3,2024,1421,24,12059.225,C,WLTP,1.191,1796.8439,1537.7658,-32091.4246,-45601.9144
EU27,hyundai,PL,ELANTRA,ICE,S3,2024,1077,24,12059.225,C,WLTP,1.191,2043.1342,1537.7658,-38002.3902,-40928.5742
EU27,hyundai,PL,G80 GENESIS G80,ICE,S3,2024,2,24,12059.225,C,WLTP,1.191,3016.1329,1537.7658,-61354.3595,-122.7087
EU27,hyundai,PL,GV80 GENESIS GV80,ICE,S3,2024,1,24,12059.225,C,WLTP,1.191,3533.1842,1537.7658,-73763.5919,-73.7636
EU27,hyundai,PL,I 30,HEV,S3,2024,3221,24,12059.225,C,WLTP,1.211,1890.3861,1537.7658,-34336.4368,-110597.6629
EU27,hyundai,PL,I 30,ICE,S3,2024,2019,24,12059.225,C,WLTP,1.191,1837.8576,1537.7658,-33075.7525,-66779.9444
EU27,hyundai,PL,I 30 N,ICE,S3,2024,4,24,12059.225,C,WLTP,1.191,2527.8066,1537.7658,-49634.5289,-198.5381
EU27,hyundai,PL,I10,ICE,S3,2024,868,24,12059.225,C,WLTP,1.191,1714.222,1537.7658,-30108.4982,-26134.1765
EU27,hyundai,PL,I20,ICE,S3,2024,4275,24,12059.225,C,WLTP,1.191,1741.2968,1537.7658,-30758.2939,-131491.7065
EU27,hyundai,PL,I20 N,ICE,S3,2024,51,24,12059.225,C,WLTP,1.191,2269.2809,1537.7658,-43429.9127,-2214.9255
EU27,hyundai,PL,IONIQ5,BEV,S3,2024,165,24,12059.225,C,WLTP,1.0,1334.6432,1537.7658,-2738.4369,-451.8421
EU27,hyundai,PL,IONIQ5 N,BEV,S3,2024,7,24,12059.225,C,WLTP,1.0,1554.8461,1537.7658,-5010.5591,-35.0739
EU27,hyundai,PL,KONA KAUAI,BEV,S3,2024,290,24,12059.225,C,WLTP,1.0,1095.0686,1537.7658,-266.4307,-77.2649
EU27,hyundai,PL,KONA KAUAI,HEV,S3,2024,1562,24,12059.225,C,WLTP,1.211,1542.7868,1537.7658,-25994.0547,-40602.7135
EU27,hyundai,PL,KONA KAUAI,ICE,S3,2024,2057,24,12059.225,C,WLTP,1.191,2010.3574,1537.7658,-37215.7482,-76552.7941
EU27,hyundai,PL,SANTA FE,HEV,S3,2024,594,24,12059.225,C,WLTP,1.211,2424.5129,1537.7658,-47155.4788,-28010.3544
EU27,hyundai,PL,STARIA,HEV,S3,2024,41,24,12059.225,C,WLTP,1.211,2511.8402,1537.7658,-49251.3349,-2019.3047
EU27,hyundai,PL,STARIA PREMIUM,HEV,S3,2024,17,24,12059.225,C,WLTP,1.211,2511.8402,1537.7658,-49251.3349,-837.2727
EU27,hyundai,PL,TUCSON IX35,HEV,S3,2024,9747,24,12059.225,C,WLTP,1.211,2059.5863,1537.7658,-38397.2412,-374257.9099
EU27,hyundai,PL,TUCSON IX35,ICE,S3,2024,3360,24,12059.225,C,WLTP,1.191,2227.552,1537.7658,-42428.4187,-142559.4867
EU27,hyundai,PT,BAYON,ICE,S3,2024,1090,21,12059.225,C,WLTP,1.191,1800.1272,1651.9341,-26155.5592,-28509.5596
EU27,hyundai,PT,I 30,ICE,S3,2024,432,21,12059.225,C,WLTP,1.191,1820.6513,1651.9341,-26586.5646,-11485.3959
EU27,hyundai,PT,I 30 N,ICE,S3,2024,31,21,12059.225,C,WLTP,1.191,2684.8681,1651.9341,-44735.1188,-1386.7887
EU27,hyundai,PT,I10,ICE,S3,2024,447,21,12059.225,C,WLTP,1.191,1703.0049,1651.9341,-24115.9899,-10779.8475
EU27,hyundai,PT,I20,ICE,S3,2024,1982,21,12059.225,C,WLTP,1.191,1757.6931,1651.9341,-25264.4428,-50074.1256
EU27,hyundai,PT,I20 N,ICE,S3,2024,73,21,12059.225,C,WLTP,1.191,2269.2809,1651.9341,-36007.7875,-2628.5685
EU27,hyundai,PT,IONIQ5,BEV,S3,2024,369,21,12059.225,C,WLTP,1.0,230.768,1651.9341,9362.905,3454.9119
EU27,hyundai,PT,IONIQ6,BEV,S3,2024,128,21,12059.225,C,WLTP,1.0,204.4399,1651.9341,9623.5072,1231.8089
EU27,hyundai,PT,KONA KAUAI,BEV,S3,2024,377,21,12059.225,C,WLTP,1.0,195.6792,1651.9341,9710.2232,3660.7541
EU27,hyundai,PT,KONA KAUAI,HEV,S3,2024,181,21,12059.225,C,WLTP,1.211,1550.0916,1651.9341,-20904.8122,-3783.771
EU27,hyundai,PT,KONA KAUAI,ICE,S3,2024,715,21,12059.225,C,WLTP,1.191,1919.1366,1651.9341,-28654.7571,-20488.1513
EU27,hyundai,PT,SANTA FE,HEV,S3,2024,45,21,12059.225,C,WLTP,1.211,2285.6446,1651.9341,-36351.4246,-1635.8141
EU27,hyundai,PT,SANTA FE,ICE,S3,2024,38,21,12059.225,C,WLTP,1.191,2398.5438,1651.9341,-38722.3071,-1471.4477
EU27,hyundai,PT,TUCSON IX35,HEV,S3,2024,449,21,12059.225,C,WLTP,1.211,1915.0065,1651.9341,-28568.0248,-12827.0431
EU27,hyundai,PT,TUCSON IX35,ICE,S3,2024,574,21,12059.225,C,WLTP,1.191,2142.0202,1651.9341,-33335.3128,-19134.4695
EU27,hyundai,RO,BAYON,HEV,S3,2024,209,25,12059.225,C,WLTP,1.211,1752.4466,1367.31,-33959.3072,-7097.4952
EU27,hyundai,RO,BAYON,ICE,S3,2024,421,25,12059.225,C,WLTP,1.191,1817.2531,1367.31,-35579.4685,-14978.9562
EU27,hyundai,RO,ELANTRA,ICE,S3,2024,850,25,12059.225,C,WLTP,1.191,2007.3427,1367.31,-40331.709,-34281.9526
EU27,hyundai,RO,G80 GENESIS G80,BEV,S3,2024,1,25,12059.225,C,WLTP,1.0,578.8914,1367.31,3811.0883,3.8111
EU27,hyundai,RO,GV60 GENESIS GV60,BEV,S3,2024,8,25,12059.225,C,WLTP,1.0,549.3407,1367.31,4119.4523,32.9556
EU27,hyundai,RO,GV70 GENESIS GV70,BEV,S3,2024,1,25,12059.225,C,WLTP,1.0,575.8606,1367.31,3842.7154,3.8427
EU27,hyundai,RO,GV70 GENESIS GV70,ICE,S3,2024,2,25,12059.225,C,WLTP,1.191,3210.0271,1367.31,-70398.8195,-140.7976
EU27,hyundai,RO,GV80 GENESIS GV80,ICE,S3,2024,1,25,12059.225,C,WLTP,1.191,3547.5468,1367.31,-78836.8104,-78.8368
EU27,hyundai,RO,I 30,HEV,S3,2024,531,25,12059.225,C,WLTP,1.211,1865.1509,1367.31,-36776.9128,-19528.5407
EU27,hyundai,RO,I 30,ICE,S3,2024,1134,25,12059.225,C,WLTP,1.191,1984.703,1367.31,-39765.7173,-45094.3234
EU27,hyundai,RO,I 30 N,ICE,S3,2024,9,25,12059.225,C,WLTP,1.191,2743.2447,1367.31,-58729.2578,-528.5633
EU27,hyundai,RO,I10,ICE,S3,2024,542,25,12059.225,C,WLTP,1.191,1727.1354,1367.31,-33326.5249,-18062.9765
EU27,hyundai,RO,I20,HEV,S3,2024,238,25,12059.225,C,WLTP,1.211,1714.588,1367.31,-33012.84,-7857.0559
EU27,hyundai,RO,I20,ICE,S3,2024,1072,25,12059.225,C,WLTP,1.191,1725.2194,1367.31,-33278.6259,-35674.6869
EU27,hyundai,RO,IONIQ5,BEV,S3,2024,161,25,12059.225,C,WLTP,1.0,520.7595,1367.31,4417.6987,711.2495
EU27,hyundai,RO,IONIQ6,BEV,S3,2024,71,25,12059.225,C,WLTP,1.0,470.2932,1367.31,4944.3179,351.0466
EU27,hyundai,RO,KONA KAUAI,BEV,S3,2024,366,25,12059.225,C,WLTP,1.0,447.7949,1367.31,5179.0888,1895.5465
EU27,hyundai,RO,KONA KAUAI,HEV,S3,2024,451,25,12059.225,C,WLTP,1.211,1552.5275,1367.31,-28961.3294,-13061.5595
EU27,hyundai,RO,KONA KAUAI,ICE,S3,2024,314,25,12059.225,C,WLTP,1.191,1958.9309,1367.31,-39121.4138,-12284.1239
EU27,hyundai,RO,SANTA FE,HEV,S3,2024,41,25,12059.225,C,WLTP,1.211,2398.9286,1367.31,-50121.3559,-2054.9756
EU27,hyundai,RO,SANTA FE,ICE,S3,2024,2,25,12059.225,C,WLTP,1.191,2542.1691,1367.31,-53702.3697,-107.4047
EU27,hyundai,RO,TUCSON IX35,HEV,S3,2024,2708,25,12059.225,C,WLTP,1.211,2126.4699,1367.31,-43309.8879,-117283.1764
EU27,hyundai,RO,TUCSON IX35,ICE,S3,2024,553,25,12059.225,C,WLTP,1.191,2195.6442,1367.31,-45039.2461,-24906.7031
EU27,hyundai,SE,BAYON,HEV,S3,2024,104,16,13290.512,A,WLTP,1.211,1929.985,1953.3786,-17838.8209,-1855.2374
EU27,hyundai,SE,BAYON,ICE,S3,2024,95,16,13290.512,A,WLTP,1.191,2022.78,1953.3786,-19323.5403,-1835.7363
EU27,hyundai,SE,I 30,HEV,S3,2024,52,16,13290.512,A,WLTP,1.211,2118.9429,1953.3786,-20862.1472,-1084.8317
EU27,hyundai,SE,I10,ICE,S3,2024,359,16,13290.512,A,WLTP,1.191,1866.7203,1953.3786,-16826.5853,-6040.7441
EU27,hyundai,SE,I20,HEV,S3,2024,144,16,13290.512,A,WLTP,1.211,1924.2247,1953.3786,-17746.6556,-2555.5184
EU27,hyundai,SE,I20,ICE,S3,2024,129,16,13290.512,A,WLTP,1.191,1929.9112,1953.3786,-17837.6405,-2301.0556
EU27,hyundai,SE,I20 N,ICE,S3,2024,15,16,13290.512,A,WLTP,1.191,2500.982,1953.3786,-26974.7722,-404.6216
EU27,hyundai,SE,IONIQ5 N,BEV,S3,2024,50,16,13290.512,A,WLTP,1.0,98.362,1953.3786,12166.3435,608.3172
EU27,hyundai,SE,IONIQ6,BEV,S3,2024,8,16,13290.512,A,WLTP,1.0,70.8137,1953.3786,12411.2921,99.2903
EU27,hyundai,SE,KONA KAUAI,BEV,S3,2024,208,16,13290.512,A,WLTP,1.0,70.0597,1953.3786,12417.996,2582.9432
EU27,hyundai,SE,KONA KAUAI,HEV,S3,2024,201,16,13290.512,A,WLTP,1.211,1706.4506,1953.3786,-14262.2708,-2866.7164
EU27,hyundai,SE,KONA KAUAI,ICE,S3,2024,22,16,13290.512,A,WLTP,1.191,2145.5497,1953.3786,-21287.8559,-468.3328
EU27,hyundai,SE,TUCSON IX35,HEV,S3,2024,187,16,13290.512,A,WLTP,1.211,2239.7602,1953.3786,-22795.224,-4262.7069
EU27,hyundai,SI,BAYON,HEV,S3,2024,18,18,14417.341,A,WLTP,1.211,2112.5874,2918.302,-18010.1018,-324.1818
EU27,hyundai,SI,BAYON,ICE,S3,2024,383,18,14417.341,A,WLTP,1.191,2144.8568,2918.302,-18590.952,-7120.3346
EU27,hyundai,SI,I 30,HEV,S3,2024,130,18,14417.341,A,WLTP,1.211,2337.6792,2918.302,-22061.7545,-2868.0281
EU27,hyundai,SI,I 30,ICE,S3,2024,131,18,14417.341,A,WLTP,1.191,2360.8223,2918.302,-22478.3307,-2944.6613
EU27,hyundai,SI,I 30 N,ICE,S3,2024,11,18,14417.341,A,WLTP,1.191,3279.6711,2918.302,-39017.6091,-429.1937
EU27,hyundai,SI,I10,ICE,S3,2024,208,18,14417.341,A,WLTP,1.191,2020.4062,2918.302,-16350.8405,-3400.9748
