cohort_year,market,country,dataset,parameter,value,observation_year,lag_years,status,tier,source_id,note
2024,EU27,NL,vehicle_usage,mean_age_years (passenger_car),10.517460944807473,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,NL,vehicle_usage,stock (passenger_car),9247810.0,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,NL,vehicle_usage,vkt_km (passenger_car),13187.662808816358,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PL,country_emissions,fleet_intensity_gco2_km (passenger_car),127.51779004458479,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PL,country_emissions,grid_gco2_kwh (passenger_car),608.18,2024,0,current,A,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PL,emission_targets,r_fleet (S1),-0.008983217,2024,0,current,A,eurostat_env_air_gge_crf1a3b1;eurostat_road_eqs_carpda,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,PL,emission_targets,r_fleet (S2),0.135101686,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a3,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,PL,emission_targets,r_power (S1),0.031577249,2024,0,current,A,owid_ember_grid_intensity,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,PL,emission_targets,r_power (S2),0.085599875,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a1a,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,PL,sales,volumes (hyundai),2024-01..2024-12,2024,0,current,,,
2024,EU27,PL,sales,volumes (kia),2024-01..2024-12,2024,0,current,,,
2024,EU27,PL,sales,volumes (nissan),2024-01..2024-12,2024,0,current,,,
2024,EU27,PL,sales,volumes (toyota),2024-01..2024-12,2024,0,current,,,
2024,EU27,PL,vehicle_usage,lifetime_years (passenger_car),24,2024,0,current,B,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PL,vehicle_usage,mean_age_years (passenger_car),16.142239366607768,2024,0,current,A,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PL,vehicle_usage,stock (passenger_car),22951213.0,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PL,vehicle_usage,vkt_km (passenger_car),12059.225470942853,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PT,country_emissions,fleet_intensity_gco2_km (passenger_car),136.9850944546785,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PT,country_emissions,grid_gco2_kwh (passenger_car),110.64,2024,0,current,A,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PT,emission_targets,r_fleet (S1),0.020429971,2024,0,current,A,eurostat_env_air_gge_crf1a3b1;eurostat_road_eqs_carpda,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,PT,emission_targets,r_fleet (S2),0.135101686,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a3,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,PT,emission_targets,r_power (S1),0.126835564,2024,0,current,A,owid_ember_grid_intensity,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,PT,emission_targets,r_power (S2),0.085599875,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a1a,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,PT,sales,volumes (hyundai),2024-01..2024-12,2024,0,current,,,
2024,EU27,PT,sales,volumes (kia),2024-01..2024-12,2024,0,current,,,
2024,EU27,PT,sales,volumes (nissan),2024-01..2024-12,2024,0,current,,,
2024,EU27,PT,sales,volumes (toyota),2024-01..2024-12,2024,0,current,,,
2024,EU27,PT,vehicle_usage,lifetime_years (passenger_car),21,2024,0,current,B,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PT,vehicle_usage,mean_age_years (passenger_car),13.863956044779927,2024,0,current,A,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PT,vehicle_usage,stock (passenger_car),6135517.0,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,PT,vehicle_usage,vkt_km (passenger_car),12059.225470942853,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,RO,country_emissions,fleet_intensity_gco2_km (passenger_car),113.38290309764388,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,RO,country_emissions,grid_gco2_kwh (passenger_car),251.33,2024,0,current,A,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,RO,emission_targets,r_fleet (S1),0.005610179,2024,0,current,A,eurostat_env_air_gge_crf1a3b1;eurostat_road_eqs_carpda,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,RO,emission_targets,r_fleet (S2),0.135101686,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a3,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,RO,emission_targets,r_power (S1),0.045020687,2024,0,current,A,owid_ember_grid_intensity,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,RO,emission_targets,r_power (S2),0.085599875,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a1a,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,RO,sales,volumes (hyundai),2024-01..2024-12,2024,0,current,,,
2024,EU27,RO,sales,volumes (kia),2024-01..2024-12,2024,0,current,,,
2024,EU27,RO,sales,volumes (nissan),2024-01..2024-12,2024,0,current,,,
2024,EU27,RO,sales,volumes (toyota),2024-01..2024-12,2024,0,current,,,
2024,EU27,RO,vehicle_usage,lifetime_years (passenger_car),25,2024,0,current,B,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,RO,vehicle_usage,mean_age_years (passenger_car),16.719328761301625,2024,0,current,A,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,RO,vehicle_usage,stock (passenger_car),8449781.0,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,RO,vehicle_usage,vkt_km (passenger_car),12059.225470942853,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SE,country_emissions,fleet_intensity_gco2_km (passenger_car),146.97542379473023,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SE,country_emissions,grid_gco2_kwh (passenger_car),34.91,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SE,emission_targets,r_fleet (S1),0.037630742,2024,0,current,A,eurostat_env_air_gge_crf1a3b1;eurostat_road_eqs_carpda,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SE,emission_targets,r_fleet (S2),0.135101686,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a3,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SE,emission_targets,r_power (S1),0.016031123,2024,0,current,A,owid_ember_grid_intensity,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SE,emission_targets,r_power (S2),0.085599875,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a1a,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SE,sales,volumes (hyundai),2024-01..2024-12,2024,0,current,,,
2024,EU27,SE,sales,volumes (kia),2024-01..2024-12,2024,0,current,,,
2024,EU27,SE,sales,volumes (nissan),2024-01..2024-12,2024,0,current,,,
2024,EU27,SE,sales,volumes (toyota),2024-01..2024-12,2024,0,current,,,
2024,EU27,SE,vehicle_usage,lifetime_years (passenger_car),16,2024,0,current,B,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SE,vehicle_usage,mean_age_years (passenger_car),10.609793937577093,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SE,vehicle_usage,stock (passenger_car),4976987.0,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SE,vehicle_usage,vkt_km (passenger_car),13290.511910117506,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SI,country_emissions,fleet_intensity_gco2_km (passenger_car),202.41610738255034,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SI,country_emissions,grid_gco2_kwh (passenger_car),230.4,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SI,emission_targets,r_fleet (S1),0.011887943,2024,0,current,A,eurostat_env_air_gge_crf1a3b1;eurostat_road_eqs_carpda,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SI,emission_targets,r_fleet (S2),0.135101686,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a3,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SI,emission_targets,r_power (S1),0.041934388,2024,0,current,A,owid_ember_grid_intensity,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SI,emission_targets,r_power (S2),0.085599875,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a1a,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SI,sales,volumes (hyundai),2024-01..2024-12,2024,0,current,,,
2024,EU27,SI,sales,volumes (kia),2024-01..2024-12,2024,0,current,,,
2024,EU27,SI,sales,volumes (nissan),2024-01..2024-12,2024,0,current,,,
2024,EU27,SI,sales,volumes (toyota),2024-01..2024-12,2024,0,current,,,
2024,EU27,SI,vehicle_usage,lifetime_years (passenger_car),18,2024,0,current,B,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SI,vehicle_usage,mean_age_years (passenger_car),11.890903136965138,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SI,vehicle_usage,stock (passenger_car),1250508.0,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SI,vehicle_usage,vkt_km (passenger_car),14417.340792701845,2024,0,current,A,eurostat_road_tf_veh;eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SK,country_emissions,fleet_intensity_gco2_km (passenger_car),143.5570324985228,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SK,country_emissions,grid_gco2_kwh (passenger_car),96.55,2024,0,current,A,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SK,emission_targets,r_fleet (S1),0.017762656,2024,0,current,A,eurostat_env_air_gge_crf1a3b1;eurostat_road_eqs_carpda,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SK,emission_targets,r_fleet (S2),0.135101686,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a3,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SK,emission_targets,r_power (S1),0.064203575,2024,0,current,A,owid_ember_grid_intensity,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SK,emission_targets,r_power (S2),0.085599875,2024,0,current,B,ec_2040_com_2024_63;eurostat_env_air_gge_crf1a1a,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,EU27,SK,sales,volumes (hyundai),2024-01..2024-12,2024,0,current,,,
2024,EU27,SK,sales,volumes (kia),2024-01..2024-12,2024,0,current,,,
2024,EU27,SK,sales,volumes (nissan),2024-01..2024-12,2024,0,current,,,
2024,EU27,SK,sales,volumes (toyota),2024-01..2024-12,2024,0,current,,,
2024,EU27,SK,vehicle_usage,lifetime_years (passenger_car),19,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SK,vehicle_usage,mean_age_years (passenger_car),12.355719274017453,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SK,vehicle_usage,stock (passenger_car),2722491.0,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,EU27,SK,vehicle_usage,vkt_km (passenger_car),12059.225470942853,2024,0,current,C,eurostat_road_eqs_carpda;eurostat_env_air_gge_crf1a3b1;owid_ember_grid_intensity;eurostat_road_eqs_carage,
2024,JP,JP,country_emissions,fleet_intensity_gco2_km (freight),394.16203591811257,2024,0,current,A,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,country_emissions,fleet_intensity_gco2_km (passenger_car),169.99690293830577,2024,0,current,A,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,country_emissions,grid_gco2_kwh (freight),483.43,2024,0,current,A,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,country_emissions,grid_gco2_kwh (passenger_car),483.43,2024,0,current,A,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,emission_targets,r_fleet (S1),0.018873226,2024,0,current,A,gio_nies_inventory,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,JP,JP,emission_targets,r_fleet (S2),0.067639509,2025,-1,current,B,jp_ndc_2035_2040;gio_nies_inventory,policy basis gx_2040_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,JP,JP,emission_targets,r_power (S1),0.018722933,2025,-1,current,A,owid_ember_grid_intensity,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,JP,JP,emission_targets,r_power (S2),0.069923208,2025,-1,current,B,jp_ndc_2035_2040;owid_ember_grid_intensity,policy basis gx_2040_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,JP,JP,sales,volumes (nissan),2024-01..2024-12,2024,0,current,,,
2024,JP,JP,sales,volumes (toyota),2024-01..2024-12,2024,0,current,,,
2024,JP,JP,vehicle_technology,certified values,57 rows,,,no_observation_year,,vehicle_technology_jp_mlit.csv,"vehicle_technology_jp_mlit.csv publishes no vintage column, so there is no way to tell which edition of the certification list a sale year was assessed on"
2024,JP,JP,vehicle_usage,lifetime_years (freight),16,2025,-1,current,B,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,vehicle_usage,lifetime_years (passenger_car),13,2025,-1,current,B,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,vehicle_usage,mean_age_years (freight),12.13,2025,-1,current,A,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,vehicle_usage,mean_age_years (passenger_car),9.44,2025,-1,current,A,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,vehicle_usage,stock (freight),15044172.335,2024,0,current,B,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,vehicle_usage,stock (passenger_car),61655810.349,2024,0,current,B,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,vehicle_usage,vkt_km (freight),11918.07,2024,0,current,B,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,JP,JP,vehicle_usage,vkt_km (passenger_car),8106.965,2024,0,current,B,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2024,KR,KR,country_emissions,fleet_intensity_gco2_km (bus),690.6189135717567,2023,1,behind,C,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,country_emissions,fleet_intensity_gco2_km (freight),428.1459970864377,2023,1,behind,C,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,country_emissions,fleet_intensity_gco2_km (passenger_car),203.2520181518494,2023,1,behind,C,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,country_emissions,grid_gco2_kwh (bus),415.51,2024,0,current,A,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,country_emissions,grid_gco2_kwh (freight),415.51,2024,0,current,A,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,country_emissions,grid_gco2_kwh (passenger_car),415.51,2024,0,current,A,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,emission_targets,r_fleet (S1),-0.002030116,2023,1,behind,A,gir_inventory_co2,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,KR,KR,emission_targets,r_fleet (S2),0.1051834,2021,3,stale,B,kr_2050_scenarios_2021,policy basis net_zero_2050; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,KR,KR,emission_targets,r_power (S1),0.021794021,2024,0,current,A,owid_ember_grid_intensity,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,KR,KR,emission_targets,r_power (S2),0.077079959,2021,3,stale,B,kr_2050_scenarios_2021,policy basis net_zero_2050; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,KR,KR,sales,volumes (hyundai),2024-01..2024-12,2024,0,current,,,
2024,KR,KR,sales,volumes (kia),2024-01..2024-12,2024,0,current,,,
2024,KR,KR,vehicle_technology,certified values,90 rows,,,no_observation_year,,vehicle_technology_kr_kea.csv,"vehicle_technology_kr_kea.csv publishes no vintage column, so there is no way to tell which edition of the certification list a sale year was assessed on"
2024,KR,KR,vehicle_usage,lifetime_years (bus),14,2024,0,current,C,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,lifetime_years (freight),13,2024,0,current,C,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,lifetime_years (passenger_car),11,2024,0,current,C,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,mean_age_years (bus),9.5265,2024,0,current,C,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,mean_age_years (freight),8.4409,2024,0,current,C,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,mean_age_years (passenger_car),7.3027,2024,0,current,C,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,stock (bus),666166.0,2024,0,current,A,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,stock (freight),3716743.0,2024,0,current,A,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,stock (passenger_car),21771120.0,2024,0,current,A,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,vkt_km (bus),20629.897052686567,2024,0,current,A,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,vkt_km (freight),17363.23872810146,2024,0,current,A,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,KR,KR,vehicle_usage,vkt_km (passenger_car),11963.390491623766,2024,0,current,A,molit_vehicle_registration;kotsa_tmacs_vkm;gir_inventory_co2;kotsa_road_ghg_vehicle_type;owid_ember_grid_intensity,
2024,US,US,country_emissions,fleet_intensity_gco2_km (light_duty),216.96695827846708,2023,1,behind,B,fhwa_vm1_2023;epa_ghg_inventory_2025;owid_ember_grid_intensity;nhtsa_809952,
2024,US,US,country_emissions,grid_gco2_kwh (light_duty),383.78,2024,0,current,A,fhwa_vm1_2023;epa_ghg_inventory_2025;owid_ember_grid_intensity;nhtsa_809952,
2024,US,US,emission_targets,r_fleet (S1),0.011071004,2023,1,behind,A,epa_ghg_inventory_2025_annexes,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,US,US,emission_targets,r_fleet (S2),0.066050709,2024,0,current,B,us_ndc_2035;epa_ghg_inventory_2025_annexes,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,US,US,emission_targets,r_power (S1),0.029270805,2024,0,current,A,owid_ember_grid_intensity,policy basis observed_trend; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,US,US,emission_targets,r_power (S2),0.043346855,2024,0,current,B,us_ndc_2035;owid_ember_grid_intensity,policy basis ndc_prorata; vintage is the year the policy was announced (S1: the last observed year); a later sale year is measured against a policy that has not changed since
2024,US,US,sales,volumes (hyundai),2024-01..2024-12,2024,0,current,,,
2024,US,US,sales,volumes (kia),2024-01..2024-12,2024,0,current,,,
2024,US,US,sales,volumes (nissan),2024-01..2024-12,2024,0,current,,,
2024,US,US,sales,volumes (toyota),2024-01..2024-12,2024,0,current,,,
2024,US,US,vehicle_technology,certified values,358 rows,2024,0,current,,vehicle_technology_us_epa.csv,
2024,US,US,vehicle_usage,lifetime_years (light_duty),13,,,no_observation_year,C,fhwa_vm1_2023;epa_ghg_inventory_2025;owid_ember_grid_intensity;nhtsa_809952,
2024,US,US,vehicle_usage,stock (light_duty),259238294.0,2023,1,behind,B,fhwa_vm1_2023;epa_ghg_inventory_2025;owid_ember_grid_intensity;nhtsa_809952,
2024,US,US,vehicle_usage,vkt_km (light_duty),17873.22519179979,2023,1,behind,B,fhwa_vm1_2023;epa_ghg_inventory_2025;owid_ember_grid_intensity;nhtsa_809952,
2025,JP,JP,country_emissions,fleet_intensity_gco2_km (freight),394.16203591811257,2024,1,carried_forward,A,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
2025,JP,JP,country_emissions,fleet_intensity_gco2_km (passenger_car),169.99690293830577,2024,1,carried_forward,A,mlit_fuel_consumption_survey;airia_vehicle_age;gio_nies_inventory;owid_ember_grid_intensity,
