market,country,segment,scenario,t,calendar_year,r_fleet,r_power,fleet_intensity_gco2_km,e_ref_kgco2_per_vehicle,grid_kgco2_per_kwh
EU27,LT,passenger_car,S1,15,2039,0.03214133,0.079486042,133.12601,996.927245,0.033596707
EU27,LT,passenger_car,S1,16,2040,0.03214133,0.079486042,133.12601,964.884677,0.030926237
EU27,LT,passenger_car,S1,17,2041,0.03214133,0.079486042,133.12601,933.872,0.028468033
EU27,LT,passenger_car,S1,18,2042,0.03214133,0.079486042,133.12601,903.856112,0.026205222
EU27,LT,passenger_car,S1,19,2043,0.03214133,0.079486042,133.12601,874.804975,0.024122273
EU27,LT,passenger_car,S1,20,2044,0.03214133,0.079486042,133.12601,846.687579,0.022204889
EU27,LT,passenger_car,S1,21,2045,0.03214133,0.079486042,133.12601,819.473914,0.02043991
EU27,LT,passenger_car,S1,22,2046,0.03214133,0.079486042,133.12601,793.134933,0.018815222
EU27,LT,passenger_car,S1,23,2047,0.03214133,0.079486042,133.12601,767.642521,0.017319675
EU27,LT,passenger_car,S1,24,2048,0.03214133,0.079486042,133.12601,742.96947,0.015943002
EU27,LT,passenger_car,S2,0,2024,0.135101686,0.085599875,133.12601,1627.362458,0.11637
EU27,LT,passenger_car,S2,1,2025,0.135101686,0.085599875,133.12601,1407.503047,0.106408743
EU27,LT,passenger_car,S2,2,2026,0.135101686,0.085599875,133.12601,1217.347012,0.097300167
EU27,LT,passenger_car,S2,3,2027,0.135101686,0.085599875,133.12601,1052.881378,0.088971285
EU27,LT,passenger_car,S2,4,2028,0.135101686,0.085599875,133.12601,910.635329,0.081355354
EU27,LT,passenger_car,S2,5,2029,0.135101686,0.085599875,133.12601,787.606961,0.074391346
EU27,LT,passenger_car,S2,6,2030,0.135101686,0.085599875,133.12601,681.199932,0.068023456
EU27,LT,passenger_car,S2,7,2031,0.135101686,0.085599875,133.12601,589.168673,0.062200657
EU27,LT,passenger_car,S2,8,2032,0.135101686,0.085599875,133.12601,509.570992,0.056876288
EU27,LT,passenger_car,S2,9,2033,0.135101686,0.085599875,133.12601,440.727092,0.052007685
EU27,LT,passenger_car,S2,10,2034,0.135101686,0.085599875,133.12601,381.184119,0.047555834
EU27,LT,passenger_car,S2,11,2035,0.135101686,0.085599875,133.12601,329.685501,0.04348506
EU27,LT,passenger_car,S2,12,2036,0.135101686,0.085599875,133.12601,285.144434,0.039762745
EU27,LT,passenger_car,S2,13,2037,0.135101686,0.085599875,133.12601,246.620941,0.036359059
EU27,LT,passenger_car,S2,14,2038,0.135101686,0.085599875,133.12601,213.302036,0.033246728
EU27,LT,passenger_car,S2,15,2039,0.135101686,0.085599875,133.12601,184.484571,0.030400812
EU27,LT,passenger_car,S2,16,2040,0.135101686,0.085599875,133.12601,159.560394,0.027798506
EU27,LT,passenger_car,S2,17,2041,0.135101686,0.085599875,133.12601,138.003516,0.025418958
EU27,LT,passenger_car,S2,18,2042,0.135101686,0.085599875,133.12601,119.359008,0.023243098
EU27,LT,passenger_car,S2,19,2043,0.135101686,0.085599875,133.12601,103.233405,0.021253492
EU27,LT,passenger_car,S2,20,2044,0.135101686,0.085599875,133.12601,89.286398,0.019434196
EU27,LT,passenger_car,S2,21,2045,0.135101686,0.085599875,133.12601,77.223655,0.017770631
EU27,LT,passenger_car,S2,22,2046,0.135101686,0.085599875,133.12601,66.790609,0.016249467
EU27,LT,passenger_car,S2,23,2047,0.135101686,0.085599875,133.12601,57.767085,0.014858515
EU27,LT,passenger_car,S2,24,2048,0.135101686,0.085599875,133.12601,49.962655,0.013586628
EU27,LU,passenger_car,S1,0,2024,0.043298936,0.073464658,388.699245,4687.411833,0.13245
EU27,LU,passenger_car,S1,1,2025,0.043298936,0.073464658,388.699245,4484.451888,0.122719606
EU27,LU,passenger_car,S1,2,2026,0.043298936,0.073464658,388.699245,4290.279893,0.113704052
EU27,LU,passenger_car,S1,3,2027,0.043298936,0.073464658,388.699245,4104.515339,0.105350823
EU27,LU,passenger_car,S1,4,2028,0.043298936,0.073464658,388.699245,3926.794192,0.097611261
EU27,LU,passenger_car,S1,5,2029,0.043298936,0.073464658,388.699245,3756.768181,0.090440283
EU27,LU,passenger_car,S1,6,2030,0.043298936,0.073464658,388.699245,3594.104116,0.083796118
EU27,LU,passenger_car,S1,7,2031,0.043298936,0.073464658,388.699245,3438.483232,0.077640065
EU27,LU,passenger_car,S1,8,2032,0.043298936,0.073464658,388.699245,3289.600567,0.071936264
EU27,LU,passenger_car,S1,9,2033,0.043298936,0.073464658,388.699245,3147.164362,0.066651491
EU27,LU,passenger_car,S1,10,2034,0.043298936,0.073464658,388.699245,3010.895494,0.061754962
EU27,LU,passenger_car,S1,11,2035,0.043298936,0.073464658,388.699245,2880.526923,0.057218155
EU27,LU,passenger_car,S1,12,2036,0.043298936,0.073464658,388.699245,2755.803172,0.053014643
EU27,LU,passenger_car,S1,13,2037,0.043298936,0.073464658,388.699245,2636.479827,0.04911994
EU27,LU,passenger_car,S1,14,2038,0.043298936,0.073464658,388.699245,2522.323055,0.045511361
EU27,LU,passenger_car,S1,15,2039,0.043298936,0.073464658,388.699245,2413.109151,0.042167884
EU27,LU,passenger_car,S2,0,2024,0.135101686,0.085599875,388.699245,4687.411833,0.13245
EU27,LU,passenger_car,S2,1,2025,0.135101686,0.085599875,388.699245,4054.134592,0.121112297
EU27,LU,passenger_car,S2,2,2026,0.135101686,0.085599875,388.699245,3506.414173,0.110745099
EU27,LU,passenger_car,S2,3,2027,0.135101686,0.085599875,388.699245,3032.691707,0.101265332
EU27,LU,passenger_car,S2,4,2028,0.135101686,0.085599875,388.699245,2622.969944,0.092597033
EU27,LU,passenger_car,S2,5,2029,0.135101686,0.085599875,388.699245,2268.602282,0.084670738
EU27,LU,passenger_car,S2,6,2030,0.135101686,0.085599875,388.699245,1962.110289,0.077422934
EU27,LU,passenger_car,S2,7,2031,0.135101686,0.085599875,388.699245,1697.025881,0.07079554
EU27,LU,passenger_car,S2,8,2032,0.135101686,0.085599875,388.699245,1467.754823,0.064735451
EU27,LU,passenger_car,S2,9,2033,0.135101686,0.085599875,388.699245,1269.458672,0.059194104
EU27,LU,passenger_car,S2,10,2034,0.135101686,0.085599875,388.699245,1097.952665,0.054127096
EU27,LU,passenger_car,S2,11,2035,0.135101686,0.085599875,388.699245,949.617409,0.049493824
EU27,LU,passenger_car,S2,12,2036,0.135101686,0.085599875,388.699245,821.322496,0.045257159
EU27,LU,passenger_car,S2,13,2037,0.135101686,0.085599875,388.699245,710.360442,0.041383151
EU27,LU,passenger_car,S2,14,2038,0.135101686,0.085599875,388.699245,614.389549,0.037840759
EU27,LU,passenger_car,S2,15,2039,0.135101686,0.085599875,388.699245,531.384485,0.034601595
EU27,LV,passenger_car,S1,0,2024,0.032188027,0.05763822,157.196028,1934.663579,0.13428
EU27,LV,passenger_car,S1,1,2025,0.032188027,0.05763822,157.196028,1872.390575,0.12654034
EU27,LV,passenger_car,S1,2,2026,0.032188027,0.05763822,157.196028,1812.122017,0.11924678
EU27,LV,passenger_car,S1,3,2027,0.032188027,0.05763822,157.196028,1753.793385,0.112373608
EU27,LV,passenger_car,S1,4,2028,0.032188027,0.05763822,157.196028,1697.342236,0.105896593
EU27,LV,passenger_car,S1,5,2029,0.032188027,0.05763822,157.196028,1642.708138,0.099792902
EU27,LV,passenger_car,S1,6,2030,0.032188027,0.05763822,157.196028,1589.832604,0.094041017
EU27,LV,passenger_car,S1,7,2031,0.032188027,0.05763822,157.196028,1538.659029,0.08862066
EU27,LV,passenger_car,S1,8,2032,0.032188027,0.05763822,157.196028,1489.132631,0.083512723
EU27,LV,passenger_car,S1,9,2033,0.032188027,0.05763822,157.196028,1441.20039,0.078699198
EU27,LV,passenger_car,S1,10,2034,0.032188027,0.05763822,157.196028,1394.810993,0.074163116
EU27,LV,passenger_car,S1,11,2035,0.032188027,0.05763822,157.196028,1349.914779,0.069888486
EU27,LV,passenger_car,S1,12,2036,0.032188027,0.05763822,157.196028,1306.463685,0.065860238
EU27,LV,passenger_car,S1,13,2037,0.032188027,0.05763822,157.196028,1264.411197,0.062064171
EU27,LV,passenger_car,S1,14,2038,0.032188027,0.05763822,157.196028,1223.712295,0.058486903
EU27,LV,passenger_car,S1,15,2039,0.032188027,0.05763822,157.196028,1184.323411,0.055115822
EU27,LV,passenger_car,S1,16,2040,0.032188027,0.05763822,157.196028,1146.202377,0.051939044
EU27,LV,passenger_car,S1,17,2041,0.032188027,0.05763822,157.196028,1109.308384,0.04894537
EU27,LV,passenger_car,S1,18,2042,0.032188027,0.05763822,157.196028,1073.601936,0.046124246
EU27,LV,passenger_car,S1,19,2043,0.032188027,0.05763822,157.196028,1039.044808,0.043465727
EU27,LV,passenger_car,S1,20,2044,0.032188027,0.05763822,157.196028,1005.600005,0.04096044
EU27,LV,passenger_car,S1,21,2045,0.032188027,0.05763822,157.196028,973.231725,0.038599553
EU27,LV,passenger_car,S1,22,2046,0.032188027,0.05763822,157.196028,941.905316,0.036374743
EU27,LV,passenger_car,S1,23,2047,0.032188027,0.05763822,157.196028,911.587242,0.034278168
EU27,LV,passenger_car,S1,24,2048,0.032188027,0.05763822,157.196028,882.245048,0.032302435
EU27,LV,passenger_car,S2,0,2024,0.135101686,0.085599875,157.196028,1934.663579,0.13428
EU27,LV,passenger_car,S2,1,2025,0.135101686,0.085599875,157.196028,1673.287268,0.122785649
EU27,LV,passenger_car,S2,2,2026,0.135101686,0.085599875,157.196028,1447.223337,0.112275213
EU27,LV,passenger_car,S2,3,2027,0.135101686,0.085599875,157.196028,1251.701024,0.102664468
EU27,LV,passenger_car,S2,4,2028,0.135101686,0.085599875,157.196028,1082.594105,0.093876403
EU27,LV,passenger_car,S2,5,2029,0.135101686,0.085599875,157.196028,936.333816,0.085840594
EU27,LV,passenger_car,S2,6,2030,0.135101686,0.085599875,157.196028,809.833539,0.07849265
EU27,LV,passenger_car,S2,7,2031,0.135101686,0.085599875,157.196028,700.423663,0.071773689
EU27,LV,passenger_car,S2,8,2032,0.135101686,0.085599875,157.196028,605.795245,0.06562987
EU27,LV,passenger_car,S2,9,2033,0.135101686,0.085599875,157.196028,523.951286,0.060011962
EU27,LV,passenger_car,S2,10,2034,0.135101686,0.085599875,157.196028,453.164584,0.054874945
EU27,LV,passenger_car,S2,11,2035,0.135101686,0.085599875,157.196028,391.941284,0.050177657
EU27,LV,passenger_car,S2,12,2036,0.135101686,0.085599875,157.196028,338.989356,0.045882456
EU27,LV,passenger_car,S2,13,2037,0.135101686,0.085599875,157.196028,293.191323,0.041954923
EU27,LV,passenger_car,S2,14,2038,0.135101686,0.085599875,157.196028,253.580681,0.038363587
EU27,LV,passenger_car,S2,15,2039,0.135101686,0.085599875,157.196028,219.321503,0.035079669
EU27,LV,passenger_car,S2,16,2040,0.135101686,0.085599875,157.196028,189.690798,0.032076854
EU27,LV,passenger_car,S2,17,2041,0.135101686,0.085599875,157.196028,164.063252,0.029331079
EU27,LV,passenger_car,S2,18,2042,0.135101686,0.085599875,157.196028,141.89803,0.026820342
EU27,LV,passenger_car,S2,19,2043,0.135101686,0.085599875,157.196028,122.727367,0.024524524
EU27,LV,passenger_car,S2,20,2044,0.135101686,0.085599875,157.196028,106.146692,0.022425228
EU27,LV,passenger_car,S2,21,2045,0.135101686,0.085599875,157.196028,91.806095,0.020505631
EU27,LV,passenger_car,S2,22,2046,0.135101686,0.085599875,157.196028,79.402937,0.018750352
EU27,LV,passenger_car,S2,23,2047,0.135101686,0.085599875,157.196028,68.675466,0.017145324
EU27,LV,passenger_car,S2,24,2048,0.135101686,0.085599875,157.196028,59.397295,0.015677686
EU27,MT,passenger_car,S1,0,2024,0.001602135,0.018734645,184.935787,1314.677866,0.48858
EU27,MT,passenger_car,S1,1,2025,0.001602135,0.018734645,184.935787,1312.571575,0.479426627
EU27,MT,passenger_car,S1,2,2026,0.001602135,0.018734645,184.935787,1310.468658,0.470444739
EU27,MT,passenger_car,S1,3,2027,0.001602135,0.018734645,184.935787,1308.36911,0.461631124
EU27,MT,passenger_car,S1,4,2028,0.001602135,0.018734645,184.935787,1306.272926,0.452982629
EU27,MT,passenger_car,S1,5,2029,0.001602135,0.018734645,184.935787,1304.180101,0.44449616
EU27,MT,passenger_car,S1,6,2030,0.001602135,0.018734645,184.935787,1302.090628,0.436168683
EU27,MT,passenger_car,S1,7,2031,0.001602135,0.018734645,184.935787,1300.004503,0.427997217
EU27,MT,passenger_car,S1,8,2032,0.001602135,0.018734645,184.935787,1297.921721,0.419978841
EU27,MT,passenger_car,S1,9,2033,0.001602135,0.018734645,184.935787,1295.842275,0.412110687
EU27,MT,passenger_car,S1,10,2034,0.001602135,0.018734645,184.935787,1293.766161,0.404389939
EU27,MT,passenger_car,S1,11,2035,0.001602135,0.018734645,184.935787,1291.693372,0.396813837
EU27,MT,passenger_car,S1,12,2036,0.001602135,0.018734645,184.935787,1289.623905,0.389379671
EU27,MT,passenger_car,S1,13,2037,0.001602135,0.018734645,184.935787,1287.557754,0.382084781
EU27,MT,passenger_car,S1,14,2038,0.001602135,0.018734645,184.935787,1285.494912,0.374926558
EU27,MT,passenger_car,S1,15,2039,0.001602135,0.018734645,184.935787,1283.435376,0.367902442
EU27,MT,passenger_car,S1,16,2040,0.001602135,0.018734645,184.935787,1281.379139,0.361009921
EU27,MT,passenger_car,S1,17,2041,0.001602135,0.018734645,184.935787,1279.326197,0.354246528
EU27,MT,passenger_car,S1,18,2042,0.001602135,0.018734645,184.935787,1277.276544,0.347609845
EU27,MT,passenger_car,S1,19,2043,0.001602135,0.018734645,184.935787,1275.230174,0.341097498
EU27,MT,passenger_car,S1,20,2044,0.001602135,0.018734645,184.935787,1273.187083,0.334707157
EU27,MT,passenger_car,S1,21,2045,0.001602135,0.018734645,184.935787,1271.147266,0.328436538
EU27,MT,passenger_car,S1,22,2046,0.001602135,0.018734645,184.935787,1269.110716,0.322283396
EU27,MT,passenger_car,S1,23,2047,0.001602135,0.018734645,184.935787,1267.077429,0.316245531
EU27,MT,passenger_car,S1,24,2048,0.001602135,0.018734645,184.935787,1265.0474,0.310320783
EU27,MT,passenger_car,S2,0,2024,0.135101686,0.085599875,184.935787,1314.677866,0.48858
EU27,MT,passenger_car,S2,1,2025,0.135101686,0.085599875,184.935787,1137.06267,0.446757613
EU27,MT,passenger_car,S2,2,2026,0.135101686,0.085599875,184.935787,983.443586,0.408515217
EU27,MT,passenger_car,S2,3,2027,0.135101686,0.085599875,184.935787,850.5787,0.373546366
EU27,MT,passenger_car,S2,4,2028,0.135101686,0.085599875,184.935787,735.664083,0.341570843
EU27,MT,passenger_car,S2,5,2029,0.135101686,0.085599875,184.935787,636.274625,0.312332422
EU27,MT,passenger_car,S2,6,2030,0.135101686,0.085599875,184.935787,550.312851,0.285596806
EU27,MT,passenger_car,S2,7,2031,0.135101686,0.085599875,184.935787,475.964657,0.261149755
EU27,MT,passenger_car,S2,8,2032,0.135101686,0.085599875,184.935787,411.661029,0.238795368
EU27,MT,passenger_car,S2,9,2033,0.135101686,0.085599875,184.935787,356.04493,0.218354515
EU27,MT,passenger_car,S2,10,2034,0.135101686,0.085599875,184.935787,307.94266,0.199663396
EU27,MT,passenger_car,S2,11,2035,0.135101686,0.085599875,184.935787,266.339087,0.182572234
EU27,MT,passenger_car,S2,12,2036,0.135101686,0.085599875,184.935787,230.356227,0.166944074
EU27,MT,passenger_car,S2,13,2037,0.135101686,0.085599875,184.935787,199.234713,0.152653682
EU27,MT,passenger_car,S2,14,2038,0.135101686,0.085599875,184.935787,172.317767,0.139586546
EU27,MT,passenger_car,S2,15,2039,0.135101686,0.085599875,184.935787,149.037346,0.127637955
EU27,MT,passenger_car,S2,16,2040,0.135101686,0.085599875,184.935787,128.90215,0.116712162
EU27,MT,passenger_car,S2,17,2041,0.135101686,0.085599875,184.935787,111.487252,0.106721615
EU27,MT,passenger_car,S2,18,2042,0.135101686,0.085599875,184.935787,96.425136,0.097586258
EU27,MT,passenger_car,S2,19,2043,0.135101686,0.085599875,184.935787,83.397938,0.089232887
EU27,MT,passenger_car,S2,20,2044,0.135101686,0.085599875,184.935787,72.130736,0.081594563
EU27,MT,passenger_car,S2,21,2045,0.135101686,0.085599875,184.935787,62.385752,0.074610079
EU27,MT,passenger_car,S2,22,2046,0.135101686,0.085599875,184.935787,53.957331,0.068223465
EU27,MT,passenger_car,S2,23,2047,0.135101686,0.085599875,184.935787,46.667605,0.062383545
EU27,MT,passenger_car,S2,24,2048,0.135101686,0.085599875,184.935787,40.362733,0.057043521
EU27,NL,passenger_car,S1,0,2024,0.036506093,0.086411452,115.599433,1524.486338,0.25072
EU27,NL,passenger_car,S1,1,2025,0.036506093,0.086411452,115.599433,1468.833298,0.229054921
EU27,NL,passenger_car,S1,2,2026,0.036506093,0.086411452,115.599433,1415.211933,0.209261952
EU27,NL,passenger_car,S1,3,2027,0.036506093,0.086411452,115.599433,1363.548074,0.191179323
EU27,NL,passenger_car,S1,4,2028,0.036506093,0.086411452,115.599433,1313.770262,0.17465924
EU27,NL,passenger_car,S1,5,2029,0.036506093,0.086411452,115.599433,1265.809642,0.159566682
EU27,NL,passenger_car,S1,6,2030,0.036506093,0.086411452,115.599433,1219.599878,0.145778293
EU27,NL,passenger_car,S1,7,2031,0.036506093,0.086411452,115.599433,1175.077051,0.133181379
EU27,NL,passenger_car,S1,8,2032,0.036506093,0.086411452,115.599433,1132.179579,0.121672983
EU27,NL,passenger_car,S1,9,2033,0.036506093,0.086411452,115.599433,1090.848126,0.111159044
EU27,NL,passenger_car,S1,10,2034,0.036506093,0.086411452,115.599433,1051.025523,0.101553629
EU27,NL,passenger_car,S1,11,2035,0.036506093,0.086411452,115.599433,1012.656687,0.092778233
EU27,NL,passenger_car,S1,12,2036,0.036506093,0.086411452,115.599433,975.688548,0.084761131
EU27,NL,passenger_car,S1,13,2037,0.036506093,0.086411452,115.599433,940.069971,0.077436799
EU27,NL,passenger_car,S1,14,2038,0.036506093,0.086411452,115.599433,905.75169,0.070745372
EU27,NL,passenger_car,S1,15,2039,0.036506093,0.086411452,115.599433,872.686234,0.064632162
EU27,NL,passenger_car,S1,16,2040,0.036506093,0.086411452,115.599433,840.827869,0.059047203
EU27,NL,passenger_car,S1,17,2041,0.036506093,0.086411452,115.599433,810.132529,0.053944848
EU27,NL,passenger_car,S1,18,2042,0.036506093,0.086411452,115.599433,780.557755,0.049283396
EU27,NL,passenger_car,S1,19,2043,0.036506093,0.086411452,115.599433,752.062641,0.045024746
EU27,NL,passenger_car,S1,20,2044,0.036506093,0.086411452,115.599433,724.607773,0.041134092
EU27,NL,passenger_car,S2,0,2024,0.135101686,0.085599875,115.599433,1524.486338,0.25072
EU27,NL,passenger_car,S2,1,2025,0.135101686,0.085599875,115.599433,1318.525663,0.229258399
EU27,NL,passenger_car,S2,2,2026,0.135101686,0.085599875,115.599433,1140.390623,0.209633909
EU27,NL,passenger_car,S2,3,2027,0.135101686,0.085599875,115.599433,986.321927,0.191689273
EU27,NL,passenger_car,S2,4,2028,0.135101686,0.085599875,115.599433,853.068172,0.175280695
EU27,NL,passenger_car,S2,5,2029,0.135101686,0.085599875,115.599433,737.817224,0.160276689
EU27,NL,passenger_car,S2,6,2030,0.135101686,0.085599875,115.599433,638.136873,0.146557025
EU27,NL,passenger_car,S2,7,2031,0.135101686,0.085599875,115.599433,551.923505,0.134011762
EU27,NL,passenger_car,S2,8,2032,0.135101686,0.085599875,115.599433,477.357709,0.122540372
EU27,NL,passenger_car,S2,9,2033,0.135101686,0.085599875,115.599433,412.865878,0.112050931
EU27,NL,passenger_car,S2,10,2034,0.135101686,0.085599875,115.599433,357.087002,0.102459385
EU27,NL,passenger_car,S2,11,2035,0.135101686,0.085599875,115.599433,308.843946,0.093688875
EU27,NL,passenger_car,S2,12,2036,0.135101686,0.085599875,115.599433,267.118608,0.085669119
EU27,NL,passenger_car,S2,13,2037,0.135101686,0.085599875,115.599433,231.030434,0.078335853
EU27,NL,passenger_car,S2,14,2038,0.135101686,0.085599875,115.599433,199.817833,0.071630314
EU27,NL,passenger_car,S2,15,2039,0.135101686,0.085599875,115.599433,172.822106,0.065498768
EU27,NL,passenger_car,S2,16,2040,0.135101686,0.085599875,115.599433,149.473549,0.059892082
EU27,NL,passenger_car,S2,17,2041,0.135101686,0.085599875,115.599433,129.27942,0.054765327
EU27,NL,passenger_car,S2,18,2042,0.135101686,0.085599875,115.599433,111.813552,0.050077422
EU27,NL,passenger_car,S2,19,2043,0.135101686,0.085599875,115.599433,96.707353,0.045790801
EU27,NL,passenger_car,S2,20,2044,0.135101686,0.085599875,115.599433,83.642027,0.041871114
EU27,PL,passenger_car,S1,0,2024,-0.008983217,0.031577249,127.51779,1537.765782,0.60818
EU27,PL,passenger_car,S1,1,2025,-0.008983217,0.031577249,127.51779,1551.579865,0.588975349
EU27,PL,passenger_car,S1,2,2026,-0.008983217,0.031577249,127.51779,1565.518044,0.570377127
EU27,PL,passenger_car,S1,3,2027,-0.008983217,0.031577249,127.51779,1579.581432,0.552366187
EU27,PL,passenger_car,S1,4,2028,-0.008983217,0.031577249,127.51779,1593.771155,0.534923982
EU27,PL,passenger_car,S1,5,2029,-0.008983217,0.031577249,127.51779,1608.088347,0.518032554
EU27,PL,passenger_car,S1,6,2030,-0.008983217,0.031577249,127.51779,1622.534154,0.501674512
EU27,PL,passenger_car,S1,7,2031,-0.008983217,0.031577249,127.51779,1637.10973,0.485833011
EU27,PL,passenger_car,S1,8,2032,-0.008983217,0.031577249,127.51779,1651.816242,0.470491741
EU27,PL,passenger_car,S1,9,2033,-0.008983217,0.031577249,127.51779,1666.654866,0.455634906
EU27,PL,passenger_car,S1,10,2034,-0.008983217,0.031577249,127.51779,1681.626788,0.441247209
EU27,PL,passenger_car,S1,11,2035,-0.008983217,0.031577249,127.51779,1696.733207,0.427313836
EU27,PL,passenger_car,S1,12,2036,-0.008983217,0.031577249,127.51779,1711.975329,0.413820441
EU27,PL,passenger_car,S1,13,2037,-0.008983217,0.031577249,127.51779,1727.354375,0.400753129
EU27,PL,passenger_car,S1,14,2038,-0.008983217,0.031577249,127.51779,1742.871574,0.388098448
EU27,PL,passenger_car,S1,15,2039,-0.008983217,0.031577249,127.51779,1758.528168,0.375843367
EU27,PL,passenger_car,S1,16,2040,-0.008983217,0.031577249,127.51779,1774.325408,0.363975267
EU27,PL,passenger_car,S1,17,2041,-0.008983217,0.031577249,127.51779,1790.264558,0.35248193
EU27,PL,passenger_car,S1,18,2042,-0.008983217,0.031577249,127.51779,1806.346893,0.34135152
EU27,PL,passenger_car,S1,19,2043,-0.008983217,0.031577249,127.51779,1822.573699,0.330572578
EU27,PL,passenger_car,S1,20,2044,-0.008983217,0.031577249,127.51779,1838.946274,0.320134005
EU27,PL,passenger_car,S1,21,2045,-0.008983217,0.031577249,127.51779,1855.465928,0.310025054
EU27,PL,passenger_car,S1,22,2046,-0.008983217,0.031577249,127.51779,1872.133981,0.300235316
EU27,PL,passenger_car,S1,23,2047,-0.008983217,0.031577249,127.51779,1888.951767,0.29075471
EU27,PL,passenger_car,S1,24,2048,-0.008983217,0.031577249,127.51779,1905.92063,0.281573477
EU27,PL,passenger_car,S2,0,2024,0.135101686,0.085599875,127.51779,1537.765782,0.60818
EU27,PL,passenger_car,S2,1,2025,0.135101686,0.085599875,127.51779,1330.011032,0.556119868
EU27,PL,passenger_car,S2,2,2026,0.135101686,0.085599875,127.51779,1150.324299,0.508516077
EU27,PL,passenger_car,S2,3,2027,0.135101686,0.085599875,127.51779,994.913547,0.464987164
EU27,PL,passenger_car,S2,4,2028,0.135101686,0.085599875,127.51779,860.499049,0.425184321
EU27,PL,passenger_car,S2,5,2029,0.135101686,0.085599875,127.51779,744.244177,0.388788596
EU27,PL,passenger_car,S2,6,2030,0.135101686,0.085599875,127.51779,643.695534,0.355508341
EU27,PL,passenger_car,S2,7,2031,0.135101686,0.085599875,127.51779,556.731182,0.325076872
EU27,PL,passenger_car,S2,8,2032,0.135101686,0.085599875,127.51779,481.515861,0.297250332
EU27,PL,passenger_car,S2,9,2033,0.135101686,0.085599875,127.51779,416.462256,0.271805741
EU27,PL,passenger_car,S2,10,2034,0.135101686,0.085599875,127.51779,360.197503,0.248539203
EU27,PL,passenger_car,S2,11,2035,0.135101686,0.085599875,127.51779,311.534213,0.227264279
EU27,PL,passenger_car,S2,12,2036,0.135101686,0.085599875,127.51779,269.445416,0.207810485
EU27,PL,passenger_car,S2,13,2037,0.135101686,0.085599875,127.51779,233.042886,0.190021933
EU27,PL,passenger_car,S2,14,2038,0.135101686,0.085599875,127.51779,201.558399,0.173756079
EU27,PL,passenger_car,S2,15,2039,0.135101686,0.085599875,127.51779,174.327519,0.158882581
EU27,PL,passenger_car,S2,16,2040,0.135101686,0.085599875,127.51779,150.775578,0.145282252
EU27,PL,passenger_car,S2,17,2041,0.135101686,0.085599875,127.51779,130.405543,0.132846109
EU27,PL,passenger_car,S2,18,2042,0.135101686,0.085599875,127.51779,112.787534,0.121474499
EU27,PL,passenger_car,S2,19,2043,0.135101686,0.085599875,127.51779,97.549748,0.111076297
EU27,PL,passenger_car,S2,20,2044,0.135101686,0.085599875,127.51779,84.370613,0.10156818
EU27,PL,passenger_car,S2,21,2045,0.135101686,0.085599875,127.51779,72.972001,0.092873956
EU27,PL,passenger_car,S2,22,2046,0.135101686,0.085599875,127.51779,63.11336,0.084923957
EU27,PL,passenger_car,S2,23,2047,0.135101686,0.085599875,127.51779,54.586639,0.077654477
EU27,PL,passenger_car,S2,24,2048,0.135101686,0.085599875,127.51779,47.211892,0.071007264
EU27,PT,passenger_car,S1,0,2024,0.020429971,0.126835564,136.985094,1651.93414,0.11064
EU27,PT,passenger_car,S1,1,2025,0.020429971,0.126835564,136.985094,1618.185174,0.096606913
EU27,PT,passenger_car,S1,2,2026,0.020429971,0.126835564,136.985094,1585.125697,0.084353721
EU27,PT,passenger_car,S1,3,2027,0.020429971,0.126835564,136.985094,1552.741625,0.073654669
EU27,PT,passenger_car,S1,4,2028,0.020429971,0.126835564,136.985094,1521.019159,0.064312638
EU27,PT,passenger_car,S1,5,2029,0.020429971,0.126835564,136.985094,1489.944782,0.056155508
EU27,PT,passenger_car,S1,6,2030,0.020429971,0.126835564,136.985094,1459.505253,0.049032992
EU27,PT,passenger_car,S1,7,2031,0.020429971,0.126835564,136.985094,1429.687603,0.042813865
EU27,PT,passenger_car,S1,8,2032,0.020429971,0.126835564,136.985094,1400.479127,0.037383544
EU27,PT,passenger_car,S1,9,2033,0.020429971,0.126835564,136.985094,1371.867379,0.032641981
EU27,PT,passenger_car,S1,10,2034,0.020429971,0.126835564,136.985094,1343.840168,0.028501817
EU27,PT,passenger_car,S1,11,2035,0.020429971,0.126835564,136.985094,1316.385552,0.024886773
EU27,PT,passenger_car,S1,12,2036,0.020429971,0.126835564,136.985094,1289.491834,0.021730245
EU27,PT,passenger_car,S1,13,2037,0.020429971,0.126835564,136.985094,1263.147553,0.018974077
EU27,PT,passenger_car,S1,14,2038,0.020429971,0.126835564,136.985094,1237.341485,0.01656749
EU27,PT,passenger_car,S1,15,2039,0.020429971,0.126835564,136.985094,1212.062634,0.014466143
EU27,PT,passenger_car,S1,16,2040,0.020429971,0.126835564,136.985094,1187.30023,0.012631321
EU27,PT,passenger_car,S1,17,2041,0.020429971,0.126835564,136.985094,1163.043721,0.011029221
EU27,PT,passenger_car,S1,18,2042,0.020429971,0.126835564,136.985094,1139.282771,0.009630323
EU27,PT,passenger_car,S1,19,2043,0.020429971,0.126835564,136.985094,1116.007257,0.008408856
EU27,PT,passenger_car,S1,20,2044,0.020429971,0.126835564,136.985094,1093.207261,0.007342314
