company,destination,model,powertrain,scenario,cohort_year,units,lifetime_years,vkt_km,vkt_tier,real_world_factor,e_prod_year0_kgco2e,e_ref_year0_kgco2e,ti_per_vehicle_kgco2e,ti_tco2e
kia,CZ,STONIC,ICE,S2,2024,1000,16,10618.247,A,1.191,1647.4503,1812.621,-5135.5156,-5135.5156
kia,CZ,XCEED,ICE,S2,2024,755,16,10618.247,A,1.191,1787.32,1812.621,-7373.4307,-5566.9402
kia,DE,CD,ICE,S2,2024,5,15,12041.874,A,1.191,2756.5077,1810.3985,-21079.8404,-105.3992
kia,DE,CEED,HEV,S2,2024,1800,15,12041.874,A,1.211,1804.5052,1810.3985,-6799.8036,-12239.6464
kia,DE,CEED,ICE,S2,2024,9432,15,12041.874,A,1.191,1972.9367,1810.3985,-9326.2752,-87965.4278
kia,DE,CL4,ICE,S2,2024,9,15,12041.874,A,1.191,2532.1377,1810.3985,-17714.2908,-159.4286
kia,DE,EV3,BEV,S2,2024,471,15,12041.874,A,1.0,626.1362,1810.3985,13110.6938,6175.1368
kia,DE,EV6,BEV,S2,2024,5180,15,12041.874,A,1.0,723.6049,1810.3985,11996.5734,62142.2503
kia,DE,EV9,BEV,S2,2024,1411,15,12041.874,A,1.0,919.264,1810.3985,9760.0819,13771.4756
kia,DE,JA,ICE,S2,2024,2,15,12041.874,A,1.191,1921.8108,1810.3985,-8559.3867,-17.1188
kia,DE,K4,ICE,S2,2024,1,15,12041.874,A,1.191,2653.2462,1810.3985,-19530.9183,-19.5309
kia,DE,MQ4,HEV,S2,2024,2,15,12041.874,A,1.211,2697.8011,1810.3985,-20199.2423,-40.3985
kia,DE,MQ4,ICE,S2,2024,1,15,12041.874,A,1.191,3657.1772,1810.3985,-34589.8833,-34.5899
kia,DE,NIRO,BEV,S2,2024,4045,15,12041.874,A,1.0,656.2046,1810.3985,12766.996,51642.4989
kia,DE,NIRO,HEV,S2,2024,1134,15,12041.874,A,1.211,1495.4991,1810.3985,-2164.7114,-2454.7827
kia,DE,NQ5,HEV,S2,2024,8,15,12041.874,A,1.211,2426.1982,1810.3985,-16125.198,-129.0016
kia,DE,NQ5,ICE,S2,2024,7,15,12041.874,A,1.191,3081.4529,1810.3985,-25954.0187,-181.6781
kia,DE,NQ5 - PE,HEV,S2,2024,1,15,12041.874,A,1.211,2245.7372,1810.3985,-13418.2827,-13.4183
kia,DE,NQ5-PE,ICE,S2,2024,1,15,12041.874,A,1.191,3628.4935,1810.3985,-34159.6272,-34.1596
kia,DE,NQ5E,HEV,S2,2024,1,15,12041.874,A,1.211,2216.5718,1810.3985,-12980.8014,-12.9808
kia,DE,NQ5E,ICE,S2,2024,1,15,12041.874,A,1.191,3485.0748,1810.3985,-32008.3465,-32.0083
kia,DE,PICANTO,ICE,S2,2024,9884,15,12041.874,A,1.191,1684.2979,1810.3985,-4996.6937,-49387.3205
kia,DE,PROCEED,ICE,S2,2024,4435,15,12041.874,A,1.191,2165.4318,1810.3985,-12213.7027,-54167.7714
kia,DE,RIO,HEV,S2,2024,12,15,12041.874,A,1.211,1834.9904,1810.3985,-7257.0808,-87.085
kia,DE,RIO,ICE,S2,2024,77,15,12041.874,A,1.191,1767.7748,1810.3985,-6248.8466,-481.1612
kia,DE,SG2,HEV,S2,2024,3,15,12041.874,A,1.211,2459.6174,1810.3985,-16626.4859,-49.8795
kia,DE,SORENTO,HEV,S2,2024,638,15,12041.874,A,1.211,2394.7695,1810.3985,-15653.7682,-9987.1041
kia,DE,SORENTO,ICE,S2,2024,2172,15,12041.874,A,1.191,2475.8746,1810.3985,-16870.3434,-36642.3859
kia,DE,SOUL,BEV,S2,2024,670,15,12041.874,A,1.0,635.9149,1810.3985,12998.9183,8709.2752
kia,DE,SP3,ICE,S2,2024,1,15,12041.874,A,1.191,2481.1438,1810.3985,-16949.3815,-16.9494
kia,DE,SPORTAGE,HEV,S2,2024,13187,15,12041.874,A,1.211,2119.623,1810.3985,-11526.5699,-152000.8774
kia,DE,SPORTAGE,ICE,S2,2024,508,15,12041.874,A,1.191,2235.4116,1810.3985,-13263.3986,-6737.8065
kia,DE,STINGER,ICE,S2,2024,53,15,12041.874,A,1.191,3542.4422,1810.3985,-32868.8588,-1742.0495
kia,DE,STONIC,HEV,S2,2024,2200,15,12041.874,A,1.211,1869.9933,1810.3985,-7782.124,-17120.6728
kia,DE,STONIC,ICE,S2,2024,3329,15,12041.874,A,1.191,1823.0985,1810.3985,-7078.7032,-23565.0029
kia,DE,TK,ICE,S2,2024,2,15,12041.874,A,1.191,4116.1171,1810.3985,-41473.9816,-82.948
kia,DE,XCEED,HEV,S2,2024,148,15,12041.874,A,1.211,1892.2056,1810.3985,-8115.3097,-1201.0658
kia,DE,XCEED,ICE,S2,2024,3370,15,12041.874,A,1.191,2074.5202,1810.3985,-10850.0273,-36564.5921
kia,DE,YB,ICE,S2,2024,2,15,12041.874,A,1.191,2258.8448,1810.3985,-13614.8963,-27.2298
kia,DK,CEED,HEV,S2,2024,1,15,12059.225,C,1.211,1781.6541,1874.9633,-5734.2194,-5.7342
kia,DK,CEED,ICE,S2,2024,316,15,12059.225,C,1.191,1775.4552,1874.9633,-5641.2367,-1782.6308
kia,DK,EV3,BEV,S2,2024,572,15,12059.225,C,1.0,241.2318,1874.9633,19037.0721,10889.2052
kia,DK,EV6,BEV,S2,2024,792,15,12059.225,C,1.0,278.7388,1874.9633,18733.3366,14836.8026
kia,DK,EV9,BEV,S2,2024,158,15,12059.225,C,1.0,351.0078,1874.9633,18148.0955,2867.3991
kia,DK,NIRO,BEV,S2,2024,1405,15,12059.225,C,1.0,257.4252,1874.9633,18905.937,26562.8415
kia,DK,PICANTO,ICE,S2,2024,685,15,12059.225,C,1.191,1609.7575,1874.9633,-3155.7708,-2161.703
kia,DK,PROCEED,ICE,S2,2024,144,15,12059.225,C,1.191,2094.6368,1874.9633,-10428.9598,-1501.7702
kia,DK,RIO,ICE,S2,2024,1,15,12059.225,C,1.191,1766.5921,1874.9633,-5508.2898,-5.5083
kia,DK,SPORTAGE,HEV,S2,2024,43,15,12059.225,C,1.211,2207.8783,1874.9633,-12127.5829,-521.4861
kia,DK,SPORTAGE,ICE,S2,2024,2,15,12059.225,C,1.191,2183.1057,1874.9633,-11755.9937,-23.512
kia,DK,STONIC,HEV,S2,2024,5,15,12059.225,C,1.211,1878.0387,1874.9633,-7179.9879,-35.8999
kia,DK,STONIC,ICE,S2,2024,85,15,12059.225,C,1.191,1808.3282,1874.9633,-6134.3313,-521.4182
kia,DK,XCEED,ICE,S2,2024,40,15,12059.225,C,1.191,1948.9963,1874.9633,-8244.3533,-329.7741
kia,EE,CEED,HEV,S2,2024,30,24,7387.618,A,1.211,1094.1453,1593.7613,-2208.0618,-66.2419
kia,EE,CEED,ICE,S2,2024,317,24,7387.618,A,1.191,1192.0089,1593.7613,-4556.7876,-1444.5017
kia,EE,EV3,BEV,S2,2024,14,24,7387.618,A,1.0,389.2909,1593.7613,18715.7627,262.0207
kia,EE,EV6,BEV,S2,2024,33,24,7387.618,A,1.0,454.7108,1593.7613,17819.1105,588.0306
kia,EE,EV9,BEV,S2,2024,24,24,7387.618,A,1.0,577.6536,1593.7613,16134.0436,387.217
kia,EE,NIRO,BEV,S2,2024,8,24,7387.618,A,1.0,411.0389,1593.7613,18417.6819,147.3415
kia,EE,NIRO,HEV,S2,2024,73,24,7387.618,A,1.211,931.5292,1593.7613,1694.7252,123.7149
kia,EE,PICANTO,ICE,S2,2024,23,24,7387.618,A,1.191,1114.3687,1593.7613,-2693.423,-61.9487
kia,EE,PROCEED,ICE,S2,2024,104,24,7387.618,A,1.191,1247.5478,1593.7613,-5889.7201,-612.5309
kia,EE,RIO,ICE,S2,2024,6,24,7387.618,A,1.191,1096.899,1593.7613,-2274.1496,-13.6449
kia,EE,SORENTO,HEV,S2,2024,1,24,7387.618,A,1.211,1511.9425,1593.7613,-12235.1926,-12.2352
kia,EE,SORENTO,ICE,S2,2024,106,24,7387.618,A,1.191,1527.894,1593.7613,-12618.0288,-1337.5111
kia,EE,SPORTAGE,HEV,S2,2024,686,24,7387.618,A,1.211,1291.3858,1593.7613,-6941.8337,-4762.098
kia,EE,SPORTAGE,ICE,S2,2024,58,24,7387.618,A,1.191,1363.6398,1593.7613,-8675.9297,-503.2039
kia,EE,STONIC,HEV,S2,2024,5,24,7387.618,A,1.211,1154.0863,1593.7613,-3646.6437,-18.2332
kia,EE,STONIC,ICE,S2,2024,62,24,7387.618,A,1.191,1127.6468,1593.7613,-3012.0961,-186.75
kia,EE,XCEED,ICE,S2,2024,98,24,7387.618,A,1.191,1243.9324,1593.7613,-5802.9513,-568.6892
kia,ES,CEED,HEV,S2,2024,2325,21,12059.225,C,1.211,1794.279,1958.1722,-10341.6457,-24044.3263
kia,ES,CEED,ICE,S2,2024,3706,21,12059.225,C,1.191,1740.3546,1958.1722,-9209.2339,-34129.4207
kia,ES,EV3,BEV,S2,2024,776,21,12059.225,C,1.0,265.0062,1958.1722,24631.4976,19114.0422
kia,ES,EV6,BEV,S2,2024,771,21,12059.225,C,1.0,297.7759,1958.1722,24296.795,18732.829
kia,ES,EV9,BEV,S2,2024,178,21,12059.225,C,1.0,401.7947,1958.1722,23234.3692,4135.7177
kia,ES,NIRO,BEV,S2,2024,1092,21,12059.225,C,1.0,285.6546,1958.1722,24420.5991,26667.2942
kia,ES,NIRO,HEV,S2,2024,8616,21,12059.225,C,1.211,1478.8182,1958.1722,-3716.968,-32025.3966
kia,ES,PICANTO,ICE,S2,2024,3125,21,12059.225,C,1.191,1696.816,1958.1722,-8294.9233,-25921.6354
kia,ES,PROCEED,HEV,S2,2024,85,21,12059.225,C,1.211,1895.5631,1958.1722,-12468.6121,-1059.832
kia,ES,PROCEED,ICE,S2,2024,37,21,12059.225,C,1.191,2153.6036,1958.1722,-17887.4625,-661.8361
kia,ES,RIO,HEV,S2,2024,1,21,12059.225,C,1.211,1694.0318,1958.1722,-8236.4535,-8.2365
kia,ES,RIO,ICE,S2,2024,41,21,12059.225,C,1.191,1864.6782,1958.1722,-11820.0286,-484.6212
kia,ES,SORENTO,HEV,S2,2024,730,21,12059.225,C,1.211,2245.8918,1958.1722,-19825.5146,-14472.6256
kia,ES,SORENTO,ICE,S2,2024,143,21,12059.225,C,1.191,2396.3348,1958.1722,-22984.8176,-3286.8289
kia,ES,SPORTAGE,HEV,S2,2024,13057,21,12059.225,C,1.211,1990.499,1958.1722,-14462.2655,-188833.8007
kia,ES,SPORTAGE,ICE,S2,2024,4161,21,12059.225,C,1.191,2209.5012,1958.1722,-19061.3113,-79314.1162
kia,ES,STONIC,HEV,S2,2024,7620,21,12059.225,C,1.211,1794.0819,1958.1722,-10337.5055,-78771.7923
kia,ES,STONIC,ICE,S2,2024,3162,21,12059.225,C,1.191,1877.5312,1958.1722,-12089.9424,-38228.3978
kia,ES,XCEED,HEV,S2,2024,3744,21,12059.225,C,1.211,1994.2741,1958.1722,-14541.5418,-54443.5325
kia,ES,XCEED,ICE,S2,2024,3951,21,12059.225,C,1.191,1953.5234,1958.1722,-13685.7783,-54072.51
kia,FI,CEED,HEV,S2,2024,599,23,10282.381,A,1.211,1564.6241,1323.0269,-16496.9102,-9881.6492
kia,FI,CEED,ICE,S2,2024,579,23,10282.381,A,1.191,1576.7083,1323.0269,-16774.8466,-9712.6362
kia,FI,EV3,BEV,S2,2024,82,23,10282.381,A,1.0,104.856,1323.0269,18592.3806,1524.5752
kia,FI,EV6,BEV,S2,2024,328,23,10282.381,A,1.0,120.4779,1323.0269,18458.7325,6054.4643
kia,FI,EV9,BEV,S2,2024,219,23,10282.381,A,1.0,155.8309,1323.0269,18156.2809,3976.2255
kia,FI,NIRO,BEV,S2,2024,186,23,10282.381,A,1.0,110.9886,1323.0269,18539.9149,3448.4242
kia,FI,NIRO,HEV,S2,2024,376,23,10282.381,A,1.211,1251.6216,1323.0269,-9297.8521,-3495.9924
kia,FI,PICANTO,ICE,S2,2024,241,23,10282.381,A,1.191,1426.5685,1323.0269,-13321.6304,-3210.5129
kia,FI,PROCEED,HEV,S2,2024,3,23,10282.381,A,1.211,1606.3033,1323.0269,-17455.5321,-52.3666
kia,FI,PROCEED,ICE,S2,2024,164,23,10282.381,A,1.191,1632.6434,1323.0269,-18061.3528,-2962.0619
kia,FI,RIO,HEV,S2,2024,16,23,10282.381,A,1.211,1495.7922,1323.0269,-14913.775,-238.6204
kia,FI,RIO,ICE,S2,2024,285,23,10282.381,A,1.191,1548.063,1323.0269,-16116.0034,-4593.061
kia,FI,SORENTO,HEV,S2,2024,35,23,10282.381,A,1.211,1981.2855,1323.0269,-26080.1222,-912.8043
kia,FI,SORENTO,ICE,S2,2024,9,23,10282.381,A,1.191,2110.4481,1323.0269,-29050.8615,-261.4578
kia,FI,SOUL,BEV,S2,2024,15,23,10282.381,A,1.0,107.5631,1323.0269,18569.2214,278.5383
kia,FI,SPORTAGE,HEV,S2,2024,121,23,10282.381,A,1.211,1666.917,1323.0269,-18849.6466,-2280.8072
kia,FI,SPORTAGE,ICE,S2,2024,7,23,10282.381,A,1.191,1871.9364,1323.0269,-23565.0922,-164.9556
kia,FI,STONIC,HEV,S2,2024,63,23,10282.381,A,1.211,1511.0359,1323.0269,-15264.38,-961.6559
kia,FI,STONIC,ICE,S2,2024,764,23,10282.381,A,1.191,1547.8291,1323.0269,-16110.6236,-12308.5164
kia,FI,XCEED,HEV,S2,2024,31,23,10282.381,A,1.211,1715.5594,1323.0269,-19968.4206,-619.021
kia,FI,XCEED,ICE,S2,2024,123,23,10282.381,A,1.191,1717.2715,1323.0269,-20007.8007,-2460.9595
kia,FR,CEED,HEV,S2,2024,433,17,11532.061,A,1.211,1660.2929,1664.3154,-7920.0561,-3429.3843
kia,FR,CEED,ICE,S2,2024,2074,17,11532.061,A,1.191,1830.7332,1664.3154,-10817.5411,-22435.5802
kia,FR,EV3,BEV,S2,2024,345,17,11532.061,A,1.0,71.3717,1664.3154,19354.5285,6677.3123
kia,FR,EV6,BEV,S2,2024,1695,17,11532.061,A,1.0,78.4821,1664.3154,19259.8458,32645.4386
kia,FR,EV9,BEV,S2,2024,354,17,11532.061,A,1.0,104.6595,1664.3154,18911.2648,6694.5877
kia,FR,NIRO,BEV,S2,2024,2497,17,11532.061,A,1.0,75.6245,1664.3154,19297.8983,48186.852
kia,FR,NIRO,HEV,S2,2024,4773,17,11532.061,A,1.211,1420.0278,1664.3154,-3835.5502,-18307.0811
kia,FR,PICANTO,ICE,S2,2024,8789,17,11532.061,A,1.191,1661.5274,1664.3154,-7941.0422,-69793.8195
kia,FR,PROCEED,ICE,S2,2024,596,17,11532.061,A,1.191,1863.8379,1664.3154,-11380.3212,-6782.6714
kia,FR,RIO,ICE,S2,2024,97,17,11532.061,A,1.191,1727.1723,1664.3154,-9057.0059,-878.5296
kia,FR,SORENTO,HEV,S2,2024,59,17,11532.061,A,1.211,2114.9187,1664.3154,-15648.695,-923.273
kia,FR,SOUL,BEV,S2,2024,19,17,11532.061,A,1.0,73.2658,1664.3154,19329.3063,367.2568
kia,FR,SPORTAGE,HEV,S2,2024,12899,17,11532.061,A,1.211,1821.4248,1664.3154,-10659.2989,-137494.296
kia,FR,SPORTAGE,ICE,S2,2024,195,17,11532.061,A,1.191,2082.9528,1664.3154,-15105.2748,-2945.5286
kia,FR,STONIC,HEV,S2,2024,1315,17,11532.061,A,1.211,1783.643,1664.3154,-10017.0084,-13172.366
kia,FR,STONIC,ICE,S2,2024,5610,17,11532.061,A,1.191,1773.7054,1664.3154,-9848.0688,-55247.6658
kia,FR,XCEED,HEV,S2,2024,160,17,11532.061,A,1.211,1819.682,1664.3154,-10629.67,-1700.7472
kia,FR,XCEED,ICE,S2,2024,882,17,11532.061,A,1.191,1937.0575,1664.3154,-12625.0544,-11135.298
kia,GR,EV3,BEV,S2,2024,13,19,12059.225,C,1.0,579.4404,1181.0507,9441.2986,122.7369
kia,GR,EV6,BEV,S2,2024,29,19,12059.225,C,1.0,685.219,1181.0507,8336.1703,241.7489
kia,GR,EV9,BEV,S2,2024,12,19,12059.225,C,1.0,882.7615,1181.0507,6272.3329,75.268
kia,GR,NIRO,BEV,S2,2024,48,19,12059.225,C,1.0,628.3737,1181.0507,8930.0654,428.6431
kia,GR,NIRO,HEV,S2,2024,13,19,12059.225,C,1.211,1533.3908,1181.0507,-13639.386,-177.312
kia,GR,PICANTO,ICE,S2,2024,1883,19,12059.225,C,1.191,1700.3392,1181.0507,-16811.4047,-31655.8751
kia,GR,SPORTAGE,HEV,S2,2024,725,19,12059.225,C,1.211,2076.569,1181.0507,-23959.7707,-17370.8337
kia,GR,STONIC,HEV,S2,2024,76,19,12059.225,C,1.211,1809.7093,1181.0507,-18889.4373,-1435.5972
kia,GR,STONIC,ICE,S2,2024,1288,19,12059.225,C,1.191,1884.826,1181.0507,-20316.6538,-26167.8501
kia,GR,XCEED,HEV,S2,2024,366,19,12059.225,C,1.211,2027.7224,1181.0507,-23031.6866,-8429.5973
kia,GR,XCEED,ICE,S2,2024,128,19,12059.225,C,1.191,2028.0348,1181.0507,-23037.6222,-2948.8156
kia,HR,CEED,HEV,S2,2024,5,20,12891.288,A,1.211,1998.2527,2728.1703,-2999.0608,-14.9953
kia,HR,CEED,ICE,S2,2024,554,20,12891.288,A,1.191,2026.3872,2728.1703,-3561.7507,-1973.2099
kia,HR,EV6,BEV,S2,2024,4,20,12891.288,A,1.0,554.5368,2728.1703,29269.0786,117.0763
kia,HR,EV9,BEV,S2,2024,1,20,12891.288,A,1.0,501.7238,2728.1703,30002.1182,30.0021
kia,HR,NIRO,HEV,S2,2024,4,20,12891.288,A,1.211,1572.8435,2728.1703,5509.1248,22.0365
kia,HR,PICANTO,ICE,S2,2024,245,20,12891.288,A,1.191,1784.6429,2728.1703,1273.1353,311.9182
kia,HR,PROCEED,ICE,S2,2024,34,20,12891.288,A,1.191,2116.5278,2728.1703,-5364.5615,-182.3951
kia,HR,RIO,ICE,S2,2024,73,20,12891.288,A,1.191,1981.2356,2728.1703,-2658.7179,-194.0864
kia,HR,SORENTO,HEV,S2,2024,11,20,12891.288,A,1.211,2536.134,2728.1703,-13756.6856,-151.3235
kia,HR,SORENTO,ICE,S2,2024,17,20,12891.288,A,1.191,2648.9343,2728.1703,-16012.6909,-272.2157
kia,HR,SPORTAGE,HEV,S2,2024,313,20,12891.288,A,1.211,2219.8043,2728.1703,-7430.0926,-2325.619
kia,HR,SPORTAGE,ICE,S2,2024,436,20,12891.288,A,1.191,2378.0351,2728.1703,-10594.7087,-4619.293
kia,HR,STONIC,HEV,S2,2024,7,20,12891.288,A,1.211,1862.2108,2728.1703,-278.2211,-1.9475
kia,HR,STONIC,ICE,S2,2024,1138,20,12891.288,A,1.191,1982.2904,2728.1703,-2679.8136,-3049.6279
kia,HR,XCEED,ICE,S2,2024,432,20,12891.288,A,1.191,2172.7017,2728.1703,-6488.0403,-2802.8334
kia,HU,CEED,ICE,S2,2024,2560,22,12059.225,C,1.191,1917.7018,1797.9661,-16380.4155,-41933.8638
kia,HU,EV3,BEV,S2,2024,26,22,12059.225,C,1.0,342.6687,1797.9661,21360.4853,555.3726
kia,HU,EV6,BEV,S2,2024,32,22,12059.225,C,1.0,388.8818,1797.9661,20760.5447,664.3374
kia,HU,EV9,BEV,S2,2024,45,22,12059.225,C,1.0,504.6302,1797.9661,19257.8948,866.6053
kia,HU,NIRO,BEV,S2,2024,106,22,12059.225,C,1.0,360.3796,1797.9661,21130.562,2239.8396
kia,HU,NIRO,HEV,S2,2024,173,22,12059.225,C,1.211,1500.6376,1797.9661,-7205.0026,-1246.4655
kia,HU,PICANTO,ICE,S2,2024,156,22,12059.225,C,1.191,1718.6256,1797.9661,-12000.7378,-1872.1151
kia,HU,PROCEED,ICE,S2,2024,449,22,12059.225,C,1.191,2020.0004,1797.9661,-18630.9849,-8365.3122
kia,HU,SORENTO,HEV,S2,2024,50,22,12059.225,C,1.211,2268.8343,1797.9661,-24105.3294,-1205.2665
kia,HU,SORENTO,ICE,S2,2024,185,22,12059.225,C,1.191,2460.7292,1797.9661,-28327.0191,-5240.4985
kia,HU,SOUL,BEV,S2,2024,1,22,12059.225,C,1.0,349.2568,1797.9661,21274.959,21.275
kia,HU,SPORTAGE,HEV,S2,2024,585,22,12059.225,C,1.211,2054.5816,1797.9661,-19391.7707,-11344.1859
kia,HU,SPORTAGE,ICE,S2,2024,1348,22,12059.225,C,1.191,2290.2387,1797.9661,-24576.2281,-33128.7555
kia,HU,STINGER,ICE,S2,2024,1,22,12059.225,C,1.191,3547.5468,1797.9661,-52237.0047,-52.237
kia,HU,STONIC,HEV,S2,2024,2,22,12059.225,C,1.211,1869.2764,1797.9661,-15315.057,-30.6301
kia,HU,STONIC,ICE,S2,2024,129,22,12059.225,C,1.191,1843.6371,1797.9661,-14750.9914,-1902.8779
kia,HU,XCEED,ICE,S2,2024,410,22,12059.225,C,1.191,2039.0954,1797.9661,-19051.0748,-7810.9407
kia,IE,CEED,HEV,S2,2024,277,19,14899.299,A,1.211,2118.1369,2215.5371,-11177.4036,-3096.1408
kia,IE,CEED,ICE,S2,2024,383,19,14899.299,A,1.191,2244.3568,2215.5371,-13575.5812,-5199.4476
kia,IE,EV3,BEV,S2,2024,20,19,14899.299,A,1.0,614.3354,2215.5371,21533.8709,430.6774
kia,IE,EV6,BEV,S2,2024,749,19,14899.299,A,1.0,686.7648,2215.5371,20645.7007,15463.6298
kia,IE,EV9,BEV,S2,2024,278,19,14899.299,A,1.0,892.7346,2215.5371,18119.9823,5037.3551
kia,IE,NIRO,BEV,S2,2024,440,19,14899.299,A,1.0,653.8918,2215.5371,21048.8079,9261.4755
kia,IE,NIRO,HEV,S2,2024,453,19,14899.299,A,1.211,1894.5203,2215.5371,-6928.6892,-3138.6962
kia,IE,PICANTO,ICE,S2,2024,471,19,14899.299,A,1.191,2070.07,2215.5371,-10264.1339,-4834.4071
kia,IE,SORENTO,ICE,S2,2024,559,19,14899.299,A,1.191,2891.8742,2215.5371,-25878.4121,-14466.0324
kia,IE,SPORTAGE,HEV,S2,2024,1256,19,14899.299,A,1.211,2339.4042,2215.5371,-15381.4831,-19319.1428
kia,IE,SPORTAGE,ICE,S2,2024,1847,19,14899.299,A,1.191,2484.2523,2215.5371,-18133.5963,-33492.7524
kia,IE,STONIC,HEV,S2,2024,110,19,14899.299,A,1.211,2327.5535,2215.5371,-15156.3203,-1667.1952
kia,IE,STONIC,ICE,S2,2024,688,19,14899.299,A,1.191,2218.1331,2215.5371,-13077.3318,-8997.2042
kia,IT,CEED,HEV,S2,2024,134,19,12059.225,C,1.211,1790.3725,1579.0962,-13299.7988,-1782.173
kia,IT,CEED,ICE,S2,2024,24,19,12059.225,C,1.191,2116.0801,1579.0962,-19488.2421,-467.7178
kia,IT,EV3,BEV,S2,2024,191,19,12059.225,C,1.0,519.3069,1579.0962,13052.0654,2492.9445
kia,IT,EV6,BEV,S2,2024,134,19,12059.225,C,1.0,617.8134,1579.0962,11598.0623,1554.1404
kia,IT,EV9,BEV,S2,2024,109,19,12059.225,C,1.0,773.7103,1579.0962,9296.9515,1013.3677
kia,IT,NIRO,BEV,S2,2024,110,19,12059.225,C,1.0,549.7415,1579.0962,12602.8358,1386.3119
kia,IT,NIRO,HEV,S2,2024,1863,19,12059.225,C,1.211,1519.4925,1579.0962,-8153.0777,-15189.1838
kia,IT,NIRO,ICE,S2,2024,112,19,12059.225,C,1.191,1475.6229,1579.0962,-7319.5563,-819.7903
kia,IT,PICANTO,ICE,S2,2024,12428,19,12059.225,C,1.191,1670.6116,1579.0962,-11024.3413,-137010.5134
kia,IT,PROCEED,HEV,S2,2024,65,19,12059.225,C,1.211,1882.982,1579.0962,-15059.3794,-978.8597
kia,IT,PROCEED,ICE,S2,2024,142,19,12059.225,C,1.191,2029.2643,1579.0962,-17838.742,-2533.1014
kia,IT,SORENTO,HEV,S2,2024,222,19,12059.225,C,1.211,2339.2271,1579.0962,-23728.0364,-5267.6241
kia,IT,SORENTO,ICE,S2,2024,491,19,12059.225,C,1.191,2458.4801,1579.0962,-25993.8425,-12762.9767
kia,IT,SOUL,ICE,S2,2024,1,19,12059.225,C,1.191,2412.9063,1579.0962,-25127.9409,-25.1279
kia,IT,SPORTAGE,HEV,S2,2024,18540,19,12059.225,C,1.211,1965.6026,1579.0962,-16629.17,-308304.8117
kia,IT,SPORTAGE,ICE,S2,2024,2937,19,12059.225,C,1.191,2051.3294,1579.0962,-18257.9802,-53623.6877
kia,IT,STONIC,HEV,S2,2024,1794,19,12059.225,C,1.211,1824.8957,1579.0962,-13955.7396,-25036.5969
kia,IT,STONIC,ICE,S2,2024,5062,19,12059.225,C,1.191,1777.0136,1579.0962,-13045.979,-66038.7458
kia,IT,XCEED,HEV,S2,2024,1182,19,12059.225,C,1.211,1962.73,1579.0962,-16574.5915,-19591.1672
kia,IT,XCEED,ICE,S2,2024,1047,19,12059.225,C,1.191,1903.2632,1579.0962,-15444.721,-16170.6229
kia,LT,CEED,HEV,S2,2024,2,23,12224.226,B,1.211,1813.4334,1627.3625,-17736.371,-35.4727
kia,LT,CEED,ICE,S2,2024,445,23,12224.226,B,1.191,1964.3264,1627.3625,-21206.9103,-9437.0751
kia,LT,EV3,BEV,S2,2024,6,23,12224.226,B,1.0,218.1217,1627.3625,21636.8656,129.8212
kia,LT,EV6,BEV,S2,2024,19,23,12224.226,B,1.0,255.7565,1627.3625,21233.8575,403.4433
kia,LT,EV9,BEV,S2,2024,10,23,12224.226,B,1.0,324.3376,1627.3625,20499.4653,204.9947
kia,LT,NIRO,BEV,S2,2024,24,23,12224.226,B,1.0,230.4504,1627.3625,21504.8455,516.1163
kia,LT,NIRO,HEV,S2,2024,44,23,12224.226,B,1.211,1536.8767,1627.3625,-11375.5661,-500.5249
kia,LT,PICANTO,ICE,S2,2024,27,23,12224.226,B,1.191,1848.4611,1627.3625,-18542.0081,-500.6342
kia,LT,PROCEED,ICE,S2,2024,327,23,12224.226,B,1.191,2085.1054,1627.3625,-23984.8272,-7843.0385
kia,LT,RIO,ICE,S2,2024,2,23,12224.226,B,1.191,1878.1179,1627.3625,-19224.1143,-38.4482
kia,LT,SORENTO,ICE,S2,2024,23,23,12224.226,B,1.191,2525.6798,1627.3625,-34118.039,-784.7149
kia,LT,SPORTAGE,HEV,S2,2024,1044,23,12224.226,B,1.211,2123.4565,1627.3625,-24866.9021,-25961.0458
kia,LT,SPORTAGE,ICE,S2,2024,45,23,12224.226,B,1.191,2252.7704,1627.3625,-27841.1215,-1252.8505
kia,LT,STONIC,ICE,S2,2024,57,23,12224.226,B,1.191,1878.6289,1627.3625,-19235.8678,-1096.4445
kia,LT,XCEED,ICE,S2,2024,71,23,12224.226,B,1.191,2058.158,1627.3625,-23365.0381,-1658.9177
kia,LV,CEED,HEV,S2,2024,7,23,12307.331,A,1.211,1839.6018,1934.6636,-13811.4072,-96.6799
kia,LV,CEED,ICE,S2,2024,252,23,12307.331,A,1.191,1966.0964,1934.6636,-16720.7826,-4213.6372
kia,LV,EV3,BEV,S2,2024,4,23,12307.331,A,1.0,248.7206,1934.6636,25285.7907,101.1432
kia,LV,EV6,BEV,S2,2024,11,23,12307.331,A,1.0,291.3133,1934.6636,24735.4632,272.0901
kia,LV,EV9,BEV,S2,2024,12,23,12307.331,A,1.0,375.6975,1934.6636,23645.1602,283.7419
kia,LV,NIRO,BEV,S2,2024,23,23,12307.331,A,1.0,267.7258,1934.6636,25040.2299,575.9253
kia,LV,NIRO,HEV,S2,2024,11,23,12307.331,A,1.211,1564.9387,1934.6636,-7494.1551,-82.4357
kia,LV,PICANTO,ICE,S2,2024,15,23,12307.331,A,1.191,1850.8213,1934.6636,-14069.454,-211.0418
