company,market,cohort_year,powertrain,scenario,t,calendar_year,units,e_ref_tco2e,e_prod_tco2e,ti_tco2e,cumulative_ti_tco2e,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,direction
kia,US,2025,ICE,S1,12,2037,746599,2533175.4006,2870808.3897,-337632.9891,-2083855.0617,3392.9531,3845.1811,-452.228,liability
kia,US,2025,ICE,S2,0,2025,746599,2895235.7425,2870808.3897,24427.3528,24427.3528,3877.8993,3845.1811,32.7182,contribution
kia,US,2025,ICE,S2,1,2026,746599,2704003.3695,2870808.3897,-166805.0202,-142377.6674,3621.7613,3845.1811,-223.4198,liability
kia,US,2025,ICE,S2,2,2027,746599,2525402.0297,2870808.3897,-345406.36,-487784.0274,3382.5414,3845.1811,-462.6397,liability
kia,US,2025,ICE,S2,3,2028,746599,2358597.4349,2870808.3897,-512210.9548,-999994.9822,3159.1221,3845.1811,-686.059,liability
kia,US,2025,ICE,S2,4,2029,746599,2202810.402,2870808.3897,-667997.9877,-1667992.9699,2950.4599,3845.1811,-894.7212,liability
kia,US,2025,ICE,S2,5,2030,746599,2057313.2134,2870808.3897,-813495.1763,-2481488.1462,2755.5799,3845.1811,-1089.6012,liability
kia,US,2025,ICE,S2,6,2031,746599,1921426.2166,2870808.3897,-949382.1731,-3430870.3193,2573.5719,3845.1811,-1271.6092,liability
kia,US,2025,ICE,S2,7,2032,746599,1794514.6531,2870808.3897,-1076293.7366,-4507164.0559,2403.5857,3845.1811,-1441.5955,liability
kia,US,2025,ICE,S2,8,2033,746599,1675985.6882,2870808.3897,-1194822.7015,-5701986.7574,2244.8271,3845.1811,-1600.354,liability
kia,US,2025,ICE,S2,9,2034,746599,1565285.6446,2870808.3897,-1305522.7451,-7007509.5025,2096.5547,3845.1811,-1748.6264,liability
kia,US,2025,ICE,S2,10,2035,746599,1461897.4184,2870808.3897,-1408910.9713,-8416420.4738,1958.0758,3845.1811,-1887.1054,liability
kia,US,2025,ICE,S2,11,2036,746599,1365338.0572,2870808.3897,-1505470.3325,-9921890.8063,1828.7435,3845.1811,-2016.4376,liability
kia,US,2025,ICE,S2,12,2037,746599,1275156.5102,2870808.3897,-1595651.8795,-11517542.6858,1707.9537,3845.1811,-2137.2275,liability
kia,US,2026,BEV,S1,0,2026,12731,49369.536,19732.9383,29636.5977,29636.5977,3877.8993,1549.9912,2327.9081,contribution
kia,US,2026,BEV,S1,1,2027,12731,48822.9657,19155.3393,29667.6264,59304.2241,3834.9671,1504.6217,2330.3453,contribution
kia,US,2026,BEV,S1,2,2028,12731,48282.4465,18594.6471,29687.7994,88992.0235,3792.5101,1460.5802,2331.9299,contribution
kia,US,2026,BEV,S1,3,2029,12731,47747.9113,18050.3668,29697.5445,118689.568,3750.5232,1417.8279,2332.6953,contribution
kia,US,2026,BEV,S1,4,2030,12731,47219.294,17522.018,29697.276,148386.844,3709.0012,1376.3269,2332.6743,contribution
kia,US,2026,BEV,S1,5,2031,12731,46696.529,17009.1345,29687.3945,178074.2385,3667.9388,1336.0407,2331.8981,contribution
kia,US,2026,BEV,S1,6,2032,12731,46179.5515,16511.2634,29668.2881,207742.5266,3627.331,1296.9337,2330.3973,contribution
kia,US,2026,BEV,S1,7,2033,12731,45668.2975,16027.9654,29640.3321,237382.8587,3587.1728,1258.9714,2328.2014,contribution
kia,US,2026,BEV,S1,8,2034,12731,45162.7036,15558.814,29603.8896,266986.7483,3547.4592,1222.1203,2325.3389,contribution
kia,US,2026,BEV,S1,9,2035,12731,44662.7071,15103.395,29559.3121,296546.0604,3508.1853,1186.3479,2321.8374,contribution
kia,US,2026,BEV,S1,10,2036,12731,44168.2461,14661.3065,29506.9396,326053.0,3469.3462,1151.6225,2317.7236,contribution
kia,US,2026,BEV,S1,11,2037,12731,43679.2593,14232.1582,29447.1011,355500.1011,3430.937,1117.9136,2313.0234,contribution
kia,US,2026,BEV,S1,12,2038,12731,43195.686,13815.5715,29380.1145,384880.2156,3392.9531,1085.1914,2307.7617,contribution
kia,US,2026,BEV,S2,0,2026,12731,49369.536,19732.9383,29636.5977,29636.5977,3877.8993,1549.9912,2327.9081,contribution
kia,US,2026,BEV,S2,1,2027,12731,46108.6432,18877.5775,27231.0657,56867.6634,3621.7613,1482.804,2138.9573,contribution
kia,US,2026,BEV,S2,2,2028,12731,43063.1346,18059.2938,25003.8408,81871.5042,3382.5414,1418.5291,1964.0123,contribution
kia,US,2026,BEV,S2,3,2029,12731,40218.784,17276.4803,22942.3037,104813.8079,3159.1221,1357.0403,1802.0818,contribution
kia,US,2026,BEV,S2,4,2030,12731,37562.3048,16527.5992,21034.7056,125848.5135,2950.4599,1298.2169,1652.243,contribution
kia,US,2026,BEV,S2,5,2031,12731,35081.2879,15811.1797,19270.1082,145118.6217,2755.5799,1241.9433,1513.6367,contribution
kia,US,2026,BEV,S2,6,2032,12731,32764.144,15125.8148,17638.3292,162756.9509,2573.5719,1188.1089,1385.463,contribution
kia,US,2026,BEV,S2,7,2033,12731,30600.049,14470.1583,16129.8907,178886.8416,2403.5857,1136.6081,1266.9775,contribution
kia,US,2026,BEV,S2,8,2034,12731,28578.8941,13842.9225,14735.9716,193622.8132,2244.8271,1087.3398,1157.4874,contribution
kia,US,2026,BEV,S2,9,2035,12731,26691.2379,13242.8753,13448.3626,207071.1758,2096.5547,1040.207,1056.3477,contribution
kia,US,2026,BEV,S2,10,2036,12731,24928.2628,12668.8383,12259.4245,219330.6003,1958.0758,995.1173,962.9585,contribution
kia,US,2026,BEV,S2,11,2037,12731,23281.7333,12119.684,11162.0493,230492.6496,1828.7435,951.9821,876.7614,contribution
kia,US,2026,BEV,S2,12,2038,12731,21743.9582,11594.3338,10149.6244,240642.274,1707.9537,910.7167,797.237,contribution
kia,US,2026,HEV,S1,0,2026,27655,107243.3053,64177.1284,43066.1769,43066.1769,3877.8993,2320.6338,1557.2655,contribution
kia,US,2026,HEV,S1,1,2027,27655,106056.0142,64177.1284,41878.8858,84945.0627,3834.9671,2320.6338,1514.3332,contribution
kia,US,2026,HEV,S1,2,2028,27655,104881.8677,64177.1284,40704.7393,125649.802,3792.5101,2320.6338,1471.8763,contribution
kia,US,2026,HEV,S1,3,2029,27655,103720.7201,64177.1284,39543.5917,165193.3937,3750.5232,2320.6338,1429.8894,contribution
kia,US,2026,HEV,S1,4,2030,27655,102572.4275,64177.1284,38395.2991,203588.6928,3709.0012,2320.6338,1388.3674,contribution
kia,US,2026,HEV,S1,5,2031,27655,101436.8478,64177.1284,37259.7194,240848.4122,3667.9388,2320.6338,1347.305,contribution
kia,US,2026,HEV,S1,6,2032,27655,100313.8401,64177.1284,36136.7117,276985.1239,3627.331,2320.6338,1306.6972,contribution
kia,US,2026,HEV,S1,7,2033,27655,99203.2651,64177.1284,35026.1367,312011.2606,3587.1728,2320.6338,1266.539,contribution
kia,US,2026,HEV,S1,8,2034,27655,98104.9854,64177.1284,33927.857,345939.1176,3547.4592,2320.6338,1226.8254,contribution
kia,US,2026,HEV,S1,9,2035,27655,97018.8647,64177.1284,32841.7363,378780.8539,3508.1853,2320.6338,1187.5515,contribution
kia,US,2026,HEV,S1,10,2036,27655,95944.7685,64177.1284,31767.6401,410548.494,3469.3462,2320.6338,1148.7124,contribution
kia,US,2026,HEV,S1,11,2037,27655,94882.5635,64177.1284,30705.4351,441253.9291,3430.937,2320.6338,1110.3032,contribution
kia,US,2026,HEV,S1,12,2038,27655,93832.1183,64177.1284,29654.9899,470908.919,3392.9531,2320.6338,1072.3193,contribution
kia,US,2026,HEV,S2,0,2026,27655,107243.3053,64177.1284,43066.1769,43066.1769,3877.8993,2320.6338,1557.2655,contribution
kia,US,2026,HEV,S2,1,2027,27655,100159.8089,64177.1284,35982.6805,79048.8574,3621.7613,2320.6338,1301.1275,contribution
kia,US,2026,HEV,S2,2,2028,27655,93544.1826,64177.1284,29367.0542,108415.9116,3382.5414,2320.6338,1061.9076,contribution
kia,US,2026,HEV,S2,3,2029,27655,87365.5229,64177.1284,23188.3945,131604.3061,3159.1221,2320.6338,838.4883,contribution
kia,US,2026,HEV,S2,4,2030,27655,81594.9682,64177.1284,17417.8398,149022.1459,2950.4599,2320.6338,629.8261,contribution
kia,US,2026,HEV,S2,5,2031,27655,76205.5627,64177.1284,12028.4343,161050.5802,2755.5799,2320.6338,434.9461,contribution
kia,US,2026,HEV,S2,6,2032,27655,71172.1313,64177.1284,6995.0029,168045.5831,2573.5719,2320.6338,252.9381,contribution
kia,US,2026,HEV,S2,7,2033,27655,66471.1616,64177.1284,2294.0332,170339.6163,2403.5857,2320.6338,82.9518,contribution
kia,US,2026,HEV,S2,8,2034,27655,62080.6942,64177.1284,-2096.4342,168243.1821,2244.8271,2320.6338,-75.8067,liability
kia,US,2026,HEV,S2,9,2035,27655,57980.2203,64177.1284,-6196.9081,162046.274,2096.5547,2320.6338,-224.0791,liability
kia,US,2026,HEV,S2,10,2036,27655,54150.5856,64177.1284,-10026.5428,152019.7312,1958.0758,2320.6338,-362.558,liability
kia,US,2026,HEV,S2,11,2037,27655,50573.9011,64177.1284,-13603.2273,138416.5039,1828.7435,2320.6338,-491.8903,liability
kia,US,2026,HEV,S2,12,2038,27655,47233.4591,64177.1284,-16943.6693,121472.8346,1707.9537,2320.6338,-612.6801,liability
kia,US,2026,ICE,S1,0,2026,381785,1480523.7859,1489612.3269,-9088.541,-9088.541,3877.8993,3901.7047,-23.8054,liability
kia,US,2026,ICE,S1,1,2027,381785,1464132.9012,1489612.3269,-25479.4257,-34567.9667,3834.9671,3901.7047,-66.7376,liability
kia,US,2026,ICE,S1,2,2028,381785,1447923.4801,1489612.3269,-41688.8468,-76256.8135,3792.5101,3901.7047,-109.1946,liability
kia,US,2026,ICE,S1,3,2029,381785,1431893.5133,1489612.3269,-57718.8136,-133975.6271,3750.5232,3901.7047,-151.1815,liability
kia,US,2026,ICE,S1,4,2030,381785,1416041.0144,1489612.3269,-73571.3125,-207546.9396,3709.0012,3901.7047,-192.7035,liability
kia,US,2026,ICE,S1,5,2031,381785,1400364.0191,1489612.3269,-89248.3078,-296795.2474,3667.9388,3901.7047,-233.7659,liability
kia,US,2026,ICE,S1,6,2032,381785,1384860.583,1489612.3269,-104751.7439,-401546.9913,3627.331,3901.7047,-274.3736,liability
kia,US,2026,ICE,S1,7,2033,381785,1369528.7862,1489612.3269,-120083.5407,-521630.532,3587.1728,3901.7047,-314.5318,liability
kia,US,2026,ICE,S1,8,2034,381785,1354366.7276,1489612.3269,-135245.5993,-656876.1313,3547.4592,3901.7047,-354.2455,liability
kia,US,2026,ICE,S1,9,2035,381785,1339372.5278,1489612.3269,-150239.7991,-807115.9304,3508.1853,3901.7047,-393.5194,liability
kia,US,2026,ICE,S1,10,2036,381785,1324544.3294,1489612.3269,-165067.9975,-972183.9279,3469.3462,3901.7047,-432.3585,liability
kia,US,2026,ICE,S1,11,2037,381785,1309880.2937,1489612.3269,-179732.0332,-1151915.9611,3430.937,3901.7047,-470.7677,liability
kia,US,2026,ICE,S1,12,2038,381785,1295378.6038,1489612.3269,-194233.7231,-1346149.6842,3392.9531,3901.7047,-508.7516,liability
kia,US,2026,ICE,S2,0,2026,381785,1480523.7859,1489612.3269,-9088.541,-9088.541,3877.8993,3901.7047,-23.8054,liability
kia,US,2026,ICE,S2,1,2027,381785,1382734.1401,1489612.3269,-106878.1868,-115966.7278,3621.7613,3901.7047,-279.9434,liability
kia,US,2026,ICE,S2,2,2028,381785,1291403.57,1489612.3269,-198208.7569,-314175.4847,3382.5414,3901.7047,-519.1633,liability
kia,US,2026,ICE,S2,3,2029,381785,1206105.4485,1489612.3269,-283506.8784,-597682.3631,3159.1221,3901.7047,-742.5825,liability
kia,US,2026,ICE,S2,4,2030,381785,1126441.3283,1489612.3269,-363170.9986,-960853.3617,2950.4599,3901.7047,-951.2448,liability
kia,US,2026,ICE,S2,5,2031,381785,1052039.0802,1489612.3269,-437573.2467,-1398426.6084,2755.5799,3901.7047,-1146.1248,liability
kia,US,2026,ICE,S2,6,2032,381785,982551.1528,1489612.3269,-507061.1741,-1905487.7825,2573.5719,3901.7047,-1328.1328,liability
kia,US,2026,ICE,S2,7,2033,381785,917652.9528,1489612.3269,-571959.3741,-2477447.1566,2403.5857,3901.7047,-1498.119,liability
kia,US,2026,ICE,S2,8,2034,381785,857041.3247,1489612.3269,-632571.0022,-3110018.1588,2244.8271,3901.7047,-1656.8776,liability
kia,US,2026,ICE,S2,9,2035,381785,800433.1374,1489612.3269,-689179.1895,-3799197.3483,2096.5547,3901.7047,-1805.15,liability
kia,US,2026,ICE,S2,10,2036,381785,747563.9613,1489612.3269,-742048.3656,-4541245.7139,1958.0758,3901.7047,-1943.6289,liability
kia,US,2026,ICE,S2,11,2037,381785,698186.8314,1489612.3269,-791425.4955,-5332671.2094,1828.7435,3901.7047,-2072.9612,liability
kia,US,2026,ICE,S2,12,2038,381785,652071.096,1489612.3269,-837541.2309,-6170212.4403,1707.9537,3901.7047,-2193.751,liability
nissan,EU27,2024,BEV,S1,0,2024,11152,20042.6459,4357.8351,15684.8108,15684.8108,1797.2243,390.7671,1406.4572,contribution
nissan,EU27,2024,BEV,S1,1,2025,11152,19439.7339,4104.1689,15335.565,31020.3758,1743.1612,368.0209,1375.1403,contribution
nissan,EU27,2024,BEV,S1,2,2026,11152,18859.1889,3868.6438,14990.5451,46010.9209,1691.1037,346.9013,1344.2024,contribution
nissan,EU27,2024,BEV,S1,3,2027,11152,18299.9645,3649.7534,14650.2111,60661.132,1640.9581,327.2734,1313.6846,contribution
nissan,EU27,2024,BEV,S1,4,2028,11152,17761.0765,3446.1324,14314.9441,74976.0761,1592.636,309.0147,1283.6212,contribution
nissan,EU27,2024,BEV,S1,5,2029,11152,17241.5993,3256.5363,13985.063,88961.1391,1546.0545,292.0137,1254.0408,contribution
nissan,EU27,2024,BEV,S1,6,2030,11152,16740.6644,3079.8331,13660.8313,102621.9704,1501.1356,276.1687,1224.9669,contribution
nissan,EU27,2024,BEV,S1,7,2031,11152,16257.4526,2914.9941,13342.4585,115964.4289,1457.806,261.3876,1196.4184,contribution
nissan,EU27,2024,BEV,S1,8,2032,11152,15791.1913,2761.0817,13030.1096,128994.5385,1415.9964,247.5862,1168.4101,contribution
nissan,EU27,2024,BEV,S1,9,2033,11152,15341.1517,2617.239,12723.9127,141718.4512,1375.6413,234.6879,1140.9534,contribution
nissan,EU27,2024,BEV,S1,10,2034,11152,14906.6467,2482.6866,12423.9601,154142.4113,1336.6792,222.6225,1114.0567,contribution
nissan,EU27,2024,BEV,S1,11,2035,11152,14487.0252,2356.7118,12130.3134,166272.7247,1299.0518,211.3264,1087.7254,contribution
nissan,EU27,2024,BEV,S1,12,2036,11152,14081.6728,2238.6646,11843.0082,178115.7329,1262.7038,200.7411,1061.9627,contribution
nissan,EU27,2024,BEV,S1,13,2037,11152,13690.0065,2127.9499,11562.0566,189677.7895,1227.5831,190.8133,1036.7698,contribution
nissan,EU27,2024,BEV,S1,14,2038,10467,12400.5711,1902.0508,10498.5203,200176.3098,1184.7302,181.7188,1003.0114,contribution
nissan,EU27,2024,BEV,S1,15,2039,6772,7852.4764,1077.5357,6774.9407,206951.2505,1159.5506,159.1163,1000.4342,contribution
nissan,EU27,2024,BEV,S1,16,2040,5020,5998.842,833.4881,5165.3539,212116.6044,1194.9884,166.0335,1028.955,contribution
nissan,EU27,2024,BEV,S1,17,2041,3684,4304.7649,735.7126,3569.0523,215685.6567,1168.503,199.7048,968.7981,contribution
nissan,EU27,2024,BEV,S1,18,2042,3673,4189.9758,701.8638,3488.112,219173.7687,1140.7503,191.0873,949.6629,contribution
nissan,EU27,2024,BEV,S1,19,2043,2335,2532.312,288.8428,2243.4692,221417.2379,1084.5019,123.7014,960.8005,contribution
nissan,EU27,2024,BEV,S1,20,2044,2324,2460.1152,274.8877,2185.2275,223602.4654,1058.5694,118.2821,940.2872,contribution
nissan,EU27,2024,BEV,S1,21,2045,1268,1192.79,134.217,1058.573,224661.0384,940.6861,105.8494,834.8368,contribution
nissan,EU27,2024,BEV,S1,22,2046,732,341.9366,38.2773,303.6593,224964.6977,467.1265,52.2914,414.8351,contribution
nissan,EU27,2024,BEV,S1,23,2047,143,152.0022,24.6784,127.3238,225092.0215,1062.9524,172.5762,890.3762,contribution
nissan,EU27,2024,BEV,S1,24,2048,101,120.6559,18.0077,102.6482,225194.6697,1194.6129,178.2941,1016.3188,contribution
nissan,EU27,2024,BEV,S2,0,2024,11152,20042.6459,4357.8351,15684.8108,15684.8108,1797.2243,390.7671,1406.4572,contribution
nissan,EU27,2024,BEV,S2,1,2025,11152,17334.8502,3984.8055,13350.0447,29034.8555,1554.4163,357.3176,1197.0987,contribution
nissan,EU27,2024,BEV,S2,2,2026,11152,14992.883,3643.7064,11349.1766,40384.0321,1344.412,326.7312,1017.6808,contribution
nissan,EU27,2024,BEV,S2,3,2027,11152,12967.3192,3331.8058,9635.5134,50019.5455,1162.7797,298.7631,864.0166,contribution
nissan,EU27,2024,BEV,S2,4,2028,11152,11215.4123,3046.6035,8168.8088,58188.3543,1005.6862,273.189,732.4972,contribution
nissan,EU27,2024,BEV,S2,5,2029,11152,9700.1913,2785.815,6914.3763,65102.7306,869.8163,249.8041,620.0122,contribution
nissan,EU27,2024,BEV,S2,6,2030,11152,8389.6791,2547.3489,5842.3302,70945.0608,752.3026,228.4208,523.8818,contribution
nissan,EU27,2024,BEV,S2,7,2031,11152,7256.2197,2329.2964,4926.9233,75871.9841,650.6653,208.868,441.7973,contribution
nissan,EU27,2024,BEV,S2,8,2032,11152,6275.8921,2129.9094,4145.9827,80017.9668,562.7593,190.989,371.7703,contribution
nissan,EU27,2024,BEV,S2,9,2033,11152,5428.0087,1947.5888,3480.4199,83498.3867,486.7296,174.6403,312.0893,contribution
nissan,EU27,2024,BEV,S2,10,2034,11152,4694.6756,1780.8754,2913.8002,86412.1869,420.9716,159.6911,261.2805,contribution
nissan,EU27,2024,BEV,S2,11,2035,11152,4060.4166,1628.4327,2431.9839,88844.1708,364.0976,146.0216,218.076,contribution
nissan,EU27,2024,BEV,S2,12,2036,11152,3511.8472,1489.0389,2022.8083,90866.9791,314.9074,133.5221,181.3852,contribution
nissan,EU27,2024,BEV,S2,13,2037,11152,3037.3913,1361.5779,1675.8134,92542.7925,272.3629,122.0927,150.2702,contribution
nissan,EU27,2024,BEV,S2,14,2038,10467,2448.0732,1179.9612,1268.112,93810.9045,233.8849,112.7316,121.1533,contribution
nissan,EU27,2024,BEV,S2,15,2039,6772,1328.607,631.8445,696.7625,94507.667,196.1912,93.3025,102.8887,contribution
nissan,EU27,2024,BEV,S2,16,2040,5020,853.3759,424.6678,428.7081,94936.3751,169.9952,84.5952,85.4,contribution
nissan,EU27,2024,BEV,S2,17,2041,3684,549.5243,364.4262,185.0981,95121.4732,149.1651,98.9213,50.2438,contribution
nissan,EU27,2024,BEV,S2,18,2042,3673,472.9281,331.8197,141.1084,95262.5816,128.758,90.3402,38.4178,contribution
nissan,EU27,2024,BEV,S2,19,2043,2335,248.1435,146.5484,101.5951,95364.1767,106.2713,62.7616,43.5097,contribution
nissan,EU27,2024,BEV,S2,20,2044,2324,212.9723,133.2538,79.7185,95443.8952,91.6404,57.3381,34.3023,contribution
nissan,EU27,2024,BEV,S2,21,2045,1268,92.916,60.7208,32.1952,95476.0904,73.2776,47.8871,25.3905,contribution
nissan,EU27,2024,BEV,S2,22,2046,732,42.8531,23.4709,19.3822,95495.4726,58.5425,32.0641,26.4784,contribution
nissan,EU27,2024,BEV,S2,23,2047,143,7.2782,9.5741,-2.2959,95493.1767,50.8965,66.9517,-16.0552,liability
nissan,EU27,2024,BEV,S2,24,2048,101,4.2399,6.3514,-2.1115,95491.0652,41.9792,62.8851,-20.9059,liability
nissan,EU27,2024,HEV,S1,0,2024,146129,256776.0039,283790.5898,-27014.5859,-27014.5859,1757.1872,1942.0552,-184.8681,liability
nissan,EU27,2024,HEV,S1,1,2025,146129,251252.8207,283790.5898,-32537.7691,-59552.355,1719.3905,1942.0552,-222.6647,liability
nissan,EU27,2024,HEV,S1,2,2026,146129,245889.7233,283790.5898,-37900.8665,-97453.2215,1682.6894,1942.0552,-259.3658,liability
nissan,EU27,2024,HEV,S1,3,2027,146129,240680.9049,283790.5898,-43109.6849,-140562.9064,1647.0441,1942.0552,-295.0112,liability
nissan,EU27,2024,HEV,S1,4,2028,146129,235620.8681,283790.5898,-48169.7217,-188732.6281,1612.4169,1942.0552,-329.6383,liability
nissan,EU27,2024,HEV,S1,5,2029,146129,230704.41,283790.5898,-53086.1798,-241818.8079,1578.7722,1942.0552,-363.283,liability
nissan,EU27,2024,HEV,S1,6,2030,146129,225926.5938,283790.5898,-57863.996,-299682.8039,1546.0764,1942.0552,-395.9789,liability
nissan,EU27,2024,HEV,S1,7,2031,146129,221282.7352,283790.5898,-62507.8546,-362190.6585,1514.2972,1942.0552,-427.758,liability
nissan,EU27,2024,HEV,S1,8,2032,146129,216768.3834,283790.5898,-67022.2064,-429212.8649,1483.4043,1942.0552,-458.651,liability
nissan,EU27,2024,HEV,S1,9,2033,146129,212379.3022,283790.5898,-71411.2876,-500624.1525,1453.3686,1942.0552,-488.6866,liability
nissan,EU27,2024,HEV,S1,10,2034,146129,208111.4584,283790.5898,-75679.1314,-576303.2839,1424.1626,1942.0552,-517.8926,liability
nissan,EU27,2024,HEV,S1,11,2035,146129,203961.0076,283790.5898,-79829.5822,-656132.8661,1395.76,1942.0552,-546.2953,liability
nissan,EU27,2024,HEV,S1,12,2036,146129,199924.2836,283790.5898,-83866.3062,-739999.1723,1368.1356,1942.0552,-573.9197,liability
nissan,EU27,2024,HEV,S1,13,2037,146129,195997.7827,283790.5898,-87792.8071,-827791.9794,1341.2655,1942.0552,-600.7898,liability
nissan,EU27,2024,HEV,S1,14,2038,140227,184329.7661,270274.3197,-85944.5536,-913736.533,1314.5098,1927.4057,-612.8959,liability
nissan,EU27,2024,HEV,S1,15,2039,114552,149636.3233,219618.083,-69981.7597,-983718.2927,1306.2742,1917.1912,-610.917,liability
nissan,EU27,2024,HEV,S1,16,2040,107124,139489.6516,204304.7416,-64815.09,-1048533.3827,1302.1326,1907.1799,-605.0473,liability
nissan,EU27,2024,HEV,S1,17,2041,83339,109303.1427,164699.8056,-55396.6629,-1103930.0456,1311.5485,1976.2633,-664.7148,liability
nissan,EU27,2024,HEV,S1,18,2042,82501,105711.84,162587.8646,-56876.0246,-1160806.0702,1281.3401,1970.7381,-689.398,liability
nissan,EU27,2024,HEV,S1,19,2043,47084,63116.3632,93579.37,-30463.0068,-1191269.077,1340.5055,1987.4983,-646.9928,liability
nissan,EU27,2024,HEV,S1,20,2044,46378,60580.8385,91993.834,-31412.9955,-1222682.0725,1306.2409,1983.5662,-677.3254,liability
nissan,EU27,2024,HEV,S1,21,2045,17710,25571.194,35452.0259,-9880.8319,-1232562.9044,1443.8845,2001.8084,-557.9239,liability
nissan,EU27,2024,HEV,S1,22,2046,12911,17799.6773,25411.5462,-7611.8689,-1240174.7733,1378.6444,1968.209,-589.5646,liability
nissan,EU27,2024,HEV,S1,23,2047,9313,16368.4926,18753.8292,-2385.3366,-1242560.1099,1757.5961,2013.7259,-256.1298,liability
nissan,EU27,2024,HEV,S1,24,2048,1046,1249.5647,2147.3602,-897.7955,-1243457.9054,1194.6125,2052.9256,-858.3131,liability
nissan,EU27,2024,HEV,S2,0,2024,146129,256776.0039,283790.5898,-27014.5859,-27014.5859,1757.1872,1942.0552,-184.8681,liability
nissan,EU27,2024,HEV,S2,1,2025,146129,222085.1336,283790.5898,-61705.4562,-88720.0421,1519.7882,1942.0552,-422.267,liability
nissan,EU27,2024,HEV,S2,2,2026,146129,192081.0573,283790.5898,-91709.5325,-180429.5746,1314.4623,1942.0552,-627.593,liability
nissan,EU27,2024,HEV,S2,3,2027,146129,166130.5821,283790.5898,-117660.0077,-298089.5823,1136.8762,1942.0552,-805.179,liability
nissan,EU27,2024,HEV,S2,4,2028,146129,143686.0607,283790.5898,-140104.5291,-438194.1114,983.2823,1942.0552,-958.7729,liability
nissan,EU27,2024,HEV,S2,5,2029,146129,124273.8317,283790.5898,-159516.7581,-597710.8695,850.4392,1942.0552,-1091.616,liability
nissan,EU27,2024,HEV,S2,6,2030,146129,107484.2271,283790.5898,-176306.3627,-774017.2322,735.5434,1942.0552,-1206.5118,liability
nissan,EU27,2024,HEV,S2,7,2031,146129,92962.9269,283790.5898,-190827.6629,-964844.8951,636.1703,1942.0552,-1305.885,liability
nissan,EU27,2024,HEV,S2,8,2032,146129,80403.4786,283790.5898,-203387.1112,-1168232.0063,550.2226,1942.0552,-1391.8326,liability
nissan,EU27,2024,HEV,S2,9,2033,146129,69540.8333,283790.5898,-214249.7565,-1382481.7628,475.8866,1942.0552,-1466.1686,liability
nissan,EU27,2024,HEV,S2,10,2034,146129,60145.7499,283790.5898,-223644.8399,-1606126.6027,411.5935,1942.0552,-1530.4617,liability
nissan,EU27,2024,HEV,S2,11,2035,146129,52019.9575,283790.5898,-231770.6323,-1837897.235,355.9865,1942.0552,-1586.0687,liability
nissan,EU27,2024,HEV,S2,12,2036,146129,44991.9732,283790.5898,-238798.6166,-2076695.8516,307.8922,1942.0552,-1634.1631,liability
nissan,EU27,2024,HEV,S2,13,2037,146129,38913.4819,283790.5898,-244877.1079,-2321572.9595,266.2954,1942.0552,-1675.7598,liability
nissan,EU27,2024,HEV,S2,14,2038,140227,32114.2651,270274.3197,-238160.0546,-2559733.0141,229.0163,1927.4057,-1698.3894,liability
nissan,EU27,2024,HEV,S2,15,2039,114552,22373.9413,219618.083,-197244.1417,-2756977.1558,195.3169,1917.1912,-1721.8743,liability
nissan,EU27,2024,HEV,S2,16,2040,107124,18118.5641,204304.7416,-186186.1775,-2943163.3333,169.1364,1907.1799,-1738.0436,liability
nissan,EU27,2024,HEV,S2,17,2041,83339,12313.7671,164699.8056,-152386.0385,-3095549.3718,147.7552,1976.2633,-1828.5081,liability
nissan,EU27,2024,HEV,S2,18,2042,82501,10470.7875,162587.8646,-152117.0771,-3247666.4489,126.9171,1970.7381,-1843.821,liability
nissan,EU27,2024,HEV,S2,19,2043,47084,5409.5594,93579.37,-88169.8106,-3335836.2595,114.8917,1987.4983,-1872.6066,liability
nissan,EU27,2024,HEV,S2,20,2044,46378,4573.043,91993.834,-87420.791,-3423257.0505,98.6037,1983.5662,-1884.9625,liability
nissan,EU27,2024,HEV,S2,21,2045,17710,1334.4201,35452.0259,-34117.6058,-3457374.6563,75.3484,2001.8084,-1926.46,liability
nissan,EU27,2024,HEV,S2,22,2046,12911,801.5147,25411.5462,-24610.0315,-3481984.6878,62.08,1968.209,-1906.129,liability
nissan,EU27,2024,HEV,S2,23,2047,9313,502.9009,18753.8292,-18250.9283,-3500235.6161,53.9999,2013.7259,-1959.726,liability
nissan,EU27,2024,HEV,S2,24,2048,1046,43.9096,2147.3602,-2103.4506,-3502339.0667,41.9786,2052.9256,-2010.947,liability
nissan,EU27,2024,ICE,S1,0,2024,40307,71271.4371,82753.1397,-11481.7026,-11481.7026,1768.2149,2053.0712,-284.8563,liability
nissan,EU27,2024,ICE,S1,1,2025,40307,69661.5505,82753.1397,-13091.5892,-24573.2918,1728.2743,2053.0712,-324.7969,liability
nissan,EU27,2024,ICE,S1,2,2026,40307,68094.1489,82753.1397,-14658.9908,-39232.2826,1689.3877,2053.0712,-363.6835,liability
nissan,EU27,2024,ICE,S1,3,2027,40307,66567.9104,82753.1397,-16185.2293,-55417.5119,1651.5223,2053.0712,-401.5488,liability
nissan,EU27,2024,ICE,S1,4,2028,40307,65081.5713,82753.1397,-17671.5684,-73089.0803,1614.6469,2053.0712,-438.4243,liability
