market,company,destination,segment,cohort_year,period,model,powertrain,units,basis,tailpipe_gco2_km,energy_wh_km,test_cycle,technology_source,sales_source_file,powertrain_rule,coverage_note,variant
EU27,nissan,GR,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,5,registrations,0.0,166.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,GR,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,3,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,GR,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,1928,registrations,143.7137,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,GR,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,218,registrations,152.1009,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,GR,passenger_car,2024,2024-01..2024-12,PRIMASTAR,ICE,54,registrations,186.0556,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HR,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,11,registrations,0.0,185.6364,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HR,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,11,registrations,111.8182,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HR,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,129,registrations,134.3876,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HR,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,546,registrations,143.1429,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HR,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,144,registrations,148.8681,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HR,passenger_car,2024,2024-01..2024-12,QASHQAI,HEV,3,registrations,153.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HR,passenger_car,2024,2024-01..2024-12,X-TRAIL,HEV,2,registrations,140.5,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HR,passenger_car,2024,2024-01..2024-12,X-TRAIL,ICE,1,registrations,150.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HU,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,61,registrations,0.0,190.5082,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HU,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,142,registrations,112.5704,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HU,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,417,registrations,136.3669,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HU,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,299,registrations,0.0,167.6722,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HU,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,71,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HU,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,3340,registrations,144.9404,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HU,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,1241,registrations,146.1273,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HU,passenger_car,2024,2024-01..2024-12,TOWNSTAR,BEV,2,registrations,0.0,200.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,HU,passenger_car,2024,2024-01..2024-12,TOWNSTAR,ICE,16,registrations,154.375,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IE,passenger_car,2024,2024-01..2024-12,INTERSTAR,ICE,7,registrations,241.5714,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IE,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,239,registrations,0.0,179.3515,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IE,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,667,registrations,112.5802,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IE,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,1156,registrations,133.4801,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IE,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,388,registrations,0.0,167.4124,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IE,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,37,registrations,0.0,178.1622,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IE,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,1870,registrations,129.8043,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IE,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,445,registrations,136.591,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,248,registrations,0.0,181.4758,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,6067,registrations,111.1464,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,5933,registrations,134.2203,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,327,registrations,0.0,167.3761,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,34,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,17662,registrations,132.8049,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,3471,registrations,141.0726,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,PRIMASTAR,ICE,514,registrations,184.5214,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,TOWNSTAR,BEV,1,registrations,0.0,199.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,IT,passenger_car,2024,2024-01..2024-12,TOWNSTAR,ICE,676,registrations,153.2825,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LT,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,65,registrations,0.0,182.0923,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LT,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,52,registrations,110.4231,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LT,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,110,registrations,137.3091,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LT,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,3,registrations,0.0,168.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LT,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,12,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LT,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,599,registrations,140.2755,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LT,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,210,registrations,145.7952,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,LEAF 40KWH,BEV,1,registrations,0.0,168.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,6,registrations,0.0,186.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,65,registrations,110.9692,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,63,registrations,136.5238,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,5,registrations,0.0,167.6,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,207,registrations,129.5411,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,73,registrations,145.0548,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,PRIMASTAR,ICE,2,registrations,186.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,TOWNSTAR,ICE,15,registrations,154.9333,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LU,passenger_car,2024,2024-01..2024-12,X-TRAIL,HEV,2,registrations,149.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LV,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,38,registrations,0.0,183.0789,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LV,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,27,registrations,110.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LV,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,74,registrations,137.2838,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LV,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,17,registrations,0.0,167.8824,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LV,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,3,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LV,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,336,registrations,139.3065,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,LV,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,192,registrations,146.0312,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,MT,passenger_car,2024,2024-01..2024-12,ARIYA,BEV,1,registrations,0.0,179.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,MT,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,56,registrations,0.0,182.4464,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,MT,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,25,registrations,112.52,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,MT,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,51,registrations,137.9804,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,MT,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,40,registrations,0.0,168.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,MT,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,6,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,MT,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,41,registrations,143.2683,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,MT,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,9,registrations,168.5556,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,MT,passenger_car,2024,2024-01..2024-12,QASHQAI,HEV,1,registrations,142.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,NL,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,553,registrations,0.0,184.6817,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,NL,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,1102,registrations,110.7731,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,NL,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,352,registrations,134.3892,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,NL,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,348,registrations,0.0,168.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,NL,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,34,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,NL,passenger_car,2024,2024-01..2024-12,NISSAN MICRA,ICE,1,registrations,121.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,NL,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,2818,registrations,132.3371,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,NL,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,257,registrations,140.6887,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,NL,passenger_car,2024,2024-01..2024-12,TOWNSTAR,BEV,5,registrations,0.0,211.6,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,JUKE,ICE,1,registrations,132.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,354,registrations,110.4774,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,750,registrations,136.796,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,5737,registrations,140.2174,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,ICE,2,registrations,143.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,1737,registrations,147.4329,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,QASHQAI,HEV,1,registrations,158.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,QASHQAI,ICE,2,registrations,148.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,TOWNSTAR,ICE,176,registrations,154.6364,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PL,passenger_car,2024,2024-01..2024-12,X-TRAIL,HEV,3,registrations,160.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PT,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,320,registrations,0.0,181.4719,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PT,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,311,registrations,109.5691,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PT,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,3769,registrations,135.0507,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PT,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,149,registrations,0.0,167.1812,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PT,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,40,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PT,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,2756,registrations,137.1252,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,PT,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,187,registrations,146.7754,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,RO,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,32,registrations,0.0,198.9062,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,RO,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,106,registrations,112.6321,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,RO,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,55,registrations,139.2,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,RO,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,63,registrations,0.0,166.9206,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,RO,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,6,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,RO,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,680,registrations,143.3088,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,RO,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,260,registrations,144.8192,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SE,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,749,registrations,0.0,188.259,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SE,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,135,registrations,110.2296,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SE,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,457,registrations,136.4354,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SE,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,34,registrations,0.0,167.7059,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SE,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 62KWH,BEV,8,registrations,0.0,178.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SE,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,1663,registrations,137.2965,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SE,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,411,registrations,149.1509,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SE,passenger_car,2024,2024-01..2024-12,PRIMASTAR,ICE,46,registrations,187.1739,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SE,passenger_car,2024,2024-01..2024-12,TOWNSTAR,ICE,3,registrations,155.3333,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SI,passenger_car,2024,2024-01..2024-12,NISSAN ARIYA,BEV,9,registrations,0.0,199.2222,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SI,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,HEV,4,registrations,112.75,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SI,passenger_car,2024,2024-01..2024-12,NISSAN JUKE,ICE,68,registrations,134.6618,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SI,passenger_car,2024,2024-01..2024-12,NISSAN LEAF 40KWH,BEV,2,registrations,0.0,167.0,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SI,passenger_car,2024,2024-01..2024-12,NISSAN QASHQAI,HEV,741,registrations,143.641,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SI,passenger_car,2024,2024-01..2024-12,NISSAN X-TRAIL,HEV,93,registrations,151.3333,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SI,passenger_car,2024,2024-01..2024-12,TOWNSTAR,ICE,52,registrations,155.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
EU27,nissan,SK,passenger_car,2024,2024-01..2024-12,GT-R,ICE,1,registrations,316.0,,WLTP,eea_co2_monitoring_2024 (eea_nissan_2024_final.json),eea_nissan_2024_final.json,explicit,,central
