company,market,cohort_year,destination,scenario,t,calendar_year,units,e_ref_tco2e,e_prod_tco2e,ti_tco2e,cumulative_ti_tco2e,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,direction
nissan,EU27,2024,BG,S2,14,2038,1205,316.3227,2502.2225,2185.8998,21761.6743,262.5085,2076.5332,1814.0247,liability
nissan,EU27,2024,BG,S2,15,2039,1205,273.5869,2501.8483,2228.2614,23989.9357,227.0431,2076.2227,1849.1796,liability
nissan,EU27,2024,BG,S2,16,2040,1205,236.6248,2501.5062,2264.8814,26254.8171,196.3691,2075.9388,1879.5696,liability
nissan,EU27,2024,BG,S2,17,2041,1205,204.6564,2501.1933,2296.5369,28551.354,169.8393,2075.6791,1905.8398,liability
nissan,EU27,2024,BG,S2,18,2042,1205,177.0071,2500.9072,2323.9001,30875.2541,146.8939,2075.4417,1928.5478,liability
nissan,EU27,2024,CY,S1,0,2024,1460,2987.3156,2836.5407,-150.7749,-150.7749,2046.1066,1942.8361,-103.2705,contribution
nissan,EU27,2024,CY,S1,1,2025,1460,2929.2935,2833.8014,-95.4921,-246.267,2006.3654,1940.9599,-65.4055,contribution
nissan,EU27,2024,CY,S1,2,2026,1460,2872.3984,2831.1124,-41.286,-287.553,1967.3962,1939.1181,-28.2781,contribution
nissan,EU27,2024,CY,S1,3,2027,1460,2816.6083,2828.473,11.8647,-275.6883,1929.1838,1937.3103,8.1265,liability
nissan,EU27,2024,CY,S1,4,2028,1460,2761.902,2825.8824,63.9804,-211.7079,1891.7137,1935.5359,43.8222,liability
nissan,EU27,2024,CY,S1,5,2029,1460,2708.258,2823.3395,115.0815,-96.6264,1854.9712,1933.7942,78.8229,liability
nissan,EU27,2024,CY,S1,6,2030,1460,2655.656,2820.8436,165.1876,68.5612,1818.9425,1932.0847,113.1422,liability
nissan,EU27,2024,CY,S1,7,2031,1460,2604.0757,2818.3937,214.318,282.8792,1783.6135,1930.4066,146.7932,liability
nissan,EU27,2024,CY,S1,8,2032,1460,2553.4974,2815.989,262.4916,545.3708,1748.9708,1928.7596,179.7888,liability
nissan,EU27,2024,CY,S1,9,2033,1460,2503.9013,2813.6288,309.7275,855.0983,1715.0009,1927.143,212.1421,liability
nissan,EU27,2024,CY,S1,10,2034,1460,2455.2685,2811.3119,356.0434,1211.1417,1681.6908,1925.5561,243.8653,liability
nissan,EU27,2024,CY,S1,11,2035,1460,2407.5802,2809.0379,401.4577,1612.5994,1649.0275,1923.9986,274.971,liability
nissan,EU27,2024,CY,S1,12,2036,1460,2360.8184,2806.8057,445.9873,2058.5867,1616.9989,1922.4697,305.4708,liability
nissan,EU27,2024,CY,S1,13,2037,1460,2314.9647,2804.6148,489.6501,2548.2368,1585.5923,1920.969,335.3768,liability
nissan,EU27,2024,CY,S1,14,2038,1460,2270.0016,2802.4643,532.4627,3080.6995,1554.7956,1919.4961,364.7005,liability
nissan,EU27,2024,CY,S1,15,2039,1460,2225.9117,2800.3535,574.4418,3655.1413,1524.5971,1918.0503,393.4533,liability
nissan,EU27,2024,CY,S1,16,2040,1460,2182.6783,2798.2816,615.6033,4270.7446,1494.9851,1916.6312,421.6461,liability
nissan,EU27,2024,CY,S1,17,2041,1460,2140.2844,2796.248,655.9636,4926.7082,1465.9482,1915.2384,449.2901,liability
nissan,EU27,2024,CY,S1,18,2042,1460,2098.7142,2794.2518,695.5376,5622.2458,1437.4755,1913.8711,476.3956,liability
nissan,EU27,2024,CY,S1,19,2043,1460,2057.9513,2792.2925,734.3412,6356.587,1409.5557,1912.5291,502.9734,liability
nissan,EU27,2024,CY,S1,20,2044,1460,2017.9803,2790.3692,772.3889,7128.9759,1382.1783,1911.2118,529.0335,liability
nissan,EU27,2024,CY,S2,0,2024,1460,2987.3156,2836.5407,-150.7749,-150.7749,2046.1066,1942.8361,-103.2705,contribution
nissan,EU27,2024,CY,S2,1,2025,1460,2583.7241,2823.8295,240.1054,89.3305,1769.674,1934.1298,164.4558,liability
nissan,EU27,2024,CY,S2,2,2026,1460,2234.6587,2812.2062,577.5475,666.878,1530.5882,1926.1686,395.5805,liability
nissan,EU27,2024,CY,S2,3,2027,1460,1932.7525,2801.5779,868.8254,1535.7034,1323.8031,1918.889,595.0859,liability
nissan,EU27,2024,CY,S2,4,2028,1460,1671.6346,2791.8593,1120.2247,2655.9281,1144.9552,1912.2324,767.2772,liability
nissan,EU27,2024,CY,S2,5,2029,1460,1445.7938,2782.9727,1337.1789,3993.107,990.2697,1906.1457,915.876,liability
nissan,EU27,2024,CY,S2,6,2030,1460,1250.4645,2774.8467,1524.3822,5517.4892,856.4825,1900.5799,1044.0974,liability
nissan,EU27,2024,CY,S2,7,2031,1460,1081.5246,2767.4164,1685.8918,7203.381,740.7703,1895.4907,1154.7204,liability
nissan,EU27,2024,CY,S2,8,2032,1460,935.4088,2760.6222,1825.2134,9028.5944,640.691,1890.8371,1250.1462,liability
nissan,EU27,2024,CY,S2,9,2033,1460,809.0335,2754.4094,1945.3759,10973.9703,554.1325,1886.5818,1332.4492,liability
nissan,EU27,2024,CY,S2,10,2034,1460,699.7319,2748.7285,2048.9966,13022.9669,479.2684,1882.6908,1403.4223,liability
nissan,EU27,2024,CY,S2,11,2035,1460,605.1968,2743.5338,2138.337,15161.3039,414.5184,1879.1327,1464.6144,liability
nissan,EU27,2024,CY,S2,12,2036,1460,523.4338,2738.7839,2215.3501,17376.654,358.5163,1875.8794,1517.3631,liability
nissan,EU27,2024,CY,S2,13,2037,1460,452.7171,2734.4406,2281.7235,19658.3775,310.0802,1872.9045,1562.8243,liability
nissan,EU27,2024,CY,S2,14,2038,1460,391.5542,2730.4689,2338.9147,21997.2922,268.1878,1870.1842,1601.9964,liability
nissan,EU27,2024,CY,S2,15,2039,1460,338.6546,2726.8373,2388.1827,24385.4749,231.9552,1867.6968,1635.7416,liability
nissan,EU27,2024,CY,S2,16,2040,1460,292.9017,2723.5166,2430.6149,26816.0898,200.6176,1865.4223,1664.8047,liability
nissan,EU27,2024,CY,S2,17,2041,1460,253.3303,2720.4801,2467.1498,29283.2396,173.5139,1863.3425,1689.8286,liability
nissan,EU27,2024,CY,S2,18,2042,1460,219.1048,2717.7035,2498.5987,31781.8383,150.0718,1861.4408,1711.369,liability
nissan,EU27,2024,CY,S2,19,2043,1460,189.5034,2715.1645,2525.6611,34307.4994,129.7968,1859.7017,1729.9049,liability
nissan,EU27,2024,CY,S2,20,2044,1460,163.9012,2712.8431,2548.9419,36856.4413,112.2611,1858.1117,1745.8506,liability
nissan,EU27,2024,CZ,S1,0,2024,1287,2332.8431,2348.1385,15.2954,15.2954,1812.6209,1824.5054,11.8845,liability
nissan,EU27,2024,CZ,S1,1,2025,1287,2322.9702,2347.58,24.6098,39.9052,1804.9497,1824.0715,19.1218,liability
nissan,EU27,2024,CZ,S1,2,2026,1287,2313.1395,2347.0392,33.8997,73.8049,1797.3112,1823.6513,26.3401,liability
nissan,EU27,2024,CZ,S1,3,2027,1287,2303.3502,2346.5156,43.1654,116.9703,1789.7049,1823.2444,33.5395,liability
nissan,EU27,2024,CZ,S1,4,2028,1287,2293.6024,2346.0083,52.4059,169.3762,1782.1308,1822.8503,40.7194,liability
nissan,EU27,2024,CZ,S1,5,2029,1287,2283.8959,2345.5174,61.6215,230.9977,1774.5889,1822.4688,47.88,liability
nissan,EU27,2024,CZ,S1,6,2030,1287,2274.2302,2345.0418,70.8116,301.8093,1767.0786,1822.0993,55.0207,liability
nissan,EU27,2024,CZ,S1,7,2031,1287,2264.6055,2344.5813,79.9758,381.7851,1759.6002,1821.7415,62.1413,liability
nissan,EU27,2024,CZ,S1,8,2032,1287,2255.0217,2344.1354,89.1137,470.8988,1752.1536,1821.395,69.2414,liability
nissan,EU27,2024,CZ,S1,9,2033,1287,2245.4782,2343.7036,98.2254,569.1242,1744.7383,1821.0595,76.3212,liability
nissan,EU27,2024,CZ,S1,10,2034,1287,2235.9753,2343.2855,107.3102,676.4344,1737.3545,1820.7347,83.3801,liability
nissan,EU27,2024,CZ,S1,11,2035,1287,2226.5124,2342.8805,116.3681,792.8025,1730.0019,1820.42,90.4181,liability
nissan,EU27,2024,CZ,S1,12,2036,1287,2217.0897,2342.4884,125.3987,918.2012,1722.6804,1820.1153,97.4349,liability
nissan,EU27,2024,CZ,S1,13,2037,1287,2207.7072,2342.1089,134.4017,1052.6029,1715.3902,1819.8204,104.4302,liability
nissan,EU27,2024,CZ,S1,14,2038,1287,2198.3638,2341.7411,143.3773,1195.9802,1708.1304,1819.5347,111.4043,liability
nissan,EU27,2024,CZ,S1,15,2039,1287,2189.0603,2341.3851,152.3248,1348.305,1700.9016,1819.258,118.3565,liability
nissan,EU27,2024,CZ,S2,0,2024,1287,2332.8431,2348.1385,15.2954,15.2954,1812.6209,1824.5054,11.8845,liability
nissan,EU27,2024,CZ,S2,1,2025,1287,2017.6723,2346.628,328.9557,344.2511,1567.7329,1823.3318,255.5988,liability
nissan,EU27,2024,CZ,S2,2,2026,1287,1745.0813,2345.2468,600.1655,944.4166,1355.9295,1822.2586,466.3291,liability
nissan,EU27,2024,CZ,S2,3,2027,1287,1509.3179,2343.9837,834.6658,1779.0824,1172.7412,1821.2772,648.536,liability
nissan,EU27,2024,CZ,S2,4,2028,1287,1305.4063,2342.8289,1037.4226,2816.505,1014.3017,1820.3799,806.0782,liability
nissan,EU27,2024,CZ,S2,5,2029,1287,1129.0439,2341.7729,1212.729,4029.234,877.268,1819.5594,942.2914,liability
nissan,EU27,2024,CZ,S2,6,2030,1287,976.508,2340.8072,1364.2992,5393.5332,758.7475,1818.809,1060.0615,liability
nissan,EU27,2024,CZ,S2,7,2031,1287,844.5802,2339.9244,1495.3442,6888.8774,656.2395,1818.1231,1161.8836,liability
nissan,EU27,2024,CZ,S2,8,2032,1287,730.4759,2339.1169,1608.641,8497.5184,567.5803,1817.4956,1249.9153,liability
nissan,EU27,2024,CZ,S2,9,2033,1287,631.7875,2338.3787,1706.5912,10204.1096,490.8994,1816.9221,1326.0227,liability
nissan,EU27,2024,CZ,S2,10,2034,1287,546.4319,2337.7035,1791.2716,11995.3812,424.578,1816.3974,1391.8194,liability
nissan,EU27,2024,CZ,S2,11,2035,1287,472.6082,2337.0863,1864.4781,13859.8593,367.2169,1815.9179,1448.7009,liability
nissan,EU27,2024,CZ,S2,12,2036,1287,408.7579,2336.5217,1927.7638,15787.6231,317.6052,1815.4792,1497.874,liability
nissan,EU27,2024,CZ,S2,13,2037,1287,353.5341,2336.0057,1982.4716,17770.0947,274.6963,1815.0782,1540.382,liability
nissan,EU27,2024,CZ,S2,14,2038,1287,305.7711,2335.5337,2029.7626,19799.8573,237.5844,1814.7115,1577.1271,liability
nissan,EU27,2024,CZ,S2,15,2039,1287,264.4609,2335.1022,2070.6413,21870.4986,205.4863,1814.3762,1608.8899,liability
nissan,EU27,2024,DE,S1,0,2024,29185,52836.4789,56680.9638,3844.4849,3844.4849,1810.3985,1942.1266,131.7281,liability
nissan,EU27,2024,DE,S1,1,2025,29185,51445.5701,56638.0884,5192.5183,9037.0032,1762.7401,1940.6575,177.9174,liability
nissan,EU27,2024,DE,S1,2,2026,29185,50091.2764,56596.9382,6505.6618,15542.665,1716.3364,1939.2475,222.9111,liability
nissan,EU27,2024,DE,S1,3,2027,29185,48772.6343,56557.4434,7784.8091,23327.4741,1671.1542,1937.8942,266.7401,liability
nissan,EU27,2024,DE,S1,4,2028,29185,47488.7052,56519.5376,9030.8324,32358.3065,1627.1614,1936.5954,309.434,liability
nissan,EU27,2024,DE,S1,5,2029,29185,46238.5754,56483.157,10244.5816,42602.8881,1584.3267,1935.3489,351.0222,liability
nissan,EU27,2024,DE,S1,6,2030,29185,45021.3546,56448.2398,11426.8852,54029.7733,1542.6197,1934.1525,391.5328,liability
nissan,EU27,2024,DE,S1,7,2031,29185,43836.1771,56414.7277,12578.5506,66608.3239,1502.0105,1933.0042,430.9937,liability
nissan,EU27,2024,DE,S1,8,2032,29185,42682.1992,56382.5637,13700.3645,80308.6884,1462.4704,1931.9021,469.4317,liability
nissan,EU27,2024,DE,S1,9,2033,29185,41558.5994,56351.6938,14793.0944,95101.7828,1423.9712,1930.8444,506.8732,liability
nissan,EU27,2024,DE,S1,10,2034,29185,40464.5785,56322.0658,15857.4873,110959.2701,1386.4855,1929.8292,543.3437,liability
nissan,EU27,2024,DE,S1,11,2035,29185,39399.357,56293.6298,16894.2728,127853.5429,1349.9865,1928.8549,578.8684,liability
nissan,EU27,2024,DE,S1,12,2036,29185,38362.1773,56266.3378,17904.1605,145757.7034,1314.4484,1927.9197,613.4713,liability
nissan,EU27,2024,DE,S1,13,2037,29185,37352.3015,56240.1441,18887.8426,164645.546,1279.8459,1927.0222,647.1764,liability
nissan,EU27,2024,DE,S1,14,2038,29185,36369.0102,56215.0041,19845.9939,184491.5399,1246.1542,1926.1608,680.0066,liability
nissan,EU27,2024,DE,S2,0,2024,29185,52836.4789,56680.9638,3844.4849,3844.4849,1810.3985,1942.1266,131.7281,liability
nissan,EU27,2024,DE,S2,1,2025,29185,45698.1815,56589.7409,10891.5594,14736.0443,1565.8106,1939.0009,373.1903,liability
nissan,EU27,2024,DE,S2,2,2026,29185,39524.2803,56506.3268,16982.0465,31718.0908,1354.2669,1936.1428,581.8758,liability
nissan,EU27,2024,DE,S2,3,2027,29185,34184.4832,56430.053,22245.5698,53963.6606,1171.3032,1933.5293,762.2261,liability
nissan,EU27,2024,DE,S2,4,2028,29185,29566.1018,56360.308,26794.2062,80757.8668,1013.0581,1931.1396,918.0814,liability
nissan,EU27,2024,DE,S2,5,2029,29185,25571.6718,56296.5333,30724.8615,111482.7283,876.1923,1928.9544,1052.7621,liability
nissan,EU27,2024,DE,S2,6,2030,29185,22116.8957,56238.2178,34121.3221,145604.0504,757.8172,1926.9562,1169.139,liability
nissan,EU27,2024,DE,S2,7,2031,29185,19128.8659,56184.8939,37056.028,182660.0784,655.4348,1925.1291,1269.6943,liability
nissan,EU27,2024,DE,S2,8,2032,29185,16544.5238,56136.1347,39591.6109,222251.6893,566.8845,1923.4584,1356.574,liability
nissan,EU27,2024,DE,S2,9,2033,29185,14309.3308,56091.5491,41782.2183,264033.9076,490.2974,1921.9308,1431.6333,liability
nissan,EU27,2024,DE,S2,10,2034,29185,12376.1161,56050.7801,43674.664,307708.5716,424.0574,1920.5338,1496.4764,liability
nissan,EU27,2024,DE,S2,11,2035,29185,10704.0819,56013.501,45309.4191,353017.9907,366.7666,1919.2565,1552.4899,liability
nissan,EU27,2024,DE,S2,12,2036,29185,9257.9422,55979.413,46721.4708,399739.4615,317.2158,1918.0885,1600.8727,liability
nissan,EU27,2024,DE,S2,13,2037,29185,8007.1788,55948.2429,47941.0641,447680.5256,274.3594,1917.0205,1642.6611,liability
nissan,EU27,2024,DE,S2,14,2038,29185,6925.3955,55919.7408,48994.3453,496674.8709,237.293,1916.0439,1678.7509,liability
nissan,EU27,2024,DK,S1,0,2024,5721,10726.6655,8268.464,-2458.2015,-2458.2015,1874.9634,1445.283,-429.6804,contribution
nissan,EU27,2024,DK,S1,1,2025,5721,10308.3122,8212.1136,-2096.1986,-4554.4001,1801.8375,1435.4332,-366.4042,contribution
nissan,EU27,2024,DK,S1,2,2026,5721,9906.2755,8161.2048,-1745.0707,-6299.4708,1731.5636,1426.5347,-305.029,contribution
nissan,EU27,2024,DK,S1,3,2027,5721,9519.9185,8115.2119,-1404.7066,-7704.1774,1664.0305,1418.4954,-245.5352,contribution
nissan,EU27,2024,DK,S1,4,2028,5721,9148.63,8073.6606,-1074.9694,-8779.1468,1599.1313,1411.2324,-187.8989,contribution
nissan,EU27,2024,DK,S1,5,2029,5721,8791.8224,8036.1217,-755.7007,-9534.8475,1536.7632,1404.6708,-132.0924,contribution
nissan,EU27,2024,DK,S1,6,2030,5721,8448.9302,8002.2078,-446.7224,-9981.5699,1476.8275,1398.7428,-78.0847,contribution
nissan,EU27,2024,DK,S1,7,2031,5721,8119.4117,7971.5688,-147.8429,-10129.4128,1419.2295,1393.3873,-25.8421,contribution
nissan,EU27,2024,DK,S1,8,2032,5721,7802.7447,7943.8886,141.1439,-9988.2689,1363.8778,1388.549,24.6712,liability
nissan,EU27,2024,DK,S1,9,2033,5721,7498.4282,7918.8813,420.4531,-9567.8158,1310.6849,1384.1778,73.4929,liability
nissan,EU27,2024,DK,S1,10,2034,5721,7205.9801,7896.289,690.3089,-8877.5069,1259.5665,1380.2288,120.6623,liability
nissan,EU27,2024,DK,S1,11,2035,5721,6924.938,7875.8783,950.9403,-7926.5666,1210.4419,1376.6611,166.2192,liability
nissan,EU27,2024,DK,S1,12,2036,5721,6654.8571,7857.4387,1202.5816,-6723.985,1163.2332,1373.438,210.2048,liability
nissan,EU27,2024,DK,S1,13,2037,5721,6395.3095,7840.7796,1445.4701,-5278.5149,1117.8657,1370.5261,252.6604,liability
nissan,EU27,2024,DK,S1,14,2038,5721,6145.8846,7825.7293,1679.8447,-3598.6702,1074.2675,1367.8954,293.6278,liability
nissan,EU27,2024,DK,S2,0,2024,5721,10726.6655,8268.464,-2458.2015,-2458.2015,1874.9634,1445.283,-429.6804,contribution
nissan,EU27,2024,DK,S2,1,2025,5721,9277.4749,8218.5133,-1058.9616,-3517.1631,1621.6527,1436.5519,-185.1008,contribution
nissan,EU27,2024,DK,S2,2,2026,5721,8024.0722,8172.8383,148.7661,-3368.397,1402.5646,1428.5681,26.0035,liability
nissan,EU27,2024,DK,S2,3,2027,5721,6940.0065,8131.073,1191.0665,-2177.3305,1213.0758,1421.2678,208.192,liability
nissan,EU27,2024,DK,S2,4,2028,5721,6002.3999,8092.8828,2090.4829,-86.8476,1049.1872,1414.5923,365.4052,liability
nissan,EU27,2024,DK,S2,5,2029,5721,5191.4656,8057.9618,2866.4962,2779.6486,907.4402,1408.4883,501.0481,liability
nissan,EU27,2024,DK,S2,6,2030,5721,4490.0898,8026.03,3535.9402,6315.5888,784.8435,1402.9068,618.0633,liability
nissan,EU27,2024,DK,S2,7,2031,5721,3883.4712,7996.8315,4113.3603,10428.9491,678.8099,1397.8031,718.9932,liability
nissan,EU27,2024,DK,S2,8,2032,5721,3358.8076,7970.1324,4611.3248,15040.2739,587.1015,1393.1362,806.0347,liability
nissan,EU27,2024,DK,S2,9,2033,5721,2905.0271,7945.7186,5040.6915,20080.9654,507.7831,1388.8688,881.0857,liability
nissan,EU27,2024,DK,S2,10,2034,5721,2512.5531,7923.3949,5410.8418,25491.8072,439.1808,1384.9668,945.786,liability
nissan,EU27,2024,DK,S2,11,2035,5721,2173.1028,7902.9819,5729.8791,31221.6863,379.8467,1381.3987,1001.552,liability
nissan,EU27,2024,DK,S2,12,2036,5721,1879.513,7884.3163,6004.8033,37226.4896,328.5288,1378.136,1049.6073,liability
nissan,EU27,2024,DK,S2,13,2037,5721,1625.5876,7867.2485,6241.6609,43468.1505,284.144,1375.1527,1091.0087,liability
nissan,EU27,2024,DK,S2,14,2038,5721,1405.9679,7851.6417,6445.6738,49913.8243,245.7556,1372.4247,1126.6691,liability
nissan,EU27,2024,EE,S1,0,2024,525,836.7248,617.0501,-219.6747,-219.6747,1593.7615,1175.3335,-418.428,contribution
nissan,EU27,2024,EE,S1,1,2025,525,808.8027,615.9504,-192.8523,-412.527,1540.5766,1173.2389,-367.3377,contribution
nissan,EU27,2024,EE,S1,2,2026,525,781.8122,614.9095,-166.9027,-579.4297,1489.1661,1171.2562,-317.9099,contribution
nissan,EU27,2024,EE,S1,3,2027,525,755.7226,613.9243,-141.7983,-721.228,1439.4716,1169.3796,-270.092,contribution
nissan,EU27,2024,EE,S1,4,2028,525,730.5035,612.9917,-117.5118,-838.7398,1391.4352,1167.6032,-223.832,contribution
nissan,EU27,2024,EE,S1,5,2029,525,706.1262,612.1088,-94.0174,-932.7572,1345.0023,1165.9215,-179.0808,contribution
nissan,EU27,2024,EE,S1,6,2030,525,682.5621,611.2732,-71.2889,-1004.0461,1300.1183,1164.3299,-135.7884,contribution
nissan,EU27,2024,EE,S1,7,2031,525,659.7845,610.4822,-49.3023,-1053.3484,1256.7324,1162.8232,-93.9091,contribution
nissan,EU27,2024,EE,S1,8,2032,525,637.7671,609.7335,-28.0336,-1081.382,1214.7945,1161.3971,-53.3973,contribution
nissan,EU27,2024,EE,S1,9,2033,525,616.4844,609.0248,-7.4596,-1088.8416,1174.256,1160.0472,-14.2088,contribution
nissan,EU27,2024,EE,S1,10,2034,525,595.9118,608.3538,12.442,-1076.3996,1135.0701,1158.7691,23.699,liability
nissan,EU27,2024,EE,S1,11,2035,525,576.0258,607.7189,31.6931,-1044.7065,1097.192,1157.5598,60.3678,liability
nissan,EU27,2024,EE,S1,12,2036,525,556.8034,607.1178,50.3144,-994.3921,1060.5779,1156.4149,95.837,liability
nissan,EU27,2024,EE,S1,13,2037,525,538.2224,606.5487,68.3263,-926.0658,1025.1855,1155.3309,130.1453,liability
nissan,EU27,2024,EE,S1,14,2038,525,520.2616,606.0102,85.7486,-840.3172,990.9745,1154.3051,163.3307,liability
nissan,EU27,2024,EE,S1,15,2039,525,502.9,605.5003,102.6003,-737.7169,957.9048,1153.3339,195.4291,liability
nissan,EU27,2024,EE,S1,16,2040,525,486.1179,605.0177,118.8998,-618.8171,925.9389,1152.4147,226.4758,liability
nissan,EU27,2024,EE,S1,17,2041,525,469.8958,604.561,134.6652,-484.1519,895.0396,1151.5448,256.5051,liability
nissan,EU27,2024,EE,S1,18,2042,525,454.2151,604.1286,149.9135,-334.2384,865.1716,1150.7211,285.5495,liability
nissan,EU27,2024,EE,S1,19,2043,525,439.0575,603.7193,164.6618,-169.5766,836.3,1149.9415,313.6415,liability
nissan,EU27,2024,EE,S1,20,2044,525,424.4058,603.3318,178.926,9.3494,808.392,1149.2034,340.8114,liability
nissan,EU27,2024,EE,S1,21,2045,525,410.2431,602.9651,192.722,202.0714,781.4154,1148.505,367.0895,liability
nissan,EU27,2024,EE,S1,22,2046,525,396.5531,602.618,206.0649,408.1363,755.3392,1147.8438,392.5046,liability
nissan,EU27,2024,EE,S1,23,2047,525,383.3198,602.2894,218.9696,627.1059,730.133,1147.2179,417.085,liability
nissan,EU27,2024,EE,S2,0,2024,525,836.7248,617.0501,-219.6747,-219.6747,1593.7615,1175.3335,-418.428,contribution
nissan,EU27,2024,EE,S2,1,2025,525,723.6818,615.2883,-108.3935,-328.0682,1378.4415,1171.9777,-206.4638,contribution
nissan,EU27,2024,EE,S2,2,2026,525,625.9112,613.6772,-12.234,-340.3022,1192.2118,1168.909,-23.3029,contribution
nissan,EU27,2024,EE,S2,3,2027,525,541.3494,612.2041,70.8547,-269.4475,1031.1417,1166.103,134.9613,liability
nissan,EU27,2024,EE,S2,4,2028,525,468.2123,610.8571,142.6448,-126.8027,891.833,1163.5373,271.7044,liability
nissan,EU27,2024,EE,S2,5,2029,525,404.9559,609.6253,204.6694,77.8667,771.3446,1161.191,389.8465,liability
nissan,EU27,2024,EE,S2,6,2030,525,350.2458,608.499,258.2532,336.1199,667.1349,1159.0457,491.9109,liability
nissan,EU27,2024,EE,S2,7,2031,525,302.9269,607.4691,304.5422,640.6621,577.0036,1157.084,580.0804,liability
nissan,EU27,2024,EE,S2,8,2032,525,262.001,606.5274,344.5264,985.1885,499.0495,1155.2903,656.2408,liability
nissan,EU27,2024,EE,S2,9,2033,525,226.6043,605.6663,379.062,1364.2505,431.6272,1153.6501,722.0229,liability
nissan,EU27,2024,EE,S2,10,2034,525,195.9895,604.8789,408.8894,1773.1399,373.3133,1152.1503,778.837,liability
nissan,EU27,2024,EE,S2,11,2035,525,169.5111,604.1589,434.6478,2207.7877,322.8783,1150.7789,827.9006,liability
nissan,EU27,2024,EE,S2,12,2036,525,146.6098,603.5005,456.8907,2664.6784,279.2568,1149.5248,870.268,liability
nissan,EU27,2024,EE,S2,13,2037,525,126.8027,602.8985,476.0958,3140.7742,241.529,1148.3781,906.8491,liability
nissan,EU27,2024,EE,S2,14,2038,525,109.6713,602.3481,492.6768,3633.451,208.8977,1147.3297,938.432,liability
nissan,EU27,2024,EE,S2,15,2039,525,94.8546,601.8447,506.9901,4140.4411,180.6754,1146.3709,965.6954,liability
nissan,EU27,2024,EE,S2,16,2040,525,82.0396,601.3845,519.3449,4659.786,156.2659,1145.4943,989.2284,liability
nissan,EU27,2024,EE,S2,17,2041,525,70.956,600.9636,530.0076,5189.7936,135.1543,1144.6926,1009.5383,liability
nissan,EU27,2024,EE,S2,18,2042,525,61.3696,600.5787,539.2091,5729.0027,116.8945,1143.9594,1027.065,liability
nissan,EU27,2024,EE,S2,19,2043,525,53.0785,600.2268,547.1483,6276.151,101.1019,1143.2891,1042.1872,liability
nissan,EU27,2024,EE,S2,20,2044,525,45.9075,599.905,553.9975,6830.1485,87.4429,1142.6762,1055.2333,liability
nissan,EU27,2024,EE,S2,21,2045,525,39.7053,599.6108,559.9055,7390.054,75.6291,1142.1158,1066.4867,liability
nissan,EU27,2024,EE,S2,22,2046,525,34.3412,599.3417,565.0005,7955.0545,65.4118,1141.6032,1076.1914,liability
nissan,EU27,2024,EE,S2,23,2047,525,29.7015,599.0957,569.3942,8524.4487,56.5743,1141.1347,1084.5604,liability
nissan,EU27,2024,ES,S1,0,2024,32631,63897.1157,63729.4914,-167.6243,-167.6243,1958.1722,1953.0352,-5.137,contribution
nissan,EU27,2024,ES,S1,1,2025,32631,62432.2901,63718.7721,1286.482,1118.8577,1913.2815,1952.7067,39.4251,liability
nissan,EU27,2024,ES,S1,2,2026,32631,61001.0453,63708.9259,2707.8806,3826.7383,1869.42,1952.4049,82.9849,liability
nissan,EU27,2024,ES,S1,3,2027,32631,59602.6113,63699.882,4097.2707,7924.009,1826.564,1952.1278,125.5637,liability
nissan,EU27,2024,ES,S1,4,2028,32631,58236.2361,63691.575,5455.3389,13379.3479,1784.6905,1951.8732,167.1827,liability
nissan,EU27,2024,ES,S1,5,2029,32631,56901.1845,63683.9447,6782.7602,20162.1081,1743.7769,1951.6394,207.8625,liability
nissan,EU27,2024,ES,S1,6,2030,32631,55596.739,63676.9361,8080.1971,28242.3052,1703.8013,1951.4246,247.6233,liability
nissan,EU27,2024,ES,S1,7,2031,32631,54322.1972,63670.4985,9348.3013,37590.6065,1664.742,1951.2273,286.4853,liability
nissan,EU27,2024,ES,S1,8,2032,32631,53076.8745,63664.5855,10587.711,48178.3175,1626.5782,1951.0461,324.4679,liability
nissan,EU27,2024,ES,S1,9,2033,32631,51860.1001,63659.1541,11799.054,59977.3715,1589.2893,1950.8797,361.5903,liability
nissan,EU27,2024,ES,S1,10,2034,32631,50671.22,63654.1653,12982.9453,72960.3168,1552.8553,1950.7268,397.8715,liability
nissan,EU27,2024,ES,S1,11,2035,32631,49509.5948,63649.5829,14139.9881,87100.3049,1517.2564,1950.5863,433.3299,liability
nissan,EU27,2024,ES,S1,12,2036,32631,48374.5994,63645.3739,15270.7745,102371.0794,1482.4737,1950.4574,467.9837,liability
nissan,EU27,2024,ES,S1,13,2037,32631,47265.6237,63641.5078,16375.8841,118746.9635,1448.4884,1950.3389,501.8505,liability
nissan,EU27,2024,ES,S1,14,2038,32631,46182.0708,63637.9566,17455.8858,136202.8493,1415.2821,1950.23,534.9479,liability
nissan,EU27,2024,ES,S1,15,2039,32631,45123.3583,63634.6948,18511.3365,154714.1858,1382.8371,1950.1301,567.293,liability
nissan,EU27,2024,ES,S1,16,2040,32631,44088.9164,63631.6987,19542.7823,174256.9681,1351.1359,1950.0383,598.9023,liability
nissan,EU27,2024,ES,S1,17,2041,32631,43078.1889,63628.9467,20550.7578,194807.7259,1320.1615,1949.9539,629.7925,liability
