market,company,destination,cohort_year,segment,model,powertrain,scenario,t,calendar_year,units,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,e_ref_tco2e,e_prod_tco2e,ti_tco2e,tier
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,3,2027,46,1741.0516,2962.7756,-1221.724,80.0884,136.2877,-56.1993,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,4,2028,46,1675.5346,2962.7756,-1287.241,77.0746,136.2877,-59.2131,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,5,2029,46,1612.483,2962.7756,-1350.2926,74.1742,136.2877,-62.1135,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,6,2030,46,1551.804,2962.7756,-1410.9716,71.383,136.2877,-64.9047,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,7,2031,46,1493.4085,2962.7756,-1469.3671,68.6968,136.2877,-67.5909,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,8,2032,46,1437.2104,2962.7756,-1525.5652,66.1117,136.2877,-70.176,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,9,2033,46,1383.1271,2962.7756,-1579.6485,63.6238,136.2877,-72.6638,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,10,2034,46,1331.079,2962.7756,-1631.6966,61.2296,136.2877,-75.058,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,11,2035,46,1280.9895,2962.7756,-1681.7861,58.9255,136.2877,-77.3622,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,12,2036,46,1232.785,2962.7756,-1729.9906,56.7081,136.2877,-79.5796,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,13,2037,46,1186.3943,2962.7756,-1776.3813,54.5741,136.2877,-81.7135,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,14,2038,46,1141.7494,2962.7756,-1821.0262,52.5205,136.2877,-83.7672,B
EU27,nissan,SE,2024,passenger_car,PRIMASTAR,ICE,S1,15,2039,46,1098.7846,2962.7756,-1863.991,50.5441,136.2877,-85.7436,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,0,2024,3,1953.3786,2458.7708,-505.3921,5.8601,7.3763,-1.5162,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,1,2025,3,1879.8715,2458.7708,-578.8992,5.6396,7.3763,-1.7367,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,2,2026,3,1809.1306,2458.7708,-649.6402,5.4274,7.3763,-1.9489,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,3,2027,3,1741.0516,2458.7708,-717.7191,5.2232,7.3763,-2.1532,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,4,2028,3,1675.5346,2458.7708,-783.2362,5.0266,7.3763,-2.3497,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,5,2029,3,1612.483,2458.7708,-846.2878,4.8374,7.3763,-2.5389,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,6,2030,3,1551.804,2458.7708,-906.9667,4.6554,7.3763,-2.7209,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,7,2031,3,1493.4085,2458.7708,-965.3623,4.4802,7.3763,-2.8961,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,8,2032,3,1437.2104,2458.7708,-1021.5603,4.3116,7.3763,-3.0647,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,9,2033,3,1383.1271,2458.7708,-1075.6436,4.1494,7.3763,-3.2269,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,10,2034,3,1331.079,2458.7708,-1127.6917,3.9932,7.3763,-3.3831,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,11,2035,3,1280.9895,2458.7708,-1177.7812,3.843,7.3763,-3.5333,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,12,2036,3,1232.785,2458.7708,-1225.9858,3.6984,7.3763,-3.678,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,13,2037,3,1186.3943,2458.7708,-1272.3764,3.5592,7.3763,-3.8171,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,14,2038,3,1141.7494,2458.7708,-1317.0213,3.4252,7.3763,-3.9511,B
EU27,nissan,SE,2024,passenger_car,TOWNSTAR,ICE,S1,15,2039,3,1098.7846,2458.7708,-1359.9862,3.2964,7.3763,-4.08,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,0,2024,9,2918.302,661.7674,2256.5346,26.2647,5.9559,20.3088,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,1,2025,9,2883.6094,634.0166,2249.5928,25.9525,5.7061,20.2463,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,2,2026,9,2849.3292,607.4295,2241.8997,25.644,5.4669,20.1771,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,3,2027,9,2815.4565,581.9573,2233.4992,25.3391,5.2376,20.1015,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,4,2028,9,2781.9866,557.5533,2224.4333,25.0379,5.018,20.0199,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,5,2029,9,2748.9145,534.1726,2214.7418,24.7402,4.8076,19.9327,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,6,2030,9,2716.2355,511.7724,2204.4631,24.4461,4.606,19.8402,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,7,2031,9,2683.9451,490.3116,2193.6335,24.1555,4.4128,19.7427,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,8,2032,9,2652.0385,469.7506,2182.2878,23.8683,4.2278,19.6406,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,9,2033,9,2620.5112,450.0519,2170.4593,23.5846,4.0505,19.5341,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,10,2034,9,2589.3587,431.1793,2158.1794,23.3042,3.8806,19.4236,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,11,2035,9,2558.5766,413.098,2145.4785,23.0272,3.7179,19.3093,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,12,2036,9,2528.1604,395.775,2132.3853,22.7534,3.562,19.1915,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,13,2037,9,2498.1057,379.1785,2118.9273,22.483,3.4126,19.0703,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,14,2038,9,2468.4084,363.2778,2105.1306,22.2157,3.2695,18.9462,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,15,2039,9,2439.0641,348.044,2091.0201,21.9516,3.1324,18.8192,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,16,2040,9,2410.0686,333.449,2076.6196,21.6906,3.001,18.6896,B
EU27,nissan,SI,2024,passenger_car,NISSAN ARIYA,BEV,S1,17,2041,9,2381.4179,319.466,2061.9519,21.4328,2.8752,18.5576,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,0,2024,4,2918.302,1968.5473,949.7547,11.6732,7.8742,3.799,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,1,2025,4,2883.6094,1968.5473,915.0621,11.5344,7.8742,3.6602,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,2,2026,4,2849.3292,1968.5473,880.7819,11.3973,7.8742,3.5231,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,3,2027,4,2815.4565,1968.5473,846.9092,11.2618,7.8742,3.3876,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,4,2028,4,2781.9866,1968.5473,813.4392,11.1279,7.8742,3.2538,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,5,2029,4,2748.9145,1968.5473,780.3671,10.9957,7.8742,3.1215,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,6,2030,4,2716.2355,1968.5473,747.6882,10.8649,7.8742,2.9908,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,7,2031,4,2683.9451,1968.5473,715.3978,10.7358,7.8742,2.8616,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,8,2032,4,2652.0385,1968.5473,683.4912,10.6082,7.8742,2.734,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,9,2033,4,2620.5112,1968.5473,651.9639,10.482,7.8742,2.6079,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,10,2034,4,2589.3587,1968.5473,620.8114,10.3574,7.8742,2.4832,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,11,2035,4,2558.5766,1968.5473,590.0292,10.2343,7.8742,2.3601,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,12,2036,4,2528.1604,1968.5473,559.613,10.1126,7.8742,2.2385,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,13,2037,4,2498.1057,1968.5473,529.5584,9.9924,7.8742,2.1182,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,14,2038,4,2468.4084,1968.5473,499.8611,9.8736,7.8742,1.9994,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,15,2039,4,2439.0641,1968.5473,470.5168,9.7563,7.8742,1.8821,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,16,2040,4,2410.0686,1968.5473,441.5213,9.6403,7.8742,1.7661,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,HEV,S1,17,2041,4,2381.4179,1968.5473,412.8706,9.5257,7.8742,1.6515,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,0,2024,68,2918.302,2312.2849,606.0171,198.4445,157.2354,41.2092,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,1,2025,68,2883.6094,2312.2849,571.3245,196.0854,157.2354,38.8501,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,2,2026,68,2849.3292,2312.2849,537.0443,193.7544,157.2354,36.519,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,3,2027,68,2815.4565,2312.2849,503.1717,191.451,157.2354,34.2157,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,4,2028,68,2781.9866,2312.2849,469.7017,189.1751,157.2354,31.9397,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,5,2029,68,2748.9145,2312.2849,436.6296,186.9262,157.2354,29.6908,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,6,2030,68,2716.2355,2312.2849,403.9506,184.704,157.2354,27.4686,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,7,2031,68,2683.9451,2312.2849,371.6602,182.5083,157.2354,25.2729,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,8,2032,68,2652.0385,2312.2849,339.7536,180.3386,157.2354,23.1032,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,9,2033,68,2620.5112,2312.2849,308.2263,178.1948,157.2354,20.9594,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,10,2034,68,2589.3587,2312.2849,277.0738,176.0764,157.2354,18.841,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,11,2035,68,2558.5766,2312.2849,246.2917,173.9832,157.2354,16.7478,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,12,2036,68,2528.1604,2312.2849,215.8755,171.9149,157.2354,14.6795,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,13,2037,68,2498.1057,2312.2849,185.8208,169.8712,157.2354,12.6358,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,14,2038,68,2468.4084,2312.2849,156.1235,167.8518,157.2354,10.6164,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,15,2039,68,2439.0641,2312.2849,126.7792,165.8564,157.2354,8.621,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,16,2040,68,2410.0686,2312.2849,97.7837,163.8847,157.2354,6.6493,B
EU27,nissan,SI,2024,passenger_car,NISSAN JUKE,ICE,S1,17,2041,68,2381.4179,2312.2849,69.133,161.9364,157.2354,4.701,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,0,2024,2,2918.302,554.7331,2363.5689,5.8366,1.1095,4.7271,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,1,2025,2,2883.6094,531.4707,2352.1387,5.7672,1.0629,4.7043,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,2,2026,2,2849.3292,509.1838,2340.1454,5.6987,1.0184,4.6803,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,3,2027,2,2815.4565,487.8315,2327.625,5.6309,0.9757,4.6553,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,4,2028,2,2781.9866,467.3746,2314.6119,5.564,0.9347,4.6292,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,5,2029,2,2748.9145,447.7755,2301.1389,5.4978,0.8956,4.6023,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,6,2030,2,2716.2355,428.9984,2287.2372,5.4325,0.858,4.5745,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,7,2031,2,2683.9451,411.0086,2272.9365,5.3679,0.822,4.5459,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,8,2032,2,2652.0385,393.7732,2258.2653,5.3041,0.7875,4.5165,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,9,2033,2,2620.5112,377.2605,2243.2507,5.241,0.7545,4.4865,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,10,2034,2,2589.3587,361.4403,2227.9184,5.1787,0.7229,4.4558,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,11,2035,2,2558.5766,346.2836,2212.293,5.1172,0.6926,4.4246,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,12,2036,2,2528.1604,331.7624,2196.398,5.0563,0.6635,4.3928,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,13,2037,2,2498.1057,317.8501,2180.2556,4.9962,0.6357,4.3605,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,14,2038,2,2468.4084,304.5213,2163.8871,4.9368,0.609,4.3278,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,15,2039,2,2439.0641,291.7514,2147.3127,4.8781,0.5835,4.2946,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,16,2040,2,2410.0686,279.5169,2130.5517,4.8201,0.559,4.2611,B
EU27,nissan,SI,2024,passenger_car,NISSAN LEAF 40KWH,BEV,S1,17,2041,2,2381.4179,267.7956,2113.6223,4.7628,0.5356,4.2272,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,0,2024,741,2918.302,2507.8856,410.4164,2162.4618,1858.3433,304.1185,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,1,2025,741,2883.6094,2507.8856,375.7238,2136.7546,1858.3433,278.4113,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,2,2026,741,2849.3292,2507.8856,341.4436,2111.3529,1858.3433,253.0097,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,3,2027,741,2815.4565,2507.8856,307.5709,2086.2533,1858.3433,227.91,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,4,2028,741,2781.9866,2507.8856,274.1009,2061.452,1858.3433,203.1088,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,5,2029,741,2748.9145,2507.8856,241.0288,2036.9456,1858.3433,178.6024,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,6,2030,741,2716.2355,2507.8856,208.3499,2012.7305,1858.3433,154.3873,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,7,2031,741,2683.9451,2507.8856,176.0594,1988.8033,1858.3433,130.46,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,8,2032,741,2652.0385,2507.8856,144.1529,1965.1605,1858.3433,106.8173,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,9,2033,741,2620.5112,2507.8856,112.6256,1941.7988,1858.3433,83.4555,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,10,2034,741,2589.3587,2507.8856,81.4731,1918.7148,1858.3433,60.3716,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,11,2035,741,2558.5766,2507.8856,50.6909,1895.9052,1858.3433,37.562,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,12,2036,741,2528.1604,2507.8856,20.2747,1873.3668,1858.3433,15.0236,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,13,2037,741,2498.1057,2507.8856,-9.7799,1851.0963,1858.3433,-7.2469,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,14,2038,741,2468.4084,2507.8856,-39.4772,1829.0906,1858.3433,-29.2526,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,15,2039,741,2439.0641,2507.8856,-68.8215,1807.3465,1858.3433,-50.9968,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,16,2040,741,2410.0686,2507.8856,-97.817,1785.8609,1858.3433,-72.4824,B
EU27,nissan,SI,2024,passenger_car,NISSAN QASHQAI,HEV,S1,17,2041,741,2381.4179,2507.8856,-126.4678,1764.6306,1858.3433,-93.7126,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,0,2024,93,2918.302,2642.1886,276.1134,271.4021,245.7235,25.6785,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,1,2025,93,2883.6094,2642.1886,241.4208,268.1757,245.7235,22.4521,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,2,2026,93,2849.3292,2642.1886,207.1406,264.9876,245.7235,19.2641,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,3,2027,93,2815.4565,2642.1886,173.268,261.8375,245.7235,16.1139,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,4,2028,93,2781.9866,2642.1886,139.798,258.7248,245.7235,13.0012,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,5,2029,93,2748.9145,2642.1886,106.7259,255.649,245.7235,9.9255,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,6,2030,93,2716.2355,2642.1886,74.047,252.6099,245.7235,6.8864,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,7,2031,93,2683.9451,2642.1886,41.7565,249.6069,245.7235,3.8834,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,8,2032,93,2652.0385,2642.1886,9.8499,246.6396,245.7235,0.916,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,9,2033,93,2620.5112,2642.1886,-21.6774,243.7075,245.7235,-2.016,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,10,2034,93,2589.3587,2642.1886,-52.8299,240.8104,245.7235,-4.9132,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,11,2035,93,2558.5766,2642.1886,-83.612,237.9476,245.7235,-7.7759,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,12,2036,93,2528.1604,2642.1886,-114.0282,235.1189,245.7235,-10.6046,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,13,2037,93,2498.1057,2642.1886,-144.0828,232.3238,245.7235,-13.3997,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,14,2038,93,2468.4084,2642.1886,-173.7802,229.562,245.7235,-16.1616,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,15,2039,93,2439.0641,2642.1886,-203.1245,226.833,245.7235,-18.8906,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,16,2040,93,2410.0686,2642.1886,-232.1199,224.1364,245.7235,-21.5872,B
EU27,nissan,SI,2024,passenger_car,NISSAN X-TRAIL,HEV,S1,17,2041,93,2381.4179,2642.1886,-260.7707,221.4719,245.7235,-24.2517,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,0,2024,52,2918.302,2661.5132,256.7888,151.7517,138.3987,13.353,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,1,2025,52,2883.6094,2661.5132,222.0962,149.9477,138.3987,11.549,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,2,2026,52,2849.3292,2661.5132,187.816,148.1651,138.3987,9.7664,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,3,2027,52,2815.4565,2661.5132,153.9433,146.4037,138.3987,8.0051,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,4,2028,52,2781.9866,2661.5132,120.4734,144.6633,138.3987,6.2646,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,5,2029,52,2748.9145,2661.5132,87.4013,142.9436,138.3987,4.5449,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,6,2030,52,2716.2355,2661.5132,54.7223,141.2442,138.3987,2.8456,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,7,2031,52,2683.9451,2661.5132,22.4319,139.5651,138.3987,1.1665,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,8,2032,52,2652.0385,2661.5132,-9.4747,137.906,138.3987,-0.4927,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,9,2033,52,2620.5112,2661.5132,-41.002,136.2666,138.3987,-2.1321,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,10,2034,52,2589.3587,2661.5132,-72.1545,134.6467,138.3987,-3.752,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,11,2035,52,2558.5766,2661.5132,-102.9366,133.046,138.3987,-5.3527,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,12,2036,52,2528.1604,2661.5132,-133.3528,131.4643,138.3987,-6.9343,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,13,2037,52,2498.1057,2661.5132,-163.4075,129.9015,138.3987,-8.4972,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,14,2038,52,2468.4084,2661.5132,-193.1048,128.3572,138.3987,-10.0415,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,15,2039,52,2439.0641,2661.5132,-222.4491,126.8313,138.3987,-11.5674,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,16,2040,52,2410.0686,2661.5132,-251.4446,125.3236,138.3987,-13.0751,B
EU27,nissan,SI,2024,passenger_car,TOWNSTAR,ICE,S1,17,2041,52,2381.4179,2661.5132,-280.0953,123.8337,138.3987,-14.565,B
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,0,2024,1,1731.1866,4538.5619,-2807.3752,1.7312,4.5386,-2.8074,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,1,2025,1,1700.4361,4538.5619,-2838.1257,1.7004,4.5386,-2.8381,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,2,2026,1,1670.2319,4538.5619,-2868.33,1.6702,4.5386,-2.8683,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,3,2027,1,1640.5641,4538.5619,-2897.9977,1.6406,4.5386,-2.898,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,4,2028,1,1611.4234,4538.5619,-2927.1385,1.6114,4.5386,-2.9271,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,5,2029,1,1582.8002,4538.5619,-2955.7617,1.5828,4.5386,-2.9558,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,6,2030,1,1554.6855,4538.5619,-2983.8764,1.5547,4.5386,-2.9839,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,7,2031,1,1527.0701,4538.5619,-3011.4917,1.5271,4.5386,-3.0115,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,8,2032,1,1499.9453,4538.5619,-3038.6166,1.4999,4.5386,-3.0386,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,9,2033,1,1473.3023,4538.5619,-3065.2596,1.4733,4.5386,-3.0653,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,10,2034,1,1447.1325,4538.5619,-3091.4293,1.4471,4.5386,-3.0914,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,11,2035,1,1421.4276,4538.5619,-3117.1343,1.4214,4.5386,-3.1171,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,12,2036,1,1396.1793,4538.5619,-3142.3826,1.3962,4.5386,-3.1424,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,13,2037,1,1371.3794,4538.5619,-3167.1824,1.3714,4.5386,-3.1672,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,14,2038,1,1347.0201,4538.5619,-3191.5418,1.347,4.5386,-3.1915,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,15,2039,1,1323.0934,4538.5619,-3215.4684,1.3231,4.5386,-3.2155,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,16,2040,1,1299.5918,4538.5619,-3238.9701,1.2996,4.5386,-3.239,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,17,2041,1,1276.5076,4538.5619,-3262.0543,1.2765,4.5386,-3.2621,C
EU27,nissan,SK,2024,passenger_car,GT-R,ICE,S1,18,2042,1,1253.8334,4538.5619,-3284.7285,1.2538,4.5386,-3.2847,C
EU27,nissan,SK,2024,passenger_car,MICRA,ICE,S1,0,2024,2,1731.1866,1852.7673,-121.5807,3.4624,3.7055,-0.2432,C
